           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         1.0769230769         1.2105497339        -0.7963467417        -2.2293814489 
        0.0050000000         1.0769230769         1.2080007824        -1.3468461274        -6.0337866517 
        0.0100000000         1.0769230769         1.2054518309        -1.1633463322        -9.8381918545 
        0.0150000000         1.0769230769         1.5164239122         1.2221510061       454.2992428906 
        0.0200000000         1.0769230769         1.6362246321         3.0571489586       633.1062874236 
        0.0250000000         0.8464909126         1.6158330202         5.8096458873       602.6710458010 
        0.0300012000         0.6505714770         1.6948505162         9.6631415875       720.6076070887 
        0.0350000000        -0.1368204279         1.6540672925        12.5991383115       659.7371238434 
        0.0400000000        -0.2550148625         1.6362246321        15.7186348307       633.1062874236 
        0.0450000000        -0.5021852395         1.6107351172        18.8381313499       595.0622353953 
        0.0500000000        -0.7128789795         1.5266197182        21.5906282787       469.5168637020 
        0.0550000000        -0.6048264394         1.2080007824        21.7741280739        -6.0337866517 
        0.0600000000         0.8954874080         1.2232944913        22.3246274596        16.7926445653 
        0.0650000000         0.7638960402         1.2080007824        22.3246274596        -6.0337866517 
        0.0700000000         0.8368493144         1.2232944913        22.5081272549        16.7926445653 
        0.0750000000         0.7443500090         1.2615287636        22.5081272549        73.8587226077 
        0.0800000000         0.5619668236         1.5036791548        24.3431252074       435.2772168765 
        0.0850000000        -0.7885869960         1.4170148043        26.1781231599       305.9274399803 
        0.0900000000        -0.5706454209         1.4068189983        26.7286225456       290.7098191690 
        0.0950000000        -0.5806479984         1.3838784350        28.7471202933       256.4701723435 
        0.1000020000        -0.6862244302         1.3328994052        29.4811194743       180.3820682869 
        0.1050001000        -0.5212309744         1.0423189359        28.3801207028      -253.3201248356 
        0.1100000000         0.9821574219         1.1519238497        28.7471202933       -89.7307011139 
        0.1150000000         0.4202335614         1.1519238497        28.1966209076       -89.7307011139 
        0.1200000000         0.4788716549         1.1774133646        27.4626217266       -51.6866490856 
        0.1250005000         0.4354669894         1.2309413458        28.0131211124        28.2058601738 
        0.1300000000         0.1214924362         1.3558399686        28.1966209076       214.6217151124 
        0.1350000000        -0.4938386673         1.3150567448        29.2976196791       153.7512318671 
        0.1400000000        -0.4165727900         1.3074098904        30.5821182458       142.3380162587 
        0.1450000000        -0.5169183713         1.2717245696        30.5821182458        89.0763434190 
        0.1500000000        -0.3466940649         1.2436861032        30.9491178363        47.2278861879 
        0.1550000000        -0.2520384579         1.1825112676        30.9491178363       -44.0778386800 
        0.1600000000         0.0397746387         1.1034937715        30.7656180411      -162.0143999677 
        0.1650000000         0.4362459198         1.1621196557        29.6646192696       -74.5130803026 
        0.1700000000         0.2738678893         1.1672175587        29.1141198838       -66.9042698970 
        0.1750000000         0.3081882248         1.1927070735        29.1141198838       -28.8602178687 
        0.1800001000         0.1865994345         1.2232944913        29.1141198838        16.7926445653 
        0.1850000000         0.0406928862         1.2334902973        29.1141198838        32.0102653766 
        0.1900000000        -0.0079426299         1.3023119874        30.2151186553       134.7292058530 
        0.1950000000        -0.4535085508         1.2615287636        30.2151186553        73.8587226077 
        0.2000000000        -0.2589664864         1.2538819092        30.5821182458        62.4455069992 
        0.2050000000        -0.2615819117         1.2360392488        30.2151186553        35.8146705794 
        0.2100001000        -0.1373776961         1.2283923943        30.7656180411        24.4014549709 
        0.2150000000        -0.1595391526         1.1978049765        31.3161174268       -21.2514074630 
        0.2200017000        -0.0722706978         1.1468259468        30.7656180411       -97.3395115196 
        0.2250000000         0.2295449763         1.1697665101        29.6646192696       -63.0998646941 
        0.2300001000         0.2373912522         1.1825112676        29.8481190648       -44.0778386800 
        0.2350000000         0.1570508259         1.1927070735        29.6646192696       -28.8602178687 
        0.2400001000         0.1279613410         1.2003539280        29.6646192696       -17.4470022602 
        0.2450000000         0.0914847039         1.2207455399        29.1141198838        12.9882393625 
        0.2500000000         0.0528517652         1.2130986854        29.6646192696         1.5750237540 
        0.2550000000         0.0306903087         1.2283923943        29.6646192696        24.4014549709 
        0.2600000000        -0.0422629654         1.2717245696        30.0316188601        89.0763434190 
        0.2650000000        -0.2880559713         1.2564308607        30.5821182458        66.2499122021 
        0.2700000000        -0.2737407907         1.2334902973        30.5821182458        32.0102653766 
        0.2750000000        -0.1643108795         1.2156476369        30.0316188601         5.3794289568 
        0.2800000000        -0.0205606327         1.2105497339        30.3986184506        -2.2293814489 
        0.2850000000        -0.0353349370         1.2080007824        30.5821182458        -6.0337866517 
        0.2900014000        -0.0427220892         1.1417280438        30.2151186553      -104.9483219252 
        0.2950000000         0.3125008279         1.1774133646        30.3986184506       -51.6866490856 
        0.3000000000         0.1227304904         1.1876091705        29.1141198838       -36.4690282743 
        0.3050000000         0.2109171926         1.2130986854        29.6646192696         1.5750237540 
        0.3100000000         0.0306903087         1.2054518309        29.2976196791        -9.8381918545 
        0.3150000000         0.1062590082         1.2232944913        29.6646192696        16.7926445653 
        0.3200000000        -0.0179452074         1.2130986854        29.6646192696         1.5750237540 
        0.3250000000         0.0306903087         1.2105497339        29.1141198838        -2.2293814489 
        0.3300000000         0.1014872813         1.2513329577        29.8481190648        58.6411017964 
        0.3350000000        -0.1712389079         1.2487840062        29.8481190648        54.8366965936 
        0.3400000000        -0.1590800289         1.2411371518        30.7656180411        43.4234809851 
        0.3450000000        -0.2203335477         1.2181965884        30.0316188601         9.1838341596 
        0.3500001000        -0.0327195117         1.2080007824        30.2151186553        -6.0337866517 
        0.3550001000        -0.0036300268         1.2130986854        29.8481190648         1.5750237540 
        0.3600000000         0.0111442775         1.2130986854        30.3986184506         1.5750237540 
        0.3650000000        -0.0474938160         1.2029028795        30.0316188601       -13.6425970574 
        0.3700000000         0.0402337625         1.2130986854        30.5821182458         1.5750237540 
        0.3750000000        -0.0670398472         1.1952560250        30.3986184506       -25.0558126658 
        0.3800000000         0.0376183372         1.2029028795        29.6646192696       -13.6425970574 
        0.3850000000         0.0793258248         1.2029028795        30.2151186553       -13.6425970574 
        0.3900000000         0.0206877313         1.2156476369        30.3986184506         5.3794289568 
        0.3950000000        -0.0596526951         1.2054518309        29.6646192696        -9.8381918545 
        0.4000000000         0.0671669458         1.2105497339        30.3986184506        -2.2293814489 
        0.4050000000        -0.0353349370         1.2130986854        30.2151186553         1.5750237540 
        0.4100000000        -0.0279477848         1.2156476369        30.5821182458         5.3794289568 
        0.4150028000        -0.0791987263         1.2105497339        29.6646192696        -2.2293814489 
        0.4200001000         0.0428491878         1.2080007824        29.6646192696        -6.0337866517 
        0.4250000000         0.0550080668         1.2130986854        30.2151186553         1.5750237540 
        0.4300000000        -0.0279477848         1.2181965884        30.2151186553         9.1838341596 
        0.4350000000        -0.0522655429         1.1952560250        29.6646192696       -25.0558126658 
