           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         2.8000000000         1.2080007824         2.8916197348        -0.1587464538 
        0.0050000000         2.8000000000         1.2156476369         2.8967169514         0.0404517368 
        0.0100000000         2.8000000000         1.2130986854         2.8967169514        -0.0259476601 
        0.0150000000         2.8000000000         1.2054518309         2.8890711266        -0.2251458507 
        0.0200000000         2.8000000000         1.2080007824         2.8941683431        -0.1587464538 
        0.0250000000         2.8000000000         1.2156476369         2.8967169514         0.0404517368 
        0.0300000000         2.8000000000         1.2207455399         2.8992655596         0.1732505305 
        0.0350000000         2.8000000000         1.2207455399         2.9043627762         0.1732505305 
        0.0400000000         2.8000000000         1.2156476369         2.8967169514         0.0404517368 
        0.0450000000         2.8000000000         1.2156476369         2.8967169514         0.0404517368 
        0.0500000000         2.8000000000         1.2156476369         2.8992655596         0.0404517368 
        0.0550000000         2.8000000000         1.2207455399         2.9043627762         0.1732505305 
        0.0600000000         2.8000000000         1.2207455399         2.9043627762         0.1732505305 
        0.0650000000         2.8000000000         1.2130986854         2.8967169514        -0.0259476601 
        0.0700000000         2.8000000000         1.2130986854         2.8992655596        -0.0259476601 
        0.0750000000         2.8000000000         1.2156476369         2.8967169514         0.0404517368 
        0.0800000000         2.8000000000         1.2105497339         2.8916197348        -0.0923470570 
        0.0850000000         2.8000000000         1.2105497339         2.8916197348        -0.0923470570 
        0.0900000000         2.8000000000         1.2156476369         2.8992655596         0.0404517368 
        0.0950000000         2.8000000000         1.2232944913         2.9043627762         0.2396499274 
        0.1000000000         2.8000000000         1.2156476369         2.8992655596         0.0404517368 
        0.1050000000         2.8000000000         1.2156476369         2.8967169514         0.0404517368 
        0.1100000000         2.8000000000         1.2130986854         2.8992655596        -0.0259476601 
        0.1150000000         2.8000000000         1.2207455399         2.9069113844         0.1732505305 
        0.1200000000         2.8000000000         1.2130986854         2.9018141679        -0.0259476601 
        0.1250000000         2.8000000000         1.2232944913         2.9043627762         0.2396499274 
        0.1300000000         2.8000000000         1.2156476369         2.8992655596         0.0404517368 
