           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         1.6000000000         1.2130986854         2.0658706562        -0.0259476601 
        0.0050000000         1.6000000000         1.2130986854         2.0633220479        -0.0259476601 
        0.0100000000         1.6000000000         1.2130986854         2.0633220479        -0.0259476601 
        0.0150000000         1.6000000000         1.2130986854         2.0658706562        -0.0259476601 
        0.0200000000         1.6000000000         1.2003539280         2.0582248314        -0.3579446444 
        0.0250000000         1.6000000000         1.2080007824         2.0633220479        -0.1587464538 
        0.0300000000         1.6000000000         1.2029028795         2.0633220479        -0.2915452476 
        0.0350000000         1.6000000000         1.1927070735         2.0556762231        -0.5571428351 
        0.0400000000         1.6000000000         1.2029028795         2.0582248314        -0.2915452476 
        0.0450000000         1.6000000000         1.2054518309         2.0582248314        -0.2251458507 
        0.0500000000         1.6000000000         1.2080007824         2.0505790066        -0.1587464538 
        0.0550000000         1.6000000000         1.2105497339         2.0658706562        -0.0923470570 
        0.0600000000         1.6000000000         1.1952560250         2.0505790066        -0.4907434382 
        0.0650000000         1.6000000000         1.2054518309         2.0607734397        -0.2251458507 
        0.0700000000         1.6000000000         1.2003539280         2.0505790066        -0.3579446444 
        0.0750000000         1.6000000000         1.2003539280         2.0505790066        -0.3579446444 
        0.0800000000         1.6000000000         1.1952560250         2.0582248314        -0.4907434382 
        0.0850000000         1.6000000000         1.1901581220         2.0480303983        -0.6235422319 
        0.0900000000         1.6000000000         1.1799623161         2.0480303983        -0.8891398194 
        0.0950000000         1.6000000000         1.1646686072         2.0352873570        -1.2875362006 
        0.1000000000         1.6000000000         1.1340811893         2.0276415322        -2.0843289630 
        0.1050000000         1.6000000000         0.9683993428         2.0174470991        -6.4002897596 
        0.1100000000         1.6000000000         0.8052664477         1.9792179751       -10.6498511592 
        0.1150000000         1.6000000000         0.8282070110         1.9460860676       -10.0522565874 
        0.1200000000         1.6000000000         0.8358538655         1.9053083354        -9.8530583968 
        0.1250000000         1.6000000000         0.8358538655         1.8670792114        -9.8530583968 
        0.1300000000         1.6000000000         0.8485986229         1.8339473039        -9.5210614124 
        0.1350000000         1.6000000000         0.8460496714         1.7906209633        -9.5874608093 
        0.1400000000         1.6000000000         0.8511475744         1.7523918393        -9.4546620156 
        0.1450000000         1.6000000000         0.8613433804         1.7243571484        -9.1890644281 
        0.1500000000         1.6000000000         0.8562454774         1.6733849830        -9.3218632218 
        0.1550000000         1.6000000000         0.8638923318         1.6529961169        -9.1226650312 
        0.1600000000         1.6000000000         0.8664412833         1.6122183846        -9.0562656343 
        0.1650000000         1.6000000000         0.8715391863         1.5765378689        -8.9234668406 
        0.1700000000         1.6000000000         0.8740881378         1.5434059614        -8.8570674437 
        0.1750000000         1.6000000000         0.8842839437         1.5077254457        -8.5914698562 
        0.1800000000         1.6000000000         0.8766370893         1.4796907547        -8.7906680469 
