           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         4.7000000000         1.2156476369         0.4500530147         0.0404517368 
        0.0050000000         4.7000000000         1.2232944913         0.4475044064         0.2396499274 
        0.0100000000         4.7000000000         1.2181965884         0.4576988395         0.1068511336 
        0.0150000000         4.7000000000         1.2130986854         0.4475044064        -0.0259476601 
        0.0200000000         4.7000000000         1.2156476369         0.4475044064         0.0404517368 
        0.0250000000         4.7000000000         1.2080007824         0.4373099734        -0.1587464538 
        0.0300000000         4.7000000000         1.2130986854         0.4475044064        -0.0259476601 
        0.0350000000         4.7000000000         1.2207455399         0.4551502313         0.1732505305 
        0.0400000000         4.7000000000         1.2334902973         0.4576988395         0.5052475149 
        0.0450000000         4.7000000000         1.3176056963         0.4576988395         2.6964276115 
        0.0500000000         4.7000000000         1.8834729262         0.5086710049        17.4370937165 
        0.0550000000         4.7000000000         2.0262142094         0.5723862115        21.1554599412 
        0.0600000000         4.7000000000         1.9828820341         0.6615875009        20.0266701945 
        0.0650000000         4.7000000000         1.9956267916         0.7482401820        20.3586671788 
        0.0700000000         4.7000000000         1.9777841312         0.8170526052        19.8938714007 
        0.0750000000         4.7000000000         1.9497456648         0.8935108532        19.1634780351 
        0.0800000000         4.7000000000         1.9191582470         0.9597746682        18.3666852727 
        0.0850000000         4.7000000000         1.9064134896         1.0311356997        18.0346882884 
        0.0900000000         4.7000000000         1.8860218777         1.0999481229        17.5034931134 
        0.0950000000         4.7000000000         1.8809239747         1.1713091544        17.3706943197 
        0.1000000000         4.7000000000         1.8809239747         1.2401215776        17.3706943197 
        0.1050000000         4.7000000000         1.8758260717         1.3063853925        17.2378955259 
        0.1100000000         4.7000000000         1.9089624411         1.3802950323        18.1010876852 
        0.1150000000         4.7000000000         1.9446477619         1.4516560638        19.0306792414 
        0.1200000000         4.7000000000         1.9752351797         1.5179198787        19.8274720038 
        0.1250000000         4.7000000000         1.9981757431         1.5918295185        20.4250665757 
        0.1300000000         4.7000000000         1.9956267916         1.6784821996        20.3586671788 
        0.1350000000         4.7000000000         1.9777841312         1.7421974063        19.8938714007 
        0.1400000000         4.7000000000         1.9956267916         1.8390445204        20.3586671788 
        0.1450000000         4.7000000000         1.9854309856         1.9053083354        20.0930695913 
