           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         1.4000000000         1.2080007824         1.7702320972        -0.1587464538 
        0.0050000000         1.4000000000         1.2130986854         1.7702320972        -0.0259476601 
        0.0100001000         1.4000000000         1.2130986854         1.7676834889        -0.0259476601 
        0.0150000000         1.4000000000         1.2130986854         1.7702320972        -0.0259476601 
        0.0200000000         1.4000000000         1.2054518309         1.7702320972        -0.2251458507 
        0.0250001000         1.4000000000         1.2105497339         1.7676834889        -0.0923470570 
        0.0300000000         1.4000000000         1.2105497339         1.7676834889        -0.0923470570 
        0.0350000000         1.4000000000         1.2232944913         1.7676834889         0.2396499274 
        0.0400001000         1.4000000000         1.2080007824         1.7651348807        -0.1587464538 
        0.0450000000         1.4000000000         1.2156476369         1.7727807055         0.0404517368 
        0.0500000000         1.4000000000         1.2080007824         1.7600376641        -0.1587464538 
        0.0550001000         1.4000000000         1.2130986854         1.7727807055        -0.0259476601 
        0.0600036000         1.4000000000         1.2105497339         1.7651348807        -0.0923470570 
        0.0650000000         1.4000000000         1.2105497339         1.7651348807        -0.0923470570 
        0.0700001000         1.4000000000         1.2029028795         1.7651348807        -0.2915452476 
        0.0750000000         1.4000000000         1.1952560250         1.7651348807        -0.4907434382 
        0.0800018000         1.4000000000         1.1672175587         1.7625862724        -1.2211368037 
        0.0850001000         1.4000000000         1.0601615963         1.7498432311        -4.0099114723 
        0.0900001000         1.4000000000         0.8078153991         1.7116141070       -10.5834517623 
        0.0950000000         1.4000000000         0.7237000001         1.6708363748       -12.7746318590 
        0.1000001000         1.4000000000         0.7619342724         1.6300586425       -11.7786409060 
        0.1050001000         1.4000000000         0.7517384665         1.5816350854       -12.0442384935 
        0.1100000000         1.4000000000         0.7695811269         1.5408573531       -11.5794427154 
        0.1150000000         1.4000000000         0.7670321754         1.4873365795       -11.6458421122 
        0.1200001000         1.4000000000         0.7746790298         1.4542046720       -11.4466439216 
        0.1250000000         1.4000000000         0.7619342724         1.3955866819       -11.7786409060 
        0.1300000000         1.4000000000         0.7644832239         1.3497117331       -11.7122415091 
        0.1350001000         1.4000000000         0.7644832239         1.3038367843       -11.7122415091 
        0.1400000000         1.4000000000         0.7797769328         1.2656076603       -11.3138451279 
        0.1450000000         1.4000000000         0.7874237873         1.2222813197       -11.1146469373 
        0.1500001000         1.4000000000         0.7925216902         1.1815035874       -10.9818481435 
        0.1550000000         1.4000000000         0.8001685447         1.1381772469       -10.7826499529 
        0.1600000000         1.4000000000         0.8052664477         1.1024967312       -10.6498511592 
        0.1650001000         1.4000000000         0.8129133021         1.0642676071       -10.4506529686 
        0.1700000000         1.4000000000         0.8129133021         1.0158440501       -10.4506529686 
        0.1750005000         1.4000000000         0.8256580595         0.9827121426       -10.1186559842 
        0.1800001000         1.4000000000         0.8231091081         0.9368371938       -10.1850553811 
        0.1850000000         1.4000000000         0.8333049140         0.9062538946        -9.9194577936 
        0.1900000000         1.4000000000         0.8460496714         0.8756705954        -9.5874608093 
        0.1950016000         1.4000000000         0.8333049140         0.8246984300        -9.9194577936 
        0.2000000000         1.4000000000         0.8435007200         0.7915665225        -9.6538602062 
        0.2050000000         1.4000000000         0.8460496714         0.7558860068        -9.5874608093 
        0.2100001000         1.4000000000         0.8460496714         0.7202054911        -9.5874608093 
        0.2150001000         1.4000000000         0.8485986229         0.6845249753        -9.5210614124 
        0.2200000000         1.4000000000         0.8409517685         0.6411986348        -9.7202596030 
        0.2250001000         1.4000000000         0.8333049140         0.6029695108        -9.9194577936 
        0.2300010000         1.4000000000         0.8307559625         0.5723862115        -9.9858571905 
        0.2350000000         1.4000000000         0.8027174962         0.5188654379       -10.7162505561 
        0.2400001000         1.4000000000         0.7899727387         0.4831849222       -11.0482475404 
        0.2450001000         1.4000000000         0.7619342724         0.4373099734       -11.7786409060 
        0.2500000000         1.4000000000         0.7542874179         0.3990808494       -11.9778390966 
        0.2550000000         1.4000000000         0.7440916120         0.3404628592       -12.2434366841 
        0.2600001000         1.4000000000         0.7389937090         0.2920393021       -12.3762354778 
        0.2650000000         1.4000000000         0.7491895150         0.2436157451       -12.1106378903 
        0.2700000000         1.4000000000         0.7415426605         0.1875463632       -12.3098360809 
        0.2750001000         1.4000000000         0.7364447575         0.1340255896       -12.4426348747 
        0.2800003000         1.4000000000         0.7440916120         0.0906992490       -12.2434366841 
        0.2850000000         1.4000000000         0.7415426605         0.0422756919       -12.3098360809 
        0.2900001000         1.4000000000         0.7415426605         0.0014979597       -12.3098360809 
        0.2950024000         1.4000000000         0.7415426605         0.0065951762       -12.3098360809 
        0.3000000000         1.4000000000         0.7440916120         0.0040465679       -12.2434366841 
        0.3050001000         1.4000000000         0.7364447575         1.1101425560       -12.4426348747 
        0.3100000000         1.4000000000         0.7466405635         4.9993187719       -12.1770372872 
        0.3150000000         1.4000000000         0.7389937090         4.9942215554       -12.3762354778 
        0.3200010000         1.4000000000         0.7440916120         5.0018673802       -12.2434366841 
        0.3250000000         1.4000000000         0.7440916120         4.9610896479       -12.2434366841 
