           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         3.5000000000         1.2130986854         4.0894656205        -0.0259476601 
        0.0050000000         3.5000000000         1.2080007824         4.0920142287        -0.1587464538 
        0.0100000000         3.5000000000         1.2130986854         4.0920142287        -0.0259476601 
        0.0150000000         3.5000000000         1.2156476369         4.0920142287         0.0404517368 
        0.0200000000         3.5000000000         1.2232944913         4.0996600535         0.2396499274 
        0.0250000000         3.5000000000         1.2181965884         4.0945628370         0.1068511336 
        0.0300000000         3.5000000000         1.2181965884         4.0920142287         0.1068511336 
        0.0350000000         3.5000000000         1.2207455399         4.0869170122         0.1732505305 
        0.0400000000         3.5000000000         1.2130986854         4.0894656205        -0.0259476601 
        0.0450000000         3.5000000000         1.2105497339         4.0894656205        -0.0923470570 
        0.0500000000         3.5000000000         1.2181965884         4.0945628370         0.1068511336 
        0.0550000000         3.5000000000         1.2130986854         4.0920142287        -0.0259476601 
        0.0600000000         3.5000000000         1.2258434428         4.1047572701         0.3060493242 
        0.0650000000         3.5000000000         1.2283923943         4.1047572701         0.3724487211 
        0.0700000000         3.5000000000         1.2207455399         4.0971114453         0.1732505305 
        0.0750000000         3.5000000000         1.2181965884         4.1047572701         0.1068511336 
        0.0800000000         3.5000000000         1.2309413458         4.1073058783         0.4388481180 
        0.0850000000         3.5000000000         1.2385882003         4.1073058783         0.6380463086 
        0.0900000000         3.5000000000         1.2360392488         4.1022086618         0.5716469117 
        0.0950000000         3.5000000000         1.5164239122         4.1251461362         7.8755805674 
        0.1000000000         3.5000000000         1.7126931766         4.1735696933        12.9883341263 
        0.1050000000         3.5000000000         1.6821057588         4.2194446421        12.1915413639 
        0.1100000000         3.5000000000         1.6617141469         4.2602223744        11.6603461889 
        0.1150000000         3.5000000000         1.6642630984         4.3111945397        11.7267455858 
        0.1200000000         3.5000000000         1.6438714865         4.3443264472        11.1955504108 
        0.1250000000         3.5000000000         1.6438714865         4.3876527878        11.1955504108 
        0.1300000000         3.5000000000         1.6362246321         4.4411735614        10.9963522202 
        0.1350000000         3.5000000000         1.6234798746         4.4844999019        10.6643552359 
        0.1400000000         3.5000000000         1.6260288261         4.5329234590        10.7307546327 
        0.1450000000         3.5000000000         1.6107351172         4.5660553665        10.3323582515 
        0.1500000000         3.5000000000         1.6030882627         4.6093817070        10.1331600609 
        0.1550000000         3.5000000000         1.5903435053         4.6450622228         9.8011630766 
        0.1600000000         3.5000000000         1.5877945538         4.6909371716         9.7347636797 
        0.1650000000         3.5000000000         1.5877945538         4.7291662956         9.7347636797 
        0.1700000000         3.5000000000         1.5775987479         4.7673954196         9.4691660922 
        0.1750000000         3.5000000000         1.5699518934         4.8030759353         9.2699679016 
        0.1800001000         3.5000000000         1.5572071360         4.8387564511         8.9379709173 
        0.1850000000         3.5000000000         1.5623050390         4.8744369668         9.0707697110 
        0.1900000000         3.5000000000         1.5572071360         4.9203119156         8.9379709173 
        0.1950000000         3.5000000000         1.5521092330         4.9508952148         8.8051721235 
        0.2000000000         3.5000000000         1.5495602815         4.9814785140         8.7387727267 
        0.2050000000         3.5000000000         1.5597560875         5.0018673802         9.0043703141 
        0.2100001000         3.5000000000         1.5623050390         4.9993187719         9.0707697110 
        0.2150000000         3.5000000000         1.5775987479         5.0044159885         9.4691660922 
        0.2200000000         3.5000000000         1.5801476994         1.1152397725         9.5355654891 
        0.2250000000         3.5000000000         1.5877945538         1.1126911642         9.7347636797 
        0.2300000000         3.5000000000         1.5826966509         0.0040465679         9.6019648860 
