           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         1.2000000000         1.2156476369         4.1175003114         0.0404517368 
        0.0050000000         1.2000000000         1.2130986854         4.1098544866        -0.0259476601 
        0.0100000000         1.2000000000         1.2105497339         4.1124030949        -0.0923470570 
        0.0150000000         1.2000000000         1.2130986854         4.1175003114        -0.0259476601 
        0.0200056000         1.2000000000         1.2105497339         4.1175003114        -0.0923470570 
        0.0250000000         1.2000000000         1.2080007824         4.1073058783        -0.1587464538 
        0.0300000000         1.2000000000         1.2130986854         4.1175003114        -0.0259476601 
        0.0350000000         1.2000000000         1.2080007824         4.1124030949        -0.1587464538 
        0.0400000000         1.2000000000         1.2181965884         4.1175003114         0.1068511336 
        0.0450000000         1.2000000000         1.2130986854         4.1175003114        -0.0259476601 
        0.0500000000         1.2000000000         1.2130986854         4.1175003114        -0.0259476601 
        0.0550000000         1.2000000000         1.2156476369         4.1251461362         0.0404517368 
        0.0600000000         1.2000000000         1.2181965884         4.1251461362         0.1068511336 
        0.0650000000         1.2000000000         1.2181965884         4.1251461362         0.1068511336 
        0.0700000000         1.2000000000         1.2130986854         4.1251461362        -0.0259476601 
        0.0750000000         1.2000000000         1.1927070735         4.1200489197        -0.5571428351 
        0.0800000000         1.2000000000         0.7746790298         4.0894656205       -11.4466439216 
        0.0850000000         1.2000000000         0.5784097654         4.0232018055       -16.5593974806 
        0.0900000000         1.2000000000         0.6395846011         3.9594865988       -14.9658119557 
        0.0950000000         1.2000000000         0.6370356496         3.9034172170       -15.0322113526 
        0.1000000000         1.2000000000         0.6523293585         3.8422506185       -14.6338149714 
        0.1050000000         1.2000000000         0.6701720189         3.8014728863       -14.1690191933 
        0.1100000000         1.2000000000         0.6701720189         3.7377576796       -14.1690191933 
        0.1150000000         1.2000000000         0.6803678249         3.6867855142       -13.9034216058 
        0.1200000000         1.2000000000         0.6931125823         3.6332647406       -13.5714246215 
        0.1250000000         1.2000000000         0.6905636308         3.5771953587       -13.6378240183 
        0.1300000000         1.2000000000         0.7007594367         3.5211259769       -13.3722264308 
        0.1350000000         1.2000000000         0.7007594367         3.4625079867       -13.3722264308 
        0.1400000000         1.2000000000         0.7160531457         3.4191816462       -12.9738300496 
        0.1450000000         1.2000000000         0.7211510486         3.3656608726       -12.8410312559 
        0.1500000000         1.2000000000         0.7364447575         3.3223345320       -12.4426348747 
        0.1550000000         1.2000000000         0.7364447575         3.2790081915       -12.4426348747 
        0.1600000000         1.2000000000         0.7364447575         3.2203902013       -12.4426348747 
        0.1650000000         1.2000000000         0.7440916120         3.1694180360       -12.2434366841 
        0.1700000000         1.2000000000         0.7466405635         3.1260916954       -12.1770372872 
        0.1750000000         1.2000000000         0.7619342724         3.0853139631       -11.7786409060 
        0.1800001000         1.2000000000         0.7670321754         3.0445362309       -11.6458421122 
        0.1850000000         1.2000000000         0.7670321754         2.9935640655       -11.6458421122 
        0.1900000000         1.2000000000         0.7619342724         2.9527863332       -11.7786409060 
        0.1950000000         1.2000000000         0.7670321754         2.8992655596       -11.6458421122 
        0.2000000000         1.2000000000         0.7644832239         2.8559392191       -11.7122415091 
        0.2050000000         1.2000000000         0.7670321754         2.8126128785       -11.6458421122 
        0.2100001000         1.2000000000         0.7746790298         2.7743837545       -11.4466439216 
        0.2150000000         1.2000000000         0.7746790298         2.7310574140       -11.4466439216 
        0.2200000000         1.2000000000         0.7644832239         2.6800852486       -11.7122415091 
        0.2250000000         1.2000000000         0.7823258843         2.6444047329       -11.2474457310 
        0.2300000000         1.2000000000         0.7797769328         2.5934325675       -11.3138451279 
        0.2350000000         1.2000000000         0.7848748358         2.5552034435       -11.1810463342 
        0.2400001000         1.2000000000         0.7925216902         2.5195229278       -10.9818481435 
        0.2450000000         1.2000000000         0.7950706417         2.4736479790       -10.9154487467 
        0.2500000000         1.2000000000         0.7670321754         2.4252244219       -11.6458421122 
        0.2550000000         1.2000000000         0.7084062912         2.3742522566       -13.1730282402 
