           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         0.6000000000         1.2080007824         4.9916729471        -0.1587464538 
        0.0050000000         0.6000000000         1.2080007824         4.9916729471        -0.1587464538 
        0.0100000000         0.6000000000         1.2156476369         4.9993187719         0.0404517368 
        0.0150000000         0.6000000000         1.2130986854         5.0018673802        -0.0259476601 
        0.0200000000         0.6000000000         1.2130986854         5.0018673802        -0.0259476601 
        0.0250000000         0.6000000000         1.2207455399         5.0069645967         0.1732505305 
        0.0300000000         0.6000000000         1.2130986854         4.9993187719        -0.0259476601 
        0.0350000000         0.6000000000         1.2003539280         4.9942215554        -0.3579446444 
        0.0400000000         0.6000000000         1.2207455399         5.0069645967         0.1732505305 
        0.0450001000         0.6000000000         1.2054518309         4.9942215554        -0.2251458507 
        0.0500000000         0.6000000000         1.2080007824         4.9916729471        -0.1587464538 
        0.0550000000         0.6000000000         1.2029028795         4.9942215554        -0.2915452476 
        0.0600001000         0.6000000000         0.8613433804         4.9763812975        -9.1890644281 
        0.0650000000         0.6000000000         0.3566509861         4.9024716578       -22.3361450082 
        0.0700000000         0.6000000000         0.4484132396         4.8183675849       -19.9457667209 
        0.0750001000         0.6000000000         0.4407663852         4.7342635121       -20.1449649115 
        0.0800000000         0.6000000000         0.4586090456         4.6578052641       -19.6801691334 
        0.0850000000         0.6000000000         0.4586090456         4.5711525830       -19.6801691334 
        0.0900000000         0.6000000000         0.4866475119         4.5099859846       -18.9497757679 
        0.0950000000         0.6000000000         0.4790006575         4.4156874787       -19.1489739585 
        0.1000000000         0.6000000000         0.4968433179         4.3570694885       -18.6841781804 
        0.1050000000         0.6000000000         0.4968433179         4.2678681992       -18.6841781804 
        0.1100000000         0.6000000000         0.5172349298         4.2092502090       -18.1529830054 
        0.1150000000         0.6000000000         0.5248817842         4.1302433528       -17.9537848148 
        0.1200000000         0.6000000000         0.5274307357         4.0639795378       -17.8873854180 
        0.1250000000         0.6000000000         0.5350775902         3.9849726815       -17.6881872274 
        0.1300000000         0.6000000000         0.5503712991         3.9161602583       -17.2897908461 
        0.1350000000         0.6000000000         0.5503712991         3.8498964433       -17.2897908461 
        0.1400000000         0.6000000000         0.5605671050         3.7810840201       -17.0241932587 
        0.1450000000         0.6000000000         0.5580181535         3.7097229886       -17.0905926555 
        0.1500000000         0.6000000000         0.5784097654         3.6562022150       -16.5593974806 
        0.1550000000         0.6000000000         0.5758608139         3.5771953587       -16.6257968774 
        0.1600000000         0.6000000000         0.5733118624         3.5134801521       -16.6921962743 
        0.1650000000         0.6000000000         0.5937034743         3.4548621619       -16.1610010994 
        0.1700001000         0.6000000000         0.5835076684         3.3835011304       -16.4265986868 
        0.1750000000         0.6000000000         0.5988013773         3.3350775733       -16.0282023056 
        0.1800001000         0.6000000000         0.5937034743         3.2662651501       -16.1610010994 
        0.1850001000         0.6000000000         0.5911545228         3.2025499434       -16.2274004962 
        0.1900000000         0.6000000000         0.5962524258         3.1388347368       -16.0946017025 
        0.1950000000         0.6000000000         0.5886055714         3.0751195301       -16.2937998931 
        0.2000001000         0.6000000000         0.6013503288         3.0215987565       -15.9618029087 
        0.2050000000         0.6000000000         0.6089971832         2.9629807663       -15.7626047181 
        0.2100001000         0.6000000000         0.5988013773         2.8865225183       -16.0282023056 
        0.2150000000         0.6000000000         0.6064482318         2.8330017447       -15.8290041150 
        0.2200000000         0.6000000000         0.5758608139         2.7769323628       -16.6257968774 
        0.2250000000         0.6000000000         0.4611579971         2.6902796817       -19.6137697366 
        0.2300000000         0.6000000000         0.4305705792         2.6214672585       -20.4105624990 
        0.2350000000         0.6000000000         0.4382174337         2.5399117939       -20.2113643084 
        0.2400001000         0.6000000000         0.4484132396         2.4710993707       -19.9457667209 
        0.2450000000         0.6000000000         0.4407663852         2.3818980814       -20.1449649115 
        0.2500000000         0.6000000000         0.4637069486         2.3156342664       -19.5473703397 
        0.2550000000         0.6000000000         0.4611579971         2.2315301936       -19.6137697366 
        0.2600000000         0.6000000000         0.4586090456         2.1474261208       -19.6801691334 
        0.2650000000         0.6000000000         0.4764517060         2.0837109141       -19.2153733553 
        0.2700000000         0.6000000000         0.4713538030         2.0021554495       -19.3481721491 
        0.2750000000         0.6000000000         0.4611579971         1.9180513767       -19.6137697366 
        0.2800000000         0.6000000000         0.4764517060         1.8594333866       -19.2153733553 
        0.2850000000         0.6000000000         0.4713538030         1.7829751385       -19.3481721491 
        0.2900001000         0.6000000000         0.4586090456         1.6963224574       -19.6801691334 
        0.2950001000         0.6000000000         0.4560600941         1.6224128177       -19.7465685303 
        0.3000000000         0.6000000000         0.4637069486         1.5510517862       -19.5473703397 
        0.3050000000         0.6000000000         0.4535111426         1.4669477134       -19.8129679272 
        0.3100001000         0.6000000000         0.4535111426         1.3930380736       -19.8129679272 
        0.3150000000         0.6000000000         0.4662559000         1.3191284339       -19.4809709428 
        0.3200000000         0.6000000000         0.4560600941         1.2324757528       -19.7465685303 
        0.3250001000         0.6000000000         0.4637069486         1.1662119378       -19.5473703397 
        0.3300000000         0.6000000000         0.4611579971         1.0846564733       -19.6137697366 
        0.3350000000         0.6000000000         0.4560600941         1.0081982253       -19.7465685303 
        0.3400000000         0.6000000000         0.4586090456         0.9495802351       -19.6801691334 
        0.3450000000         0.6000000000         0.4535111426         0.8680247706       -19.8129679272 
        0.3500001000         0.6000000000         0.4458642882         0.7864693060       -20.0121661178 
        0.3550001000         0.6000000000         0.4484132396         0.7074624497       -19.9457667209 
        0.3600000000         0.6000000000         0.4586090456         0.6386500265       -19.6801691334 
