           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         2.9000000000         1.2207455399         2.3411203491         0.1732505305 
        0.0050000000         2.9000000000         1.2156476369         2.3385717408         0.0404517368 
        0.0100000000         2.9000000000         1.2156476369         2.3334745243         0.0404517368 
        0.0150000000         2.9000000000         1.2156476369         2.3385717408         0.0404517368 
        0.0200000000         2.9000000000         1.2207455399         2.3411203491         0.1732505305 
        0.0250000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.0300000000         2.9000000000         1.2156476369         2.3309259160         0.0404517368 
        0.0350000000         2.9000000000         1.2207455399         2.3411203491         0.1732505305 
        0.0400000000         2.9000000000         1.2130986854         2.3411203491        -0.0259476601 
        0.0450000000         2.9000000000         1.2207455399         2.3385717408         0.1732505305 
        0.0500000000         2.9000000000         1.2207455399         2.3411203491         0.1732505305 
        0.0550000000         2.9000000000         1.2156476369         2.3334745243         0.0404517368 
        0.0600000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.0650000000         2.9000000000         1.2080007824         2.3283773077        -0.1587464538 
        0.0700000000         2.9000000000         1.2181965884         2.3411203491         0.1068511336 
        0.0750000000         2.9000000000         1.2207455399         2.3411203491         0.1732505305 
        0.0800000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.0850000000         2.9000000000         1.2080007824         2.3283773077        -0.1587464538 
        0.0900000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.0950000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.1000000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.1050000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.1100000000         2.9000000000         1.2130986854         2.3283773077        -0.0259476601 
        0.1150000000         2.9000000000         1.2232944913         2.3436689573         0.2396499274 
        0.1200000000         2.9000000000         1.2232944913         2.3334745243         0.2396499274 
        0.1250000000         2.9000000000         1.2130986854         2.3334745243        -0.0259476601 
        0.1300000000         2.9000000000         1.2156476369         2.3334745243         0.0404517368 
        0.1350000000         2.9000000000         1.2105497339         2.3232800912        -0.0923470570 
        0.1400000000         2.9000000000         1.2054518309         2.3232800912        -0.2251458507 
        0.1450000000         2.9000000000         1.2105497339         2.3283773077        -0.0923470570 
        0.1500000000         2.9000000000         1.2130986854         2.3309259160        -0.0259476601 
        0.1550000000         2.9000000000         1.2156476369         2.3334745243         0.0404517368 
        0.1600000000         2.9000000000         1.2156476369         2.3334745243         0.0404517368 
        0.1650000000         2.9000000000         1.2181965884         2.3360231325         0.1068511336 
        0.1700000000         2.9000000000         1.2258434428         2.3334745243         0.3060493242 
        0.1750000000         2.9000000000         1.2207455399         2.3334745243         0.1732505305 
        0.1800001000         2.9000000000         1.2232944913         2.3334745243         0.2396499274 
        0.1850000000         2.9000000000         1.2207455399         2.3309259160         0.1732505305 
        0.1900015000         2.9000000000         1.2462350547         2.3385717408         0.8372444992 
        0.1950000000         2.9000000000         1.2717245696         2.3462175656         1.5012384679 
        0.2000000000         2.9000000000         1.3048609389         2.3462175656         2.3644306272 
        0.2050000000         2.9000000000         1.3430952112         2.3640578235         3.3604215802 
        0.2100001000         2.9000000000         1.3507420656         2.3818980814         3.5596197708 
        0.2150000000         2.9000000000         1.3278015023         2.3895439062         2.9620251990 
        0.2200000000         2.9000000000         1.3354483567         2.3997383392         3.1612233896 
        0.2250000000         2.9000000000         1.3252525508         2.4048355558         2.8956258022 
        0.2300000000         2.9000000000         1.3430952112         2.4328702467         3.3604215802 
        0.2350000000         2.9000000000         1.3303504538         2.4379674632         3.0284245959 
        0.2400000000         2.9000000000         1.3328994052         2.4456132880         3.0948239928 
        0.2450000000         2.9000000000         1.3456441627         2.4660021542         3.4268209771 
        0.2500000000         2.9000000000         1.3405462597         2.4761965873         3.2940221834 
        0.2550000000         2.9000000000         1.3303504538         2.4812938038         3.0284245959 
        0.2600000000         2.9000000000         1.3252525508         2.4940368451         2.8956258022 
        0.2650000000         2.9000000000         1.3354483567         2.5067798865         3.1612233896 
        0.2700000000         2.9000000000         1.3354483567         2.5195229278         3.1612233896 
        0.2750000000         2.9000000000         1.3328994052         2.5271687526         3.0948239928 
        0.2800000000         2.9000000000         1.3354483567         2.5322659691         3.1612233896 
        0.2850000000         2.9000000000         1.3354483567         2.5628492683         3.1612233896 
        0.2900001000         2.9000000000         1.3328994052         2.5603006601         3.0948239928 
        0.2950000000         2.9000000000         1.3507420656         2.5908839593         3.5596197708 
        0.3000000000         2.9000000000         1.3430952112         2.5985297841         3.3604215802 
        0.3050000000         2.9000000000         1.3456441627         2.6163700420         3.4268209771 
        0.3100000000         2.9000000000         1.3303504538         2.6138214337         3.0284245959 
        0.3150000000         2.9000000000         1.3379973082         2.6316616916         3.2276227865 
        0.3200000000         2.9000000000         1.3405462597         2.6444047329         3.2940221834 
        0.3250000000         2.9000000000         1.3456441627         2.6596963825         3.4268209771 
        0.3300000000         2.9000000000         1.3354483567         2.6698908156         3.1612233896 
        0.3350000000         2.9000000000         1.3303504538         2.6877310734         3.0284245959 
        0.3400000000         2.9000000000         1.3354483567         2.6979255065         3.1612233896 
        0.3450000000         2.9000000000         1.3303504538         2.7106685478         3.0284245959 
        0.3500000000         2.9000000000         1.3379973082         2.7183143726         3.2276227865 
        0.3550001000         2.9000000000         1.3456441627         2.7361546305         3.4268209771 
        0.3600000000         2.9000000000         1.3328994052         2.7336060223         3.0948239928 
        0.3650000000         2.9000000000         1.3328994052         2.7488976719         3.0948239928 
        0.3700000000         2.9000000000         1.3379973082         2.7616407132         3.2276227865 
        0.3750000000         2.9000000000         1.3430952112         2.7794809711         3.3604215802 
        0.3800000000         2.9000000000         1.3328994052         2.7845781876         3.0948239928 
        0.3850000000         2.9000000000         1.3328994052         2.7973212289         3.0948239928 
        0.3900000000         2.9000000000         1.3430952112         2.8100642703         3.3604215802 
        0.3950000000         2.9000000000         1.3379973082         2.8228073116         3.2276227865 
        0.4000000000         2.9000000000         1.3430952112         2.8431961777         3.3604215802 
        0.4050000000         2.9000000000         1.3456441627         2.8584878274         3.4268209771 
        0.4100000000         2.9000000000         1.3481931142         2.8712308687         3.4932203740 
        0.4150001000         2.9000000000         1.3430952112         2.8814253018         3.3604215802 
        0.4200001000         2.9000000000         1.3507420656         2.9043627762         3.5596197708 
        0.4250000000         2.9000000000         1.3456441627         2.9018141679         3.4268209771 
        0.4300000000         2.9000000000         1.3430952112         2.9145572092         3.3604215802 
        0.4350003000         2.9000000000         1.3405462597         2.9349460754         3.2940221834 
        0.4400000000         2.9000000000         1.3379973082         2.9451405084         3.2276227865 
        0.4450000000         2.9000000000         1.3507420656         2.9604321580         3.5596197708 
        0.4500000000         2.9000000000         1.3430952112         2.9731751994         3.3604215802 
        0.4550000000         2.9000000000         1.3430952112         2.9833696325         3.3604215802 
        0.4600000000         2.9000000000         1.3379973082         2.9961126738         3.2276227865 
        0.4650000000         2.9000000000         1.3379973082         3.0063071069         3.2276227865 
        0.4700000000         2.9000000000         1.3558399686         3.0241473647         3.6924185646 
        0.4750000000         2.9000000000         1.3430952112         3.0368904061         3.3604215802 
        0.4800001000         2.9000000000         1.3456441627         3.0496334474         3.4268209771 
        0.4850000000         2.9000000000         1.3379973082         3.0623764887         3.2276227865 
        0.4900000000         2.9000000000         1.3456441627         3.0700223135         3.4268209771 
        0.4950000000         2.9000000000         1.3583889201         3.0980570045         3.7588179615 
        0.5000000000         2.9000000000         1.3456441627         3.0980570045         3.4268209771 
        0.5050000000         2.9000000000         1.3379973082         3.1133486541         3.2276227865 
        0.5100000000         2.9000000000         1.3456441627         3.1311889120         3.4268209771 
        0.5150000000         2.9000000000         1.3430952112         3.1388347368         3.3604215802 
        0.5200000000         2.9000000000         1.3532910171         3.1592236029         3.6260191677 
        0.5250000000         2.9000000000         1.3532910171         3.1719666442         3.6260191677 
        0.5300000000         2.9000000000         1.3532910171         3.1872582938         3.6260191677 
        0.5350000000         2.9000000000         1.3532910171         3.2000013352         3.6260191677 
        0.5400000000         2.9000000000         1.3456441627         3.2127443765         3.4268209771 
        0.5450000000         2.9000000000         1.3430952112         3.2280360261         3.3604215802 
        0.5500000000         2.9000000000         1.3354483567         3.2407790675         3.1612233896 
        0.5550000000         2.9000000000         1.3405462597         3.2509735005         3.2940221834 
