           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         3.0000000000         1.2130986854         1.4643991051        -0.0259476601 
        0.0050000000         3.0000000000         1.2130986854         1.4643991051        -0.0259476601 
        0.0100000000         3.0000000000         1.2080007824         1.4669477134        -0.1587464538 
        0.0150000000         3.0000000000         1.2207455399         1.4745935382         0.1732505305 
        0.0200000000         3.0000000000         1.2130986854         1.4669477134        -0.0259476601 
        0.0250000000         3.0000000000         1.2207455399         1.4669477134         0.1732505305 
        0.0300000000         3.0000000000         1.2130986854         1.4643991051        -0.0259476601 
        0.0350000000         3.0000000000         1.2130986854         1.4669477134        -0.0259476601 
        0.0400000000         3.0000000000         1.2080007824         1.4618504968        -0.1587464538 
        0.0450043000         3.0000000000         1.2105497339         1.4669477134        -0.0923470570 
        0.0500000000         3.0000000000         1.2080007824         1.4593018886        -0.1587464538 
        0.0550000000         3.0000000000         1.2105497339         1.4593018886        -0.0923470570 
        0.0600000000         3.0000000000         1.2080007824         1.4593018886        -0.1587464538 
        0.0650000000         3.0000000000         1.2105497339         1.4669477134        -0.0923470570 
        0.0700000000         3.0000000000         1.2130986854         1.4669477134        -0.0259476601 
        0.0750000000         3.0000000000         1.2232944913         1.4745935382         0.2396499274 
        0.0800000000         3.0000000000         1.2232944913         1.4745935382         0.2396499274 
        0.0850000000         3.0000000000         1.2130986854         1.4669477134        -0.0259476601 
        0.0900000000         3.0000000000         1.2130986854         1.4669477134        -0.0259476601 
        0.0950000000         3.0000000000         1.2156476369         1.4669477134         0.0404517368 
        0.1000000000         3.0000000000         1.2130986854         1.4643991051        -0.0259476601 
        0.1050000000         3.0000000000         1.2130986854         1.4669477134        -0.0259476601 
        0.1100000000         3.0000000000         1.2156476369         1.4745935382         0.0404517368 
        0.1150000000         3.0000000000         1.2283923943         1.4720449299         0.3724487211 
        0.1200000000         3.0000000000         1.2309413458         1.4745935382         0.4388481180 
        0.1250000000         3.0000000000         1.2309413458         1.4720449299         0.4388481180 
        0.1300000000         3.0000000000         1.2334902973         1.4643991051         0.5052475149 
        0.1350000000         3.0000000000         1.2334902973         1.4669477134         0.5052475149 
        0.1400000000         3.0000000000         1.2640777151         1.4771421465         1.3020402773 
        0.1450000000         3.0000000000         1.2921161815         1.4847879713         2.0324336429 
        0.1500000000         3.0000000000         1.3278015023         1.4847879713         2.9620251990 
        0.1550000000         3.0000000000         1.3558399686         1.5026282291         3.6924185646 
        0.1600000000         3.0000000000         1.3864273864         1.5306629201         4.4892113270 
        0.1650000000         3.0000000000         1.3711336775         1.5383087449         4.0908149458 
        0.1700000000         3.0000000000         1.3787805320         1.5561490027         4.2900131364 
        0.1750000000         3.0000000000         1.3762315805         1.5688920441         4.2236137395 
        0.1800001000         3.0000000000         1.3762315805         1.5943781268         4.2236137395 
        0.1850000000         3.0000000000         1.3762315805         1.6096697764         4.2236137395 
        0.1900000000         3.0000000000         1.3660357746         1.6173156012         3.9580161521 
        0.1950000000         3.0000000000         1.3864273864         1.6402530756         4.4892113270 
        0.2000000000         3.0000000000         1.3685847260         1.6428016838         4.0244155489 
        0.2050000000         3.0000000000         1.3711336775         1.6606419417         4.0908149458 
        0.2100001000         3.0000000000         1.3864273864         1.6835794161         4.4892113270 
        0.2150000000         3.0000000000         1.3787805320         1.6988710657         4.2900131364 
        0.2200000000         3.0000000000         1.3864273864         1.7218085401         4.4892113270 
        0.2250000000         3.0000000000         1.3838784350         1.7345515815         4.4228119301 
        0.2300000000         3.0000000000         1.3940742409         1.7549404476         4.6884095176 
        0.2350000000         3.0000000000         1.3838784350         1.7676834889         4.4228119301 
        0.2400000000         3.0000000000         1.3889763379         1.7829751385         4.5556107239 
        0.2450000000         3.0000000000         1.3762315805         1.7931695716         4.2236137395 
        0.2500000000         3.0000000000         1.3889763379         1.8186556543         4.5556107239 
        0.2550000000         3.0000000000         1.3813294835         1.8313986956         4.3564125333 
        0.2600000000         3.0000000000         1.3889763379         1.8543361700         4.5556107239 
        0.2650000000         3.0000000000         1.3864273864         1.8696278196         4.4892113270 
        0.2700000000         3.0000000000         1.3864273864         1.8874680775         4.4892113270 
        0.2750000000         3.0000000000         1.3787805320         1.9002111188         4.2900131364 
        0.2800000000         3.0000000000         1.3813294835         1.9205999850         4.3564125333 
        0.2850000000         3.0000000000         1.3864273864         1.9409888511         4.4892113270 
        0.2900001000         3.0000000000         1.3838784350         1.9588291090         4.4228119301 
        0.2950000000         3.0000000000         1.3864273864         1.9766693669         4.4892113270 
        0.3000000000         3.0000000000         1.3864273864         1.9945096247         4.4892113270 
        0.3050000000         3.0000000000         1.3864273864         2.0098012743         4.4892113270 
        0.3100000000         3.0000000000         1.3813294835         2.0250929239         4.3564125333 
        0.3150000000         3.0000000000         1.3889763379         2.0454817901         4.5556107239 
        0.3200000000         3.0000000000         1.4017210954         2.0633220479         4.8876077082 
        0.3250000000         3.0000000000         1.3966231924         2.0913567389         4.7548089145 
        0.3300000000         3.0000000000         1.4093679498         2.1040997802         5.0868058988 
        0.3350000000         3.0000000000         1.3966231924         2.1193914298         4.7548089145 
        0.3400000000         3.0000000000         1.3940742409         2.1448775125         4.6884095176 
        0.3450000000         3.0000000000         1.4068189983         2.1627177704         5.0204065020 
        0.3500000000         3.0000000000         1.4042700468         2.1805580282         4.9540071051 
        0.3550001000         3.0000000000         1.3991721439         2.2009468944         4.8212083114 
        0.3600000000         3.0000000000         1.3966231924         2.2111413274         4.7548089145 
        0.3650000000         3.0000000000         1.4017210954         2.2315301936         4.8876077082 
        0.3700000000         3.0000000000         1.4017210954         2.2519190597         4.8876077082 
        0.3750000000         3.0000000000         1.4042700468         2.2697593176         4.9540071051 
        0.3800000000         3.0000000000         1.4119169013         2.2977940085         5.1532052957 
        0.3850000000         3.0000000000         1.4042700468         2.3079884416         4.9540071051 
        0.3900000000         3.0000000000         1.3940742409         2.3207314829         4.6884095176 
        0.3950000000         3.0000000000         1.4093679498         2.3487661739         5.0868058988 
        0.4000000000         3.0000000000         1.4144658528         2.3640578235         5.2196046926 
        0.4050000000         3.0000000000         1.4144658528         2.3946411227         5.2196046926 
        0.4100000000         3.0000000000         1.3966231924         2.4048355558         4.7548089145 
        0.4150001000         3.0000000000         1.4119169013         2.4303216384         5.1532052957 
        0.4200001000         3.0000000000         1.4119169013         2.4507105046         5.1532052957 
        0.4250000000         3.0000000000         1.3966231924         2.4609049376         4.7548089145 
        0.4300000000         3.0000000000         1.3991721439         2.4812938038         4.8212083114 
        0.4350000000         3.0000000000         1.3966231924         2.4991340617         4.7548089145 
        0.4400000000         3.0000000000         1.4068189983         2.5195229278         5.0204065020 
        0.4450000000         3.0000000000         1.3940742409         2.5322659691         4.6884095176 
        0.4500000000         3.0000000000         1.4068189983         2.5552034435         5.0204065020 
        0.4550000000         3.0000000000         1.4093679498         2.5781409179         5.0868058988 
        0.4600000000         3.0000000000         1.4170148043         2.5985297841         5.2860040895 
        0.4650000000         3.0000000000         1.3940742409         2.6265644750         4.6884095176 
        0.4700000000         3.0000000000         1.4093679498         2.6393075164         5.0868058988 
        0.4750000000         3.0000000000         1.4170148043         2.6596963825         5.2860040895 
        0.4800001000         3.0000000000         1.4170148043         2.6775366404         5.2860040895 
        0.4850000000         3.0000000000         1.4042700468         2.6979255065         4.9540071051 
        0.4900000000         3.0000000000         1.3991721439         2.7106685478         4.8212083114 
        0.4950000000         3.0000000000         1.4144658528         2.7438004553         5.2196046926 
        0.5000000000         3.0000000000         1.4119169013         2.7590921049         5.1532052957 
        0.5050000000         3.0000000000         1.4144658528         2.7769323628         5.2196046926 
        0.5100000000         3.0000000000         1.4144658528         2.7973212289         5.2196046926 
        0.5150000000         3.0000000000         1.4042700468         2.8126128785         4.9540071051 
        0.5200000000         3.0000000000         1.4170148043         2.8304531364         5.2860040895 
        0.5250000000         3.0000000000         1.4144658528         2.8559392191         5.2196046926 
        0.5300000000         3.0000000000         1.4144658528         2.8661336522         5.2196046926 
        0.5350000000         3.0000000000         1.4119169013         2.8992655596         5.1532052957 
        0.5400000000         3.0000000000         1.4272106102         2.9247516423         5.5516016769 
        0.5450000000         3.0000000000         1.4272106102         2.9451405084         5.5516016769 
        0.5500000000         3.0000000000         1.4144658528         2.9604321580         5.2196046926 
        0.5550000000         3.0000000000         1.4221127072         2.9833696325         5.4188028832 
        0.5600000000         3.0000000000         1.4093679498         2.9961126738         5.0868058988 
        0.5650000000         3.0000000000         1.4144658528         3.0165015399         5.2196046926 
        0.5700001000         3.0000000000         1.4221127072         3.0343417978         5.4188028832 
        0.5750001000         3.0000000000         1.4144658528         3.0496334474         5.2196046926 
        0.5800001000         3.0000000000         1.4093679498         3.0725709218         5.0868058988 
        0.5850000000         3.0000000000         1.4246616587         3.0980570045         5.4852022801 
        0.5900000000         3.0000000000         1.4297595617         3.1184458706         5.6180010738 
        0.5950000000         3.0000000000         1.4272106102         3.1464805616         5.5516016769 
        0.6000000000         3.0000000000         1.4297595617         3.1694180360         5.6180010738 
        0.6050000000         3.0000000000         1.4323085132         3.1872582938         5.6844004707 
        0.6100000000         3.0000000000         1.4323085132         3.2050985517         5.6844004707 
        0.6150000000         3.0000000000         1.4170148043         3.2178415930         5.2860040895 
        0.6200000000         3.0000000000         1.4119169013         3.2382304592         5.1532052957 
        0.6250000000         3.0000000000         1.4042700468         3.2586193253         4.9540071051 
        0.6300000000         3.0000000000         1.4093679498         3.2790081915         5.0868058988 
        0.6350000000         3.0000000000         1.4246616587         3.3070428824         5.4852022801 
        0.6400000000         3.0000000000         1.4195637558         3.3274317485         5.3524034863 
        0.6450000000         3.0000000000         1.4195637558         3.3478206147         5.3524034863 
