           Time[sec]             ao1_Vcmd            ai2_Vgyro           ai3_Vpoten                Wgyro 
        0.0000000000         4.8000000000         1.2130986854         0.3557545088        -0.0259476601 
        0.0050000000         4.8000000000         1.2080007824         0.3557545088        -0.1587464538 
        0.0100000000         4.8000000000         1.2130986854         0.3557545088        -0.0259476601 
        0.0150001000         4.8000000000         1.2130986854         0.3659489419        -0.0259476601 
        0.0200000000         4.8000000000         1.2156476369         0.3583031171         0.0404517368 
        0.0250000000         4.8000000000         1.2156476369         0.3583031171         0.0404517368 
        0.0300001000         4.8000000000         1.2080007824         0.3532059006        -0.1587464538 
        0.0350000000         4.8000000000         1.2105497339         0.3532059006        -0.0923470570 
        0.0400000000         4.8000000000         1.2207455399         0.3659489419         0.1732505305 
        0.0450001000         4.8000000000         1.2232944913         0.3608517254         0.2396499274 
        0.0500000000         4.8000000000         1.3532910171         0.3634003336         3.6260191677 
        0.0550000000         4.8000000000         1.9879799371         0.4271155403        20.1594689882 
        0.0600001000         4.8000000000         2.0822911421         0.5061223966        22.6162466724 
        0.0650000000         4.8000000000         2.0491547728         0.5978722942        21.7530545131 
        0.0700000000         4.8000000000         2.0466058213         0.6845249753        21.6866551162 
        0.0750000000         4.8000000000         2.0313121124         0.7711776564        21.2882587350 
        0.0800000000         4.8000000000         2.0058225975         0.8501845127        20.6242647663 
        0.0850000000         4.8000000000         1.9854309856         0.9342885855        20.0930695913 
        0.0900000000         4.8000000000         1.9650393737         1.0031010087        19.5618744164 
        0.0950000000         4.8000000000         1.9599414708         1.0846564733        19.4290756226 
        0.1000000000         4.8000000000         1.9446477619         1.1534688965        19.0306792414 
        0.1050000000         4.8000000000         1.9420988104         1.2324757528        18.9642798445 
        0.1100000000         4.8000000000         1.9344519559         1.3012881760        18.7650816539 
        0.1150000000         4.8000000000         1.9573925193         1.3828436406        19.3626762258 
        0.1200000000         4.8000000000         1.9879799371         1.4567532803        20.1594689882 
        0.1250000000         4.8000000000         2.0185673549         1.5357601366        20.9562617506 
        0.1300000000         4.8000000000         2.0466058213         1.6173156012        21.6866551162 
        0.1350000000         4.8000000000         2.0440568698         1.7014196740        21.6202557193 
        0.1400001000         4.8000000000         2.0466058213         1.7855237468        21.6866551162 
        0.1450000000         4.8000000000         2.0415079183         1.8619819948        21.5538563224 
        0.1500000000         4.8000000000         2.0338610639         1.9460860676        21.3546581318 
        0.1550001000         4.8000000000         2.0287631609         2.0225443157        21.2218593381 
        0.1600000000         4.8000000000         2.0262142094         2.1066483885        21.1554599412 
        0.1650000000         4.8000000000         2.0415079183         2.1958496778        21.5538563224 
        0.1700001000         4.8000000000         2.0669974332         2.2875995755        22.2178502911 
        0.1750000000         4.8000000000         2.0568016272         2.3640578235        21.9522527037 
        0.1800001000         4.8000000000         2.0593505787         2.4507105046        22.0186521005 
        0.1850001000         4.8000000000         2.0568016272         2.5373631857        21.9522527037 
        0.1900000000         4.8000000000         2.0568016272         2.6214672585        21.9522527037 
        0.1950029000         4.8000000000         2.0568016272         2.7157657644        21.9522527037 
        0.2000000000         4.8000000000         2.0669974332         2.7973212289        22.2178502911 
        0.2050000000         4.8000000000         2.0644484817         2.8814253018        22.1514508943 
        0.2100001000         4.8000000000         2.0771932391         2.9731751994        22.4834478786 
        0.2150000000         4.8000000000         2.0669974332         3.0521820557        22.2178502911 
        0.2200000000         4.8000000000         2.0797421906         3.1515777781        22.5498472755 
        0.2250000000         4.8000000000         2.0771932391         3.2331332427        22.4834478786 
        0.2300000000         4.8000000000         2.0873890451         3.3248831403        22.7490454661 
        0.2350000000         4.8000000000         2.0797421906         3.4140844296        22.5498472755 
        0.2400001000         4.8000000000         2.0822911421         3.4905426777        22.6162466724 
        0.2450019000         4.8000000000         2.0797421906         3.5797439670        22.5498472755 
        0.2500000000         4.8000000000         2.0695463847         3.6612994316        22.2842496880 
        0.2550000000         4.8000000000         2.0746442876         3.7555979375        22.4170484817 
        0.2600000000         4.8000000000         2.0720953362         3.8422506185        22.3506490849 
        0.2650001000         4.8000000000         2.0644484817         3.9238060831        22.1514508943 
        0.2700000000         4.8000000000         2.0669974332         4.0181045890        22.2178502911 
        0.2750000000         4.8000000000         2.0618995302         4.1022086618        22.0850514974 
        0.2800001000         4.8000000000         2.0797421906         4.1990557760        22.5498472755 
        0.2850000000         4.8000000000         2.0746442876         4.2882570653        22.4170484817 
        0.2900001000         4.8000000000         2.0848400936         4.3800069630        22.6826460692 
        0.2950001000         4.8000000000         2.0899379966         4.4743054688        22.8154448630 
        0.3000000000         4.8000000000         2.0899379966         4.5609581499        22.8154448630 
        0.3050000000         4.8000000000         2.0848400936         4.6527080476        22.6826460692 
        0.3100001000         4.8000000000         2.0746442876         4.7393607286        22.4170484817 
        0.3150000000         4.8000000000         2.0873890451         4.8387564511        22.7490454661 
        0.3200000000         4.8000000000         2.0797421906         4.9254091322        22.5498472755 
        0.3250000000         4.8000000000         2.0797421906         4.9942215554        22.5498472755 
        0.3300000000         4.8000000000         2.0873890451         4.9865757306        22.7490454661 
        0.3350000000         4.8000000000         2.0848400936        -0.0035992569        22.6826460692 
        0.3400000000         4.8000000000         2.0848400936        -0.0061478651        22.6826460692 
        0.3450000000         4.8000000000         2.0797421906         0.0728589911        22.5498472755 
        0.3500001000         4.8000000000         2.0873890451         0.1748033218        22.7490454661 
        0.3550001000         4.8000000000         2.0873890451         0.2665532195        22.7490454661 
        0.3600000000         4.8000000000         2.0873890451         0.3557545088        22.7490454661 
        0.3650000000         4.8000000000         2.0975848510         0.4551502313        23.0146430536 
