           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.3800000000         1.2207455399         0.1737008222         0.8700395940 
        0.0050000000        -0.3800000000         1.2130986854        -0.0254973684         0.8636342428 
        0.0100001000        -0.3800000000         1.2130986854        -0.0254973684         0.8636342428 
        0.0150001000        -0.3800000000         1.2080007824        -0.1582961621         0.8540262160 
        0.0200001000        -0.3800000000         1.2029028795        -0.2910949559         0.8604315672 
        0.0250000000        -0.3800000000         1.0601615963        -4.0094611806         0.8476208648 
        0.0300000000        -0.3800000000         1.1340811893        -2.0838786713         0.8380128380 
        0.0350000000        -0.3800000000         1.1493748983        -1.6854822901         0.8348101624 
        0.0400001000        -0.3800000000         1.0780042567        -3.5446654025         0.8187967844 
        0.0450001000        -0.3800000000         1.0958469171        -3.0798696244         0.7995807307 
        0.0500001000        -0.3800000000         1.0729063537        -3.6774641962         0.7867700283 
        0.0550000000        -0.3800000000         1.0780042567        -3.5446654025         0.7579459479 
        0.0600000000        -0.3800000000         1.0780042567        -3.5446654025         0.7419325699 
        0.0650000000        -0.3800000000         1.0576126448        -4.0758605774         0.7227165162 
        0.0700001000        -0.3800000000         1.0601615963        -4.0094611806         0.7067031382 
        0.0750001000        -0.3800000000         1.0525147418        -4.2086593712         0.6842844090 
        0.0800001000        -0.3800000000         1.0627105477        -3.9430617837         0.6746763822 
        0.0850000000        -0.3800000000         1.0499657903        -4.2750587680         0.6458523018 
        0.0900000000        -0.3800000000         1.0525147418        -4.2086593712         0.6330415993 
        0.0950000000        -0.3800000000         1.0321231299        -4.7398545461         0.6042175189 
        0.1000000000        -0.3800000000         1.0270252269        -4.8726533399         0.5657854117 
        0.1050001000        -0.3800000000         1.0448678873        -4.4078575618         0.5689880873 
        0.1100001000        -0.3800000000         1.0270252269        -4.8726533399         0.5337586556 
        0.1150000000        -0.3800000000         1.0270252269        -4.8726533399         0.5081372508 
        0.1200000000        -0.3800000000         1.0474168388        -4.3414581649         0.4857185216 
        0.1250000000        -0.3800000000         1.0219273240        -5.0054521336         0.4729078192 
        0.1300000000        -0.3800000000         1.0270252269        -4.8726533399         0.4312730363 
        0.1350001000        -0.3800000000         1.0066336150        -5.4038485148         0.4056516315 
        0.1400001000        -0.3800000000         1.0193783725        -5.0718515305         0.3832329022 
        0.1450001000        -0.3800000000         1.0142804695        -5.2046503242         0.3736248754 
        0.1500000000        -0.3800000000         1.0091825665        -5.3374491179         0.3448007950 
        0.1550000000        -0.3800000000         0.9938888576        -5.7358454992         0.3063686878 
        0.1600000000        -0.3800000000         1.0142804695        -5.2046503242         0.2903553097 
        0.1650001000        -0.3800000000         1.0091825665        -5.3374491179         0.2647339049 
        0.1700001000        -0.3800000000         0.9887909546        -5.8686442929         0.2359098245 
        0.1750001000        -0.3800000000         0.9862420032        -5.9350436898         0.2006803928 
        0.1800001000        -0.3800000000         0.9989867606        -5.6030467054         0.1782616636 
        0.1850000000        -0.3800000000         1.0219273240        -5.0054521336         0.1654509612 
        0.1900000000        -0.3800000000         0.9811441002        -6.0678424835         0.1302215295 
        0.1950001000        -0.3800000000         1.0168294210        -5.1382509273         0.1078028003 
        0.2000166000        -0.3800000000         0.9836930517        -6.0014430866         0.0693706931 
        0.2050001000        -0.3800000000         1.0066336150        -5.4038485148         0.0565599907 
        0.2100001000        -0.3800000000         0.9938888576        -5.7358454992         0.0277359102 
        0.2150000000        -0.3800000000         0.9938888576        -5.7358454992        -0.0138988726 
        0.2200000000        -0.3800000000         0.9760461972        -6.2006412772        -0.0363176019 
        0.2250000000        -0.3800000000         0.9862420032        -5.9350436898        -0.0683443579 
        0.2300001000        -0.3800000000         0.9887909546        -5.8686442929        -0.0939657627 
        0.2350001000        -0.3800000000         0.9658503913        -6.4662388647        -0.1291951944 
        0.2400001000        -0.3800000000         0.9887909546        -5.8686442929        -0.1580192748 
        0.2450000000        -0.3800000000         0.9836930517        -6.0014430866        -0.1772353284 
        0.2500000000        -0.3800000000         0.9760461972        -6.2006412772        -0.2124647601 
        0.2550000000        -0.3800000000         0.9785951487        -6.1342418804        -0.2380861649 
        0.2600001000        -0.3800000000         0.9785951487        -6.1342418804        -0.2637075697 
        0.2650001000        -0.3800000000         0.9785951487        -6.1342418804        -0.3021396770 
        0.2700001000        -0.3800000000         0.9862420032        -5.9350436898        -0.3149503794 
        0.2750000000        -0.3800000000         0.9785951487        -6.1342418804        -0.3437744598 
        0.2800000000        -0.3800000000         0.9785951487        -6.1342418804        -0.3661931891 
        0.2850000000        -0.3800000000         0.9785951487        -6.1342418804        -0.4046252963 
        0.2900001000        -0.3800000000         0.9887909546        -5.8686442929        -0.4334493767 
        0.2950001000        -0.3800000000         0.9556545853        -6.7318364522        -0.4814895108 
        0.3000001000        -0.3800000000         0.9734972457        -6.2670406741        -0.5039082400 
        0.3050000000        -0.3800000000         0.9760461972        -6.2006412772        -0.5327323204 
        0.3100000000        -0.3800000000         0.9785951487        -6.1342418804        -0.5679617521 
        0.3150000000        -0.3800000000         0.9709482942        -6.3334400710        -0.5935831569 
        0.3200001000        -0.3800000000         0.9760461972        -6.2006412772        -0.6256099130 
        0.3250001000        -0.3800000000         0.9785951487        -6.1342418804        -0.6448259666 
        0.3300001000        -0.3800000000         0.9785951487        -6.1342418804        -0.6736500470 
        0.3351525000        -0.3800000000         0.9785951487        -6.1342418804        -0.7024741275 
        0.3400000000        -0.3800000000         0.9683993428        -6.3998394679        -0.7473115859 
        0.3450000000        -0.3800000000         0.9683993428        -6.3998394679        -0.7793383419 
        0.3500001000        -0.3800000000         0.9683993428        -6.3998394679        -0.7985543956 
        0.3550001000        -0.3800000000         0.9785951487        -6.1342418804        -0.8273784760 
        0.3600001000        -0.3800000000         0.9709482942        -6.3334400710        -0.8658105832 
        0.3650000000        -0.3800000000         0.9658503913        -6.4662388647        -0.8978373393 
        0.3700000000        -0.3800000000         0.9683993428        -6.3998394679        -0.9234587441 
        0.3750000000        -0.3800000000         0.9556545853        -6.7318364522        -0.9554855002 
        0.3800000000        -0.3800000000         0.9785951487        -6.1342418804        -0.9907149318 
        0.3850001000        -0.3800000000         0.9658503913        -6.4662388647        -1.0195390122 
        0.3900001000        -0.3800000000         0.9582035368        -6.6654370553        -1.0483630927 
        0.3950001000        -0.3800000000         0.9607524883        -6.5990376585        -1.0899978755 
