           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.3600000000         1.2130986854        -0.0254973684        -0.8978373393 
        0.0050000000         0.3600000000         1.2207455399         0.1737008222        -0.8882293125 
        0.0100000000         0.3600000000         1.2181965884         0.1073014253        -0.8882293125 
        0.0150000000         0.3600000000         1.2130986854        -0.0254973684        -0.8978373393 
        0.0200000000         0.3600000000         1.2080007824        -0.1582961621        -0.9042426905 
        0.0250000000         0.3600000000         1.3176056963         2.6968779032        -0.9010400149 
        0.0300000000         0.3600000000         1.3430952112         3.3608718719        -0.8882293125 
        0.0350000000         0.3600000000         1.2946651330         2.0992833314        -0.8658105832 
        0.0400000000         0.3600000000         1.3507420656         3.5600700625        -0.8529998808 
        0.0450000000         0.3600000000         1.3660357746         3.9584664438        -0.8273784760 
        0.0500000000         0.3600000000         1.3379973082         3.2280730782        -0.8209731248 
        0.0550000000         0.3600000000         1.3634868231         3.8920670469        -0.8017570712 
        0.0600000000         0.3600000000         1.3838784350         4.4232622219        -0.7729329907 
        0.0650000000         0.3600000000         1.3583889201         3.7592682532        -0.7665276395 
        0.0700000000         0.3600000000         1.3711336775         4.0912652375        -0.7473115859 
        0.0750000000         0.3600000000         1.3966231924         4.7552592062        -0.7152848299 
        0.0800000000         0.3600000000         1.3736826290         4.1576646344        -0.6928661006 
        0.0850000000         0.3600000000         1.3915252894         4.6224604125        -0.6768527226 
        0.0900000000         0.3600000000         1.3864273864         4.4896616187        -0.6736500470 
        0.0950000000         0.3600000000         1.3915252894         4.6224604125        -0.6320152642 
        0.1000000000         0.3600000000         1.4042700468         4.9544573968        -0.6063938593 
        0.1050000000         0.3600000000         1.3966231924         4.7552592062        -0.5935831569 
        0.1100000000         0.3600000000         1.3991721439         4.8216586031        -0.5679617521 
        0.1150000000         0.3600000000         1.4042700468         4.9544573968        -0.5455430229 
        0.1200000000         0.3600000000         1.4119169013         5.1536555874        -0.5135162668 
        0.1250000000         0.3600000000         1.4042700468         4.9544573968        -0.5071109156 
        0.1300000000         0.3600000000         1.4144658528         5.2200549843        -0.4686788084 
        0.1350000000         0.3600000000         1.4221127072         5.4192531749        -0.4366520523 
        0.1400000000         0.3600000000         1.4195637558         5.3528537780        -0.4142333231 
        0.1450000000         0.3600000000         1.4272106102         5.5520519686        -0.3886119183 
        0.1500000000         0.3600000000         1.4119169013         5.1536555874        -0.3725985403 
        0.1550000000         0.3600000000         1.4246616587         5.4856525718        -0.3533824866 
        0.1600008000         0.3600000000         1.4195637558         5.3528537780        -0.3181530550 
