           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.4800000000         1.2080007824        -0.1582961621         2.7564155247 
        0.0050000000        -0.4800000000         1.2181965884         0.1073014253         2.7756315783 
        0.0100001000        -0.4800000000         1.2232944913         0.2401002191         2.7756315783 
        0.0150001000        -0.4800000000         1.2130986854        -0.0254973684         2.7628208759 
        0.0200001000        -0.4800000000         1.2054518309        -0.2246955590         2.7692262271 
        0.0250000000        -0.4800000000         1.0091825665        -5.3374491179         2.7436048223 
        0.0300000000        -0.4800000000         1.1009448200        -2.9470708307         2.7147807418 
        0.0350000000        -0.4800000000         1.0983958685        -3.0134702275         2.7179834174 
        0.0400001000        -0.4800000000         1.0244762754        -4.9390527367         2.6955646882 
        0.0450001000        -0.4800000000         1.0601615963        -4.0094611806         2.6571325810 
        0.0500001000        -0.4800000000         1.0244762754        -4.9390527367         2.6315111761 
        0.0550000000        -0.4800000000         1.0244762754        -4.9390527367         2.6122951225 
        0.0600000000        -0.4800000000         1.0142804695        -5.2046503242         2.5962817445 
        0.0650000000        -0.4800000000         1.0244762754        -4.9390527367         2.5610523128 
        0.0700001000        -0.4800000000         0.9887909546        -5.8686442929         2.5322282324 
        0.0750001000        -0.4800000000         1.0270252269        -4.8726533399         2.5066068276 
        0.0800001000        -0.4800000000         1.0015357121        -5.5366473086         2.4905934496 
        0.0850000000        -0.4800000000         0.9887909546        -5.8686442929         2.4521613423 
        0.0900000000        -0.4800000000         0.9734972457        -6.2670406741         2.4137292351 
        0.0950000000        -0.4800000000         0.9887909546        -5.8686442929         2.3881078302 
        0.1000000000        -0.4800000000         0.9556545853        -6.7318364522         2.3624864254 
        0.1050001000        -0.4800000000         0.9709482942        -6.3334400710         2.3240543182 
        0.1100001000        -0.4800000000         0.9683993428        -6.3998394679         2.3080409401 
        0.1150000000        -0.4800000000         0.9582035368        -6.6654370553         2.2567981305 
        0.1200000000        -0.4800000000         0.9454587794        -6.9974340397         2.2247713744 
        0.1250000000        -0.4800000000         0.9683993428        -6.3998394679         2.2087579964 
        0.1300000000        -0.4800000000         0.9378119249        -7.1966322303         2.1639205380 
        0.1350001000        -0.4800000000         0.9556545853        -6.7318364522         2.1350964575 
        0.1405201000        -0.4800000000         0.9429098279        -7.0638334366         2.0934616747 
        0.1450001000        -0.4800000000         0.9352629734        -7.2630316272         2.0582322430 
        0.1500000000        -0.4800000000         0.9429098279        -7.0638334366         2.0326108382 
        0.1550000000        -0.4800000000         0.9352629734        -7.2630316272         1.9781653529 
        0.1600000000        -0.4800000000         0.9301650705        -7.3958304209         1.9557466237 
        0.1650001000        -0.4800000000         0.9429098279        -7.0638334366         1.9109091653 
        0.1700001000        -0.4800000000         0.9352629734        -7.2630316272         1.8788824092 
        0.1750001000        -0.4800000000         0.9021266041        -8.1262237865         1.8404503020 
        0.1800001000        -0.4800000000         0.9250671675        -7.5286292146         1.8116262215 
        0.1850000000        -0.4800000000         0.9327140220        -7.3294310240         1.7667887631 
        0.1900000000        -0.4800000000         0.9378119249        -7.1966322303         1.7411673583 
        0.1950001000        -0.4800000000         0.9097734586        -7.9270255959         1.6995325754 
        0.2000001000        -0.4800000000         0.9123224101        -7.8606261990         1.6546951170 
        0.2050001000        -0.4800000000         0.9250671675        -7.5286292146         1.6258710365 
        0.2100001000        -0.4800000000         0.9199692645        -7.6614280084         1.5874389293 
        0.2150000000        -0.4800000000         0.9046755556        -8.0598243896         1.5361961196 
        0.2200000000        -0.4800000000         0.8842839437        -8.5910195645         1.5041693636 
        0.2250123000        -0.4800000000         0.9046755556        -8.0598243896         1.4657372563 
        0.2300001000        -0.4800000000         0.9378119249        -7.1966322303         1.4401158515 
        0.2350001000        -0.4800000000         0.9148713616        -7.7942268021         1.3920757174 
        0.2400001000        -0.4800000000         0.8791860408        -8.7238183583         1.3472382590 
        0.2450000000        -0.4800000000         0.9174203130        -7.7278274052         1.3184141786 
        0.2500000000        -0.4800000000         0.9097734586        -7.9270255959         1.2703740445 
        0.2550000000        -0.4800000000         0.8944797497        -8.3254219771         1.2287392617 
        0.2600001000        -0.4800000000         0.8970287012        -8.2590225802         1.1839018032 
        0.2650001000        -0.4800000000         0.8995776526        -8.1926231833         1.1614830740 
        0.2700001000        -0.4800000000         0.9046755556        -8.0598243896         1.1230509667 
        0.2750000000        -0.4800000000         0.9097734586        -7.9270255959         1.0718081571 
        0.2800000000        -0.4800000000         0.8868328952        -8.5246201677         1.0301733742 
        0.2850000000        -0.4800000000         0.8944797497        -8.3254219771         0.9821332402 
        0.2900001000        -0.4800000000         0.8944797497        -8.3254219771         0.9437011329 
        0.2950001000        -0.4800000000         0.8791860408        -8.7238183583         0.9052690257 
        0.3000001000        -0.4800000000         0.8995776526        -8.1926231833         0.8732422696 
        0.3050000000        -0.4800000000         0.8893818467        -8.4582207708         0.8316074868 
        0.3100000000        -0.4800000000         0.8868328952        -8.5246201677         0.7899727039 
        0.3150000000        -0.4800000000         0.8970287012        -8.2590225802         0.7515405967 
        0.3200001000        -0.4800000000         0.9021266041        -8.1262237865         0.7067031382 
        0.3250001000        -0.4800000000         0.8766370893        -8.7902177552         0.6714737066 
        0.3300001000        -0.4800000000         0.8970287012        -8.2590225802         0.6202308969 
        0.3350000000        -0.4800000000         0.8970287012        -8.2590225802         0.5882041409 
        0.3400000000        -0.4800000000         0.8970287012        -8.2590225802         0.5529747092 
        0.3450000000        -0.4800000000         0.8791860408        -8.7238183583         0.5049345752 
        0.3500001000        -0.4800000000         0.8613433804        -9.1886141364         0.4504890899 
        0.3550001000        -0.4800000000         0.8970287012        -8.2590225802         0.4088543071 
        0.3600001000        -0.4800000000         0.9225182160        -7.5950286115         0.3864355778 
        0.3650000000        -0.4800000000         0.8638923318        -9.1222147395         0.3415981194 
        0.3700000000        -0.4800000000         0.8893818467        -8.4582207708         0.2967606609 
        0.3750000000        -0.4800000000         0.8868328952        -8.5246201677         0.2615312293 
        0.3800000000        -0.4800000000         0.8893818467        -8.4582207708         0.2198964464 
        0.3850001000        -0.4800000000         0.8817349922        -8.6574189614         0.1718563124 
