           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.0200000000         1.2130986854        -0.0098271107         2.7628208759 
        0.0050000000        -0.0200000000         1.2080007824        -0.1426259045         2.7692262271 
        0.0100000000        -0.0200000000         1.2130986854        -0.0098271107         2.7628208759 
        0.0150009000        -0.0200000000         1.2130986854        -0.0098271107         2.7596182003 
        0.0200000000        -0.0200000000         1.2181965884         0.1229716830         2.7692262271 
        0.0250000000        -0.0200000000         1.2080007824        -0.1426259045         2.7500101735 
        0.0300000000        -0.0200000000         1.2080007824        -0.1426259045         2.7564155247 
        0.0350000000        -0.0200000000         1.2130986854        -0.0098271107         2.7628208759 
        0.0400000000        -0.0200000000         1.2003539280        -0.3418240951         2.7532128491 
        0.0450000000        -0.0200000000         1.1340811893        -2.0682084137         2.7436048223 
        0.0500000000        -0.0200000000         1.1927070735        -0.5410222857         2.7564155247 
        0.0550038000        -0.0200000000         1.1825112676        -0.8066198732         2.7500101735 
        0.0600000000        -0.0200000000         1.1748644131        -1.0058180638         2.7404021467 
        0.0650000000        -0.0200000000         1.1825112676        -0.8066198732         2.7371994711 
        0.0700000000        -0.0200000000         1.1748644131        -1.0058180638         2.7243887686 
        0.0750000000        -0.0200000000         1.1672175587        -1.2050162544         2.7115780662 
        0.0800000000        -0.0200000000         1.1774133646        -0.9394186669         2.7115780662 
        0.0850000000        -0.0200000000         1.1672175587        -1.2050162544         2.7019700394 
        0.0900019000        -0.0200000000         1.1697665101        -1.1386168575         2.7019700394 
        0.0950000000        -0.0200000000         1.1774133646        -0.9394186669         2.6987673638 
        0.1000000000        -0.0200000000         1.1799623161        -0.8730192700         2.7051727150 
        0.1050000000        -0.0200000000         1.1825112676        -0.8066198732         2.6987673638 
        0.1100000000        -0.0200000000         1.1672175587        -1.2050162544         2.6763486346 
        0.1150000000        -0.0200000000         1.1697665101        -1.1386168575         2.6699432834 
        0.1200000000        -0.0200000000         1.1723154616        -1.0722174606         2.6699432834 
        0.1250000000        -0.0200000000         1.1697665101        -1.1386168575         2.6667406078 
        0.1300000000        -0.0200000000         1.1825112676        -0.8066198732         2.6731459590 
        0.1350000000        -0.0200000000         1.1697665101        -1.1386168575         2.6571325810 
        0.1400000000        -0.0200000000         1.1748644131        -1.0058180638         2.6539299054 
        0.1450000000        -0.0200000000         1.1646686072        -1.2714156513         2.6347138517 
        0.1500000000        -0.0200000000         1.1697665101        -1.1386168575         2.6347138517 
