           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.2200000000         1.2130986854        -0.0254973684        -2.8482667820 
        0.0050000000        -0.2200000000         1.2207455399         0.1737008222        -2.8386587552 
        0.0100000000        -0.2200000000         1.2156476369         0.0409020285        -2.8450641064 
        0.0150000000        -0.2200000000         1.2156476369         0.0409020285        -2.8482667820 
        0.0200000000        -0.2200000000         1.2207455399         0.1737008222        -2.8450641064 
        0.0250000000        -0.2200000000         1.2029028795        -0.2910949559        -2.8514694576 
        0.0300000000        -0.2200000000         1.1009448200        -2.9470708307        -2.8578748088 
        0.0350000000        -0.2200000000         1.1391790923        -1.9510798776        -2.8674828356 
        0.0400000000        -0.2200000000         1.1468259468        -1.7518816870        -2.8834962137 
        0.0450000000        -0.2200000000         1.1187874804        -2.4822750526        -2.8802935381 
        0.0500000000        -0.2200000000         1.1111406260        -2.6814732432        -2.9027122673 
        0.0550000000        -0.2200000000         1.1213364319        -2.4158756557        -2.9059149429 
        0.0600000000        -0.2200000000         1.1238853834        -2.3494762588        -2.9219283209 
        0.0650000000        -0.2200000000         1.1085916745        -2.7478726400        -2.9379416989 
        0.0700000000        -0.2200000000         1.1009448200        -2.9470708307        -2.9603604281 
        0.0750000000        -0.2200000000         1.1009448200        -2.9470708307        -2.9763738062 
        0.0800000000        -0.2200000000         1.0983958685        -3.0134702275        -3.0019952110 
        0.0850000000        -0.2200000000         1.0932979656        -3.1462690213        -3.0051978866 
        0.0900000000        -0.2200000000         1.1009448200        -2.9470708307        -3.0244139402 
        0.0950000000        -0.2200000000         1.0932979656        -3.1462690213        -3.0372246426 
        0.1000000000        -0.2200000000         1.0907490141        -3.2126684181        -3.0596433719 
        0.1050000000        -0.2200000000         1.0907490141        -3.2126684181        -3.0596433719 
        0.1100000000        -0.2200000000         1.0856511111        -3.3454672119        -3.0916701279 
        0.1150000000        -0.2200000000         1.0882000626        -3.2790678150        -3.1012781547 
        0.1200000000        -0.2200000000         1.1009448200        -2.9470708307        -3.1044808303 
        0.1250000000        -0.2200000000         1.0882000626        -3.2790678150        -3.1301022351 
        0.1300000000        -0.2200000000         1.0882000626        -3.2790678150        -3.1493182888 
