           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.6200000000         1.2207455399         0.1737008222         2.0165974602 
        0.0050000000         0.6200000000         1.2130986854        -0.0254973684         2.0069894334 
        0.0100000000         0.6200000000         1.2080007824        -0.1582961621         2.0005840822 
        0.0150000000         0.6200000000         1.2080007824        -0.1582961621         2.0101921090 
        0.0200000000         0.6200000000         1.3456441627         3.4272712688         2.0133947846 
        0.0250000000         0.6200000000         1.4042700468         4.9544573968         2.0422188650 
        0.0300000000         0.6200000000         1.3379973082         3.2280730782         2.0582322430 
        0.0350000000         0.6200000000         1.4195637558         5.3528537780         2.0934616747 
        0.0400000000         0.6200000000         1.4323085132         5.6848507624         2.1158804039 
        0.0450000000         0.6200000000         1.4170148043         5.2864543812         2.1382991331 
        0.0500000000         0.6200000000         1.4246616587         5.4856525718         2.1575151868 
        0.0550000000         0.6200000000         1.4603469795         6.4152441279         2.1991499696 
        0.0600000000         0.6200000000         1.4501511736         6.1496465405         2.2247713744 
        0.0650000000         0.6200000000         1.4807385914         6.9464393029         2.2696088329 
        0.0700000000         0.6200000000         1.4756406885         6.8136405091         2.3016355889 
        0.0750007000         0.6200000000         1.4756406885         6.8136405091         2.3304596694 
        0.0800000000         0.6200000000         1.4985812518         7.4112350810         2.3560810742 
        0.0850000000         0.6200000000         1.4883854459         7.1456374935         2.3913105058 
        0.0900000000         0.6200000000         1.4960323003         7.3448356841         2.4425533155 
        0.0950007000         0.6200000000         1.5087770578         7.6768326684         2.4713773959 
        0.1000000000         0.6200000000         1.5266197182         8.1416284465         2.5098095032 
        0.1050000000         0.6200000000         1.5011302033         7.4776344778         2.5418362592 
        0.1100000000         0.6200000000         1.5164239122         7.8760308591         2.5802683665 
        0.1150000000         0.6200000000         1.5215218152         8.0088296528         2.6219031493 
        0.1200000000         0.6200000000         1.5470113301         8.6728236215         2.6763486346 
        0.1250000000         0.6200000000         1.5317176211         8.2744272403         2.7083753906 
        0.1300000000         0.6200000000         1.5266197182         8.1416284465         2.7532128491 
        0.1350000000         0.6200000000         1.5572071360         8.9384212090         2.8108610099 
        0.1400000000         0.6200000000         1.5572071360         8.9384212090         2.8396850904 
        0.1450000000         0.6200000000         1.5419134271         8.5400248278         2.8909279000 
        0.1500000000         0.6200000000         1.5495602815         8.7392230184         2.9229546561 
        0.1550000000         0.6200000000         1.5750497964         9.4032169871         2.9902108438 
        0.1600000000         0.6200000000         1.5623050390         9.0712200027         3.0286429510 
        0.1650000000         0.6200000000         1.5750497964         9.4032169871         3.0766830851 
        0.1700000000         0.6200000000         1.5674029419         9.2040187964         3.1215205435 
        0.1750000000         0.6200000000         1.5903435053         9.8016133683         3.1471419483 
        0.1800001000         0.6200000000         1.5750497964         9.4032169871         3.1407365971 
        0.1850000000         0.6200000000         1.5954414083         9.9344121620         3.1471419483 
        0.1900000000         0.6200000000         1.5725008449         9.3368175902        -1.7497490499 
        0.1950000000         0.6200000000         1.5877945538         9.7352139714        -1.7689651035 
        0.2000000000         0.6200000000         1.6005393113        10.0672109557        -3.1429129376 
        0.2050000000         0.6200000000         1.5903435053         9.8016133683        -3.1397102620 
        0.2100001000         0.6200000000         1.5928924568         9.8680127651        -3.1525209644 
        0.2150000000         0.6200000000         1.5954414083         9.9344121620        -3.1044808303 
        0.2200000000         0.6200000000         1.5826966509         9.6024151777        -3.0628460475 
        0.2250000000         0.6200000000         1.6209309231        10.5984061307        -2.9955898598 
        0.2300000000         0.6200000000         1.6030882627        10.1336103526        -2.9443470501 
        0.2350000000         0.6200000000         1.6209309231        10.5984061307        -2.8866988893 
        0.2400000000         0.6200000000         1.6183819717        10.5320067338        -2.8482667820 
        0.2450000000         0.6200000000         1.5979903598        10.0008115589        -2.8034293236 
        0.2500000000         0.6200000000         1.6107351172        10.3328085432        -2.7489838383 
        0.2550000000         0.6200000000         1.6158330202        10.4656073370        -2.6817276506 
        0.2600000000         0.6200000000         1.6285777776        10.7976043213        -2.6304848410 
        0.2650000000         0.6200000000         1.6132840687        10.3992079401        -2.5888500581 
        0.2700000000         0.6200000000         1.6336756806        10.9304031150        -2.5376072484 
        0.2750000000         0.6200000000         1.6056372142        10.2000097495        -2.4895671144 
        0.2800000000         0.6200000000         1.6311267291        10.8640037182        -2.4351216291 
        0.2850000000         0.6200000000         1.6311267291        10.8640037182        -2.3774734683 
        0.2900001000         0.6200000000         1.6183819717        10.5320067338        -2.3326360098 
        0.2950000000         0.6200000000         1.6489693895        11.3287994963        -2.2717851733 
        0.3000070000         0.6200000000         1.6311267291        10.8640037182        -2.2077316612 
        0.3050000000         0.6200000000         1.6413225350        11.1296013057        -2.1692995540 
        0.3100000000         0.6200000000         1.6209309231        10.5984061307        -2.1148540687 
        0.3150000000         0.6200000000         1.6413225350        11.1296013057        -2.0668139347 
        0.3200000000         0.6200000000         1.6158330202        10.4656073370        -2.0059630982 
        0.3250000000         0.6200000000         1.6540672925        11.4615982900        -1.9579229641 
        0.3300000000         0.6200000000         1.6387735836        11.0632019088        -1.9034774789 
        0.3350000000         0.6200000000         1.6311267291        10.8640037182        -1.8554373448 
        0.3400000000         0.6200000000         1.6489693895        11.3287994963        -1.7945865084 
        0.3450000000         0.6200000000         1.6336756806        10.9304031150        -1.7465463743 
        0.3500001000         0.6200000000         1.6438714865        11.1960007025        -1.6856955378 
        0.3550001000         0.6200000000         1.6387735836        11.0632019088        -1.6408580794 
        0.3600000000         0.6200000000         1.6413225350        11.1296013057        -1.5800072429 
        0.3650000000         0.6200000000         1.6617141469        11.6607964806        -1.5191564064 
        0.3700000000         0.6200000000         1.6642630984        11.7271958775        -1.4551028943 
        0.3750000000         0.6200000000         1.6438714865        11.1960007025        -1.4134681115 
        0.3800000000         0.6200000000         1.6591651954        11.5943970837        -1.3558199506 
        0.3850000000         0.6200000000         1.6515183410        11.3951988931        -1.3013744654 
        0.3900000000         0.6200000000         1.6668120499        11.7935952744        -1.2341182777 
        0.3950000000         0.6200000000         1.6693610014        11.8599946712        -1.1732674412 
        0.4000000000         0.6200000000         1.6617141469        11.6607964806        -1.1220246316 
        0.4050000000         0.6200000000         1.6719099529        11.9263940681        -1.0611737951 
        0.4100000000         0.6200000000         1.6693610014        11.8599946712        -1.0163363366 
        0.4150001000         0.6200000000         1.6540672925        11.4615982900        -0.9586881758 
        0.4200001000         0.6200000000         1.6642630984        11.7271958775        -0.9138507173 
        0.4250000000         0.6200000000         1.6693610014        11.8599946712        -0.8529998808 
        0.4300000000         0.6200000000         1.6770078558        12.0591928618        -0.7793383419 
        0.4350000000         0.6200000000         1.6642630984        11.7271958775        -0.7345008835 
        0.4400000000         0.6200000000         1.6744589044        11.9927934650        -0.6832580738 
        0.4450000000         0.6200000000         1.6617141469        11.6607964806        -0.6160018861 
        0.4500000000         0.6200000000         1.6770078558        12.0591928618        -0.5679617521 
        0.4550000000         0.6200000000         1.6617141469        11.6607964806        -0.5135162668 
        0.4600000000         0.6200000000         1.6719099529        11.9263940681        -0.4558681060 
        0.4650000000         0.6200000000         1.6591651954        11.5943970837        -0.3982199451 
        0.4700000000         0.6200000000         1.6846547103        12.2583910524        -0.3341664330 
        0.4750001000         0.6200000000         1.6591651954        11.5943970837        -0.2765182721 
        0.4800001000         0.6200000000         1.6693610014        11.8599946712        -0.2188701113 
        0.4850000000         0.6200000000         1.6719099529        11.9263940681        -0.1708299772 
        0.4900021000         0.6200000000         1.6668120499        11.7935952744        -0.1131818163 
        0.4950000000         0.6200000000         1.6744589044        11.9927934650        -0.0427229531 
        0.5000000000         0.6200000000         1.6821057588        12.1919916556         0.0181278834 
        0.5050000000         0.6200000000         1.6566162440        11.5279976869         0.0757760443 
        0.5100000000         0.6200000000         1.6821057588        12.1919916556         0.1206135027 
        0.5150000000         0.6200000000         1.6770078558        12.0591928618         0.1750589880 
        0.5200000000         0.6200000000         1.6642630984        11.7271958775         0.2359098245 
        0.5250000000         0.6200000000         1.6795568073        12.1255922587         0.2967606609 
        0.5300000000         0.6200000000         1.6591651954        11.5943970837         0.3415981194 
        0.5350000000         0.6200000000         1.6591651954        11.5943970837         0.4056516315 
        0.5400000000         0.6200000000         1.6846547103        12.2583910524         0.4632997923 
        0.5450000000         0.6200000000         1.6566162440        11.5279976869         0.5209479532 
        0.5500000000         0.6200000000         1.6719099529        11.9263940681         0.5721907629 
        0.5550000000         0.6200000000         1.6719099529        11.9263940681         0.6458523018 
        0.5600000000         0.6200000000         1.6821057588        12.1919916556         0.7002977870 
        0.5650000000         0.6200000000         1.6566162440        11.5279976869         0.7515405967 
        0.5700001000         0.6200000000         1.6795568073        12.1255922587         0.8187967844 
        0.5750022000         0.6200000000         1.6566162440        11.5279976869         0.8636342428 
        0.5800000000         0.6200000000         1.6642630984        11.7271958775         0.9276877549 
        0.5850000000         0.6200000000         1.6617141469        11.6607964806         0.9821332402 
        0.5900000000         0.6200000000         1.6719099529        11.9263940681         1.0365787254 
        0.5950000000         0.6200000000         1.6693610014        11.8599946712         1.1102402643 
        0.6000000000         0.6200000000         1.6693610014        11.8599946712         1.1582803984 
        0.6050000000         0.6200000000         1.6668120499        11.7935952744         1.2063205324 
        0.6100000000         0.6200000000         1.6770078558        12.0591928618         1.2799820713 
        0.6150000000         0.6200000000         1.6795568073        12.1255922587         1.3376302322 
        0.6200000000         0.6200000000         1.6770078558        12.0591928618         1.3888730418 
        0.6250000000         0.6200000000         1.6336756806        10.9304031150         1.4401158515 
        0.6300000000         0.6200000000         1.6770078558        12.0591928618         1.5041693636 
        0.6350000000         0.6200000000         1.6566162440        11.5279976869         1.5586148488 
