           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.1800000000         1.2207455399         0.1737008222         0.1174108271 
        0.0050000000        -0.1800000000         1.2029028795        -0.2910949559         0.0917894223 
        0.0100001000        -0.1800000000         1.2130986854        -0.0254973684         0.0981947735 
        0.0150001000        -0.1800000000         1.2080007824        -0.1582961621         0.0917894223 
        0.0200022000        -0.1800000000         1.2130986854        -0.0254973684         0.0981947735 
        0.0250000000        -0.1800000000         1.2130986854        -0.0254973684         0.0981947735 
        0.0300000000        -0.1800000000         1.1417280438        -1.8846804807         0.0949920979 
        0.0350000000        -0.1800000000         1.1315322379        -2.1502780682         0.0885867467 
        0.0400001000        -0.1800000000         1.1519238497        -1.6190828933         0.0661680175 
        0.0450027000        -0.1800000000         1.1519238497        -1.6190828933         0.0853840711 
        0.0500000000        -0.1800000000         1.1289832864        -2.2166774651         0.0597626663 
        0.0550000000        -0.1800000000         1.1417280438        -1.8846804807         0.0565599907 
        0.0600000000        -0.1800000000         1.1213364319        -2.4158756557         0.0309385858 
        0.0650000000        -0.1800000000         1.1468259468        -1.7518816870         0.0373439370 
        0.0700001000        -0.1800000000         1.1442769953        -1.8182810839         0.0277359102 
        0.0750001000        -0.1800000000         1.1136895775        -2.6150738463         0.0085198566 
        0.0800001000        -0.1800000000         1.1315322379        -2.1502780682        -0.0074935214 
        0.0850000000        -0.1800000000         1.1187874804        -2.4822750526        -0.0106961970 
        0.0900000000        -0.1800000000         1.1315322379        -2.1502780682        -0.0299122506 
        0.0950000000        -0.1800000000         1.1162385289        -2.5486744494        -0.0331149263 
        0.1000001000        -0.1800000000         1.1391790923        -1.9510798776        -0.0459256287 
        0.1050001000        -0.1800000000         1.1162385289        -2.5486744494        -0.0587363311 
        0.1100001000        -0.1800000000         1.1264343349        -2.2830768620        -0.0683443579 
        0.1150000000        -0.1800000000         1.1085916745        -2.7478726400        -0.0811550603 
        0.1200000000        -0.1800000000         1.1213364319        -2.4158756557        -0.0939657627 
        0.1250000000        -0.1800000000         1.1111406260        -2.6814732432        -0.1035737895 
        0.1300000000        -0.1800000000         1.1111406260        -2.6814732432        -0.1195871676 
        0.1350001000        -0.1800000000         1.1187874804        -2.4822750526        -0.1291951944 
        0.1400001000        -0.1800000000         1.1009448200        -2.9470708307        -0.1452085724 
        0.1450000000        -0.1800000000         1.1187874804        -2.4822750526        -0.1548165992 
        0.1500000000        -0.1800000000         1.1009448200        -2.9470708307        -0.1676273016 
        0.1550000000        -0.1800000000         1.1085916745        -2.7478726400        -0.1900460308 
        0.1600000000        -0.1800000000         1.1009448200        -2.9470708307        -0.1964513820 
        0.1650032000        -0.1800000000         1.1111406260        -2.6814732432        -0.2124647601 
        0.1700001000        -0.1800000000         1.0958469171        -3.0798696244        -0.2220727869 
        0.1750000000        -0.1800000000         1.1136895775        -2.6150738463        -0.2444915161 
        0.1800001000        -0.1800000000         1.1009448200        -2.9470708307        -0.2412888405 
        0.1850000000        -0.1800000000         1.1162385289        -2.5486744494        -0.2637075697 
        0.1900000000        -0.1800000000         1.1111406260        -2.6814732432        -0.2765182721 
        0.1950001000        -0.1800000000         1.1111406260        -2.6814732432        -0.2797209477 
        0.2000001000        -0.1800000000         1.1060427230        -2.8142720369        -0.3117477038 
        0.2050001000        -0.1800000000         1.1162385289        -2.5486744494        -0.3085450282 
        0.2100001000        -0.1800000000         1.0983958685        -3.0134702275        -0.3373691086 
        0.2150000000        -0.1800000000         1.1213364319        -2.4158756557        -0.3437744598 
        0.2200000000        -0.1800000000         1.1111406260        -2.6814732432        -0.3533824866 
        0.2250001000        -0.1800000000         1.1187874804        -2.4822750526        -0.3629905134 
        0.2300001000        -0.1800000000         1.0958469171        -3.0798696244        -0.3918145939 
        0.2350001000        -0.1800000000         1.1085916745        -2.7478726400        -0.3918145939 
        0.2400001000        -0.1800000000         1.0958469171        -3.0798696244        -0.4174359987 
        0.2450000000        -0.1800000000         1.1187874804        -2.4822750526        -0.4046252963 
        0.2500000000        -0.1800000000         1.0907490141        -3.2126684181        -0.4430574035 
        0.2550000000        -0.1800000000         1.1009448200        -2.9470708307        -0.4526654304 
        0.2600001000        -0.1800000000         1.1034937715        -2.8806714338        -0.4590707816 
        0.2650001000        -0.1800000000         1.0983958685        -3.0134702275        -0.4782868352 
        0.2700000000        -0.1800000000         1.0983958685        -3.0134702275        -0.4943002132 
        0.2750000000        -0.1800000000         1.0932979656        -3.1462690213        -0.5071109156 
        0.2800000000        -0.1800000000         1.0983958685        -3.0134702275        -0.5295296448 
        0.2850000000        -0.1800000000         1.0932979656        -3.1462690213        -0.5423403473 
        0.2900001000        -0.1800000000         1.0932979656        -3.1462690213        -0.5455430229 
        0.2950001000        -0.1800000000         1.1009448200        -2.9470708307        -0.5679617521 
        0.3000000000        -0.1800000000         1.1060427230        -2.8142720369        -0.5807724545 
        0.3050000000        -0.1800000000         1.1085916745        -2.7478726400        -0.5903804813 
        0.3100000000        -0.1800000000         1.1009448200        -2.9470708307        -0.6095965349 
        0.3150000000        -0.1800000000         1.1111406260        -2.6814732432        -0.6224072374 
        0.3200001000        -0.1800000000         1.1009448200        -2.9470708307        -0.6384206154 
        0.3250001000        -0.1800000000         1.1034937715        -2.8806714338        -0.6480286422 
        0.3300001000        -0.1800000000         1.0958469171        -3.0798696244        -0.6736500470 
        0.3350000000        -0.1800000000         1.1060427230        -2.8142720369        -0.6768527226 
        0.3400000000        -0.1800000000         1.1009448200        -2.9470708307        -0.6960687762 
        0.3450000000        -0.1800000000         1.0983958685        -3.0134702275        -0.7024741275 
        0.3500001000        -0.1800000000         1.1136895775        -2.6150738463        -0.7088794787 
        0.3550001000        -0.1800000000         1.1060427230        -2.8142720369        -0.7216901811 
        0.3600001000        -0.1800000000         1.0831021596        -3.4118666087        -0.7537169371 
        0.3650000000        -0.1800000000         1.1009448200        -2.9470708307        -0.7505142615 
        0.3700000000        -0.1800000000         1.1060427230        -2.8142720369        -0.7793383419 
        0.3750000000        -0.1800000000         1.0958469171        -3.0798696244        -0.7857436932 
        0.3800000000        -0.1800000000         1.1111406260        -2.6814732432        -0.7953517200 
        0.3850001000        -0.1800000000         1.0882000626        -3.2790678150        -0.8241758004 
        0.3900001000        -0.1800000000         1.0932979656        -3.1462690213        -0.8369865028 
        0.3950000000        -0.1800000000         1.0882000626        -3.2790678150        -0.8529998808 
        0.4000000000        -0.1800000000         1.1009448200        -2.9470708307        -0.8497972052 
        0.4050000000        -0.1800000000         1.0932979656        -3.1462690213        -0.8786212857 
        0.4100000000        -0.1800000000         1.0907490141        -3.2126684181        -0.8914319881 
        0.4150001000        -0.1800000000         1.1009448200        -2.9470708307        -0.8978373393 
        0.4200001000        -0.1800000000         1.0958469171        -3.0798696244        -0.9266614197 
        0.4250000000        -0.1800000000         1.0856511111        -3.3454672119        -0.9426747977 
        0.4300000000        -0.1800000000         1.0983958685        -3.0134702275        -0.9394721221 
        0.4350000000        -0.1800000000         1.0907490141        -3.2126684181        -0.9618908514 
        0.4400000000        -0.1800000000         1.1060427230        -2.8142720369        -0.9650935270 
        0.4450001000        -0.1800000000         1.0983958685        -3.0134702275        -0.9907149318 
        0.4500001000        -0.1800000000         1.0983958685        -3.0134702275        -1.0035256342 
        0.4550001000        -0.1800000000         1.1009448200        -2.9470708307        -1.0195390122 
        0.4600000000        -0.1800000000         1.0932979656        -3.1462690213        -1.0259443634 
        0.4650000000        -0.1800000000         1.0958469171        -3.0798696244        -1.0483630927 
        0.4700000000        -0.1800000000         1.1034937715        -2.8806714338        -1.0611737951 
        0.4750001000        -0.1800000000         1.0932979656        -3.1462690213        -1.0739844975 
        0.4800001000        -0.1800000000         1.1009448200        -2.9470708307        -1.0932005511 
        0.4850001000        -0.1800000000         1.1009448200        -2.9470708307        -1.0932005511 
        0.4900000000        -0.1800000000         1.0907490141        -3.2126684181        -1.1284299828 
        0.4950000000        -0.1800000000         1.1009448200        -2.9470708307        -1.1284299828 
        0.5000000000        -0.1800000000         1.0958469171        -3.0798696244        -1.1476460364 
        0.5050000000        -0.1800000000         1.1060427230        -2.8142720369        -1.1572540632 
        0.5100001000        -0.1800000000         1.0932979656        -3.1462690213        -1.1828754680 
        0.5150001000        -0.1800000000         1.0907490141        -3.2126684181        -1.2020915216 
        0.5200000000        -0.1800000000         1.0958469171        -3.0798696244        -1.2116995485 
        0.5250000000        -0.1800000000         1.0831021596        -3.4118666087        -1.2341182777 
        0.5300000000        -0.1800000000         1.1009448200        -2.9470708307        -1.2437263045 
        0.5350000000        -0.1800000000         1.0932979656        -3.1462690213        -1.2565370069 
        0.5400001000        -0.1800000000         1.0958469171        -3.0798696244        -1.2725503849 
        0.5450001000        -0.1800000000         1.0856511111        -3.3454672119        -1.2917664386 
        0.5500000000        -0.1800000000         1.1111406260        -2.6814732432        -1.2917664386 
        0.5550000000        -0.1800000000         1.1009448200        -2.9470708307        -1.3141851678 
        0.5600000000        -0.1800000000         1.0932979656        -3.1462690213        -1.3366038970 
        0.5650000000        -0.1800000000         1.0983958685        -3.0134702275        -1.3462119238 
        0.5700001000        -0.1800000000         1.1009448200        -2.9470708307        -1.3622253018 
        0.5750001000        -0.1800000000         1.0932979656        -3.1462690213        -1.3750360043 
        0.5800001000        -0.1800000000         1.1060427230        -2.8142720369        -1.3782386799 
        0.5850000000        -0.1800000000         1.0907490141        -3.2126684181        -1.4102654359 
        0.5900000000        -0.1800000000         1.1009448200        -2.9470708307        -1.4166707871 
        0.5950000000        -0.1800000000         1.1060427230        -2.8142720369        -1.4326841651 
        0.6000001000        -0.1800000000         1.0882000626        -3.2790678150        -1.4519002187 
        0.6050001000        -0.1800000000         1.0983958685        -3.0134702275        -1.4679135968 
        0.6100001000        -0.1800000000         1.0983958685        -3.0134702275        -1.4775216236 
        0.6150000000        -0.1800000000         1.0932979656        -3.1462690213        -1.4903323260 
        0.6200000000        -0.1800000000         1.1111406260        -2.6814732432        -1.5063457040 
        0.6250000000        -0.1800000000         1.1009448200        -2.9470708307        -1.5127510552 
        0.6300031000        -0.1800000000         1.0958469171        -3.0798696244        -1.5447778113 
        0.6350001000        -0.1800000000         1.1034937715        -2.8806714338        -1.5543858381 
        0.6400001000        -0.1800000000         1.0882000626        -3.2790678150        -1.5736018917 
        0.6450000000        -0.1800000000         1.0932979656        -3.1462690213        -1.5928179453 
        0.6500000000        -0.1800000000         1.0856511111        -3.3454672119        -1.6056286477 
        0.6550000000        -0.1800000000         1.1111406260        -2.6814732432        -1.5992232965 
        0.6600000000        -0.1800000000         1.0882000626        -3.2790678150        -1.6312500526 
        0.6650001000        -0.1800000000         1.1060427230        -2.8142720369        -1.6280473770 
        0.6700001000        -0.1800000000         1.0907490141        -3.2126684181        -1.6504661062 
        0.6750000000        -0.1800000000         1.0983958685        -3.0134702275        -1.6664794842 
        0.6800000000        -0.1800000000         1.1060427230        -2.8142720369        -1.6728848354 
        0.6850000000        -0.1800000000         1.0932979656        -3.1462690213        -1.6953035646 
        0.6900000000        -0.1800000000         1.0882000626        -3.2790678150        -1.7177222939 
        0.6950001000        -0.1800000000         1.1009448200        -2.9470708307        -1.7337356719 
        0.7000001000        -0.1800000000         1.0932979656        -3.1462690213        -1.7433436987 
        0.7050001000        -0.1800000000         1.0983958685        -3.0134702275        -1.7529517255 
        0.7100000000        -0.1800000000         1.0907490141        -3.2126684181        -1.7689651035 
        0.7150000000        -0.1800000000         1.0983958685        -3.0134702275        -1.7817758059 
        0.7200000000        -0.1800000000         1.1009448200        -2.9470708307        -1.7945865084 
        0.7250001000        -0.1800000000         1.0882000626        -3.2790678150        -1.8202079132 
        0.7300001000        -0.1800000000         1.0983958685        -3.0134702275        -1.8298159400 
        0.7350001000        -0.1800000000         1.0907490141        -3.2126684181        -1.8394239668 
        0.7400000000        -0.1800000000         1.0907490141        -3.2126684181        -1.8746533985 
        0.7450000000        -0.1800000000         1.0932979656        -3.1462690213        -1.8778560741 
        0.7500000000        -0.1800000000         1.0780042567        -3.5446654025        -1.9034774789 
