           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.4200000000         1.2130986854        -0.0254973684         0.1334242051 
        0.0050000000         0.4200000000         1.2232944913         0.2401002191         0.1398295564 
        0.0100000000         0.4200000000         1.2105497339        -0.0918967653         0.1334242051 
        0.0150000000         0.4200000000         1.2003539280        -0.3574943527         0.1366268808 
        0.0200000000         0.4200000000         1.2232944913         0.2401002191         0.1334242051 
        0.0250003000         0.4200000000         1.4068189983         5.0208567937         0.1494375832 
        0.0300000000         0.4200000000         1.3252525508         2.8960760939         0.1622482856 
        0.0350000000         0.4200000000         1.3125077934         2.5640791095         0.1846670148 
        0.0400000000         0.4200000000         1.3966231924         4.7552592062         0.1942750416 
        0.0450000000         0.4200000000         1.3532910171         3.6264694594         0.2230991221 
        0.0500000000         0.4200000000         1.3736826290         4.1576646344         0.2295044733 
        0.0550000000         0.4200000000         1.3966231924         4.7552592062         0.2647339049 
        0.0600000000         0.4200000000         1.3864273864         4.4896616187         0.2775446073 
        0.0650000000         0.4200000000         1.3813294835         4.3568628250         0.2935579853 
        0.0700000000         0.4200000000         1.3966231924         4.7552592062         0.3191793902 
        0.0750000000         0.4200000000         1.3991721439         4.8216586031         0.3415981194 
        0.0800000000         0.4200000000         1.3966231924         4.7552592062         0.3608141730 
        0.0850000000         0.4200000000         1.4170148043         5.2864543812         0.3928409291 
        0.0900000000         0.4200000000         1.4017210954         4.8880579999         0.4248676851 
        0.0950000000         0.4200000000         1.4246616587         5.4856525718         0.4440837387 
        0.1000000000         0.4200000000         1.4221127072         5.4192531749         0.4697051435 
        0.1050000000         0.4200000000         1.4195637558         5.3528537780         0.4953265484 
        0.1100000000         0.4200000000         1.4323085132         5.6848507624         0.5241506288 
        0.1150000000         0.4200000000         1.4374064162         5.8176495561         0.5465693580 
        0.1200000000         0.4200000000         1.4170148043         5.2864543812         0.5689880873 
        0.1250000000         0.4200000000         1.4476022221         6.0832471436         0.6074201945 
