           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.4800000000         1.2130986854        -0.0254973684         0.5241506288 
        0.0050000000         0.4800000000         1.2105497339        -0.0918967653         0.5081372508 
        0.0100000000         0.4800000000         1.2130986854        -0.0254973684         0.5177452776 
        0.0150000000         0.4800000000         1.2130986854        -0.0254973684         0.5145426020 
        0.0200000000         0.4800000000         1.2487840062         0.9040941878         0.5241506288 
        0.0250000000         0.4800000000         1.4093679498         5.0872561905         0.5369613312 
        0.0300000000         0.4800000000         1.3227035993         2.8296766970         0.5465693580 
        0.0350000000         0.4800000000         1.3227035993         2.8296766970         0.5657854117 
        0.0400016000         0.4800000000         1.4170148043         5.2864543812         0.5817987897 
        0.0450000000         0.4800000000         1.3660357746         3.9584664438         0.6202308969 
        0.0500000000         0.4800000000         1.4042700468         4.9544573968         0.6394469506 
        0.0550000000         0.4800000000         1.3991721439         4.8216586031         0.6586630042 
        0.0600000000         0.4800000000         1.4017210954         4.8880579999         0.6810817334 
        0.0650000000         0.4800000000         1.4042700468         4.9544573968         0.6970951114 
        0.0700000000         0.4800000000         1.4374064162         5.8176495561         0.7419325699 
        0.0750000000         0.4800000000         1.3991721439         4.8216586031         0.7515405967 
        0.0800000000         0.4800000000         1.4221127072         5.4192531749         0.7835673527 
        0.0850000000         0.4800000000         1.4272106102         5.5520519686         0.8059860819 
        0.0900000000         0.4800000000         1.4450532706         6.0168477467         0.8508235404 
        0.0950000000         0.4800000000         1.4323085132         5.6848507624         0.8636342428 
        0.1000000000         0.4800000000         1.4577980281         6.3488447311         0.9052690257 
        0.1050000000         0.4800000000         1.4476022221         6.0832471436         0.9180797281 
        0.1100000000         0.4800000000         1.4527001251         6.2160459373         0.9565118353 
        0.1150000000         0.4800000000         1.4527001251         6.2160459373         0.9853359158 
        0.1200000000         0.4800000000         1.4679938340         6.6144423185         1.0301733742 
        0.1250000000         0.4800000000         1.4679938340         6.6144423185         1.0493894278 
        0.1300000000         0.4800000000         1.4654448825         6.5480429217         1.0718081571 
        0.1350000000         0.4800000000         1.4654448825         6.5480429217         1.1134429399 
        0.1400000000         0.4800000000         1.4679938340         6.6144423185         1.1486723716 
        0.1450000000         0.4800000000         1.4730917370         6.7472411123         1.1742937764 
        0.1500000000         0.4800000000         1.4781896399         6.8800399060         1.2127258836 
        0.1550000000         0.4800000000         1.4679938340         6.6144423185         1.2447526397 
        0.1600000000         0.4800000000         1.4858364944         7.0792380966         1.2799820713 
        0.1650000000         0.4800000000         1.4909343974         7.2120368904         1.3120088274 
        0.1700000000         0.4800000000         1.4934833489         7.2784362872         1.3536436102 
        0.1750000000         0.4800000000         1.5164239122         7.8760308591         1.3888730418 
        0.1800001000         0.4800000000         1.4858364944         7.0792380966         1.4305078247 
        0.1850000000         0.4800000000         1.4807385914         6.9464393029         1.4625345807 
        0.1900000000         0.4800000000         1.5138749607         7.8096314622         1.5009666880 
        0.1950000000         0.4800000000         1.4654448825         6.5480429217         1.5265880928 
