           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.6600000000         1.2207455399         0.1737008222        -2.5408099240 
        0.0050000000        -0.6600000000         1.2105497339        -0.0918967653        -2.5536206265 
        0.0100000000        -0.6600000000         1.2156476369         0.0409020285        -2.5536206265 
        0.0150001000        -0.6600000000         1.2080007824        -0.1582961621        -2.5600259777 
        0.0200001000        -0.6600000000         1.0372210329        -4.6070557524        -2.5632286533 
        0.0250037000        -0.6600000000         1.0193783725        -5.0718515305        -2.5760393557 
        0.0300000000        -0.6600000000         1.0729063537        -3.6774641962        -2.6112687873 
        0.0350000000        -0.6600000000         0.9862420032        -5.9350436898        -2.6368901922 
        0.0400000000        -0.6600000000         1.0142804695        -5.2046503242        -2.6497008946 
        0.0450001000        -0.6600000000         0.9887909546        -5.8686442929        -2.6817276506 
        0.0500001000        -0.6600000000         0.9607524883        -6.5990376585        -2.7169570823 
        0.0550001000        -0.6600000000         0.9505566824        -6.8646352459        -2.7457811627 
        0.0600001000        -0.6600000000         0.9658503913        -6.4662388647        -2.7906186211 
        0.0650000000        -0.6600000000         0.9250671675        -7.5286292146        -2.8130373504 
        0.0700000000        -0.6600000000         0.9403608764        -7.1302328334        -2.8578748088 
        0.0750000000        -0.6600000000         0.9046755556        -8.0598243896        -2.9027122673 
        0.0800001000        -0.6600000000         0.9199692645        -7.6614280084        -2.9475497257 
        0.0850001000        -0.6600000000         0.8995776526        -8.1926231833        -2.9923871842 
        0.0900001000        -0.6600000000         0.8944797497        -8.3254219771        -3.0404273182 
        0.0950000000        -0.6600000000         0.8919307982        -8.3918213739        -3.0724540743 
        0.1000000000        -0.6600000000         0.8970287012        -8.2590225802        -3.1012781547 
        0.1050094000        -0.6600000000         0.8791860408        -8.7238183583        -3.1461156132 
        0.1100001000        -0.6600000000         0.8740881378        -8.8566171520        -3.1301022351 
        0.1150001000        -0.6600000000         0.8842839437        -8.5910195645        -3.1301022351 
