           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.1200000000         1.2207455399       114.9787249214        11.4208244189 
        0.0050000000         2.1200000000         1.2130986854       114.7952251261         0.0076088104 
        0.0100000000         2.1200000000         1.2207455399       114.7952251261        11.4208244189 
        0.0150000000         2.1200000000         1.2054518309       113.8777261499       -11.4056067981 
        0.0200000000         2.1200000000         1.2080007824       113.6942263546        -7.6012015952 
        0.0250000000         2.1200000000         1.2130986854       113.6942263546         0.0076088104 
        0.0300000000         2.1200000000         1.2029028795       113.6942263546       -15.2100120009 
        0.0350000000         2.1200000000         1.1111406260       113.6942263546      -152.1685993028 
        0.0400000000         2.1200000000         1.1723154616       113.6942263546       -60.8628744349 
        0.0450000000         2.1200000000         1.1544728012       112.7767273784       -87.4937108547 
        0.0500000000         2.1200000000         1.1391790923       112.2262279926      -110.3201420716 
        0.0550000000         2.1200000000         1.1391790923       111.4922288116      -110.3201420716 
        0.0600000000         2.1200000000         1.1391790923       110.7582296306      -110.3201420716 
        0.0650000000         2.1200000000         1.1289832864       110.5747298354      -125.5377628830 
        0.0700000000         2.1200000000         1.1417280438       110.0242304496      -106.5157368688 
        0.0750000000         2.1200000000         1.1238853834       109.4737310639      -133.1465732886 
        0.0800000000         2.1200000000         1.1264343349       108.9232316782      -129.3421680858 
        0.0850000000         2.1200000000         1.1340811893       108.5562320877      -117.9289524773 
        0.0900000000         2.1200000000         1.1213364319       107.6387331114      -136.9509784914 
        0.0950001000         2.1200000000         1.1213364319       106.9047339304      -136.9509784914 
        0.1000000000         2.1200000000         1.1213364319       106.1707347494      -136.9509784914 
        0.1050000000         2.1200000000         1.1187874804       105.2532357732      -140.7553836943 
        0.1100000000         2.1200000000         1.1111406260       104.3357367969      -152.1685993028 
        0.1150000000         2.1200000000         1.1238853834       104.1522370017      -133.1465732886 
        0.1200000000         2.1200000000         1.1136895775       103.4182378207      -148.3641940999 
        0.1250000000         2.1200000000         1.1289832864       103.2347380255      -125.5377628830 
        0.1300000000         2.1200000000         1.1136895775       102.6842386397      -148.3641940999 
        0.1350000000         2.1200000000         1.1162385289       101.2162402777      -144.5597888971 
        0.1400000000         2.1200000000         1.1111406260       100.8492406872      -152.1685993028 
        0.1450000000         2.1200000000         1.1060427230        99.3812423252      -159.7774097084 
        0.1500000000         2.1200000000         1.1009448200        98.8307429395      -167.3862201141 
        0.1550000000         2.1200000000         1.1009448200        98.2802435537      -167.3862201141 
        0.1600000000         2.1200000000         1.1136895775        97.5462443727      -148.3641940999 
        0.1650000000         2.1200000000         1.0983958685        96.2617458060      -171.1906253169 
        0.1700000000         2.1200000000         1.1034937715        96.0782460108      -163.5818149113 
        0.1750000000         2.1200000000         1.1009448200        95.1607470345      -167.3862201141 
        0.1800001000         2.1200000000         1.0983958685        94.6102476488      -171.1906253169 
        0.1850000000         2.1200000000         1.1060427230        93.6927486725      -159.7774097084 
        0.1900000000         2.1200000000         1.0932979656        92.7752496963      -178.7994357226 
        0.1950000000         2.1200000000         1.1034937715        91.4907511295      -163.5818149113 
        0.2000000000         2.1200000000         1.0856511111        90.5732521533      -190.2126513311 
        0.2050000000         2.1200000000         1.0958469171        90.2062525628      -174.9950305197 
        0.2100001000         2.1200000000         1.1009448200        90.0227527676      -167.3862201141 
        0.2150000000         2.1200000000         1.0907490141        88.5547544056      -182.6038409254 
        0.2200001000         2.1200000000         1.0907490141        87.8207552246      -182.6038409254 
        0.2250000000         2.1200000000         1.0882000626        87.2702558388      -186.4082461282 
        0.2300000000         2.1200000000         1.0932979656        85.9857572721      -178.7994357226 
        0.2350000000         2.1200000000         1.0958469171        85.4352578863      -174.9950305197 
        0.2400001000         2.1200000000         1.0958469171        84.7012587054      -174.9950305197 
        0.2450000000         2.1200000000         1.0932979656        83.4167601386      -178.7994357226 
        0.2500000000         2.1200000000         1.0958469171        82.8662607529      -174.9950305197 
        0.2550000000         2.1200000000         1.0907490141        82.3157613671      -182.6038409254 
        0.2600000000         2.1200000000         1.0983958685        81.3982623909      -171.1906253169 
        0.2650000000         2.1200000000         1.1009448200        80.4807634146      -167.3862201141 
        0.2700000000         2.1200000000         1.0907490141        79.1962648479      -182.6038409254 
        0.2750000000         2.1200000000         1.1009448200        78.6457654622      -167.3862201141 
        0.2800000000         2.1200000000         1.0983958685        78.0952660764      -171.1906253169 
        0.2850000000         2.1200000000         1.1060427230        76.9942673049      -159.7774097084 
        0.2900001000         2.1200000000         1.0907490141        76.4437679192      -182.6038409254 
        0.2950000000         2.1200000000         1.0932979656        74.6087699667      -178.7994357226 
        0.3000000000         2.1200000000         1.0882000626        74.2417703762      -186.4082461282 
        0.3050000000         2.1200000000         1.0983958685        73.8747707857      -171.1906253169 
        0.3100000000         2.1200000000         1.0907490141        72.4067724237      -182.6038409254 
        0.3150000000         2.1200000000         1.0856511111        71.1222738570      -190.2126513311 
        0.3200000000         2.1200000000         1.0958469171        70.5717744712      -174.9950305197 
        0.3250000000         2.1200000000         1.0882000626        69.8377752902      -186.4082461282 
        0.3300000000         2.1200000000         1.0882000626        68.3697769282      -186.4082461282 
        0.3350000000         2.1200000000         1.0983958685        68.1862771330      -171.1906253169 
        0.3400000000         2.1200000000         1.0831021596        67.2687781567      -194.0170565339 
        0.3450001000         2.1200000000         1.0907490141        66.3512791805      -182.6038409254 
        0.3500001000         2.1200000000         1.0932979656        65.4337802043      -178.7994357226 
        0.3550001000         2.1200000000         1.0907490141        64.6997810233      -182.6038409254 
        0.3600000000         2.1200000000         1.1085916745        64.3327814328      -155.9730045056 
        0.3650000000         2.1200000000         1.0932979656        63.0482828660      -178.7994357226 
        0.3700000000         2.1200000000         1.1085916745        62.6812832755      -155.9730045056 
        0.3750000000         2.1200000000         1.0932979656        61.3967847088      -178.7994357226 
        0.3800000000         2.1200000000         1.0983958685        60.6627855278      -171.1906253169 
        0.3850000000         2.1200000000         1.1060427230        60.1122861421      -159.7774097084 
        0.3900000000         2.1200000000         1.0907490141        58.6442877801      -182.6038409254 
        0.3950000000         2.1200000000         1.0932979656        57.5432890086      -178.7994357226 
        0.4000000000         2.1200000000         1.0983958685        56.4422902371      -171.1906253169 
        0.4050000000         2.1200000000         1.0907490141        55.7082910561      -182.6038409254 
        0.4100000000         2.1200000000         1.0983958685        55.3412914656      -171.1906253169 
        0.4150001000         2.1200000000         1.1034937715        55.1577916703      -163.5818149113 
        0.4200001000         2.1200000000         1.0958469171        54.0567928989      -174.9950305197 
        0.4250000000         2.1200000000         1.0907490141        52.0382951511      -182.6038409254 
        0.4300000000         2.1200000000         1.0856511111        51.3042959701      -190.2126513311 
        0.4350000000         2.1200000000         1.0983958685        51.1207961749      -171.1906253169 
        0.4400002000         2.1200000000         1.0932979656        50.2032971986      -178.7994357226 
        0.4450000000         2.1200000000         1.0932979656        49.2857982224      -178.7994357226 
        0.4500000000         2.1200000000         1.1009448200        48.1847994509      -167.3862201141 
        0.4550000000         2.1200000000         1.0882000626        48.0012996557      -186.4082461282 
        0.4600000000         2.1200000000         1.1034937715        46.5333012937      -163.5818149113 
        0.4650000000         2.1200000000         1.1034937715        46.3498014984      -163.5818149113 
        0.4700001000         2.1200000000         1.1111406260        45.4323025222      -152.1685993028 
        0.4750004000         2.1200000000         1.1009448200        44.3313037507      -167.3862201141 
        0.4800001000         2.1200000000         1.0932979656        42.8633053887      -178.7994357226 
        0.4850000000         2.1200000000         1.1034937715        42.3128060029      -163.5818149113 
        0.4900000000         2.1200000000         1.0907490141        41.7623066172      -182.6038409254 
        0.4950000000         2.1200000000         1.1111406260        41.0283074362      -152.1685993028 
