           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.4200000000         1.2156476369         0.0409020285        -1.4935350016 
        0.0050000000        -0.4200000000         1.2080007824        -0.1582961621        -1.5031430284 
        0.0100000000        -0.4200000000         1.2156476369         0.0409020285        -1.4903323260 
        0.0150000000        -0.4200000000         1.2130986854        -0.0254973684        -1.4935350016 
        0.0200000000        -0.4200000000         1.2029028795        -0.2910949559        -1.4967376772 
        0.0250000000        -0.4200000000         1.0270252269        -4.8726533399        -1.5095483796 
        0.0300000000        -0.4200000000         1.1187874804        -2.4822750526        -1.5159537308 
        0.0350000000        -0.4200000000         1.1060427230        -2.8142720369        -1.5415751357 
        0.0400147000        -0.4200000000         1.0321231299        -4.7398545461        -1.5479804869 
        0.0450000000        -0.4200000000         1.0780042567        -3.5446654025        -1.5736018917 
        0.0500000000        -0.4200000000         1.0601615963        -4.0094611806        -1.5928179453 
        0.0550000000        -0.4200000000         1.0499657903        -4.2750587680        -1.6024259721 
        0.0600000000        -0.4200000000         1.0550636933        -4.1422599743        -1.6344527282 
        0.0650000000        -0.4200000000         1.0397699844        -4.5406563555        -1.6536687818 
        0.0700000000        -0.4200000000         1.0321231299        -4.7398545461        -1.6760875110 
        0.0750000000        -0.4200000000         1.0321231299        -4.7398545461        -1.6953035646 
        0.0800000000        -0.4200000000         1.0321231299        -4.7398545461        -1.7145196183 
        0.0850000000        -0.4200000000         1.0117315180        -5.2710497211        -1.7465463743 
        0.0900000000        -0.4200000000         1.0270252269        -4.8726533399        -1.7721677791 
        0.0950000000        -0.4200000000         0.9989867606        -5.6030467054        -1.7977891840 
        0.1000000000        -0.4200000000         1.0015357121        -5.5366473086        -1.8234105888 
        0.1050000000        -0.4200000000         1.0168294210        -5.1382509273        -1.8426266424 
        0.1100000000        -0.4200000000         0.9964378091        -5.6694461023        -1.8874641009 
        0.1150000000        -0.4200000000         0.9862420032        -5.9350436898        -1.9034774789 
        0.1200000000        -0.4200000000         0.9887909546        -5.8686442929        -1.9451122617 
        0.1250000000        -0.4200000000         0.9989867606        -5.6030467054        -1.9515176129 
        0.1300000000        -0.4200000000         1.0015357121        -5.5366473086        -1.9803416934 
        0.1350000000        -0.4200000000         0.9811441002        -6.0678424835        -2.0155711250 
        0.1400000000        -0.4200000000         0.9913399061        -5.8022448960        -2.0347871786 
        0.1450000000        -0.4200000000         0.9785951487        -6.1342418804        -2.0796246371 
        0.1500000000        -0.4200000000         0.9887909546        -5.8686442929        -2.0956380151 
        0.1550000000        -0.4200000000         0.9811441002        -6.0678424835        -2.1308674468 
        0.1600000000        -0.4200000000         0.9531056338        -6.7982358491        -2.1725022296 
        0.1650000000        -0.4200000000         0.9862420032        -5.9350436898        -2.1949209588 
        0.1700000000        -0.4200000000         0.9658503913        -6.4662388647        -2.2237450393 
        0.1750000000        -0.4200000000         0.9683993428        -6.3998394679        -2.2589744709 
        0.1800001000        -0.4200000000         0.9683993428        -6.3998394679        -2.2942039026 
        0.1850000000        -0.4200000000         0.9556545853        -6.7318364522        -2.3166226318 
        0.1900000000        -0.4200000000         0.9709482942        -6.3334400710        -2.3518520634 
        0.1950000000        -0.4200000000         0.9505566824        -6.8646352459        -2.3934868463 
        0.2000000000        -0.4200000000         0.9480077309        -6.9310346428        -2.4255136023 
        0.2050000000        -0.4200000000         0.9556545853        -6.7318364522        -2.4543376827 
        0.2100001000        -0.4200000000         0.9429098279        -7.0638334366        -2.4863644388 
        0.2150000000        -0.4200000000         0.9556545853        -6.7318364522        -2.5119858436 
        0.2200000000        -0.4200000000         0.9480077309        -6.9310346428        -2.5536206265 
        0.2250000000        -0.4200000000         0.9327140220        -7.3294310240        -2.5952554093 
        0.2300000000        -0.4200000000         0.9454587794        -6.9974340397        -2.6304848410 
        0.2350000000        -0.4200000000         0.9480077309        -6.9310346428        -2.6593089214 
        0.2400000000        -0.4200000000         0.9454587794        -6.9974340397        -2.6913356774 
        0.2450000000        -0.4200000000         0.9250671675        -7.5286292146        -2.7297677847 
        0.2500000000        -0.4200000000         0.9454587794        -6.9974340397        -2.7617945407 
        0.2550000000        -0.4200000000         0.9429098279        -7.0638334366        -2.8066319992 
        0.2600000000        -0.4200000000         0.9276161190        -7.4622298178        -2.8258480528 
        0.2650000000        -0.4200000000         0.9352629734        -7.2630316272        -2.8834962137 
        0.2700000000        -0.4200000000         0.9225182160        -7.5950286115        -2.9123202941 
        0.2750000000        -0.4200000000         0.9505566824        -6.8646352459        -2.9507524013 
        0.2800000000        -0.4200000000         0.9174203130        -7.7278274052        -2.9987925354 
        0.2850000000        -0.4200000000         0.9378119249        -7.1966322303        -3.0276166158 
        0.2900001000        -0.4200000000         0.9250671675        -7.5286292146        -3.0692513987 
        0.2950000000        -0.4200000000         0.9403608764        -7.1302328334        -3.0980754791 
        0.3000000000        -0.4200000000         0.9250671675        -7.5286292146        -3.1301022351 
        0.3050000000        -0.4200000000         0.9276161190        -7.4622298178        -3.1493182888 
