           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.3400000000         1.2130986854        -0.0254973684        -2.2397584173 
        0.0050000000        -0.3400000000         1.2207455399         0.1737008222        -2.2301503905 
        0.0100000000        -0.3400000000         1.2105497339        -0.0918967653        -2.2429610929 
        0.0150001000        -0.3400000000         1.2105497339        -0.0918967653        -2.2333530661 
        0.0200001000        -0.3400000000         1.2054518309        -0.2246955590        -2.2461637685 
        0.0250000000        -0.3400000000         1.0983958685        -3.0134702275        -2.2525691197 
        0.0300000000        -0.3400000000         1.0907490141        -3.2126684181        -2.2589744709 
        0.0350000000        -0.3400000000         1.1340811893        -2.0838786713        -2.2685824977 
        0.0400000000        -0.3400000000         1.1111406260        -2.6814732432        -2.2845958757 
        0.0450000000        -0.3400000000         1.0550636933        -4.1422599743        -2.3006092538 
        0.0500001000        -0.3400000000         1.0958469171        -3.0798696244        -2.3038119294 
        0.0550001000        -0.3400000000         1.0703574022        -3.7438635931        -2.3358386854 
        0.0600000000        -0.3400000000         1.0729063537        -3.6774641962        -2.3422440366 
        0.0650000000        -0.3400000000         1.0678084507        -3.8102629900        -2.3678654414 
        0.0700000000        -0.3400000000         1.0576126448        -4.0758605774        -2.3870814951 
        0.0750000000        -0.3400000000         1.0550636933        -4.1422599743        -2.4127028999 
        0.0800001000        -0.3400000000         1.0678084507        -3.8102629900        -2.4223109267 
        0.0850001000        -0.3400000000         1.0448678873        -4.4078575618        -2.4511350071 
        0.0900000000        -0.3400000000         1.0499657903        -4.2750587680        -2.4671483852 
        0.0950000000        -0.3400000000         1.0499657903        -4.2750587680        -2.4863644388 
        0.1000000000        -0.3400000000         1.0346720814        -4.6734551493        -2.5119858436 
        0.1050000000        -0.3400000000         1.0448678873        -4.4078575618        -2.5408099240 
        0.1100009000        -0.3400000000         1.0346720814        -4.6734551493        -2.5632286533 
        0.1150001000        -0.3400000000         1.0372210329        -4.6070557524        -2.5856473825 
        0.1200000000        -0.3400000000         1.0372210329        -4.6070557524        -2.6016607605 
        0.1250000000        -0.3400000000         1.0372210329        -4.6070557524        -2.6240794897 
        0.1300000000        -0.3400000000         1.0321231299        -4.7398545461        -2.6497008946 
        0.1350000000        -0.3400000000         1.0219273240        -5.0054521336        -2.6817276506 
        0.1400001000        -0.3400000000         1.0219273240        -5.0054521336        -2.6977410286 
        0.1450001000        -0.3400000000         1.0270252269        -4.8726533399        -2.7233624335 
        0.1500000000        -0.3400000000         1.0168294210        -5.1382509273        -2.7617945407 
        0.1550000000        -0.3400000000         1.0066336150        -5.4038485148        -2.7842132699 
        0.1600000000        -0.3400000000         1.0244762754        -4.9390527367        -2.8002266480 
        0.1650000000        -0.3400000000         1.0066336150        -5.4038485148        -2.8386587552 
        0.1700000000        -0.3400000000         1.0142804695        -5.2046503242        -2.8610774844 
        0.1750001000        -0.3400000000         0.9989867606        -5.6030467054        -2.8931042405 
        0.1800001000        -0.3400000000         1.0168294210        -5.1382509273        -2.9155229697 
        0.1850000000        -0.3400000000         0.9989867606        -5.6030467054        -2.9603604281 
        0.1900000000        -0.3400000000         1.0117315180        -5.2710497211        -2.9699684550 
        0.1950000000        -0.3400000000         1.0040846636        -5.4702479117        -3.0084005622 
        0.2000000000        -0.3400000000         0.9989867606        -5.6030467054        -3.0372246426 
