           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.7400000000         1.2207455399         0.1737008222        -1.1956861704 
        0.0050000000         0.7400000000         1.2080007824        -0.1582961621        -1.2149022241 
        0.0100000000         0.7400000000         1.2080007824        -0.1582961621        -1.2116995485 
        0.0150000000         0.7400000000         1.2156476369         0.0409020285        -1.2052941973 
        0.0200000000         0.7400000000         1.4272106102         5.5520519686        -1.2084968729 
        0.0250000000         0.7400000000         1.4093679498         5.0872561905        -1.1732674412 
        0.0300000000         0.7400000000         1.3966231924         4.7552592062        -1.1476460364 
        0.0350000000         0.7400000000         1.4781896399         6.8800399060        -1.1156192803 
        0.0400000000         0.7400000000         1.4756406885         6.8136405091        -1.0899978755 
        0.0450000000         0.7400000000         1.4527001251         6.2160459373        -1.0547684439 
        0.0500000000         0.7400000000         1.5062281063         7.6104332716        -1.0195390122 
        0.0550000000         0.7400000000         1.5266197182         8.1416284465        -0.9843095806 
        0.0600000000         0.7400000000         1.5138749607         7.8096314622        -0.9330667709 
        0.0650000000         0.7400000000         1.5444623786         8.6064242246        -0.9010400149 
        0.0700000000         0.7400000000         1.5597560875         9.0048206058        -0.8562025564 
        0.0750000000         0.7400000000         1.5393644756         8.4736254309        -0.8177704492 
        0.0800000000         0.7400000000         1.5750497964         9.4032169871        -0.7697303151 
        0.0850000000         0.7400000000         1.5801476994         9.5360157808        -0.7312982079 
        0.0900000000         0.7400000000         1.5648539905         9.1376193996        -0.6960687762 
        0.0950000000         0.7400000000         1.5877945538         9.7352139714        -0.6576366690 
        0.1000000000         0.7400000000         1.5801476994         9.5360157808        -0.6095965349 
        0.1050000000         0.7400000000         1.6081861657        10.2664091464        -0.5519483741 
        0.1100000000         0.7400000000         1.5877945538         9.7352139714        -0.5103135912 
        0.1150000000         0.7400000000         1.6056372142        10.2000097495        -0.4622734572 
        0.1200000000         0.7400000000         1.6056372142        10.2000097495        -0.4046252963 
        0.1250000000         0.7400000000         1.6158330202        10.4656073370        -0.3469771354 
