           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.3200000000         1.2130986854        -0.0254973684         2.0678402699 
        0.0050000000        -0.3200000000         1.2080007824        -0.1582961621         2.0582322430 
        0.0100000000        -0.3200000000         1.2054518309        -0.2246955590         2.0582322430 
        0.0150000000        -0.3200000000         1.2130986854        -0.0254973684         2.0678402699 
        0.0200000000        -0.3200000000         1.2130986854        -0.0254973684         2.0710429455 
        0.0250000000        -0.3200000000         1.1519238497        -1.6190828933         2.0550295674 
        0.0300003000        -0.3200000000         1.0780042567        -3.5446654025         2.0518268918 
        0.0350000000        -0.3200000000         1.1391790923        -1.9510798776         2.0326108382 
        0.0400000000        -0.3200000000         1.1060427230        -2.8142720369         2.0230028114 
        0.0450000000        -0.3200000000         1.0780042567        -3.5446654025         1.9973814066 
        0.0500000000        -0.3200000000         1.1034937715        -2.8806714338         1.9909760554 
        0.0550000000        -0.3200000000         1.0907490141        -3.2126684181         1.9653546505 
        0.0600000000        -0.3200000000         1.0754553052        -3.6110647993         1.9493412725 
        0.0650000000        -0.3200000000         1.0856511111        -3.3454672119         1.9301252189 
        0.0700000000        -0.3200000000         1.0678084507        -3.8102629900         1.9141118409 
        0.0750000000        -0.3200000000         1.0678084507        -3.8102629900         1.8884904360 
        0.0800000000        -0.3200000000         1.0550636933        -4.1422599743         1.8660717068 
        0.0850000000        -0.3200000000         1.0627105477        -3.9430617837         1.8596663556 
        0.0900000000        -0.3200000000         1.0474168388        -4.3414581649         1.8340449508 
        0.0950000000        -0.3200000000         1.0703574022        -3.7438635931         1.8276395996 
        0.1000732000        -0.3200000000         1.0372210329        -4.6070557524         1.8084235459 
        0.1050000000        -0.3200000000         1.0448678873        -4.4078575618         1.7635860875 
        0.1100000000        -0.3200000000         1.0448678873        -4.4078575618         1.7539780607 
        0.1150000000        -0.3200000000         1.0321231299        -4.7398545461         1.7283566558 
        0.1200000000        -0.3200000000         1.0295741784        -4.8062539430         1.7059379266 
        0.1250000000        -0.3200000000         1.0295741784        -4.8062539430         1.6803165218 
        0.1300000000        -0.3200000000         1.0346720814        -4.6734551493         1.6611004682 
        0.1350000000        -0.3200000000         1.0372210329        -4.6070557524         1.6450870902 
        0.1400000000        -0.3200000000         1.0270252269        -4.8726533399         1.6130603341 
        0.1450000000        -0.3200000000         1.0372210329        -4.6070557524         1.6034523073 
        0.1500000000        -0.3200000000         1.0397699844        -4.5406563555         1.5810335781 
        0.1550000000        -0.3200000000         1.0270252269        -4.8726533399         1.5554121732 
        0.1600000000        -0.3200000000         1.0295741784        -4.8062539430         1.5297907684 
        0.1650000000        -0.3200000000         1.0295741784        -4.8062539430         1.5073720392 
        0.1700000000        -0.3200000000         1.0372210329        -4.6070557524         1.4945613368 
        0.1750000000        -0.3200000000         1.0295741784        -4.8062539430         1.4753452831 
        0.1800001000        -0.3200000000         1.0193783725        -5.0718515305         1.4401158515 
        0.1850000000        -0.3200000000         1.0244762754        -4.9390527367         1.4144944467 
        0.1900000000        -0.3200000000         1.0193783725        -5.0718515305         1.3888730418 
        0.1950000000        -0.3200000000         1.0244762754        -4.9390527367         1.3632516370 
        0.2002861000        -0.3200000000         0.9964378091        -5.6694461023         1.3280222054 
        0.2050000000        -0.3200000000         1.0015357121        -5.5366473086         1.3088061517 
        0.2100001000        -0.3200000000         1.0244762754        -4.9390527367         1.2831847469 
        0.2150000000        -0.3200000000         1.0168294210        -5.1382509273         1.2639686933 
        0.2200000000        -0.3200000000         0.9913399061        -5.8022448960         1.2287392617 
        0.2250000000        -0.3200000000         1.0295741784        -4.8062539430         1.2191312348 
        0.2300000000        -0.3200000000         1.0091825665        -5.3374491179         1.1839018032 
        0.2350000000        -0.3200000000         1.0142804695        -5.2046503242         1.1614830740 
        0.2400000000        -0.3200000000         1.0066336150        -5.4038485148         1.1326589935 
        0.2450000000        -0.3200000000         1.0168294210        -5.1382509273         1.1070375887 
        0.2500000000        -0.3200000000         1.0040846636        -5.4702479117         1.0814161839 
        0.2550000000        -0.3200000000         1.0066336150        -5.4038485148         1.0654028059 
        0.2600000000        -0.3200000000         1.0091825665        -5.3374491179         1.0269706986 
        0.2650000000        -0.3200000000         1.0117315180        -5.2710497211         0.9981466182 
        0.2700000000        -0.3200000000         0.9964378091        -5.6694461023         0.9757278890 
