           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.1400000000         1.2130986854        -0.0254973684        -3.1333049108 
        0.0050000000        -0.1400000000         1.2130986854        -0.0254973684        -3.1365075864 
        0.0100000000        -0.1400000000         1.2054518309        -0.2246955590        -3.1429129376 
        0.0150000000        -0.1400000000         1.2105497339        -0.0918967653        -3.1493182888 
        0.0200000000        -0.1400000000         1.2130986854        -0.0254973684        -3.1365075864 
        0.0250000000        -0.1400000000         1.2232944913         0.2401002191        -3.1365075864 
        0.0300000000        -0.1400000000         1.2003539280        -0.3574943527        -3.1301022351 
        0.0350000000        -0.1400000000         1.1264343349        -2.2830768620        -3.1301022351 
        0.0400000000        -0.1400000000         1.1672175587        -1.2206865120        -3.1429129376 
        0.0450030000        -0.1400000000         1.1417280438        -1.8846804807        -3.1525209644 
        0.0500001000        -0.1400000000         1.1391790923        -1.9510798776        -3.1525209644 
        0.0550000000        -0.1400000000         1.1391790923        -1.9510798776        -3.1397102620 
        0.0600000000        -0.1400000000         1.1315322379        -2.1502780682        -3.1397102620 
        0.0650000000        -0.1400000000         1.1417280438        -1.8846804807        -3.1333049108 
        0.0700000000        -0.1400000000         1.1468259468        -1.7518816870        -3.1429129376 
        0.0750000000        -0.1400000000         1.1213364319        -2.4158756557        -3.1397102620 
        0.0801759000        -0.1400000000         1.1417280438        -1.8846804807        -3.1301022351 
        0.0850000000        -0.1400000000         1.1391790923        -1.9510798776        -3.1461156132 
        0.0900000000        -0.1400000000         1.1289832864        -2.2166774651        -3.1397102620 
        0.0950000000        -0.1400000000         1.1315322379        -2.1502780682        -3.1301022351 
        0.1000000000        -0.1400000000         1.1289832864        -2.2166774651        -3.1301022351 
        0.1050000000        -0.1400000000         1.1213364319        -2.4158756557        -3.1365075864 
        0.1100001000        -0.1400000000         1.1289832864        -2.2166774651        -1.7465463743 
        0.1150000000        -0.1400000000         1.1187874804        -2.4822750526        -1.7465463743 
        0.1200000000        -0.1400000000         1.1187874804        -2.4822750526        -1.7497490499 
        0.1250000000        -0.1400000000         1.1162385289        -2.5486744494        -1.7465463743 
        0.1300000000        -0.1400000000         1.1238853834        -2.3494762588        -1.7433436987 
        0.1350000000        -0.1400000000         1.1315322379        -2.1502780682        -1.7369383475 
        0.1400000000        -0.1400000000         1.1366301408        -2.0174792745        -1.7593570767 
        0.1450000000        -0.1400000000         1.1111406260        -2.6814732432         3.1279258947 
        0.1500000000        -0.1400000000         1.1187874804        -2.4822750526         3.1311285703 
        0.1550000000        -0.1400000000         1.1238853834        -2.3494762588         3.1375339215 
        0.1600000000        -0.1400000000         1.1238853834        -2.3494762588         3.1439392727 
        0.1650000000        -0.1400000000         1.1111406260        -2.6814732432         3.1407365971 
        0.1700000000        -0.1400000000         1.1315322379        -2.1502780682         3.1407365971 
        0.1750001000        -0.1400000000         1.1213364319        -2.4158756557         3.1503446239 
        0.1800001000        -0.1400000000         1.1238853834        -2.3494762588         3.1503446239 
        0.1850000000        -0.1400000000         1.1213364319        -2.4158756557         3.1407365971 
        0.1900000000        -0.1400000000         1.1111406260        -2.6814732432         3.1343312459 
        0.1950000000        -0.1400000000         1.1111406260        -2.6814732432         3.1311285703 
        0.2000000000        -0.1400000000         1.1187874804        -2.4822750526         3.1471419483 
        0.2050001000        -0.1400000000         1.1213364319        -2.4158756557         3.1343312459 
        0.2100001000        -0.1400000000         1.1034937715        -2.8806714338         3.1183178679 
        0.2150000000        -0.1400000000         1.1162385289        -2.5486744494         3.1023044899 
        0.2200000000        -0.1400000000         1.1162385289        -2.5486744494         3.0991018143 
        0.2250000000        -0.1400000000         1.1136895775        -2.6150738463         3.0894937875 
        0.2300000000        -0.1400000000         1.1060427230        -2.8142720369         3.0670750582 
