           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.4000000000         1.2130986854        -0.0254973684         3.1471419483 
        0.0050000000        -0.4000000000         1.2130986854        -0.0254973684         3.1439392727 
        0.0100000000        -0.4000000000         1.2080007824        -0.1582961621         3.1311285703 
        0.0150000000        -0.4000000000         1.2156476369         0.0409020285         3.1375339215 
        0.0200000000        -0.4000000000         1.2080007824        -0.1582961621         3.1471419483 
        0.0250000000        -0.4000000000         1.0397699844        -4.5406563555         3.1471419483 
        0.0300000000        -0.4000000000         1.1136895775        -2.6150738463         3.1439392727 
        0.0350000000        -0.4000000000         1.1162385289        -2.5486744494         3.1503446239 
        0.0402308000        -0.4000000000         1.0525147418        -4.2086593712         3.1407365971 
        0.0450000000        -0.4000000000         1.0754553052        -3.6110647993         3.1407365971 
        0.0500000000        -0.4000000000         1.0678084507        -3.8102629900         3.1407365971 
        0.0550000000        -0.4000000000         1.0474168388        -4.3414581649         3.1119125167 
        0.0600000000        -0.4000000000         1.0295741784        -4.8062539430         3.0991018143 
        0.0650000000        -0.4000000000         1.0652594992        -3.8766623868         3.0894937875 
        0.0700000000        -0.4000000000         1.0372210329        -4.6070557524         3.0670750582 
        0.0750000000        -0.4000000000         1.0474168388        -4.3414581649         3.0446563290 
        0.0800000000        -0.4000000000         1.0142804695        -5.2046503242         2.9998188706 
        0.0850000000        -0.4000000000         1.0372210329        -4.6070557524         2.9934135194 
        0.0900000000        -0.4000000000         1.0117315180        -5.2710497211         2.9581840877 
        0.0950000000        -0.4000000000         1.0295741784        -4.8062539430         2.9357653585 
        0.1000000000        -0.4000000000         1.0117315180        -5.2710497211         2.9101439537 
        0.1050000000        -0.4000000000         1.0142804695        -5.2046503242         2.8749145220 
        0.1100000000        -0.4000000000         1.0015357121        -5.5366473086         2.8556984684 
        0.1150000000        -0.4000000000         1.0142804695        -5.2046503242         2.8268743880 
        0.1200000000        -0.4000000000         1.0091825665        -5.3374491179         2.8108610099 
        0.1250009000        -0.4000000000         1.0066336150        -5.4038485148         2.7820369295 
        0.1300000000        -0.4000000000         0.9913399061        -5.8022448960         2.7404021467 
        0.1350000000        -0.4000000000         0.9964378091        -5.6694461023         2.7211860930 
        0.1400000000        -0.4000000000         0.9887909546        -5.8686442929         2.6795513102 
        0.1450026000        -0.4000000000         0.9913399061        -5.8022448960         2.6571325810 
        0.1500000000        -0.4000000000         0.9760461972        -6.2006412772         2.6283085005 
        0.1550020000        -0.4000000000         0.9862420032        -5.9350436898         2.5962817445 
        0.1600000000        -0.4000000000         0.9887909546        -5.8686442929         2.5610523128 
        0.1650000000        -0.4000000000         0.9734972457        -6.2670406741         2.5322282324 
        0.1700000000        -0.4000000000         0.9938888576        -5.7358454992         2.5098095032 
        0.1750000000        -0.4000000000         0.9531056338        -6.7982358491         2.4713773959 
        0.1800001000        -0.4000000000         0.9760461972        -6.2006412772         2.4425533155 
        0.1850000000        -0.4000000000         0.9709482942        -6.3334400710         2.4105265595 
        0.1900000000        -0.4000000000         0.9709482942        -6.3334400710         2.3688917766 
        0.1950000000        -0.4000000000         0.9556545853        -6.7318364522         2.3464730474 
        0.2000000000        -0.4000000000         0.9480077309        -6.9310346428         2.3016355889 
        0.2050000000        -0.4000000000         0.9505566824        -6.8646352459         2.2728115085 
        0.2100000000        -0.4000000000         0.9633014398        -6.5326382616         2.2439874281 
        0.2150000000        -0.4000000000         0.9556545853        -6.7318364522         2.2023526452 
        0.2200000000        -0.4000000000         0.9633014398        -6.5326382616         2.1863392672 
        0.2250000000        -0.4000000000         0.9403608764        -7.1302328334         2.1415018087 
        0.2300000000        -0.4000000000         0.9760461972        -6.2006412772         2.1222857551 
        0.2350000000        -0.4000000000         0.9556545853        -6.7318364522         2.0774482967 
        0.2400000000        -0.4000000000         0.9378119249        -7.1966322303         2.0390161894 
        0.2450000000        -0.4000000000         0.9429098279        -7.0638334366         2.0037867578 
        0.2500000000        -0.4000000000         0.9556545853        -6.7318364522         1.9845707042 
        0.2550000000        -0.4000000000         0.9454587794        -6.9974340397         1.9365305701 
        0.2600000000        -0.4000000000         0.9327140220        -7.3294310240         1.9013011385 
        0.2650000000        -0.4000000000         0.9531056338        -6.7982358491         1.8692743824 
        0.2700000000        -0.4000000000         0.9531056338        -6.7982358491         1.8372476264 
        0.2750000000        -0.4000000000         0.9378119249        -7.1966322303         1.8052208703 
        0.2800000000        -0.4000000000         0.9429098279        -7.0638334366         1.7667887631 
        0.2850000000        -0.4000000000         0.9480077309        -6.9310346428         1.7379646827 
        0.2900001000        -0.4000000000         0.9352629734        -7.2630316272         1.6995325754 
        0.2950000000        -0.4000000000         0.9276161190        -7.4622298178         1.6643031438 
        0.3000000000        -0.4000000000         0.9480077309        -6.9310346428         1.6322763877 
        0.3050000000        -0.4000000000         0.9225182160        -7.5950286115         1.5842362537 
        0.3100000000        -0.4000000000         0.9378119249        -7.1966322303         1.5586148488 
        0.3150000000        -0.4000000000         0.9352629734        -7.2630316272         1.5169800660 
        0.3200000000        -0.4000000000         0.9301650705        -7.3958304209         1.4945613368 
        0.3250000000        -0.4000000000         0.9505566824        -6.8646352459         1.4561292295 
        0.3300000000        -0.4000000000         0.9225182160        -7.5950286115         1.4337105003 
        0.3350000000        -0.4000000000         0.9480077309        -6.9310346428         1.3920757174 
        0.3400000000        -0.4000000000         0.9276161190        -7.4622298178         1.3408329078 
        0.3450000000        -0.4000000000         0.9378119249        -7.1966322303         1.3280222054 
        0.3500001000        -0.4000000000         0.9301650705        -7.3958304209         1.2799820713 
        0.3550001000        -0.4000000000         0.9403608764        -7.1302328334         1.2479553153 
        0.3600000000        -0.4000000000         0.9174203130        -7.7278274052         1.1999151812 
        0.3650000000        -0.4000000000         0.9505566824        -6.8646352459         1.1871044788 
        0.3700000000        -0.4000000000         0.9301650705        -7.3958304209         1.1486723716 
        0.3750000000        -0.4000000000         0.9352629734        -7.2630316272         1.1006322375 
        0.3800000000        -0.4000000000         0.9327140220        -7.3294310240         1.0686054815 
        0.3850000000        -0.4000000000         0.9225182160        -7.5950286115         1.0269706986 
        0.3900000000        -0.4000000000         0.9378119249        -7.1966322303         1.0013492938 
        0.3950000000        -0.4000000000         0.9250671675        -7.5286292146         0.9565118353 
        0.4000000000        -0.4000000000         0.9301650705        -7.3958304209         0.9340931061 
        0.4050000000        -0.4000000000         0.9199692645        -7.6614280084         0.8892556476 
        0.4100000000        -0.4000000000         0.9403608764        -7.1302328334         0.8604315672 
        0.4150001000        -0.4000000000         0.9250671675        -7.5286292146         0.8091887576 
        0.4200001000        -0.4000000000         0.9250671675        -7.5286292146         0.7739593259 
        0.4250000000        -0.4000000000         0.9327140220        -7.3294310240         0.7387298943 
        0.4300000000        -0.4000000000         0.9327140220        -7.3294310240         0.7002977870 
        0.4350045000        -0.4000000000         0.9250671675        -7.5286292146         0.6650683554 
        0.4400000000        -0.4000000000         0.9250671675        -7.5286292146         0.6202308969 
        0.4450000000        -0.4000000000         0.9199692645        -7.6614280084         0.5850014653 
        0.4500090000        -0.4000000000         0.9148713616        -7.7942268021         0.5593800605 
        0.4550000000        -0.4000000000         0.9378119249        -7.1966322303         0.5337586556 
        0.4600000000        -0.4000000000         0.9250671675        -7.5286292146         0.4761104948 
        0.4650000000        -0.4000000000         0.9327140220        -7.3294310240         0.4568944411 
        0.4700000000        -0.4000000000         0.9276161190        -7.4622298178         0.4120569827 
        0.4750001000        -0.4000000000         0.9378119249        -7.1966322303         0.3736248754 
        0.4800001000        -0.4000000000         0.9148713616        -7.7942268021         0.3383954438 
        0.4850000000        -0.4000000000         0.9327140220        -7.3294310240         0.3031660121 
        0.4900000000        -0.4000000000         0.9378119249        -7.1966322303         0.2711392561 
        0.4950000000        -0.4000000000         0.9199692645        -7.6614280084         0.2359098245 
        0.5000117000        -0.4000000000         0.9199692645        -7.6614280084         0.2006803928 
        0.5050000000        -0.4000000000         0.9403608764        -7.1302328334         0.1622482856 
        0.5100000000        -0.4000000000         0.9352629734        -7.2630316272         0.1302215295 
        0.5150000000        -0.4000000000         0.9097734586        -7.9270255959         0.0757760443 
        0.5200000000        -0.4000000000         0.9276161190        -7.4622298178         0.0469519638 
        0.5250000000        -0.4000000000         0.9148713616        -7.7942268021         0.0053171810 
        0.5300000000        -0.4000000000         0.9276161190        -7.4622298178        -0.0203042238 
        0.5350000000        -0.4000000000         0.9046755556        -8.0598243896        -0.0683443579 
        0.5400000000        -0.4000000000         0.9199692645        -7.6614280084        -0.1003711139 
        0.5450000000        -0.4000000000         0.9046755556        -8.0598243896        -0.1291951944 
        0.5500000000        -0.4000000000         0.9276161190        -7.4622298178        -0.1740326528 
        0.5550000000        -0.4000000000         0.9174203130        -7.7278274052        -0.1996540577 
        0.5600000000        -0.4000000000         0.9276161190        -7.4622298178        -0.2380861649 
        0.5650000000        -0.4000000000         0.9021266041        -8.1262237865        -0.2829236234 
        0.5700001000        -0.4000000000         0.9276161190        -7.4622298178        -0.3149503794 
        0.5750001000        -0.4000000000         0.9199692645        -7.6614280084        -0.3501798110 
        0.5800001000        -0.4000000000         0.9199692645        -7.6614280084        -0.3854092427 
        0.5850000000        -0.4000000000         0.9097734586        -7.9270255959        -0.4174359987 
        0.5900000000        -0.4000000000         0.9123224101        -7.8606261990        -0.4654761328 
        0.5950033000        -0.4000000000         0.9148713616        -7.7942268021        -0.4943002132 
        0.6000000000        -0.4000000000         0.9199692645        -7.6614280084        -0.5391376717 
        0.6050000000        -0.4000000000         0.9250671675        -7.5286292146        -0.5679617521 
        0.6100000000        -0.4000000000         0.9123224101        -7.8606261990        -0.6095965349 
        0.6150000000        -0.4000000000         0.9199692645        -7.6614280084        -0.6544339934 
        0.6200000000        -0.4000000000         0.9072245071        -7.9934249927        -0.6896634250 
        0.6250000000        -0.4000000000         0.9199692645        -7.6614280084        -0.7216901811 
        0.6300000000        -0.4000000000         0.9250671675        -7.5286292146        -0.7409062347 
        0.6350000000        -0.4000000000         0.9148713616        -7.7942268021        -0.7889463688 
