           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.1600000000         1.2232944913         0.2401002191        -1.7721677791 
        0.0050000000        -0.1600000000         1.2181965884         0.1073014253        -1.7721677791 
        0.0100001000        -0.1600000000         1.2080007824        -0.1582961621        -1.7881811571 
        0.0150001000        -0.1600000000         1.2207455399         0.1737008222        -1.7721677791 
        0.0200001000        -0.1600000000         1.2130986854        -0.0254973684        -1.7785731303 
        0.0250000000        -0.1600000000         1.2130986854        -0.0254973684        -1.7721677791 
        0.0300000000        -0.1600000000         1.1646686072        -1.2870859089        -1.7913838328 
        0.0350000000        -0.1600000000         1.1111406260        -2.6814732432        -1.7977891840 
        0.0400001000        -0.1600000000         1.1595707042        -1.4198847027        -1.8105998864 
        0.0450001000        -0.1600000000         1.1519238497        -1.6190828933        -1.8073972108 
        0.0500001000        -0.1600000000         1.1315322379        -2.1502780682        -1.8202079132 
        0.0550000000        -0.1600000000         1.1264343349        -2.2830768620        -1.8394239668 
        0.0600000000        -0.1600000000         1.1213364319        -2.4158756557        -1.8490319936 
        0.0650000000        -0.1600000000         1.1391790923        -1.9510798776        -1.8490319936 
        0.0700001000        -0.1600000000         1.1366301408        -2.0174792745        -1.8618426960 
        0.0750001000        -0.1600000000         1.1111406260        -2.6814732432        -1.8810587497 
        0.0800001000        -0.1600000000         1.1417280438        -1.8846804807        -1.8746533985 
        0.0850001000        -0.1600000000         1.1238853834        -2.3494762588        -1.9034774789 
        0.0900000000        -0.1600000000         1.1315322379        -2.1502780682        -1.9002748033 
        0.0950007000        -0.1600000000         1.1238853834        -2.3494762588        -1.9162881813 
        0.1000001000        -0.1600000000         1.1289832864        -2.2166774651        -1.9290988837 
        0.1050001000        -0.1600000000         1.1213364319        -2.4158756557        -1.9290988837 
        0.1100001000        -0.1600000000         1.1187874804        -2.4822750526        -1.9611256398 
        0.1150001000        -0.1600000000         1.1111406260        -2.6814732432        -1.9707336666 
        0.1200000000        -0.1600000000         1.1238853834        -2.3494762588        -1.9771390178 
        0.1250065000        -0.1600000000         1.1187874804        -2.4822750526        -1.9867470446 
        0.1300000000        -0.1600000000         1.1136895775        -2.6150738463        -1.9995577470 
        0.1350001000        -0.1600000000         1.1264343349        -2.2830768620        -1.9995577470 
        0.1400001000        -0.1600000000         1.1136895775        -2.6150738463        -2.0187738006 
        0.1450001000        -0.1600000000         1.1340811893        -2.0838786713        -2.0283818274 
        0.1500000000        -0.1600000000         1.1085916745        -2.7478726400        -2.0508005567 
        0.1550000000        -0.1600000000         1.1111406260        -2.6814732432        -2.0636112591 
        0.1600000000        -0.1600000000         1.1187874804        -2.4822750526        -2.0700166103 
        0.1650001000        -0.1600000000         1.1136895775        -2.6150738463        -2.0828273127 
        0.1700001000        -0.1600000000         1.1136895775        -2.6150738463        -2.0956380151 
        0.1750001000        -0.1600000000         1.1060427230        -2.8142720369        -2.1180567443 
        0.1800001000        -0.1600000000         1.1162385289        -2.5486744494        -2.1116513931 
        0.1850000000        -0.1600000000         1.1060427230        -2.8142720369        -2.1436781492 
        0.1900000000        -0.1600000000         1.1034937715        -2.8806714338        -2.1532861760 
        0.1950001000        -0.1600000000         1.1111406260        -2.6814732432        -2.1564888516 
        0.2000001000        -0.1600000000         1.1136895775        -2.6150738463        -2.1628942028 
        0.2050001000        -0.1600000000         1.1034937715        -2.8806714338        -2.1885156076 
        0.2100001000        -0.1600000000         1.1162385289        -2.5486744494        -2.1949209588 
        0.2150000000        -0.1600000000         1.1085916745        -2.7478726400        -2.2205423637 
        0.2200000000        -0.1600000000         1.1162385289        -2.5486744494        -2.2237450393 
        0.2250001000        -0.1600000000         1.0958469171        -3.0798696244        -2.2493664441 
        0.2300001000        -0.1600000000         1.1136895775        -2.6150738463        -2.2461637685 
        0.2350001000        -0.1600000000         1.1009448200        -2.9470708307        -2.2685824977 
        0.2400001000        -0.1600000000         1.1009448200        -2.9470708307        -2.2845958757 
        0.2450000000        -0.1600000000         1.0907490141        -3.2126684181        -2.3038119294 
        0.2500000000        -0.1600000000         1.1085916745        -2.7478726400        -2.3102172806 
        0.2550000000        -0.1600000000         1.0932979656        -3.1462690213        -2.3230279830 
        0.2600001000        -0.1600000000         1.0932979656        -3.1462690213        -2.3486493878 
        0.2650001000        -0.1600000000         1.1009448200        -2.9470708307        -2.3550547390 
        0.2700001000        -0.1600000000         1.0983958685        -3.0134702275        -2.3774734683 
        0.2750000000        -0.1600000000         1.1009448200        -2.9470708307        -2.3838788195 
        0.2801603000        -0.1600000000         1.0907490141        -3.2126684181        -2.3998921975 
        0.2850000000        -0.1600000000         1.0983958685        -3.0134702275        -2.4159055755 
        0.2900001000        -0.1600000000         1.0983958685        -3.0134702275        -2.4287162779 
        0.2950001000        -0.1600000000         1.0983958685        -3.0134702275        -2.4447296559 
        0.3000001000        -0.1600000000         1.0856511111        -3.3454672119        -2.4671483852 
        0.3050000000        -0.1600000000         1.1009448200        -2.9470708307        -2.4767564120 
        0.3100000000        -0.1600000000         1.0983958685        -3.0134702275        -2.4927697900 
        0.3150000000        -0.1600000000         1.0856511111        -3.3454672119        -2.5055804924 
        0.3200001000        -0.1600000000         1.0932979656        -3.1462690213        -2.5215938704 
        0.3250001000        -0.1600000000         1.0856511111        -3.3454672119        -2.5504179509 
        0.3300001000        -0.1600000000         1.0856511111        -3.3454672119        -2.5600259777 
        0.3350001000        -0.1600000000         1.0780042567        -3.5446654025        -2.5792420313 
        0.3400000000        -0.1600000000         1.0983958685        -3.0134702275        -2.5856473825 
        0.3450000000        -0.1600000000         1.0983958685        -3.0134702275        -2.5952554093 
        0.3500001000        -0.1600000000         1.0780042567        -3.5446654025        -2.6176741385 
        0.3550001000        -0.1600000000         1.0932979656        -3.1462690213        -2.6336875166 
        0.3600001000        -0.1600000000         1.0805532081        -3.4782660056        -2.6593089214 
        0.3650001000        -0.1600000000         1.0882000626        -3.2790678150        -2.6689169482 
        0.3700000000        -0.1600000000         1.0882000626        -3.2790678150        -2.6817276506 
        0.3750000000        -0.1600000000         1.0983958685        -3.0134702275        -2.6913356774 
        0.3800000000        -0.1600000000         1.0805532081        -3.4782660056        -2.7169570823 
        0.3850001000        -0.1600000000         1.0932979656        -3.1462690213        -2.7201597579 
        0.3900001000        -0.1600000000         1.0805532081        -3.4782660056        -2.7553891895 
