           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.6400000000         1.2105497339        -0.0918967653         2.6187004737 
        0.0050001000         0.6400000000         1.2207455399         0.1737008222         2.6347138517 
        0.0100001000         0.6400000000         1.2207455399         0.1737008222         2.6347138517 
        0.0150000000         0.6400000000         1.2105497339        -0.0918967653         2.6187004737 
        0.0200000000         0.6400000000         1.3583889201         3.7592682532         2.6315111761 
        0.0250000000         0.6400000000         1.4068189983         5.0208567937         2.6667406078 
        0.0300000000         0.6400000000         1.3558399686         3.6928688563         2.6859566614 
        0.0350001000         0.6400000000         1.4323085132         5.6848507624         2.7179834174 
        0.0400001000         0.6400000000         1.4272106102         5.5520519686         2.7404021467 
        0.0450001000         0.6400000000         1.4195637558         5.3528537780         2.7628208759 
        0.0500000000         0.6400000000         1.4476022221         6.0832471436         2.7884422807 
        0.0550000000         0.6400000000         1.4807385914         6.9464393029         2.8300770636 
        0.0600000000         0.6400000000         1.4527001251         6.2160459373         2.8492931172 
        0.0650001000         0.6400000000         1.5470113301         8.6728236215         3.1439392727 
        0.1033715000         0.6400000000         1.5291686697         8.2080278434         3.1343312459 
        0.1046696000         0.6400000000         1.5266197182         8.1416284465         3.1407365971 
        0.1059428000         0.6400000000         1.5138749607         7.8096314622         3.1343312459 
        0.1072318000         0.6400000000         1.5240707667         8.0752290497         3.1439392727 
        0.1085556000         0.6400000000         1.5368155241         8.4072260340         3.1439392727 
        0.1098792000         0.6400000000         1.5521092330         8.8056224152         3.1407365971 
        0.1111571000         0.6400000000         1.5674029419         9.2040187964         3.1343312459 
        0.1124281000         0.6400000000         1.5648539905         9.1376193996         3.1471419483 
        0.1137732000         0.6400000000         1.5521092330         8.8056224152        -1.7401410231 
        0.1151463000         0.6400000000         1.5419134271         8.5400248278        -1.7593570767 
        0.1200000000         0.6400000000         1.5597560875         9.0048206058        -1.7593570767 
        0.1250000000         0.6400000000         1.5470113301         8.6728236215        -3.1429129376 
        0.1662879000         0.6400000000         1.6005393113        10.0672109557        -2.7169570823 
        0.2063296000         0.6400000000         1.6081861657        10.2664091464        -2.4799590876 
        0.2077605000         0.6400000000         1.6081861657        10.2664091464        -2.4639457096 
        0.2096396000         0.6400000000         1.6132840687        10.3992079401        -2.4447296559 
        0.2110334000         0.6400000000         1.6260288261        10.7312049244        -2.4223109267 
        0.2123350000         0.6400000000         1.6311267291        10.8640037182        -2.4127028999 
        0.2136299000         0.6400000000         1.6285777776        10.7976043213        -2.4062975487 
        0.2148947000         0.6400000000         1.6209309231        10.5984061307        -2.3934868463 
        0.2161898000         0.6400000000         1.6183819717        10.5320067338        -2.3902841707 
        0.2174643000         0.6400000000         1.6209309231        10.5984061307        -2.3614600902 
        0.2187320000         0.6400000000         1.6107351172        10.3328085432        -2.3582574146 
