           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.2800000000         1.2130986854        -0.0254973684         2.7980503075 
        0.0054762000         0.2800000000         1.2232944913         0.2401002191         2.8076583343 
        0.0100001000         0.2800000000         1.2232944913         0.2401002191         2.7980503075 
        0.0150000000         0.2800000000         1.2130986854        -0.0254973684         2.7948476319 
        0.0200002000         0.2800000000         1.2130986854        -0.0254973684         2.7916449563 
        0.0250000000         0.2800000000         1.2334902973         0.5056978066         2.7980503075 
        0.0300000000         0.2800000000         1.3634868231         3.8920670469         2.8140636855 
        0.0350000000         0.2800000000         1.3023119874         2.2984815220         2.8332797392 
        0.0400001000         0.2800000000         1.2742735211         1.5680881565         2.8364824148 
        0.0450000000         0.2800000000         1.3532910171         3.6264694594         2.8524957928 
        0.0500000000         0.2800000000         1.3328994052         3.0952742845         2.8749145220 
        0.0550000000         0.2800000000         1.3125077934         2.5640791095         2.8717118464 
        0.0600000000         0.2800000000         1.3328994052         3.0952742845         2.8941305756 
        0.0650000000         0.2800000000         1.3354483567         3.1616736813         2.9165493049 
        0.0700001000         0.2800000000         1.3379973082         3.2280730782         2.9197519805 
        0.0750001000         0.2800000000         1.3481931142         3.4936706657         2.9421707097 
        0.0800000000         0.2800000000         1.3456441627         3.4272712688         2.9677921145 
        0.0850000000         0.2800000000         1.3278015023         2.9624754907         2.9806028169 
        0.0900000000         0.2800000000         1.3583889201         3.7592682532         2.9966161950 
        0.0950000000         0.2800000000         1.3558399686         3.6928688563         3.0190349242 
        0.1000000000         0.2800000000         1.3481931142         3.4936706657         3.0350483022 
        0.1050001000         0.2800000000         1.3481931142         3.4936706657         3.0478590046 
        0.1100000000         0.2800000000         1.3634868231         3.8920670469         3.0766830851 
        0.1150000000         0.2800000000         1.3711336775         4.0912652375         3.0958991387 
        0.1200000000         0.2800000000         1.3685847260         4.0248658406         3.1087098411 
        0.1250000000         0.2800000000         1.3813294835         4.3568628250         3.1439392727 
        0.1300000000         0.2800000000         1.3583889201         3.7592682532         3.1279258947 
        0.1350001000         0.2800000000         1.3787805320         4.2904634281         3.1407365971 
        0.1400000000         0.2800000000         1.3736826290         4.1576646344         3.1407365971 
        0.1450000000         0.2800000000         1.3889763379         4.5560610156         3.1311285703 
        0.1500000000         0.2800000000         1.3813294835         4.3568628250         3.1439392727 
        0.1550000000         0.2800000000         1.3838784350         4.4232622219         3.1375339215 
        0.1600000000         0.2800000000         1.3787805320         4.2904634281        -1.7465463743 
        0.1650001000         0.2800000000         1.3736826290         4.1576646344        -1.7529517255 
        0.1700000000         0.2800000000         1.3915252894         4.6224604125        -1.7625597523 
        0.1750000000         0.2800000000         1.3864273864         4.4896616187        -1.7497490499 
        0.1800001000         0.2800000000         1.4068189983         5.0208567937        -3.1301022351 
        0.1850000000         0.2800000000         1.3813294835         4.3568628250        -3.1429129376 
        0.1900000000         0.2800000000         1.4042700468         4.9544573968        -3.1301022351 
        0.1950001000         0.2800000000         1.3991721439         4.8216586031        -3.1333049108 
        0.2000001000         0.2800000000         1.3966231924         4.7552592062        -3.1397102620 
        0.2050000000         0.2800000000         1.3940742409         4.6888598093        -3.1429129376 
        0.2100001000         0.2800000000         1.4068189983         5.0208567937        -3.1429129376 
        0.2150000000         0.2800000000         1.3940742409         4.6888598093        -3.1204942083 
        0.2200000000         0.2800000000         1.4068189983         5.0208567937        -3.0884674523 
        0.2250000000         0.2800000000         1.3940742409         4.6888598093        -3.0756567499 
        0.2300001000         0.2800000000         1.4042700468         4.9544573968        -3.0500353451 
        0.2350000000         0.2800000000         1.3966231924         4.7552592062        -3.0308192914 
        0.2400001000         0.2800000000         1.4042700468         4.9544573968        -2.9891845086 
        0.2450000000         0.2800000000         1.3915252894         4.6224604125        -2.9859818330 
        0.2500000000         0.2800000000         1.3940742409         4.6888598093        -2.9571577525 
        0.2550000000         0.2800000000         1.4093679498         5.0872561905        -2.9123202941 
        0.2600002000         0.2800000000         1.3966231924         4.7552592062        -2.8995095917 
        0.2650000000         0.2800000000         1.3991721439         4.8216586031        -2.8802935381 
        0.2700000000         0.2800000000         1.4042700468         4.9544573968        -2.8482667820 
        0.2750000000         0.2800000000         1.3966231924         4.7552592062        -2.8322534040 
        0.2800000000         0.2800000000         1.4042700468         4.9544573968        -2.8002266480 
        0.2850024000         0.2800000000         1.3889763379         4.5560610156        -2.7842132699 
        0.2900001000         0.2800000000         1.4170148043         5.2864543812        -2.7425784871 
        0.2950000000         0.2800000000         1.4068189983         5.0208567937        -2.7329704603 
        0.3000000000         0.2800000000         1.4119169013         5.1536555874        -2.6977410286 
        0.3050000000         0.2800000000         1.4068189983         5.0208567937        -2.6689169482 
        0.3100000000         0.2800000000         1.4119169013         5.1536555874        -2.6432955434 
        0.3150000000         0.2800000000         1.3991721439         4.8216586031        -2.6336875166 
        0.3200001000         0.2800000000         1.4042700468         4.9544573968        -2.6080661117 
        0.3250001000         0.2800000000         1.4119169013         5.1536555874        -2.5696340045 
        0.3300014000         0.2800000000         1.4246616587         5.4856525718        -2.5440125996 
        0.3350000000         0.2800000000         1.4068189983         5.0208567937        -2.5151885192 
        0.3400079000         0.2800000000         1.4221127072         5.4192531749        -2.4895671144 
        0.3450000000         0.2800000000         1.4042700468         4.9544573968        -2.4799590876 
        0.3500001000         0.2800000000         1.4195637558         5.3528537780        -2.4479323315 
        0.3550001000         0.2800000000         1.4068189983         5.0208567937        -2.4159055755 
        0.3600000000         0.2800000000         1.4119169013         5.1536555874        -2.4030948731 
        0.3650000000         0.2800000000         1.4119169013         5.1536555874        -2.3710681170 
        0.3700047000         0.2800000000         1.4144658528         5.2200549843        -2.3454467122 
        0.3750000000         0.2800000000         1.3991721439         4.8216586031        -2.3230279830 
        0.3800000000         0.2800000000         1.4093679498         5.0872561905        -2.2877985513 
        0.3852035000         0.2800000000         1.4195637558         5.3528537780        -2.2621771465 
        0.3900000000         0.2800000000         1.4195637558         5.3528537780        -2.2397584173 
        0.3950000000         0.2800000000         1.4170148043         5.2864543812        -2.2077316612 
        0.4000000000         0.2800000000         1.4195637558         5.3528537780        -2.1853129320 
        0.4050000000         0.2800000000         1.4144658528         5.2200549843        -2.1660968784 
        0.4100000000         0.2800000000         1.4144658528         5.2200549843        -2.1372727980 
        0.4150001000         0.2800000000         1.4272106102         5.5520519686        -2.1148540687 
        0.4200001000         0.2800000000         1.4195637558         5.3528537780        -2.0860299883 
        0.4250000000         0.2800000000         1.4068189983         5.0208567937        -2.0700166103 
        0.4300000000         0.2800000000         1.4272106102         5.5520519686        -2.0347871786 
        0.4350000000         0.2800000000         1.4221127072         5.4192531749        -1.9995577470 
        0.4400000000         0.2800000000         1.4144658528         5.2200549843        -1.9931523958 
        0.4450001000         0.2800000000         1.4221127072         5.4192531749        -1.9579229641 
        0.4500001000         0.2800000000         1.4144658528         5.2200549843        -1.9387069105 
        0.4550000000         0.2800000000         1.4221127072         5.4192531749        -1.9066801545 
        0.4600000000         0.2800000000         1.4221127072         5.4192531749        -1.8746533985 
        0.4650000000         0.2800000000         1.4042700468         4.9544573968        -1.8650453716 
        0.4700000000         0.2800000000         1.4170148043         5.2864543812        -1.8234105888 
        0.4750001000         0.2800000000         1.4348574647         5.7512501592        -1.7945865084 
        0.4800001000         0.2800000000         1.4170148043         5.2864543812        -1.7753704547 
        0.4850000000         0.2800000000         1.4323085132         5.6848507624        -1.7433436987 
        0.4900000000         0.2800000000         1.4195637558         5.3528537780        -1.7241276451 
        0.4950000000         0.2800000000         1.4272106102         5.5520519686        -1.6888982134 
        0.5000000000         0.2800000000         1.4144658528         5.2200549843        -1.6728848354 
        0.5050000000         0.2800000000         1.4221127072         5.4192531749        -1.6504661062 
        0.5100001000         0.2800000000         1.4195637558         5.3528537780        -1.6184393501 
        0.5150000000         0.2800000000         1.4068189983         5.0208567937        -1.5960206209 
        0.5200000000         0.2800000000         1.4297595617         5.6184513655        -1.5607911893 
