           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.7100000000         1.2207455399       263.2465594822        11.3523451252 
        0.0050001000         2.7100000000         1.2181965884       263.6135590726         7.5479399224 
        0.0100001000         2.7100000000         1.2283923943       263.9805586631        22.7655607337 
        0.0150015000         2.7100000000         1.2156476369       263.2465594822         3.7435347196 
        0.0200000000         2.7100000000         1.2130986854       263.2465594822        -0.0608704832 
        0.0250001000         2.7100000000         1.2130986854       262.8795598917        -0.0608704832 
        0.0300011000         2.7100000000         1.2207455399       263.4300592774        11.3523451252 
        0.0350000000         2.7100000000         1.2130986854       263.4300592774        -0.0608704832 
        0.0400001000         2.7100000000         1.2207455399       263.4300592774        11.3523451252 
        0.0450001000         2.7100000000         1.2283923943       264.1640584584        22.7655607337 
        0.0500000000         2.7100000000         1.2207455399       264.1640584584        11.3523451252 
        0.0550000000         2.7100000000         1.2207455399       263.7970588679        11.3523451252 
        0.0600004000         2.7100000000         1.2130986854       263.4300592774        -0.0608704832 
        0.0650000000         2.7100000000         1.2156476369       263.4300592774         3.7435347196 
        0.0700009000         2.7100000000         1.2309413458       264.3475582536        26.5699659366 
        0.0750001000         2.7100000000         1.2156476369       263.4300592774         3.7435347196 
        0.0800001000         2.7100000000         1.2232944913       264.1640584584        15.1567503281 
        0.0850000000         2.7100000000         1.2181965884       263.4300592774         7.5479399224 
        0.0900000000         2.7100000000         1.2232944913       264.3475582536        15.1567503281 
        0.0950001000         2.7100000000         1.2232944913       264.5310580489        15.1567503281 
        0.1000000000         2.7100000000         1.2232944913       264.3475582536        15.1567503281 
        0.1050000000         2.7100000000         1.2232944913       264.3475582536        15.1567503281 
        0.1100001000         2.7100000000         1.2232944913       264.5310580489        15.1567503281 
        0.1150001000         2.7100000000         1.2309413458       264.8980576394        26.5699659366 
        0.1200000000         2.7100000000         1.2156476369       264.3475582536         3.7435347196 
        0.1250000000         2.7100000000         1.2232944913       264.8980576394        15.1567503281 
        0.1300033000         2.7100000000         1.2207455399       264.7145578441        11.3523451252 
        0.1350001000         2.7100000000         1.2232944913       265.4485570251        15.1567503281 
        0.1400000000         2.7100000000         1.2232944913       265.0815574346        15.1567503281 
        0.1450017000         2.7100000000         1.2258434428       265.6320568204        18.9611555309 
        0.1500001000         2.7100000000         1.2283923943       265.6320568204        22.7655607337 
        0.1550000000         2.7100000000         1.2232944913       265.8155566156        15.1567503281 
        0.1600000000         2.7100000000         1.2156476369       265.2650572299         3.7435347196 
        0.1650001000         2.7100000000         1.2080007824       264.8980576394        -7.6696808889 
        0.1700001000         2.7100000000         1.2156476369       265.4485570251         3.7435347196 
