           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.3000000000         1.2130986854        -0.0254973684         3.1439392727 
        0.0062120000         0.3000000000         1.2130986854        -0.0254973684         3.1407365971 
        0.0100000000         0.3000000000         1.2080007824        -0.1582961621         3.1407365971 
        0.0150000000         0.3000000000         1.2207455399         0.1737008222         3.1439392727 
        0.0200000000         0.3000000000         1.2207455399         0.1737008222         3.1471419483 
        0.0250000000         0.3000000000         1.2436861032         0.7712953940         3.1407365971 
        0.0300000000         0.3000000000         1.3634868231         3.8920670469         3.1407365971 
        0.0350000000         0.3000000000         1.2844693270         1.8336857439         3.1407365971 
        0.0400000000         0.3000000000         1.2819203755         1.7672863471         3.1439392727 
        0.0450000000         0.3000000000         1.3609378716         3.8256676500         3.1407365971 
        0.0500000000         0.3000000000         1.3150567448         2.6304785064         3.1343312459 
        0.0550000000         0.3000000000         1.3303504538         3.0288748876         3.1343312459 
        0.0600000000         0.3000000000         1.3430952112         3.3608718719         3.1407365971 
        0.0650000000         0.3000000000         1.3430952112         3.3608718719         3.1407365971 
        0.0700000000         0.3000000000         1.3328994052         3.0952742845        -1.7721677791 
        0.0750000000         0.3000000000         1.3481931142         3.4936706657        -1.7465463743 
        0.0800000000         0.3000000000         1.3609378716         3.8256676500        -1.7369383475 
        0.0850000000         0.3000000000         1.3507420656         3.5600700625        -1.7369383475 
        0.0900000000         0.3000000000         1.3711336775         4.0912652375        -1.7465463743 
        0.0950000000         0.3000000000         1.3583889201         3.7592682532        -3.1397102620 
        0.1000000000         0.3000000000         1.3609378716         3.8256676500        -3.1397102620 
        0.1052702000         0.3000000000         1.3787805320         4.2904634281        -3.1301022351 
        0.1100000000         0.3000000000         1.3711336775         4.0912652375        -3.1429129376 
        0.1150000000         0.3000000000         1.3762315805         4.2240640312        -3.1397102620 
        0.1200000000         0.3000000000         1.3787805320         4.2904634281        -3.1397102620 
        0.1250000000         0.3000000000         1.3762315805         4.2240640312        -3.1429129376 
        0.1300000000         0.3000000000         1.3966231924         4.7552592062        -3.1301022351 
        0.1350000000         0.3000000000         1.3685847260         4.0248658406        -3.1301022351 
        0.1400000000         0.3000000000         1.3813294835         4.3568628250        -3.1076835059 
        0.1450000000         0.3000000000         1.3787805320         4.2904634281        -3.0756567499 
        0.1500000000         0.3000000000         1.3915252894         4.6224604125        -3.0628460475 
        0.1550000000         0.3000000000         1.3889763379         4.5560610156        -3.0340219670 
        0.1600000000         0.3000000000         1.3889763379         4.5560610156        -3.0084005622 
        0.1650000000         0.3000000000         1.4017210954         4.8880579999        -2.9795764818 
        0.1700000000         0.3000000000         1.3966231924         4.7552592062        -2.9507524013 
        0.1750000000         0.3000000000         1.4119169013         5.1536555874        -2.9251309965 
        0.1800001000         0.3000000000         1.3991721439         4.8216586031        -2.9059149429 
        0.1850000000         0.3000000000         1.3966231924         4.7552592062        -2.8802935381 
        0.1900000000         0.3000000000         1.4195637558         5.3528537780        -2.8482667820 
        0.1950000000         0.3000000000         1.4068189983         5.0208567937        -2.8258480528 
        0.2000000000         0.3000000000         1.4017210954         4.8880579999        -2.8162400260 
        0.2050000000         0.3000000000         1.4068189983         5.0208567937        -2.7874159455 
        0.2100001000         0.3000000000         1.4144658528         5.2200549843        -2.7489838383 
        0.2150000000         0.3000000000         1.4119169013         5.1536555874        -2.7329704603 
        0.2200000000         0.3000000000         1.4221127072         5.4192531749        -2.7009437042 
        0.2250000000         0.3000000000         1.3966231924         4.7552592062        -2.6945383530 
        0.2300000000         0.3000000000         1.4170148043         5.2864543812        -2.6593089214 
        0.2350000000         0.3000000000         1.4042700468         4.9544573968        -2.6336875166 
        0.2400001000         0.3000000000         1.4195637558         5.3528537780        -2.5984580849 
        0.2450000000         0.3000000000         1.4221127072         5.4192531749        -2.5728366801 
        0.2500000000         0.3000000000         1.4246616587         5.4856525718        -2.5568233021 
        0.2550000000         0.3000000000         1.4119169013         5.1536555874        -2.5279992216 
        0.2600000000         0.3000000000         1.4323085132         5.6848507624        -2.5055804924 
        0.2650000000         0.3000000000         1.4068189983         5.0208567937        -2.4895671144 
        0.2700000000         0.3000000000         1.4170148043         5.2864543812        -2.4511350071 
        0.2750000000         0.3000000000         1.4144658528         5.2200549843        -2.4255136023 
        0.2800000000         0.3000000000         1.4170148043         5.2864543812        -2.4095002243 
        0.2850000000         0.3000000000         1.4068189983         5.0208567937        -2.3870814951 
        0.2900000000         0.3000000000         1.4272106102         5.5520519686        -2.3486493878 
        0.2950000000         0.3000000000         1.4246616587         5.4856525718        -2.3134199562 
        0.3000000000         0.3000000000         1.4195637558         5.3528537780        -2.2877985513 
        0.3050000000         0.3000000000         1.4195637558         5.3528537780        -2.2653798221 
        0.3100000000         0.3000000000         1.4348574647         5.7512501592        -2.2269477149 
        0.3150000000         0.3000000000         1.4246616587         5.4856525718        -2.2045289856 
        0.3200000000         0.3000000000         1.4323085132         5.6848507624        -2.1885156076 
        0.3250035000         0.3000000000         1.4246616587         5.4856525718        -2.1596915272 
        0.3300000000         0.3000000000         1.4170148043         5.2864543812        -2.1404754736 
        0.3350000000         0.3000000000         1.4272106102         5.5520519686        -2.1148540687 
        0.3400000000         0.3000000000         1.4195637558         5.3528537780        -2.0828273127 
        0.3450000000         0.3000000000         1.4272106102         5.5520519686        -2.0540032323 
        0.3500016000         0.3000000000         1.4348574647         5.7512501592        -2.0283818274 
        0.3550000000         0.3000000000         1.4272106102         5.5520519686        -1.9995577470 
        0.3600128000         0.3000000000         1.4246616587         5.4856525718        -1.9739363422 
        0.3650000000         0.3000000000         1.4348574647         5.7512501592        -1.9515176129 
        0.3700000000         0.3000000000         1.4144658528         5.2200549843        -1.9226935325 
        0.3750309000         0.3000000000         1.4272106102         5.5520519686        -1.9002748033 
        0.3817648000         0.3000000000         1.4221127072         5.4192531749        -1.8362212912 
        0.4177239000         0.3000000000         1.4399553677         5.8840489530        -1.6440607550 
        0.4247548000         0.3000000000         1.4425043191         5.9504483498        -1.4999403528 
        0.4472948000         0.3000000000         1.4374064162         5.8176495561        -1.4871296504 
        0.4486165000         0.3000000000         1.4374064162         5.8176495561        -1.4871296504 
        0.4499340000         0.3000000000         1.4297595617         5.6184513655        -1.4871296504 
        0.4511841000         0.3000000000         1.4272106102         5.5520519686        -1.4807242992 
        0.4524315000         0.3000000000         1.4272106102         5.5520519686        -1.4647109212 
        0.4537202000         0.3000000000         1.4374064162         5.8176495561        -1.4551028943 
        0.4550393000         0.3000000000         1.4450532706         6.0168477467        -1.4390895163 
        0.4564000000         0.3000000000         1.4527001251         6.2160459373        -1.4326841651 
        0.4577661000         0.3000000000         1.4501511736         6.1496465405        -1.4294814895 
        0.4591358000         0.3000000000         1.4374064162         5.8176495561        -1.4358868407 
        0.4604145000         0.3000000000         1.4450532706         6.0168477467        -1.4006574091 
        0.4631369000         0.3000000000         1.4348574647         5.7512501592        -1.4102654359 
        0.4644315000         0.3000000000         1.4450532706         6.0168477467        -1.3910493823 
        0.4658056000         0.3000000000         1.4450532706         6.0168477467        -1.3878467067 
        0.4671260000         0.3000000000         1.4450532706         6.0168477467        -1.3782386799 
        0.4700000000         0.3000000000         1.4323085132         5.6848507624        -1.3654279774 
        0.4750000000         0.3000000000         1.4552490766         6.2824453342        -1.3237931946 
        0.4800000000         0.3000000000         1.4323085132         5.6848507624        -1.3141851678 
        0.4850000000         0.3000000000         1.4374064162         5.8176495561        -1.2661450337 
        0.4900000000         0.3000000000         1.4450532706         6.0168477467        -1.2565370069 
        0.4950000000         0.3000000000         1.4399553677         5.8840489530        -1.2149022241 
        0.5000000000         0.3000000000         1.4450532706         6.0168477467        -1.1956861704 
        0.5050000000         0.3000000000         1.4476022221         6.0832471436        -1.1508487120 
        0.5100000000         0.3000000000         1.4450532706         6.0168477467        -1.1284299828 
        0.5150000000         0.3000000000         1.4577980281         6.3488447311        -1.0932005511 
        0.5200000000         0.3000000000         1.4603469795         6.4152441279        -1.0707818219 
        0.5250000000         0.3000000000         1.4450532706         6.0168477467        -1.0515657683 
        0.5300000000         0.3000000000         1.4577980281         6.3488447311        -1.0067283098 
        0.5350000000         0.3000000000         1.4552490766         6.2824453342        -0.9843095806 
        0.5400000000         0.3000000000         1.4476022221         6.0832471436        -0.9458774733 
        0.5450000000         0.3000000000         1.4679938340         6.6144423185        -0.9202560685 
        0.5500000000         0.3000000000         1.4577980281         6.3488447311        -0.8882293125 
        0.5550000000         0.3000000000         1.4501511736         6.1496465405        -0.8626079076 
        0.5600000000         0.3000000000         1.4450532706         6.0168477467        -0.8337838272 
        0.5650000000         0.3000000000         1.4527001251         6.2160459373        -0.8049597468 
        0.5700000000         0.3000000000         1.4552490766         6.2824453342        -0.7665276395 
        0.5750000000         0.3000000000         1.4679938340         6.6144423185        -0.7345008835 
        0.5800000000         0.3000000000         1.4679938340         6.6144423185        -0.7088794787 
        0.5850000000         0.3000000000         1.4577980281         6.3488447311        -0.6768527226 
        0.5900000000         0.3000000000         1.4450532706         6.0168477467        -0.6672446958 
        0.5950000000         0.3000000000         1.4552490766         6.2824453342        -0.6352179398 
        0.6000000000         0.3000000000         1.4476022221         6.0832471436        -0.5967858325 
        0.6050000000         0.3000000000         1.4501511736         6.1496465405        -0.5775697789 
        0.6100000000         0.3000000000         1.4577980281         6.3488447311        -0.5359349961 
        0.6150000000         0.3000000000         1.4654448825         6.5480429217        -0.4910975376 
        0.6200000000         0.3000000000         1.4577980281         6.3488447311        -0.4654761328 
        0.6250000000         0.3000000000         1.4679938340         6.6144423185        -0.4334493767 
        0.6300000000         0.3000000000         1.4552490766         6.2824453342        -0.4142333231 
        0.6350000000         0.3000000000         1.4450532706         6.0168477467        -0.3918145939 
        0.6400000000         0.3000000000         1.4501511736         6.1496465405        -0.3597878378 
        0.6450000000         0.3000000000         1.4476022221         6.0832471436        -0.3245584062 
        0.6500000000         0.3000000000         1.4679938340         6.6144423185        -0.2925316502 
        0.6550000000         0.3000000000         1.4527001251         6.2160459373        -0.2605048941 
        0.6600000000         0.3000000000         1.4476022221         6.0832471436        -0.2220727869 
        0.6650000000         0.3000000000         1.4399553677         5.8840489530        -0.1996540577 
        0.6700000000         0.3000000000         1.4577980281         6.3488447311        -0.1772353284 
        0.6750000000         0.3000000000         1.4552490766         6.2824453342        -0.1420058968 
        0.6800000000         0.3000000000         1.4425043191         5.9504483498        -0.1195871676 
        0.6850000000         0.3000000000         1.4577980281         6.3488447311        -0.0811550603 
        0.6900000000         0.3000000000         1.4450532706         6.0168477467        -0.0619390067 
        0.6950000000         0.3000000000         1.4527001251         6.2160459373        -0.0235068994 
        0.7000000000         0.3000000000         1.4628959310         6.4816435248         0.0053171810 
        0.7050000000         0.3000000000         1.4450532706         6.0168477467         0.0405466126 
        0.7100000000         0.3000000000         1.4654448825         6.5480429217         0.0757760443 
        0.7150000000         0.3000000000         1.4527001251         6.2160459373         0.0949920979 
        0.7200000000         0.3000000000         1.4374064162         5.8176495561         0.1238161783 
        0.7250000000         0.3000000000         1.4527001251         6.2160459373         0.1462349076 
        0.7300000000         0.3000000000         1.4450532706         6.0168477467         0.1846670148 
        0.7350000000         0.3000000000         1.4450532706         6.0168477467         0.2102884196 
        0.7400000000         0.3000000000         1.4577980281         6.3488447311         0.2519232025 
        0.7450000000         0.3000000000         1.4577980281         6.3488447311         0.2807472829 
        0.7500000000         0.3000000000         1.4577980281         6.3488447311         0.3031660121 
        0.7550000000         0.3000000000         1.4323085132         5.6848507624         0.3255847414 
        0.7600000000         0.3000000000         1.4425043191         5.9504483498         0.3512061462 
        0.7650000000         0.3000000000         1.4476022221         6.0832471436         0.3832329022 
        0.7700000000         0.3000000000         1.4374064162         5.8176495561         0.4120569827 
        0.7750000000         0.3000000000         1.4450532706         6.0168477467         0.4536917655 
        0.7800000000         0.3000000000         1.4399553677         5.8840489530         0.4665024679 
        0.7850000000         0.3000000000         1.4450532706         6.0168477467         0.5145426020 
        0.7900000000         0.3000000000         1.4628959310         6.4816435248         0.5433666824 
        0.7950000000         0.3000000000         1.4450532706         6.0168477467         0.5561773849 
        0.8000000000         0.3000000000         1.4323085132         5.6848507624         0.5850014653 
        0.8050000000         0.3000000000         1.4425043191         5.9504483498         0.6202308969 
        0.8100000000         0.3000000000         1.4450532706         6.0168477467         0.6490549774 
        0.8150000000         0.3000000000         1.4450532706         6.0168477467         0.6810817334 
        0.8200000000         0.3000000000         1.4374064162         5.8176495561         0.7067031382 
        0.8250000000         0.3000000000         1.4450532706         6.0168477467         0.7387298943 
        0.8300000000         0.3000000000         1.4374064162         5.8176495561         0.7675539747 
        0.8350001000         0.3000000000         1.4425043191         5.9504483498         0.7995807307 
        0.8400000000         0.3000000000         1.4399553677         5.8840489530         0.8380128380 
        0.8450253000         0.3000000000         1.4501511736         6.1496465405         0.8572288916 
        0.8500000000         0.3000000000         1.4450532706         6.0168477467         0.8924583233 
        0.8550000000         0.3000000000         1.4501511736         6.1496465405         0.9116743769 
        0.8600000000         0.3000000000         1.4476022221         6.0832471436         0.9501064841 
        0.8650000000         0.3000000000         1.4399553677         5.8840489530         0.9597145109 
        0.8700000000         0.3000000000         1.4476022221         6.0832471436         0.9981466182 
        0.8750000000         0.3000000000         1.4450532706         6.0168477467         1.0269706986 
        0.8800000000         0.3000000000         1.4476022221         6.0832471436         1.0589974547 
        0.8850000000         0.3000000000         1.4577980281         6.3488447311         1.0942268863 
        0.8900000000         0.3000000000         1.4374064162         5.8176495561         1.1070375887 
        0.8950000000         0.3000000000         1.4348574647         5.7512501592         1.1486723716 
