           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.1900000000         1.2130986854       333.5269810623         0.6924017469 
        0.0050001000        -0.1900000000         1.2181965884       334.0774804481         8.3012121526 
        0.0100001000        -0.1900000000         1.2054518309       332.7929818813       -10.7208138616 
        0.0150000000        -0.1900000000         1.2105497339       333.1599814718        -3.1120034559 
        0.0200000000        -0.1900000000         1.2130986854       333.3434812671         0.6924017469 
        0.0250001000        -0.1900000000         1.2105497339       333.1599814718        -3.1120034559 
        0.0300001000        -0.1900000000         1.1927070735       333.3434812671       -29.7428398757 
        0.0350000000        -0.1900000000         1.1111406260       332.9764816766      -151.4838063663 
        0.0400001000        -0.1900000000         1.1697665101       332.4259822908       -63.9824867012 
        0.0450001000        -0.1900000000         1.1646686072       332.4259822908       -71.5912971068 
        0.0500001000        -0.1900000000         1.1417280438       331.6919831098      -105.8309439323 
        0.0550000000        -0.1900000000         1.1672175587       331.6919831098       -67.7868919040 
        0.0600001000        -0.1900000000         1.1417280438       331.1414837241      -105.8309439323 
        0.0650001000        -0.1900000000         1.1264343349       329.8569851574      -128.6573751493 
        0.0700000000        -0.1900000000         1.1468259468       329.4899855669       -98.2221335266 
        0.0750001000        -0.1900000000         1.1417280438       329.4899855669      -105.8309439323 
        0.0800001000        -0.1900000000         1.1340811893       328.0219872049      -117.2441595408 
        0.0850001000        -0.1900000000         1.1366301408       327.8384874096      -113.4397543380 
        0.0900000000        -0.1900000000         1.1187874804       326.7374886381      -140.0705907578 
        0.0950001000        -0.1900000000         1.1264343349       326.1869892524      -128.6573751493 
        0.1000001000        -0.1900000000         1.1315322379       326.0034894571      -121.0485647436 
        0.1050000000        -0.1900000000         1.1264343349       325.6364898666      -128.6573751493 
        0.1100001000        -0.1900000000         1.1289832864       324.7189908904      -124.8529699465 
        0.1150001000        -0.1900000000         1.1136895775       324.1684915047      -147.6794011634 
        0.1200001000        -0.1900000000         1.1187874804       323.4344923237      -140.0705907578 
        0.1250196000        -0.1900000000         1.1289832864       323.0674927332      -124.8529699465 
        0.1300001000        -0.1900000000         1.1162385289       322.1499937569      -143.8749959606 
        0.1350001000        -0.1900000000         1.1136895775       321.2324947807      -147.6794011634 
        0.1400000000        -0.1900000000         1.1136895775       320.4984955997      -147.6794011634 
        0.1450000000        -0.1900000000         1.1136895775       319.9479962139      -147.6794011634 
        0.1500001000        -0.1900000000         1.1085916745       318.8469974424      -155.2882115691 
        0.1550001000        -0.1900000000         1.1085916745       317.9294984662      -155.2882115691 
        0.1600000000        -0.1900000000         1.1264343349       318.2964980567      -128.6573751493 
        0.1650001000        -0.1900000000         1.1111406260       317.0119994900      -151.4838063663 
        0.1700052000        -0.1900000000         1.1213364319       316.8284996947      -136.2661855549 
        0.1750001000        -0.1900000000         1.1111406260       315.5440011280      -151.4838063663 
        0.1800001000        -0.1900000000         1.1136895775       315.3605013327      -147.6794011634 
        0.1850001000        -0.1900000000         1.1085916745       314.0760027660      -155.2882115691 
        0.1900001000        -0.1900000000         1.1162385289       313.3420035850      -143.8749959606 
        0.1950000000        -0.1900000000         1.1034937715       311.8740052230      -162.8970219747 
