           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.4400000000         1.2207455399         0.1737008222        -0.0587363311 
        0.0050000000        -0.4400000000         1.2207455399         0.1737008222        -0.0587363311 
        0.0100000000        -0.4400000000         1.2130986854        -0.0254973684        -0.0683443579 
        0.0150000000        -0.4400000000         1.2156476369         0.0409020285        -0.0683443579 
        0.0200000000        -0.4400000000         1.1927070735        -0.5566925434        -0.0683443579 
        0.0250375000        -0.4400000000         1.0244762754        -4.9390527367        -0.0843577359 
        0.0300000000        -0.4400000000         1.0907490141        -3.2126684181        -0.1067764651 
        0.0350000000        -0.4400000000         1.1085916745        -2.7478726400        -0.1195871676 
        0.0400000000        -0.4400000000         1.0346720814        -4.6734551493        -0.1323978700 
        0.0450000000        -0.4400000000         1.0882000626        -3.2790678150        -0.1388032212 
        0.0500000000        -0.4400000000         1.0499657903        -4.2750587680        -0.1644246260 
        0.0550000000        -0.4400000000         1.0474168388        -4.3414581649        -0.1964513820 
        0.0600000000        -0.4400000000         1.0168294210        -5.1382509273        -0.2188701113 
        0.0650000000        -0.4400000000         1.0397699844        -4.5406563555        -0.2412888405 
        0.0700000000        -0.4400000000         1.0295741784        -4.8062539430        -0.2508968673 
        0.0750000000        -0.4400000000         1.0295741784        -4.8062539430        -0.2829236234 
        0.0800000000        -0.4400000000         1.0117315180        -5.2710497211        -0.3053423526 
        0.0850324000        -0.4400000000         1.0219273240        -5.0054521336        -0.3277610818 
        0.0900000000        -0.4400000000         1.0066336150        -5.4038485148        -0.3629905134 
        0.0950000000        -0.4400000000         1.0117315180        -5.2710497211        -0.3758012159 
        0.1000000000        -0.4400000000         0.9785951487        -6.1342418804        -0.4142333231 
        0.1050000000        -0.4400000000         1.0091825665        -5.3374491179        -0.4334493767 
        0.1100000000        -0.4400000000         0.9862420032        -5.9350436898        -0.4526654304 
        0.1150000000        -0.4400000000         0.9989867606        -5.6030467054        -0.4878948620 
        0.1200000000        -0.4400000000         0.9683993428        -6.3998394679        -0.5167189424 
        0.1250000000        -0.4400000000         0.9964378091        -5.6694461023        -0.5423403473 
        0.1300000000        -0.4400000000         0.9734972457        -6.2670406741        -0.5775697789 
        0.1350000000        -0.4400000000         0.9811441002        -6.0678424835        -0.5999885081 
        0.1400000000        -0.4400000000         0.9862420032        -5.9350436898        -0.6352179398 
        0.1450000000        -0.4400000000         0.9760461972        -6.2006412772        -0.6640420202 
        0.1500000000        -0.4400000000         0.9683993428        -6.3998394679        -0.6960687762 
        0.1550000000        -0.4400000000         0.9683993428        -6.3998394679        -0.7248928567 
        0.1600000000        -0.4400000000         0.9633014398        -6.5326382616        -0.7473115859 
        0.1650000000        -0.4400000000         0.9811441002        -6.0678424835        -0.7793383419 
        0.1700000000        -0.4400000000         0.9454587794        -6.9974340397        -0.8273784760 
        0.1750000000        -0.4400000000         0.9760461972        -6.2006412772        -0.8497972052 
        0.1800000000        -0.4400000000         0.9454587794        -6.9974340397        -0.8882293125 
        0.1850000000        -0.4400000000         0.9683993428        -6.3998394679        -0.9074453661 
        0.1900000000        -0.4400000000         0.9505566824        -6.8646352459        -0.9458774733 
        0.1950000000        -0.4400000000         0.9683993428        -6.3998394679        -0.9682962026 
        0.2000000000        -0.4400000000         0.9531056338        -6.7982358491        -1.0035256342 
        0.2050000000        -0.4400000000         0.9582035368        -6.6654370553        -1.0323497146 
        0.2100000000        -0.4400000000         0.9505566824        -6.8646352459        -1.0707818219 
        0.2150000000        -0.4400000000         0.9480077309        -6.9310346428        -1.1060112535 
        0.2200000000        -0.4400000000         0.9454587794        -6.9974340397        -1.1540513876 
        0.2250000000        -0.4400000000         0.9480077309        -6.9310346428        -1.1860781436 
        0.2300000000        -0.4400000000         0.9327140220        -7.3294310240        -1.2084968729 
        0.2350000000        -0.4400000000         0.9454587794        -6.9974340397        -1.2373209533 
        0.2400000000        -0.4400000000         0.9531056338        -6.7982358491        -1.2725503849 
        0.2450000000        -0.4400000000         0.9403608764        -7.1302328334        -1.3141851678 
        0.2500000000        -0.4400000000         0.9505566824        -6.8646352459        -1.3462119238 
        0.2550000000        -0.4400000000         0.9301650705        -7.3958304209        -1.3814413555 
        0.2600000000        -0.4400000000         0.9454587794        -6.9974340397        -1.4166707871 
        0.2650000000        -0.4400000000         0.9378119249        -7.1966322303        -1.4519002187 
        0.2700000000        -0.4400000000         0.9505566824        -6.8646352459        -1.4775216236 
        0.2750000000        -0.4400000000         0.9378119249        -7.1966322303        -1.5159537308 
        0.2800000000        -0.4400000000         0.9378119249        -7.1966322303        -1.5607911893 
        0.2850000000        -0.4400000000         0.9352629734        -7.2630316272        -1.5864125941 
        0.2900001000        -0.4400000000         0.9378119249        -7.1966322303        -1.6280473770 
        0.2950000000        -0.4400000000         0.9276161190        -7.4622298178        -1.6600741330 
        0.3000000000        -0.4400000000         0.9250671675        -7.5286292146        -1.6953035646 
        0.3050000000        -0.4400000000         0.9327140220        -7.3294310240        -1.7337356719 
        0.3100000000        -0.4400000000         0.9301650705        -7.3958304209        -1.7689651035 
        0.3150000000        -0.4400000000         0.9250671675        -7.5286292146        -1.8105998864 
        0.3200000000        -0.4400000000         0.9276161190        -7.4622298178        -1.8330186156 
        0.3250000000        -0.4400000000         0.9276161190        -7.4622298178        -1.8778560741 
        0.3300000000        -0.4400000000         0.9148713616        -7.7942268021        -1.9194908569 
        0.3350000000        -0.4400000000         0.9352629734        -7.2630316272        -1.9483149373 
        0.3400000000        -0.4400000000         0.9148713616        -7.7942268021        -1.9931523958 
        0.3450000000        -0.4400000000         0.9225182160        -7.5950286115        -2.0251791518 
        0.3500001000        -0.4400000000         0.9225182160        -7.5950286115        -2.0636112591 
        0.3550001000        -0.4400000000         0.9148713616        -7.7942268021        -2.1052460419 
        0.3600000000        -0.4400000000         0.9123224101        -7.8606261990        -2.1372727980 
        0.3650000000        -0.4400000000         0.8995776526        -8.1926231833        -2.1853129320 
        0.3700000000        -0.4400000000         0.9301650705        -7.3958304209        -2.2077316612 
        0.3750000000        -0.4400000000         0.9021266041        -8.1262237865        -2.2557717953 
        0.3800000000        -0.4400000000         0.9174203130        -7.7278274052        -2.2845958757 
        0.3850000000        -0.4400000000         0.9148713616        -7.7942268021        -2.3262306586 
        0.3900000000        -0.4400000000         0.9174203130        -7.7278274052        -2.3710681170 
        0.3950000000        -0.4400000000         0.9046755556        -8.0598243896        -2.4127028999 
        0.4000000000        -0.4400000000         0.9250671675        -7.5286292146        -2.4415269803 
        0.4050000000        -0.4400000000         0.8944797497        -8.3254219771        -2.4959724656 
        0.4100000000        -0.4400000000         0.9097734586        -7.9270255959        -2.5344045728 
        0.4150001000        -0.4400000000         0.9072245071        -7.9934249927        -2.5664313289 
        0.4200001000        -0.4400000000         0.8944797497        -8.3254219771        -2.6176741385 
        0.4250000000        -0.4400000000         0.9072245071        -7.9934249927        -2.6464982190 
