           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.2400000000         1.2130986854        -0.0254973684        -0.7280955323 
        0.0050000000        -0.2400000000         1.2130986854        -0.0254973684        -0.7120821543 
        0.0100000000        -0.2400000000         1.2156476369         0.0409020285        -0.7280955323 
        0.0150000000        -0.2400000000         1.2080007824        -0.1582961621        -0.7377035591 
        0.0200000000        -0.2400000000         1.2054518309        -0.2246955590        -0.7345008835 
        0.0250000000        -0.2400000000         1.2003539280        -0.3574943527        -0.7377035591 
        0.0300000000        -0.2400000000         1.0856511111        -3.3454672119        -0.7377035591 
        0.0350000000        -0.2400000000         1.1289832864        -2.2166774651        -0.7665276395 
        0.0400000000        -0.2400000000         1.1519238497        -1.6190828933        -0.7537169371 
        0.0450000000        -0.2400000000         1.1085916745        -2.7478726400        -0.7633249639 
        0.0500000000        -0.2400000000         1.1136895775        -2.6150738463        -0.7825410175 
        0.0550000000        -0.2400000000         1.1034937715        -2.8806714338        -0.7953517200 
        0.0600000000        -0.2400000000         1.1264343349        -2.2830768620        -0.7985543956 
        0.0650000000        -0.2400000000         1.0882000626        -3.2790678150        -0.8241758004 
        0.0700000000        -0.2400000000         1.0983958685        -3.0134702275        -0.8369865028 
        0.0750000000        -0.2400000000         1.0932979656        -3.1462690213        -0.8497972052 
        0.0800000000        -0.2400000000         1.1085916745        -2.7478726400        -0.8626079076 
        0.0850000000        -0.2400000000         1.0882000626        -3.2790678150        -0.8690132589 
        0.0900000000        -0.2400000000         1.0856511111        -3.3454672119        -0.8914319881 
        0.0950000000        -0.2400000000         1.0983958685        -3.0134702275        -0.8978373393 
        0.1000000000        -0.2400000000         1.1009448200        -2.9470708307        -0.9074453661 
        0.1050000000        -0.2400000000         1.0932979656        -3.1462690213        -0.9266614197 
        0.1100000000        -0.2400000000         1.0958469171        -3.0798696244        -0.9394721221 
        0.1150000000        -0.2400000000         1.0831021596        -3.4118666087        -0.9682962026 
        0.1200000000        -0.2400000000         1.0882000626        -3.2790678150        -0.9811069050 
        0.1250000000        -0.2400000000         1.0729063537        -3.6774641962        -1.0003229586 
        0.1300000000        -0.2400000000         1.0932979656        -3.1462690213        -1.0163363366 
        0.1350000000        -0.2400000000         1.0754553052        -3.6110647993        -1.0291470390 
        0.1400000000        -0.2400000000         1.0983958685        -3.0134702275        -1.0355523902 
        0.1450000000        -0.2400000000         1.0780042567        -3.5446654025        -1.0547684439 
        0.1500000000        -0.2400000000         1.0932979656        -3.1462690213        -1.0771871731 
        0.1550000000        -0.2400000000         1.0703574022        -3.7438635931        -1.1060112535 
        0.1600000000        -0.2400000000         1.0882000626        -3.2790678150        -1.0996059023 
        0.1650000000        -0.2400000000         1.0729063537        -3.6774641962        -1.1284299828 
        0.1700000000        -0.2400000000         1.0907490141        -3.2126684181        -1.1348353340 
        0.1750000000        -0.2400000000         1.0729063537        -3.6774641962        -1.1636594144 
        0.1800001000        -0.2400000000         1.0805532081        -3.4782660056        -1.1892808192 
        0.1850000000        -0.2400000000         1.0729063537        -3.6774641962        -1.1988888460 
        0.1900000000        -0.2400000000         1.0754553052        -3.6110647993        -1.2149022241 
        0.1950000000        -0.2400000000         1.0729063537        -3.6774641962        -1.2277129265 
        0.2000000000        -0.2400000000         1.0780042567        -3.5446654025        -1.2469289801 
        0.2050000000        -0.2400000000         1.0729063537        -3.6774641962        -1.2629423581 
        0.2100001000        -0.2400000000         1.0754553052        -3.6110647993        -1.2821584117 
        0.2150000000        -0.2400000000         1.0652594992        -3.8766623868        -1.3141851678 
        0.2200000000        -0.2400000000         1.0576126448        -4.0758605774        -1.3398065726 
        0.2250000000        -0.2400000000         1.0652594992        -3.8766623868        -1.3430092482 
        0.2300000000        -0.2400000000         1.0678084507        -3.8102629900        -1.3558199506 
        0.2350000000        -0.2400000000         1.0729063537        -3.6774641962        -1.3718333287 
        0.2400001000        -0.2400000000         1.0601615963        -4.0094611806        -1.4006574091 
        0.2450000000        -0.2400000000         1.0831021596        -3.4118666087        -1.4134681115 
        0.2500000000        -0.2400000000         1.0678084507        -3.8102629900        -1.4294814895 
        0.2550000000        -0.2400000000         1.0678084507        -3.8102629900        -1.4519002187 
        0.2600000000        -0.2400000000         1.0703574022        -3.7438635931        -1.4775216236 
        0.2650000000        -0.2400000000         1.0550636933        -4.1422599743        -1.5031430284 
        0.2700000000        -0.2400000000         1.0703574022        -3.7438635931        -1.5159537308 
        0.2750000000        -0.2400000000         1.0652594992        -3.8766623868        -1.5287644332 
        0.2800000000        -0.2400000000         1.0550636933        -4.1422599743        -1.5607911893 
        0.2850000000        -0.2400000000         1.0703574022        -3.7438635931        -1.5671965405 
        0.2900001000        -0.2400000000         1.0499657903        -4.2750587680        -1.5992232965 
        0.2950000000        -0.2400000000         1.0576126448        -4.0758605774        -1.6216420257 
        0.3000000000        -0.2400000000         1.0652594992        -3.8766623868        -1.6280473770 
        0.3050000000        -0.2400000000         1.0474168388        -4.3414581649        -1.6568714574 
        0.3100000000        -0.2400000000         1.0576126448        -4.0758605774        -1.6696821598 
        0.3150000000        -0.2400000000         1.0550636933        -4.1422599743        -1.6856955378 
        0.3200000000        -0.2400000000         1.0601615963        -4.0094611806        -1.7049115914 
        0.3250000000        -0.2400000000         1.0754553052        -3.6110647993        -1.7273303207 
        0.3300000000        -0.2400000000         1.0397699844        -4.5406563555        -1.7529517255 
        0.3350000000        -0.2400000000         1.0601615963        -4.0094611806        -1.7721677791 
        0.3400000000        -0.2400000000         1.0652594992        -3.8766623868        -1.7817758059 
        0.3450000000        -0.2400000000         1.0576126448        -4.0758605774        -1.8009918596 
        0.3500001000        -0.2400000000         1.0576126448        -4.0758605774        -1.8234105888 
        0.3550001000        -0.2400000000         1.0525147418        -4.2086593712        -1.8458293180 
        0.3600000000        -0.2400000000         1.0627105477        -3.9430617837        -1.8618426960 
        0.3650000000        -0.2400000000         1.0627105477        -3.9430617837        -1.8810587497 
        0.3700000000        -0.2400000000         1.0474168388        -4.3414581649        -1.9034774789 
        0.3750000000        -0.2400000000         1.0525147418        -4.2086593712        -1.9290988837 
        0.3800000000        -0.2400000000         1.0423189359        -4.4742569586        -1.9515176129 
        0.3850000000        -0.2400000000         1.0499657903        -4.2750587680        -1.9643283154 
        0.3900000000        -0.2400000000         1.0474168388        -4.3414581649        -1.9835443690 
        0.3950000000        -0.2400000000         1.0474168388        -4.3414581649        -2.0059630982 
        0.4000000000        -0.2400000000         1.0525147418        -4.2086593712        -2.0251791518 
        0.4050000000        -0.2400000000         1.0499657903        -4.2750587680        -2.0379898542 
        0.4100000000        -0.2400000000         1.0601615963        -4.0094611806        -2.0668139347 
        0.4150001000        -0.2400000000         1.0499657903        -4.2750587680        -2.0860299883 
        0.4200001000        -0.2400000000         1.0576126448        -4.0758605774        -2.1148540687 
        0.4250000000        -0.2400000000         1.0525147418        -4.2086593712        -2.1276647712 
        0.4300000000        -0.2400000000         1.0499657903        -4.2750587680        -2.1468808248 
        0.4350000000        -0.2400000000         1.0372210329        -4.6070557524        -2.1789075808 
        0.4400000000        -0.2400000000         1.0601615963        -4.0094611806        -2.1885156076 
        0.4450000000        -0.2400000000         1.0372210329        -4.6070557524        -2.2045289856 
        0.4500000000        -0.2400000000         1.0601615963        -4.0094611806        -2.2205423637 
        0.4550000000        -0.2400000000         1.0372210329        -4.6070557524        -2.2493664441 
        0.4600000000        -0.2400000000         1.0499657903        -4.2750587680        -2.2717851733 
        0.4650000000        -0.2400000000         1.0499657903        -4.2750587680        -2.2877985513 
        0.4700000000        -0.2400000000         1.0372210329        -4.6070557524        -2.3102172806 
        0.4750039000        -0.2400000000         1.0499657903        -4.2750587680        -2.3422440366 
        0.4800001000        -0.2400000000         1.0372210329        -4.6070557524        -2.3678654414 
        0.4850000000        -0.2400000000         1.0372210329        -4.6070557524        -2.3870814951 
        0.4900021000        -0.2400000000         1.0397699844        -4.5406563555        -2.4030948731 
        0.4950000000        -0.2400000000         1.0448678873        -4.4078575618        -2.4255136023 
        0.5000000000        -0.2400000000         1.0448678873        -4.4078575618        -2.4479323315 
        0.5050000000        -0.2400000000         1.0474168388        -4.3414581649        -2.4671483852 
        0.5100000000        -0.2400000000         1.0448678873        -4.4078575618        -2.4895671144 
        0.5150000000        -0.2400000000         1.0321231299        -4.7398545461        -2.5151885192 
        0.5200000000        -0.2400000000         1.0499657903        -4.2750587680        -2.5312018972 
        0.5250000000        -0.2400000000         1.0321231299        -4.7398545461        -2.5568233021 
        0.5300000000        -0.2400000000         1.0423189359        -4.4742569586        -2.5792420313 
        0.5350000000        -0.2400000000         1.0372210329        -4.6070557524        -2.6048634361 
        0.5400000000        -0.2400000000         1.0346720814        -4.6734551493        -2.6272821653 
        0.5450000000        -0.2400000000         1.0372210329        -4.6070557524        -2.6497008946 
        0.5500000000        -0.2400000000         1.0397699844        -4.5406563555        -2.6721196238 
        0.5550000000        -0.2400000000         1.0346720814        -4.6734551493        -2.6977410286 
        0.5600000000        -0.2400000000         1.0142804695        -5.2046503242        -2.7233624335 
        0.5650000000        -0.2400000000         1.0448678873        -4.4078575618        -2.7425784871 
        0.5700001000        -0.2400000000         1.0474168388        -4.3414581649        -2.7553891895 
        0.5750001000        -0.2400000000         1.0474168388        -4.3414581649        -2.7778079187 
        0.5800001000        -0.2400000000         1.0423189359        -4.4742569586        -2.8098346748 
        0.5850000000        -0.2400000000         1.0295741784        -4.8062539430        -2.8386587552 
        0.5900000000        -0.2400000000         1.0423189359        -4.4742569586        -2.8642801600 
        0.5950000000        -0.2400000000         1.0372210329        -4.6070557524        -2.8738881868 
        0.6000000000        -0.2400000000         1.0397699844        -4.5406563555        -2.8931042405 
        0.6050000000        -0.2400000000         1.0372210329        -4.6070557524        -2.9251309965 
        0.6100000000        -0.2400000000         1.0499657903        -4.2750587680        -2.9411443745 
        0.6150000000        -0.2400000000         1.0270252269        -4.8726533399        -2.9763738062 
        0.6200000000        -0.2400000000         1.0423189359        -4.4742569586        -3.0084005622 
        0.6250000000        -0.2400000000         1.0372210329        -4.6070557524        -3.0276166158 
        0.6300000000        -0.2400000000         1.0321231299        -4.7398545461        -3.0532380207 
        0.6350000000        -0.2400000000         1.0270252269        -4.8726533399        -3.0756567499 
        0.6400000000        -0.2400000000         1.0270252269        -4.8726533399        -3.1012781547 
        0.6450000000        -0.2400000000         1.0474168388        -4.3414581649        -3.1140888571 
        0.6500000000        -0.2400000000         1.0423189359        -4.4742569586        -3.1365075864 
        0.6550000000        -0.2400000000         1.0372210329        -4.6070557524        -3.1301022351 
        0.6600000000        -0.2400000000         1.0372210329        -4.6070557524        -3.1397102620 
        0.6650000000        -0.2400000000         1.0321231299        -4.7398545461        -3.1461156132 
        0.6700000000        -0.2400000000         1.0423189359        -4.4742569586        -3.1397102620 
        0.6750000000        -0.2400000000         1.0448678873        -4.4078575618        -3.1301022351 
        0.6800000000        -0.2400000000         1.0397699844        -4.5406563555        -3.1365075864 
        0.6850000000        -0.2400000000         1.0270252269        -4.8726533399        -1.7785731303 
        0.6900000000        -0.2400000000         1.0397699844        -4.5406563555        -1.7465463743 
        0.6950001000        -0.2400000000         1.0270252269        -4.8726533399        -1.7753704547 
        0.7000014000        -0.2400000000         1.0397699844        -4.5406563555        -1.7529517255 
        0.7050001000        -0.2400000000         1.0372210329        -4.6070557524         3.1471419483 
        0.7100000000        -0.2400000000         1.0448678873        -4.4078575618         3.1375339215 
        0.7150000000        -0.2400000000         1.0474168388        -4.3414581649         3.1503446239 
        0.7200000000        -0.2400000000         1.0193783725        -5.0718515305         3.1311285703 
        0.7250000000        -0.2400000000         1.0372210329        -4.6070557524         3.1311285703 
        0.7300000000        -0.2400000000         1.0372210329        -4.6070557524         3.1407365971 
        0.7350000000        -0.2400000000         1.0295741784        -4.8062539430         3.1247232191 
        0.7400000000        -0.2400000000         1.0244762754        -4.9390527367         3.1055071655 
        0.7450000000        -0.2400000000         1.0372210329        -4.6070557524         3.0894937875 
        0.7500000000        -0.2400000000         1.0295741784        -4.8062539430         3.0638723826 
        0.7550000000        -0.2400000000         1.0372210329        -4.6070557524         3.0382509778 
        0.7600015000        -0.2400000000         1.0270252269        -4.8726533399         3.0126295730 
        0.7650000000        -0.2400000000         1.0270252269        -4.8726533399         2.9902108438 
        0.7700000000        -0.2400000000         1.0397699844        -4.5406563555         2.9645894389 
        0.7750000000        -0.2400000000         1.0244762754        -4.9390527367         2.9421707097 
        0.7800000000        -0.2400000000         1.0321231299        -4.7398545461         2.9101439537 
        0.7850000000        -0.2400000000         1.0244762754        -4.9390527367         2.9037386025 
        0.7900000000        -0.2400000000         1.0397699844        -4.5406563555         2.8717118464 
        0.7950000000        -0.2400000000         1.0474168388        -4.3414581649         2.8524957928 
        0.8000000000        -0.2400000000         1.0499657903        -4.2750587680         2.8204690368 
        0.8050000000        -0.2400000000         1.0219273240        -5.0054521336         2.8044556587 
        0.8100000000        -0.2400000000         1.0423189359        -4.4742569586         2.7660235515 
        0.8150000000        -0.2400000000         1.0270252269        -4.8726533399         2.7596182003 
        0.8200001000        -0.2400000000         1.0448678873        -4.4078575618         2.7275914442 
        0.8250001000        -0.2400000000         1.0295741784        -4.8062539430         2.7019700394 
        0.8300001000        -0.2400000000         1.0219273240        -5.0054521336         2.6731459590 
        0.8350001000        -0.2400000000         1.0321231299        -4.7398545461         2.6539299054 
        0.8400000000        -0.2400000000         1.0117315180        -5.2710497211         2.6187004737 
        0.8450000000        -0.2400000000         1.0372210329        -4.6070557524         2.6154977981 
        0.8500000000        -0.2400000000         1.0270252269        -4.8726533399         2.5834710421 
        0.8550000000        -0.2400000000         1.0321231299        -4.7398545461         2.5610523128 
        0.8600000000        -0.2400000000         1.0219273240        -5.0054521336         2.5290255568 
        0.8650000000        -0.2400000000         1.0270252269        -4.8726533399         2.4937961252 
        0.8700000000        -0.2400000000         1.0168294210        -5.1382509273         2.4713773959 
        0.8750000000        -0.2400000000         1.0321231299        -4.7398545461         2.4553640179 
        0.8800000000        -0.2400000000         1.0295741784        -4.8062539430         2.4297426131 
        0.8850000000        -0.2400000000         1.0270252269        -4.8726533399         2.4137292351 
        0.8900000000        -0.2400000000         1.0270252269        -4.8726533399         2.3784998034 
        0.8950000000        -0.2400000000         1.0193783725        -5.0718515305         2.3496757230 
        0.9000000000        -0.2400000000         1.0219273240        -5.0054521336         2.3272569938 
        0.9050000000        -0.2400000000         1.0346720814        -4.6734551493         2.3112436157 
        0.9100000000        -0.2400000000         1.0270252269        -4.8726533399         2.2856222109 
        0.9150000000        -0.2400000000         1.0295741784        -4.8062539430         2.2728115085 
        0.9200000000        -0.2400000000         1.0168294210        -5.1382509273         2.2311767256 
        0.9250000000        -0.2400000000         1.0244762754        -4.9390527367         2.2087579964 
        0.9300000000        -0.2400000000         1.0219273240        -5.0054521336         2.1831365916 
        0.9350000000        -0.2400000000         1.0066336150        -5.4038485148         2.1575151868 
        0.9400000000        -0.2400000000         1.0193783725        -5.0718515305         2.1415018087 
        0.9450001000        -0.2400000000         1.0397699844        -4.5406563555         2.1190830795 
        0.9500001000        -0.2400000000         1.0244762754        -4.9390527367         2.0934616747 
        0.9550001000        -0.2400000000         1.0168294210        -5.1382509273         2.0710429455 
        0.9600001000        -0.2400000000         1.0270252269        -4.8726533399         2.0390161894 
        0.9650000000        -0.2400000000         1.0193783725        -5.0718515305         2.0133947846 
        0.9700000000        -0.2400000000         1.0168294210        -5.1382509273         1.9877733798 
        0.9750000000        -0.2400000000         1.0168294210        -5.1382509273         1.9621519749 
        0.9800000000        -0.2400000000         1.0244762754        -4.9390527367         1.9365305701 
        0.9850000000        -0.2400000000         1.0193783725        -5.0718515305         1.9141118409 
        0.9900000000        -0.2400000000         1.0244762754        -4.9390527367         1.8852877604 
        0.9950000000        -0.2400000000         1.0193783725        -5.0718515305         1.8692743824 
        1.0000000000        -0.2400000000         1.0321231299        -4.7398545461         1.8468556532 
        1.0050000000        -0.2400000000         1.0117315180        -5.2710497211         1.8148288972 
        1.0100328000        -0.2400000000         1.0168294210        -5.1382509273         1.7924101679 
        1.0150000000        -0.2400000000         1.0168294210        -5.1382509273         1.7731941143 
        1.0200001000        -0.2400000000         1.0372210329        -4.6070557524         1.7539780607 
        1.0250000000        -0.2400000000         1.0168294210        -5.1382509273         1.7219513046 
        1.0300000000        -0.2400000000         1.0295741784        -4.8062539430         1.6963298998 
        1.0350000000        -0.2400000000         1.0168294210        -5.1382509273         1.6835191974 
        1.0400000000        -0.2400000000         1.0397699844        -4.5406563555         1.6675058194 
        1.0450000000        -0.2400000000         1.0321231299        -4.7398545461         1.6450870902 
        1.0500000000        -0.2400000000         1.0091825665        -5.3374491179         1.6066549829 
        1.0550000000        -0.2400000000         1.0321231299        -4.7398545461         1.6002496317 
        1.0600000000        -0.2400000000         1.0372210329        -4.6070557524         1.5746282269 
        1.0650000000        -0.2400000000         1.0270252269        -4.8726533399         1.5426014708 
        1.0700000000        -0.2400000000         1.0117315180        -5.2710497211         1.5105747148 
        1.0750000000        -0.2400000000         1.0219273240        -5.0054521336         1.4881559856 
        1.0800000000        -0.2400000000         1.0321231299        -4.7398545461         1.4817506344 
        1.0850000000        -0.2400000000         1.0346720814        -4.6734551493         1.4561292295 
        1.0900000000        -0.2400000000         1.0168294210        -5.1382509273         1.4208997979 
        1.0950000000        -0.2400000000         1.0448678873        -4.4078575618         1.4048864199 
        1.1000000000        -0.2400000000         1.0448678873        -4.4078575618         1.3920757174 
        1.1050000000        -0.2400000000         1.0168294210        -5.1382509273         1.3504409346 
        1.1102191000        -0.2400000000         1.0423189359        -4.4742569586         1.3408329078 
