           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         1.8800000000         1.2232944913       287.6520322502        15.2252296217 
        0.0050000000         1.8800000000         1.2181965884       288.2025316359         7.6164192161 
        0.0100001000         1.8800000000         1.2130986854       287.8355320455         0.0076088104 
        0.0150000000         1.8800000000         1.2130986854       287.8355320455         0.0076088104 
        0.0200001000         1.8800000000         1.2003539280       287.2850326597       -19.0144172037 
        0.0250000000         1.8800000000         1.0576126448       287.2850326597      -232.0611085622 
        0.0300000000         1.8800000000         1.1034937715       286.5510334787      -163.5818149113 
        0.0350000000         1.8800000000         1.1264343349       286.1840338882      -129.3421680858 
        0.0400000000         1.8800000000         1.0882000626       285.2665349120      -186.4082461282 
        0.0450000000         1.8800000000         1.0525147418       283.9820363452      -239.6699189678 
        0.0500000000         1.8800000000         1.0856511111       282.8810375737      -190.2126513311 
        0.0550001000         1.8800000000         1.0499657903       281.2295394165      -243.4743241707 
        0.0600000000         1.8800000000         1.0576126448       280.4955402355      -232.0611085622 
        0.0650001000         1.8800000000         1.0499657903       279.2110416688      -243.4743241707 
        0.0700000000         1.8800000000         1.0550636933       278.8440420783      -235.8655137650 
        0.0750000000         1.8800000000         1.0219273240       276.6420445353      -285.3227814018 
        0.0800000000         1.8800000000         1.0397699844       276.0915451495      -258.6919449820 
        0.0850000000         1.8800000000         1.0270252269       273.8895476066      -277.7139709961 
        0.0900001000         1.8800000000         1.0397699844       273.5225480161      -258.6919449820 
        0.0950000000         1.8800000000         1.0168294210       271.3205504731      -292.9315918074 
        0.1000001000         1.8800000000         1.0117315180       270.0360519063      -300.5404022131 
        0.1050000000         1.8800000000         1.0168294210       268.0175541586      -292.9315918074 
        0.1100000000         1.8800000000         1.0066336150       266.5495557966      -308.1492126188 
        0.1150000000         1.8800000000         1.0117315180       265.6320568204      -300.5404022131 
        0.1200000000         1.8800000000         1.0091825665       263.9805586631      -304.3448074159 
        0.1250000000         1.8800000000         1.0117315180       262.6960600964      -300.5404022131 
        0.1300000000         1.8800000000         1.0040846636       260.6775623487      -311.9536178216 
        0.1350001000         1.8800000000         1.0015357121       259.2095639867      -315.7580230244 
        0.1400000000         1.8800000000         0.9887909546       257.7415656247      -334.7800490386 
        0.1450001000         1.8800000000         0.9913399061       255.9065676722      -330.9756438357 
        0.1500000000         1.8800000000         0.9862420032       254.2550695150      -338.5844542414 
        0.1550000000         1.8800000000         0.9862420032       252.4200715625      -338.5844542414 
        0.1600000000         1.8800000000         0.9938888576       251.1355729957      -327.1712386329 
        0.1650000000         1.8800000000         0.9683993428       248.9335754528      -365.2152906612 
        0.1700000000         1.8800000000         0.9811441002       247.2820772955      -346.1932646471 
        0.1750000000         1.8800000000         0.9887909546       246.1810785240      -334.7800490386 
        0.1800001000         1.8800000000         0.9887909546       244.8965799573      -334.7800490386 
        0.1850000000         1.8800000000         0.9760461972       242.1440830286      -353.8020750527 
        0.1900001000         1.8800000000         0.9785951487       240.8595844618      -349.9976698499 
        0.1950000000         1.8800000000         0.9760461972       239.2080863046      -353.8020750527 
        0.2000000000         1.8800000000         0.9709482942       237.5565881474      -361.4108854584 
        0.2050000000         1.8800000000         0.9709482942       235.7215901949      -361.4108854584 
        0.2100001000         1.8800000000         0.9633014398       234.0700920376      -372.8241010669 
        0.2150001000         1.8800000000         0.9683993428       231.6845946994      -365.2152906612 
        0.2200000000         1.8800000000         0.9683993428       230.4000961327      -365.2152906612 
        0.2250001000         1.8800000000         0.9785951487       229.1155975659      -349.9976698499 
        0.2300000000         1.8800000000         0.9505566824       227.0970998182      -391.8461270810 
        0.2350000000         1.8800000000         0.9836930517       225.4456016610      -342.3888594442 
        0.2400001000         1.8800000000         0.9633014398       223.6106037085      -372.8241010669 
        0.2450000000         1.8800000000         0.9531056338       220.8581067797      -388.0417218782 
        0.2500000000         1.8800000000         0.9658503913       219.3901084178      -369.0196958640 
        0.2550000000         1.8800000000         0.9582035368       217.7386102605      -380.4329114725 
        0.2600001000         1.8800000000         0.9480077309       215.7201125128      -395.6505322838 
        0.2650000000         1.8800000000         0.9556545853       213.5181149698      -384.2373166754 
        0.2700001000         1.8800000000         0.9633014398       212.6006159936      -372.8241010669 
        0.2750000000         1.8800000000         0.9633014398       210.7656180411      -372.8241010669 
        0.2800000000         1.8800000000         0.9607524883       208.9306200886      -376.6285062697 
        0.2850000000         1.8800000000         0.9582035368       206.9121223409      -380.4329114725 
        0.2900001000         1.8800000000         0.9582035368       204.5266250026      -380.4329114725 
        0.2950000000         1.8800000000         0.9378119249       202.5081272549      -410.8681530952 
        0.3000000000         1.8800000000         0.9480077309       200.8566290977      -395.6505322838 
        0.3050001000         1.8800000000         0.9505566824       198.8381313499      -391.8461270810 
        0.3100000000         1.8800000000         0.9480077309       196.8196336022      -395.6505322838 
        0.3150001000         1.8800000000         0.9582035368       194.9846356497      -380.4329114725 
        0.3200000000         1.8800000000         0.9454587794       192.9661379020      -399.4549374867 
        0.3250000000         1.8800000000         0.9352629734       191.1311399495      -414.6725582980 
        0.3300000000         1.8800000000         0.9480077309       189.2961419970      -395.6505322838 
        0.3350000000         1.8800000000         0.9556545853       187.8281436350      -384.2373166754 
        0.3400001000         1.8800000000         0.9378119249       185.2591465015      -410.8681530952 
        0.3450000000         1.8800000000         0.9480077309       182.8736491633      -395.6505322838 
        0.3500001000         1.8800000000         0.9276161190       180.8551514156      -426.0857739065 
        0.3550001000         1.8800000000         0.9429098279       179.0201534631      -403.2593426895 
        0.3600000000         1.8800000000         0.9480077309       177.0016557154      -395.6505322838 
        0.3650000000         1.8800000000         0.9429098279       175.1666577629      -403.2593426895 
        0.3700000000         1.8800000000         0.9301650705       173.3316598104      -422.2813687036 
        0.3750000000         1.8800000000         0.9225182160       171.1296622674      -433.6945843121 
        0.3800000000         1.8800000000         0.9378119249       169.1111645197      -410.8681530952 
        0.3850001000         1.8800000000         0.9429098279       167.0926667719      -403.2593426895 
        0.3900000000         1.8800000000         0.9378119249       165.0741690242      -410.8681530952 
        0.3950001000         1.8800000000         0.9327140220       163.4226708670      -418.4769635008 
        0.4000000000         1.8800000000         0.9378119249       161.4041731192      -410.8681530952 
        0.4050000000         1.8800000000         0.9378119249       158.8351759858      -410.8681530952 
        0.4100000000         1.8800000000         0.9174203130       156.2661788523      -441.3033947178 
        0.4150001000         1.8800000000         0.9352629734       154.9816802855      -414.6725582980 
        0.4200001000         1.8800000000         0.9327140220       152.7796827425      -418.4769635008 
        0.4250000000         1.8800000000         0.9276161190       150.3941854043      -426.0857739065 
