           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.0400000000         1.2130986854        -0.0098271107         0.9917412670 
        0.0050000000         0.0400000000         1.2156476369         0.0565722861         0.9917412670 
        0.0100000000         0.0400000000         1.2054518309        -0.2090253013         0.9821332402 
        0.0150941000         0.0400000000         1.2130986854        -0.0098271107         0.9917412670 
        0.0200000000         0.0400000000         1.2003539280        -0.3418240951         0.9885385914 
        0.0250000000         0.0400000000         1.2080007824        -0.1426259045         0.9853359158 
        0.0300000000         0.0400000000         1.2105497339        -0.0762265076         0.9885385914 
        0.0350000000         0.0400000000         1.2130986854        -0.0098271107         0.9853359158 
        0.0400000000         0.0400000000         1.2844693270         1.8493560016         1.0013492938 
        0.0450000000         0.0400000000         1.2538819092         1.0525632392         1.0045519694 
        0.0500000000         0.0400000000         1.2487840062         0.9197644454         1.0045519694 
        0.0550000000         0.0400000000         1.2513329577         0.9861638423         1.0077546450 
        0.0600000000         0.0400000000         1.2513329577         0.9861638423         1.0173626718 
        0.0650000000         0.0400000000         1.2487840062         0.9197644454         1.0205653474 
        0.0700000000         0.0400000000         1.2513329577         0.9861638423         1.0237680230 
        0.0750000000         0.0400000000         1.2589798122         1.1853620329         1.0429840766 
        0.0800000000         0.0400000000         1.2615287636         1.2517614298         1.0461867522 
        0.0850000000         0.0400000000         1.2487840062         0.9197644454         1.0429840766 
        0.0900000000         0.0400000000         1.2589798122         1.1853620329         1.0654028059 
        0.0950000000         0.0400000000         1.2615287636         1.2517614298         1.0654028059 
        0.1000000000         0.0400000000         1.2589798122         1.1853620329         1.0782135083 
        0.1050000000         0.0400000000         1.2487840062         0.9197644454         1.0654028059 
        0.1100000000         0.0400000000         1.2564308607         1.1189626360         1.0718081571 
        0.1150729000         0.0400000000         1.2487840062         0.9197644454         1.0814161839 
        0.1200000000         0.0400000000         1.2462350547         0.8533650486         1.0814161839 
        0.1250000000         0.0400000000         1.2462350547         0.8533650486         1.0910242107 
        0.1300014000         0.0400000000         1.2564308607         1.1189626360         1.0942268863 
        0.1350000000         0.0400000000         1.2564308607         1.1189626360         1.1070375887 
        0.1400000000         0.0400000000         1.2487840062         0.9197644454         1.1070375887 
        0.1450000000         0.0400000000         1.2513329577         0.9861638423         1.1198482911 
        0.1500000000         0.0400000000         1.2615287636         1.2517614298         1.1326589935 
        0.1550000000         0.0400000000         1.2513329577         0.9861638423         1.1358616691 
        0.1600000000         0.0400000000         1.2487840062         0.9197644454         1.1326589935 
        0.1650000000         0.0400000000         1.2538819092         1.0525632392         1.1486723716 
        0.1700000000         0.0400000000         1.2487840062         0.9197644454         1.1422670204 
        0.1750000000         0.0400000000         1.2411371518         0.7205662548         1.1358616691 
        0.1800000000         0.0400000000         1.2462350547         0.8533650486         1.1518750472 
        0.1850000000         0.0400000000         1.2411371518         0.7205662548         1.1550777228 
        0.1900000000         0.0400000000         1.2436861032         0.7869656517         1.1646857496 
        0.1950000000         0.0400000000         1.2487840062         0.9197644454         1.1742937764 
        0.2000000000         0.0400000000         1.2513329577         0.9861638423         1.1774964520 
        0.2050000000         0.0400000000         1.2564308607         1.1189626360         1.1839018032 
        0.2100405000         0.0400000000         1.2411371518         0.7205662548         1.1710911008 
        0.2150043000         0.0400000000         1.2487840062         0.9197644454         1.1806991276 
        0.2200000000         0.0400000000         1.2538819092         1.0525632392         1.1806991276 
        0.2250000000         0.0400000000         1.2411371518         0.7205662548         1.1806991276 
        0.2300000000         0.0400000000         1.2513329577         0.9861638423         1.1967125056 
        0.2350000000         0.0400000000         1.2462350547         0.8533650486         1.1999151812 
        0.2400000000         0.0400000000         1.2487840062         0.9197644454         1.2063205324 
        0.2450000000         0.0400000000         1.2538819092         1.0525632392         1.2095232080 
        0.2500000000         0.0400000000         1.2487840062         0.9197644454         1.2063205324 
        0.2550000000         0.0400000000         1.2436861032         0.7869656517         1.2127258836 
        0.2600000000         0.0400000000         1.2436861032         0.7869656517         1.2159285592 
        0.2650000000         0.0400000000         1.2436861032         0.7869656517         1.2319419373 
        0.2700000000         0.0400000000         1.2411371518         0.7205662548         1.2255365860 
        0.2750000000         0.0400000000         1.2385882003         0.6541668580         1.2287392617 
        0.2800000000         0.0400000000         1.2411371518         0.7205662548         1.2415499641 
        0.2850000000         0.0400000000         1.2411371518         0.7205662548         1.2447526397 
        0.2900001000         0.0400000000         1.2487840062         0.9197644454         1.2575633421 
        0.2950000000         0.0400000000         1.2487840062         0.9197644454         1.2639686933 
        0.3000000000         0.0400000000         1.2487840062         0.9197644454         1.2543606665 
        0.3050000000         0.0400000000         1.2436861032         0.7869656517         1.2575633421 
        0.3100000000         0.0400000000         1.2360392488         0.5877674611         1.2575633421 
        0.3150000000         0.0400000000         1.2411371518         0.7205662548         1.2639686933 
        0.3200000000         0.0400000000         1.2385882003         0.6541668580         1.2607660177 
        0.3250000000         0.0400000000         1.2411371518         0.7205662548         1.2703740445 
        0.3300000000         0.0400000000         1.2589798122         1.1853620329         1.2895900981 
        0.3350000000         0.0400000000         1.2589798122         1.1853620329         1.2959954493 
        0.3400000000         0.0400000000         1.2615287636         1.2517614298         1.2991981249 
        0.3450000000         0.0400000000         1.2538819092         1.0525632392         1.2959954493 
        0.3500001000         0.0400000000         1.2538819092         1.0525632392         1.2991981249 
        0.3550001000         0.0400000000         1.2564308607         1.1189626360         1.3056034761 
        0.3600000000         0.0400000000         1.2513329577         0.9861638423         1.3056034761 
        0.3650000000         0.0400000000         1.2513329577         0.9861638423         1.3056034761 
        0.3700000000         0.0400000000         1.2564308607         1.1189626360         1.3216168542 
        0.3750000000         0.0400000000         1.2513329577         0.9861638423         1.3216168542 
        0.3800000000         0.0400000000         1.2615287636         1.2517614298         1.3312248810 
        0.3850000000         0.0400000000         1.2538819092         1.0525632392         1.3472382590 
        0.3900000000         0.0400000000         1.2538819092         1.0525632392         1.3472382590 
        0.3950000000         0.0400000000         1.2589798122         1.1853620329         1.3568462858 
        0.4000000000         0.0400000000         1.2691756181         1.4509596204         1.3664543126 
        0.4050000000         0.0400000000         1.2742735211         1.5837584141         1.3728596638 
        0.4100000000         0.0400000000         1.2615287636         1.2517614298         1.3696569882 
        0.4150001000         0.0400000000         1.2615287636         1.2517614298         1.3760623394 
        0.4200000000         0.0400000000         1.2589798122         1.1853620329         1.3792650150 
        0.4250000000         0.0400000000         1.2513329577         0.9861638423         1.3792650150 
        0.4300000000         0.0400000000         1.2538819092         1.0525632392         1.3920757174 
        0.4350000000         0.0400000000         1.2538819092         1.0525632392         1.4048864199 
        0.4400000000         0.0400000000         1.2513329577         0.9861638423         1.4112917711 
        0.4450000000         0.0400000000         1.2538819092         1.0525632392         1.4144944467 
        0.4500000000         0.0400000000         1.2487840062         0.9197644454         1.4080890955 
        0.4550000000         0.0400000000         1.2462350547         0.8533650486         1.4176971223 
        0.4600000000         0.0400000000         1.2360392488         0.5877674611         1.4112917711 
