           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         1.7200000000         0.6319377466        88.7382542008      -867.3967774347 
        0.0050000000         1.7200000000         0.6268398436        88.7382542008      -875.0055878403 
        0.0100000000         1.7200000000         0.6217419407        88.0042550198      -882.6143982460 
        0.0150000000         1.7200000000         0.6191929892        88.1877548151      -886.4188034488 
        0.0200000000         1.7200000000         0.6242908922        88.0042550198      -878.8099930431 
        0.0250000000         1.7200000000         0.6191929892        86.5362566578      -886.4188034488 
        0.0300000000         1.7200000000         0.6242908922        85.9857572721      -878.8099930431 
        0.0350000000         1.7200000000         0.6242908922        85.0682582958      -878.8099930431 
        0.0400000000         1.7200000000         0.6293887951        83.7837597291      -871.2011826375 
        0.0450000000         1.7200000000         0.6268398436        82.6827609576      -875.0055878403 
        0.0500000000         1.7200000000         0.6217419407        81.3982623909      -882.6143982460 
        0.0550000000         1.7200000000         0.6242908922        80.1137638241      -878.8099930431 
        0.0600000000         1.7200000000         0.6191929892        78.4622656669      -886.4188034488 
        0.0650000000         1.7200000000         0.6293887951        77.3612668954      -871.2011826375 
        0.0700000000         1.7200000000         0.6191929892        74.7922697619      -886.4188034488 
        0.0750000000         1.7200000000         0.6242908922        73.6912709904      -878.8099930431 
        0.0800000000         1.7200000000         0.6268398436        72.0397728332      -875.0055878403 
        0.0850000000         1.7200000000         0.6242908922        70.3882746760      -878.8099930431 
        0.0900000000         1.7200000000         0.6344866981        68.9202763140      -863.5923722318 
        0.0950000000         1.7200000000         0.6191929892        65.9842795900      -886.4188034488 
        0.1000000000         1.7200000000         0.6242908922        64.8832808185      -878.8099930431 
        0.1050000000         1.7200000000         0.6319377466        63.2317826613      -867.3967774347 
        0.1100000000         1.7200000000         0.6293887951        61.3967847088      -871.2011826375 
        0.1150000000         1.7200000000         0.6319377466        58.8277875753      -867.3967774347 
        0.1200000000         1.7200000000         0.6191929892        56.6257900323      -886.4188034488 
        0.1250000000         1.7200000000         0.6217419407        54.7907920798      -882.6143982460 
        0.1300000000         1.7200000000         0.6242908922        52.0382951511      -878.8099930431 
        0.1350000000         1.7200000000         0.6217419407        50.0197974034      -882.6143982460 
        0.1400000000         1.7200000000         0.6217419407        48.5517990414      -882.6143982460 
