           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.5200000000         1.2207455399         0.1737008222         0.2391125001 
        0.0050000000        -0.5200000000         1.2207455399         0.1737008222         0.2391125001 
        0.0100001000        -0.5200000000         1.2156476369         0.0409020285         0.2263017977 
        0.0150001000        -0.5200000000         1.2156476369         0.0409020285         0.2263017977 
        0.0200026000        -0.5200000000         1.1442769953        -1.8182810839         0.2263017977 
        0.0250000000        -0.5200000000         1.0270252269        -4.8726533399         0.2102884196 
        0.0300000000        -0.5200000000         1.1085916745        -2.7478726400         0.1846670148 
        0.0350000000        -0.5200000000         1.0474168388        -4.3414581649         0.1750589880 
        0.0400001000        -0.5200000000         1.0423189359        -4.4742569586         0.1526402588 
        0.0450001000        -0.5200000000         1.0244762754        -4.9390527367         0.1206135027 
        0.0500001000        -0.5200000000         1.0474168388        -4.3414581649         0.1013974491 
        0.0550000000        -0.5200000000         1.0040846636        -5.4702479117         0.0725733687 
        0.0600000000        -0.5200000000         1.0193783725        -5.0718515305         0.0565599907 
        0.0650000000        -0.5200000000         1.0193783725        -5.0718515305         0.0341412614 
        0.0700001000        -0.5200000000         1.0066336150        -5.4038485148         0.0117225322 
        0.0750001000        -0.5200000000         1.0193783725        -5.0718515305        -0.0042908458 
        0.0800001000        -0.5200000000         0.9811441002        -6.0678424835        -0.0459256287 
        0.0850000000        -0.5200000000         0.9862420032        -5.9350436898        -0.0715470335 
        0.0900000000        -0.5200000000         0.9887909546        -5.8686442929        -0.0971684383 
        0.0950000000        -0.5200000000         0.9607524883        -6.5990376585        -0.1323978700 
        0.1000001000        -0.5200000000         0.9811441002        -6.0678424835        -0.1484112480 
        0.1050001000        -0.5200000000         0.9633014398        -6.5326382616        -0.1772353284 
        0.1100001000        -0.5200000000         0.9658503913        -6.4662388647        -0.2124647601 
        0.1150000000        -0.5200000000         0.9556545853        -6.7318364522        -0.2508968673 
        0.1200000000        -0.5200000000         0.9582035368        -6.6654370553        -0.2765182721 
        0.1250000000        -0.5200000000         0.9301650705        -7.3958304209        -0.3213557306 
        0.1300000000        -0.5200000000         0.9556545853        -6.7318364522        -0.3533824866 
        0.1350001000        -0.5200000000         0.9225182160        -7.5950286115        -0.3918145939 
        0.1400001000        -0.5200000000         0.9429098279        -7.0638334366        -0.4174359987 
        0.1450001000        -0.5200000000         0.9352629734        -7.2630316272        -0.4526654304 
        0.1500000000        -0.5200000000         0.9250671675        -7.5286292146        -0.4943002132 
        0.1550000000        -0.5200000000         0.9174203130        -7.7278274052        -0.5231242936 
        0.1600000000        -0.5200000000         0.9352629734        -7.2630316272        -0.5615564009 
        0.1650001000        -0.5200000000         0.9174203130        -7.7278274052        -0.5903804813 
        0.1700242000        -0.5200000000         0.9199692645        -7.6614280084        -0.6288125886 
        0.1750001000        -0.5200000000         0.9148713616        -7.7942268021        -0.6704473714 
        0.1800001000        -0.5200000000         0.9225182160        -7.5950286115        -0.6992714518 
        0.1850038000        -0.5200000000         0.9072245071        -7.9934249927        -0.7537169371 
        0.1900000000        -0.5200000000         0.9046755556        -8.0598243896        -0.7761356663 
        0.1950001000        -0.5200000000         0.9148713616        -7.7942268021        -0.8177704492 
        0.2000001000        -0.5200000000         0.8893818467        -8.4582207708        -0.8722159345 
        0.2050001000        -0.5200000000         0.9072245071        -7.9934249927        -0.9010400149 
        0.2100001000        -0.5200000000         0.8740881378        -8.8566171520        -0.9522828245 
        0.2150000000        -0.5200000000         0.9072245071        -7.9934249927        -0.9811069050 
        0.2200000000        -0.5200000000         0.8970287012        -8.2590225802        -1.0195390122 
        0.2250001000        -0.5200000000         0.8944797497        -8.3254219771        -1.0675791463 
        0.2300001000        -0.5200000000         0.8868328952        -8.5246201677        -1.0964032267 
        0.2350001000        -0.5200000000         0.8970287012        -8.2590225802        -1.1284299828 
        0.2400001000        -0.5200000000         0.8919307982        -8.3918213739        -1.1860781436 
        0.2450000000        -0.5200000000         0.8689902348        -8.9894159458        -1.2309156021 
