           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.3400000000         1.2130986854        -0.0254973684        -1.1028085779 
        0.0050000000         0.3400000000         1.2105497339        -0.0918967653        -1.1060112535 
        0.0100001000         0.3400000000         1.2130986854        -0.0254973684        -1.0932005511 
        0.0150001000         0.3400000000         1.2080007824        -0.1582961621        -1.1028085779 
        0.0200001000         0.3400000000         1.2156476369         0.0409020285        -1.0932005511 
        0.0250000000         0.3400000000         1.3023119874         2.2984815220        -1.0964032267 
        0.0300000000         0.3400000000         1.3456441627         3.4272712688        -1.0643764707 
        0.0350000000         0.3400000000         1.2946651330         2.0992833314        -1.0611737951 
        0.0400001000         0.3400000000         1.3430952112         3.3608718719        -1.0419577415 
        0.0450001000         0.3400000000         1.3456441627         3.4272712688        -1.0387550659 
        0.0500001000         0.3400000000         1.3405462597         3.2944724751        -1.0227416878 
        0.0550001000         0.3400000000         1.3481931142         3.4936706657        -1.0035256342 
        0.0600000000         0.3400000000         1.3456441627         3.4272712688        -0.9939176074 
        0.0650000000         0.3400000000         1.3558399686         3.6928688563        -0.9650935270 
        0.0700001000         0.3400000000         1.3685847260         4.0248658406        -0.9586881758 
        0.0750013000         0.3400000000         1.3736826290         4.1576646344        -0.9234587441 
        0.0800001000         0.3400000000         1.3711336775         4.0912652375        -0.9138507173 
        0.0850001000         0.3400000000         1.3736826290         4.1576646344        -0.8818239613 
        0.0900000000         0.3400000000         1.3915252894         4.6224604125        -0.8722159345 
        0.0950000000         0.3400000000         1.3736826290         4.1576646344        -0.8529998808 
        0.1000000000         0.3400000000         1.3966231924         4.7552592062        -0.8305811516 
        0.1050001000         0.3400000000         1.3813294835         4.3568628250        -0.8145677736 
        0.1100001000         0.3400000000         1.3915252894         4.6224604125        -0.7921490444 
        0.1162549000         0.3400000000         1.3966231924         4.7552592062        -0.7633249639 
        0.1200000000         0.3400000000         1.4068189983         5.0208567937        -0.7280955323 
        0.1250000000         0.3400000000         1.4144658528         5.2200549843        -0.7152848299 
        0.1300000000         0.3400000000         1.3991721439         4.8216586031        -0.6832580738 
        0.1350001000         0.3400000000         1.4042700468         4.9544573968        -0.6704473714 
        0.1400001000         0.3400000000         1.4170148043         5.2864543812        -0.6480286422 
        0.1450001000         0.3400000000         1.3940742409         4.6888598093        -0.6320152642 
        0.1500000000         0.3400000000         1.4144658528         5.2200549843        -0.5903804813 
        0.1550000000         0.3400000000         1.4119169013         5.1536555874        -0.5711644277 
        0.1600000000         0.3400000000         1.4119169013         5.1536555874        -0.5455430229 
        0.1650001000         0.3400000000         1.4042700468         4.9544573968        -0.5295296448 
        0.1700001000         0.3400000000         1.4195637558         5.3528537780        -0.5071109156 
        0.1750001000         0.3400000000         1.4093679498         5.0872561905        -0.4782868352 
        0.1800001000         0.3400000000         1.4246616587         5.4856525718        -0.4462600791 
        0.1850000000         0.3400000000         1.4144658528         5.2200549843        -0.4270440255 
        0.1900000000         0.3400000000         1.4297595617         5.6184513655        -0.3822065671 
        0.1950001000         0.3400000000         1.4272106102         5.5520519686        -0.3597878378 
        0.2000001000         0.3400000000         1.4323085132         5.6848507624        -0.3309637574 
        0.2050001000         0.3400000000         1.4195637558         5.3528537780        -0.3213557306 
        0.2100001000         0.3400000000         1.4323085132         5.6848507624        -0.2861262990 
        0.2150000000         0.3400000000         1.4144658528         5.2200549843        -0.2701129209 
        0.2200000000         0.3400000000         1.4195637558         5.3528537780        -0.2284781381 
        0.2250000000         0.3400000000         1.4323085132         5.6848507624        -0.2060594089 
        0.2300001000         0.3400000000         1.4348574647         5.7512501592        -0.1740326528 
        0.2350001000         0.3400000000         1.4399553677         5.8840489530        -0.1548165992 
        0.2400001000         0.3400000000         1.4272106102         5.5520519686        -0.1259925188 
        0.2450000000         0.3400000000         1.4399553677         5.8840489530        -0.0971684383 
        0.2500000000         0.3400000000         1.4374064162         5.8176495561        -0.0683443579 
        0.2550000000         0.3400000000         1.4501511736         6.1496465405        -0.0331149263 
        0.2600001000         0.3400000000         1.4323085132         5.6848507624        -0.0171015482 
        0.2650001000         0.3400000000         1.4501511736         6.1496465405         0.0117225322 
        0.2700001000         0.3400000000         1.4221127072         5.4192531749         0.0309385858 
        0.2750000000         0.3400000000         1.4527001251         6.2160459373         0.0725733687 
        0.2800000000         0.3400000000         1.4348574647         5.7512501592         0.0981947735 
        0.2850000000         0.3400000000         1.4323085132         5.6848507624         0.1238161783 
        0.2900001000         0.3400000000         1.4552490766         6.2824453342         0.1590456100 
        0.2950001000         0.3400000000         1.4323085132         5.6848507624         0.1750589880 
        0.3000001000         0.3400000000         1.4323085132         5.6848507624         0.2038830684 
        0.3050001000         0.3400000000         1.4374064162         5.8176495561         0.2295044733 
        0.3100000000         0.3400000000         1.4323085132         5.6848507624         0.2647339049 
        0.3150000000         0.3400000000         1.4527001251         6.2160459373         0.2999633365 
        0.3200001000         0.3400000000         1.4374064162         5.8176495561         0.3287874170 
        0.3250001000         0.3400000000         1.4450532706         6.0168477467         0.3512061462 
        0.3300001000         0.3400000000         1.4450532706         6.0168477467         0.3768275510 
        0.3350001000         0.3400000000         1.4450532706         6.0168477467         0.4152596583 
        0.3400000000         0.3400000000         1.4374064162         5.8176495561         0.4536917655 
        0.3450000000         0.3400000000         1.4399553677         5.8840489530         0.4665024679 
        0.3500001000         0.3400000000         1.4374064162         5.8176495561         0.4985292240 
        0.3550001000         0.3400000000         1.4552490766         6.2824453342         0.5337586556 
        0.3600001000         0.3400000000         1.4450532706         6.0168477467         0.5497720336 
        0.3650001000         0.3400000000         1.4399553677         5.8840489530         0.5850014653 
        0.3700126000         0.3400000000         1.4577980281         6.3488447311         0.6266362481 
        0.3750000000         0.3400000000         1.4476022221         6.0832471436         0.6490549774 
        0.3800000000         0.3400000000         1.4527001251         6.2160459373         0.6746763822 
        0.3850001000         0.3400000000         1.4527001251         6.2160459373         0.7067031382 
        0.3900001000         0.3400000000         1.4527001251         6.2160459373         0.7387298943 
        0.3950001000         0.3400000000         1.4501511736         6.1496465405         0.7803646771 
        0.4000000000         0.3400000000         1.4654448825         6.5480429217         0.8091887576 
        0.4050000000         0.3400000000         1.4399553677         5.8840489530         0.8284048112 
        0.4100000000         0.3400000000         1.4603469795         6.4152441279         0.8604315672 
        0.4150001000         0.3400000000         1.4577980281         6.3488447311         0.8892556476 
        0.4200001000         0.3400000000         1.4527001251         6.2160459373         0.9116743769 
        0.4250001000         0.3400000000         1.4450532706         6.0168477467         0.9437011329 
        0.4300001000         0.3400000000         1.4527001251         6.2160459373         0.9789305646 
        0.4350000000         0.3400000000         1.4527001251         6.2160459373         1.0013492938 
        0.4400000000         0.3400000000         1.4501511736         6.1496465405         1.0397814010 
        0.4450001000         0.3400000000         1.4577980281         6.3488447311         1.0718081571 
        0.4500001000         0.3400000000         1.4552490766         6.2824453342         1.1006322375 
        0.4550001000         0.3400000000         1.4374064162         5.8176495561         1.1230509667 
        0.4600001000         0.3400000000         1.4628959310         6.4816435248         1.1710911008 
        0.4650011000         0.3400000000         1.4476022221         6.0832471436         1.1839018032 
        0.4700000000         0.3400000000         1.4527001251         6.2160459373         1.2287392617 
        0.4750001000         0.3400000000         1.4527001251         6.2160459373         1.2543606665 
        0.4800001000         0.3400000000         1.4527001251         6.2160459373         1.2831847469 
        0.4850001000         0.3400000000         1.4577980281         6.3488447311         1.3120088274 
        0.4900001000         0.3400000000         1.4679938340         6.6144423185         1.3536436102 
        0.4950000000         0.3400000000         1.4654448825         6.5480429217         1.3792650150 
        0.5000016000         0.3400000000         1.4476022221         6.0832471436         1.4080890955 
        0.5050000000         0.3400000000         1.4399553677         5.8840489530         1.4401158515 
        0.5100001000         0.3400000000         1.4654448825         6.5480429217         1.4561292295 
        0.5150001000         0.3400000000         1.4374064162         5.8176495561         1.4881559856 
        0.5200001000         0.3400000000         1.4221127072         5.4192531749         1.5265880928 
        0.5250009000         0.3400000000         1.4730917370         6.7472411123         1.5586148488 
        0.5300000000         0.3400000000         1.4323085132         5.6848507624         1.5810335781 
        0.5350000000         0.3400000000         1.4679938340         6.6144423185         1.6098576585 
        0.5400001000         0.3400000000         1.4323085132         5.6848507624         1.6386817389 
        0.5450001000         0.3400000000         1.4527001251         6.2160459373         1.7892074923 
        0.5650823000         0.3400000000         1.4450532706         6.0168477467         1.7956128435 
        0.5672663000         0.3400000000         1.4527001251         6.2160459373         1.8020181947 
        0.5685624000         0.3400000000         1.4450532706         6.0168477467         1.8148288972 
        0.5698080000         0.3400000000         1.4425043191         5.9504483498         1.8148288972 
        0.5712481000         0.3400000000         1.4425043191         5.9504483498         1.8404503020 
        0.5765834000         0.3400000000         1.4450532706         6.0168477467         1.8532610044 
        0.5800001000         0.3400000000         1.4501511736         6.1496465405         1.8788824092 
        0.5850001000         0.3400000000         1.4577980281         6.3488447311         1.9173145165 
        0.5900000000         0.3400000000         1.4450532706         6.0168477467         1.9397332457 
        0.5950000000         0.3400000000         1.4476022221         6.0832471436         1.9781653529 
        0.6000000000         0.3400000000         1.4552490766         6.2824453342         2.0037867578 
        0.6050001000         0.3400000000         1.4450532706         6.0168477467         2.0230028114 
        0.6100001000         0.3400000000         1.4425043191         5.9504483498         2.0550295674 
        0.6150001000         0.3400000000         1.4374064162         5.8176495561         2.0870563235 
        0.6203768000         0.3400000000         1.4450532706         6.0168477467         2.1222857551 
        0.6292041000         0.3400000000         1.4348574647         5.7512501592         2.2023526452 
        0.6356877000         0.3400000000         1.4399553677         5.8840489530         2.2151633476 
        0.6381240000         0.3400000000         1.4450532706         6.0168477467         2.2471901037 
        0.6410644000         0.3400000000         1.4527001251         6.2160459373         2.2600008061 
        0.6482830000         0.3400000000         1.4527001251         6.2160459373         2.3016355889 
        0.6505078000         0.3400000000         1.4527001251         6.2160459373         2.3048382645 
        0.6550000000         0.3400000000         1.4501511736         6.1496465405         2.3368650206 
        0.6600000000         0.3400000000         1.4577980281         6.3488447311         2.3624864254 
