           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.6800000000         1.2207455399         0.1737008222         0.5561773849 
        0.0050000000         0.6800000000         1.2130986854        -0.0254973684         0.5465693580 
        0.0100001000         0.6800000000         1.2130986854        -0.0254973684         0.5465693580 
        0.0150001000         0.6800000000         1.2156476369         0.0409020285         0.5465693580 
        0.0200001000         0.6800000000         1.3634868231         3.8920670469         0.5529747092 
        0.0250001000         0.6800000000         1.4068189983         5.0208567937         0.5817987897 
        0.0300000000         0.6800000000         1.3583889201         3.7592682532         0.6010148433 
        0.0350000000         0.6800000000         1.4603469795         6.4152441279         0.6330415993 
        0.0400000000         0.6800000000         1.4272106102         5.5520519686         0.6458523018 
        0.0450001000         0.6800000000         1.4348574647         5.7512501592         0.6842844090 
        0.0500001000         0.6800000000         1.4603469795         6.4152441279         0.7131084894 
        0.0550001000         0.6800000000         1.4934833489         7.2784362872         0.7515405967 
        0.0600000000         0.6800000000         1.4628959310         6.4816435248         0.7707566503 
        0.0650000000         0.6800000000         1.4883854459         7.1456374935         0.8091887576 
        0.0700000000         0.6800000000         1.4960323003         7.3448356841         0.8412155136 
        0.0750001000         0.6800000000         1.5113260093         7.7432320653         0.8988636745 
        0.0800001000         0.6800000000         1.5317176211         8.2744272403         0.9340931061 
        0.0850001000         0.6800000000         1.5087770578         7.6768326684         0.9533091597 
        0.0900000000         0.6800000000         1.5291686697         8.2080278434         0.9917412670 
        0.0950000000         0.6800000000         1.5342665726         8.3408266371         1.0493894278 
        0.1000003000         0.6800000000         1.5419134271         8.5400248278         1.0750108327 
        0.1050001000         0.6800000000         1.5572071360         8.9384212090         1.1358616691 
        0.1100001000         0.6800000000         1.5342665726         8.3408266371         1.1678884252 
        0.1150001000         0.6800000000         1.5572071360         8.9384212090         1.2031178568 
        0.1200000000         0.6800000000         1.5623050390         9.0712200027         1.2639686933 
        0.1250000000         0.6800000000         1.5674029419         9.2040187964         1.2895900981 
        0.1300000000         0.6800000000         1.5750497964         9.4032169871         1.3568462858 
        0.1350001000         0.6800000000         1.5775987479         9.4696163839         1.4016837443 
        0.1400001000         0.6800000000         1.5699518934         9.2704181933         1.4433185271 
        0.1450001000         0.6800000000         1.5877945538         9.7352139714         1.4785479588 
        0.1500001000         0.6800000000         1.5775987479         9.4696163839         1.5393987952 
        0.1550000000         0.6800000000         1.6005393113        10.0672109557         1.5714255513 
        0.1600000000         0.6800000000         1.5903435053         9.8016133683         1.6322763877 
        0.1650000000         0.6800000000         1.5954414083         9.9344121620         1.6643031438 
        0.1700001000         0.6800000000         1.6005393113        10.0672109557         1.7219513046 
        0.1750001000         0.6800000000         1.6030882627        10.1336103526         1.7795994655 
        0.1800001000         0.6800000000         1.6005393113        10.0672109557         1.8148288972 
        0.1850000000         0.6800000000         1.6183819717        10.5320067338         1.8660717068 
        0.1900000000         0.6800000000         1.6183819717        10.5320067338         1.9237198677 
        0.1950000000         0.6800000000         1.6183819717        10.5320067338         1.9749626773 
        0.2000001000         0.6800000000         1.6362246321        10.9968025119         2.0358135138 
        0.2050001000         0.6800000000         1.6158330202        10.4656073370         2.0710429455 
        0.2100001000         0.6800000000         1.6183819717        10.5320067338         2.1447044843 
        0.2150000000         0.6800000000         1.6438714865        11.1960007025         2.1927446184 
        0.2200000000         0.6800000000         1.6311267291        10.8640037182         2.2471901037 
        0.2250000000         0.6800000000         1.6209309231        10.5984061307         2.3016355889 
        0.2300001000         0.6800000000         1.6591651954        11.5943970837         2.3528783986 
        0.2350001000         0.6800000000         1.6336756806        10.9304031150         2.3977158570 
        0.2400001000         0.6800000000         1.6336756806        10.9304031150         2.4553640179 
        0.2450000000         0.6800000000         1.6311267291        10.8640037182         2.5066068276 
        0.2500000000         0.6800000000         1.6438714865        11.1960007025         2.5642549884 
        0.2550000000         0.6800000000         1.6387735836        11.0632019088         2.6187004737 
        0.2600001000         0.6800000000         1.6617141469        11.6607964806         2.6731459590 
        0.2650001000         0.6800000000         1.6413225350        11.1296013057         2.7339967954 
        0.2700001000         0.6800000000         1.6387735836        11.0632019088         2.7852396051 
        0.2750001000         0.6800000000         1.6336756806        10.9304031150         2.8460904416 
        0.2800000000         0.6800000000         1.6489693895        11.3287994963         2.9037386025 
        0.2850000000         0.6800000000         1.6566162440        11.5279976869         2.9613867633 
        0.2900001000         0.6800000000         1.6693610014        11.8599946712         3.0222375998 
        0.2950001000         0.6800000000         1.6413225350        11.1296013057         3.0734804095 
