           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.8000000000         1.2080007824        -0.1582961621         2.0870563235 
        0.0050000000         0.8000000000         1.2207455399         0.1737008222         2.1030697015 
        0.0100003000         0.8000000000         1.2207455399         0.1737008222         2.0934616747 
        0.0150000000         0.8000000000         1.2181965884         0.1073014253         2.0966643503 
        0.0200000000         0.8000000000         1.4730917370         6.7472411123         2.1222857551 
        0.0250000000         0.8000000000         1.3864273864         4.4896616187         2.1479071600 
        0.0300000000         0.8000000000         1.4679938340         6.6144423185         2.1863392672 
        0.0350000000         0.8000000000         1.4909343974         7.2120368904         2.2087579964 
        0.0400000000         0.8000000000         1.4781896399         6.8800399060         2.2471901037 
        0.0450000000         0.8000000000         1.4858364944         7.0792380966         2.2760141841 
        0.0500000000         0.8000000000         1.5572071360         8.9384212090         2.3240543182 
        0.0550000000         0.8000000000         1.5393644756         8.4736254309         2.3624864254 
        0.0600090000         0.8000000000         1.5495602815         8.7392230184         2.4041212083 
        0.0650000000         0.8000000000         1.5750497964         9.4032169871         2.4521613423 
        0.0700000000         0.8000000000         1.5750497964         9.4032169871         2.4969988008 
        0.0750000000         0.8000000000         1.5750497964         9.4032169871         2.5354309080 
        0.0800000000         0.8000000000         1.6005393113        10.0672109557         2.5962817445 
        0.0850000000         0.8000000000         1.6005393113        10.0672109557         2.6475245541 
        0.0900000000         0.8000000000         1.6107351172        10.3328085432         2.7019700394 
        0.0950000000         0.8000000000         1.6081861657        10.2664091464         2.7596182003 
        0.1000000000         0.8000000000         1.6387735836        11.0632019088         2.8012529831 
        0.1050000000         0.8000000000         1.6260288261        10.7312049244         2.8653064952 
        0.1100000000         0.8000000000         1.6489693895        11.3287994963         2.9133466293 
        0.1150000000         0.8000000000         1.6387735836        11.0632019088         2.9709947901 
        0.1200007000         0.8000000000         1.6489693895        11.3287994963         3.0190349242 
        0.1250000000         0.8000000000         1.6515183410        11.3951988931         3.0862911119 
        0.1300000000         0.8000000000         1.6515183410        11.3951988931         3.1375339215 
        0.1350000000         0.8000000000         1.6744589044        11.9927934650         3.1407365971 
        0.1400000000         0.8000000000         1.6719099529        11.9263940681         3.1407365971 
        0.1450000000         0.8000000000         1.6693610014        11.8599946712        -1.7497490499 
        0.1500000000         0.8000000000         1.6846547103        12.2583910524        -3.1461156132 
        0.1550000000         0.8000000000         1.6744589044        11.9927934650        -3.1461156132 
        0.1600000000         0.8000000000         1.6973994677        12.5903880368        -3.1301022351 
        0.1650000000         0.8000000000         1.6999484192        12.6567874337        -3.0980754791 
        0.1700000000         0.8000000000         1.7050463222        12.7895862274        -3.0340219670 
        0.1750000000         0.8000000000         1.6948505162        12.5239886399        -2.9795764818 
        0.1800000000         0.8000000000         1.7177910796        13.1215832117        -2.8866988893 
        0.1850000000         0.8000000000         1.7075952737        12.8559856243        -2.8322534040 
        0.1900000000         0.8000000000         1.7101442252        12.9223850211        -2.7746052431 
        0.1950000000         0.8000000000         1.7279868856        13.3871807992        -2.7009437042 
        0.2000000000         0.8000000000         1.7228889826        13.2543820055        -2.6368901922 
        0.2050000000         0.8000000000         1.7330847885        13.5199795930        -2.5664313289 
