           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.7800000000         1.2080007824        -0.1582961621         3.1343312459 
        0.0050000000        -0.7800000000         1.2181965884         0.1073014253         3.1503446239 
        0.0100001000        -0.7800000000         1.2105497339        -0.0918967653         3.1311285703 
        0.0150000000        -0.7800000000         1.1978049765        -0.4238937496         3.1439392727 
        0.0200000000        -0.7800000000         0.9454587794        -6.9974340397         3.1087098411 
        0.0250000000        -0.7800000000         1.0499657903        -4.2750587680         3.0958991387 
        0.0300000000        -0.7800000000         1.0066336150        -5.4038485148         3.0702777339 
        0.0350000000        -0.7800000000         0.9403608764        -7.1302328334         3.0382509778 
        0.0400001000        -0.7800000000         0.9556545853        -6.7318364522         3.0126295730 
        0.0450011000        -0.7800000000         0.9429098279        -7.0638334366         2.9677921145 
        0.0500000000        -0.7800000000         0.8893818467        -8.4582207708         2.9261573317 
        0.0550000000        -0.7800000000         0.8740881378        -8.8566171520         2.8845225488 
        0.0600000000        -0.7800000000         0.9021266041        -8.1262237865         2.8428877660 
        0.0650000000        -0.7800000000         0.8817349922        -8.6574189614         2.8108610099 
        0.0700001000        -0.7800000000         0.8511475744        -9.4542117238         2.7532128491 
        0.0750000000        -0.7800000000         0.8613433804        -9.1886141364         2.7051727150 
        0.0800000000        -0.7800000000         0.8460496714        -9.5870105176         2.6571325810 
        0.0850000000        -0.7800000000         0.8282070110       -10.0518062957         2.6122951225 
        0.0900000000        -0.7800000000         0.8435007200        -9.6534099145         2.5610523128 
        0.0950000000        -0.7800000000         0.7925216902       -10.9813978518         2.4969988008 
        0.1000000000        -0.7800000000         0.8154622536       -10.3838032800         2.4393506399 
        0.1050001000        -0.7800000000         0.7746790298       -11.4461936299         2.4009185327 
        0.1100000000        -0.7800000000         0.8205601566       -10.2510044863         2.3528783986 
        0.1150000000        -0.7800000000         0.7721300783       -11.5125930268         2.2824195353 
        0.1200000000        -0.7800000000         0.7950706417       -10.9149984550         2.2439874281 
        0.1250000000        -0.7800000000         0.7848748358       -11.1805960425         2.1863392672 
        0.1300000000        -0.7800000000         0.7644832239       -11.7117912174         2.1318937819 
        0.1350001000        -0.7800000000         0.7670321754       -11.6453918205         2.0710429455 
