           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.1700000000         1.2054518309       247.4655770908       -12.5621459797 
        0.0050000000         2.1700000000         1.2130986854       247.8325766813        -1.1489303713 
        0.0100000000         2.1700000000         1.2130986854       247.8325766813        -1.1489303713 
        0.0150000000         2.1700000000         1.2207455399       248.5665758623        10.2642852372 
        0.0200000000         2.1700000000         1.2130986854       247.8325766813        -1.1489303713 
        0.0250000000         2.1700000000         1.2080007824       247.4655770908        -8.7577407769 
        0.0300000000         2.1700000000         1.2207455399       248.3830760670        10.2642852372 
        0.0350000000         2.1700000000         1.1595707042       247.2820772955       -81.0414396307 
        0.0400000000         2.1700000000         1.1544728012       246.7315779098       -88.6502500363 
        0.0450000000         2.1700000000         1.1876091705       246.9150777050       -39.1929823996 
        0.0500000000         2.1700000000         1.1646686072       246.9150777050       -73.4326292250 
        0.0550000000         2.1700000000         1.1595707042       246.5480781145       -81.0414396307 
        0.0600000000         2.1700000000         1.1544728012       245.0800797525       -88.6502500363 
        0.0650000000         2.1700000000         1.1570217527       245.2635795478       -84.8458448335 
        0.0700000000         2.1700000000         1.1672175587       244.8965799573       -69.6282240222 
        0.0750000000         2.1700000000         1.1519238497       243.9790809811       -92.4546552392 
        0.0800000000         2.1700000000         1.1519238497       244.3460805716       -92.4546552392 
        0.0850000000         2.1700000000         1.1519238497       243.2450818001       -92.4546552392 
        0.0900000000         2.1700000000         1.1595707042       243.7955811858       -81.0414396307 
        0.0950000000         2.1700000000         1.1493748983       242.3275828238       -96.2590604420 
        0.1000000000         2.1700000000         1.1544728012       242.3275828238       -88.6502500363 
        0.1050000000         2.1700000000         1.1621196557       242.1440830286       -77.2370344278 
        0.1100000000         2.1700000000         1.1519238497       241.4100838476       -92.4546552392 
        0.1150000000         2.1700000000         1.1646686072       241.0430842571       -73.4326292250 
        0.1200000000         2.1700000000         1.1595707042       241.0430842571       -81.0414396307 
        0.1250000000         2.1700000000         1.1493748983       239.9420854856       -96.2590604420 
        0.1300000000         2.1700000000         1.1621196557       240.3090850761       -77.2370344278 
        0.1350000000         2.1700000000         1.1493748983       239.2080863046       -96.2590604420 
        0.1400000000         2.1700000000         1.1493748983       238.6575869189       -96.2590604420 
        0.1450000000         2.1700000000         1.1493748983       238.4740871236       -96.2590604420 
        0.1500000000         2.1700000000         1.1519238497       237.7400879426       -92.4546552392 
        0.1550000000         2.1700000000         1.1519238497       237.3730883521       -92.4546552392 
        0.1600000000         2.1700000000         1.1468259468       236.8225889664      -100.0634656448 
        0.1650000000         2.1700000000         1.1468259468       236.0885897854      -100.0634656448 
        0.1700000000         2.1700000000         1.1417280438       235.5380903996      -107.6722760505 
        0.1750000000         2.1700000000         1.1544728012       235.3545906044       -88.6502500363 
        0.1800001000         2.1700000000         1.1442769953       234.8040912186      -103.8678708477 
        0.1850000000         2.1700000000         1.1519238497       235.1710908091       -92.4546552392 
        0.1900000000         2.1700000000         1.1519238497       234.4370916281       -92.4546552392 
        0.1950000000         2.1700000000         1.1493748983       233.3360928566       -96.2590604420 
        0.2000000000         2.1700000000         1.1519238497       233.3360928566       -92.4546552392 
        0.2050000000         2.1700000000         1.1493748983       232.6020936757       -96.2590604420 
        0.2100001000         2.1700000000         1.1570217527       233.1525930614       -84.8458448335 
        0.2150000000         2.1700000000         1.1544728012       232.2350940852       -88.6502500363 
        0.2200000000         2.1700000000         1.1519238497       231.1340953137       -92.4546552392 
        0.2250000000         2.1700000000         1.1468259468       231.1340953137      -100.0634656448 
        0.2300000000         2.1700000000         1.1519238497       230.7670957232       -92.4546552392 
        0.2350000000         2.1700000000         1.1391790923       229.6660969517      -111.4766812533 
        0.2400001000         2.1700000000         1.1519238497       229.6660969517       -92.4546552392 
        0.2450000000         2.1700000000         1.1544728012       229.2990973612       -88.6502500363 
        0.2500000000         2.1700000000         1.1493748983       228.9320977707       -96.2590604420 
        0.2550000000         2.1700000000         1.1391790923       228.3815983849      -111.4766812533 
        0.2600000000         2.1700000000         1.1417280438       227.4640994087      -107.6722760505 
        0.2650000000         2.1700000000         1.1519238497       227.8310989992       -92.4546552392 
        0.2700000000         2.1700000000         1.1468259468       226.7301002277      -100.0634656448 
        0.2750000000         2.1700000000         1.1442769953       226.3631006372      -103.8678708477 
        0.2800000000         2.1700000000         1.1468259468       226.3631006372      -100.0634656448 
        0.2850000000         2.1700000000         1.1391790923       224.8951022752      -111.4766812533 
        0.2900001000         2.1700000000         1.1417280438       224.5281026847      -107.6722760505 
        0.2950000000         2.1700000000         1.1493748983       224.7116024800       -96.2590604420 
        0.3000000000         2.1700000000         1.1315322379       223.0601043227      -122.8898968618 
        0.3050000000         2.1700000000         1.1493748983       223.6106037085       -96.2590604420 
        0.3100000000         2.1700000000         1.1417280438       223.0601043227      -107.6722760505 
        0.3150000000         2.1700000000         1.1366301408       222.3261051417      -115.2810864561 
        0.3200000000         2.1700000000         1.1391790923       221.4086061655      -111.4766812533 
        0.3250000000         2.1700000000         1.1340811893       220.4911071892      -119.0854916590 
        0.3300000000         2.1700000000         1.1519238497       220.8581067797       -92.4546552392 
        0.3350000000         2.1700000000         1.1315322379       219.3901084178      -122.8898968618 
        0.3400000000         2.1700000000         1.1493748983       219.9406078035       -96.2590604420 
        0.3450000000         2.1700000000         1.1315322379       218.2891096463      -122.8898968618 
        0.3500001000         2.1700000000         1.1468259468       218.8396090320      -100.0634656448 
        0.3550000000         2.1700000000         1.1391790923       217.9221100558      -111.4766812533 
        0.3600000000         2.1700000000         1.1417280438       217.9221100558      -107.6722760505 
        0.3650000000         2.1700000000         1.1442769953       216.6376114890      -103.8678708477 
        0.3700000000         2.1700000000         1.1391790923       216.2706118985      -111.4766812533 
        0.3750000000         2.1700000000         1.1468259468       216.2706118985      -100.0634656448 
        0.3800000000         2.1700000000         1.1315322379       214.8026135365      -122.8898968618 
        0.3850000000         2.1700000000         1.1417280438       214.8026135365      -107.6722760505 
        0.3900000000         2.1700000000         1.1417280438       214.6191137413      -107.6722760505 
        0.3950000000         2.1700000000         1.1442769953       213.5181149698      -103.8678708477 
        0.4000000000         2.1700000000         1.1391790923       213.3346151746      -111.4766812533 
        0.4050000000         2.1700000000         1.1417280438       212.6006159936      -107.6722760505 
        0.4100000000         2.1700000000         1.1417280438       211.6831170173      -107.6722760505 
        0.4150001000         2.1700000000         1.1493748983       212.6006159936       -96.2590604420 
        0.4200001000         2.1700000000         1.1340811893       211.1326176316      -119.0854916590 
        0.4250000000         2.1700000000         1.1468259468       210.5821182458      -100.0634656448 
        0.4300000000         2.1700000000         1.1391790923       210.2151186553      -111.4766812533 
        0.4350000000         2.1700000000         1.1340811893       209.1141198838      -119.0854916590 
        0.4400000000         2.1700000000         1.1417280438       209.6646192696      -107.6722760505 
        0.4450000000         2.1700000000         1.1391790923       208.0131211124      -111.4766812533 
        0.4500000000         2.1700000000         1.1493748983       208.3801207028       -96.2590604420 
        0.4550000000         2.1700000000         1.1417280438       207.4626217266      -107.6722760505 
        0.4600000000         2.1700000000         1.1366301408       206.7286225456      -115.2810864561 
