           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0600000000         1.2181965884       180.5014509639         7.2131522646 
        0.0050000000         0.0600000000         1.2156476369       179.9509515781         3.4087470617 
        0.0100000000         0.0600000000         1.2207455399       180.5014509639        11.0175574674 
        0.0150000000         0.0600000000         1.2207455399       180.3179511686        11.0175574674 
        0.0200000000         0.0600000000         1.2130986854       179.9509515781        -0.3956581411 
        0.0250000000         0.0600000000         1.2080007824       179.5839519876        -8.0044685468 
        0.0300000000         0.0600000000         1.2105497339       180.5014509639        -4.2000633439 
        0.0350000000         0.0600000000         1.2130986854       179.5839519876        -0.3956581411 
        0.0400000000         0.0600000000         1.2844693270       179.4004521924       106.1276875381 
        0.0450000000         0.0600000000         1.2564308607       180.3179511686        64.2792303070 
        0.0500000000         0.0600000000         1.2385882003       179.4004521924        37.6483938872 
        0.0550000000         0.0600000000         1.2717245696       179.7674517829        87.1056615240 
        0.0600000000         0.0600000000         1.2589798122       179.9509515781        68.0836355098 
        0.0650000000         0.0600000000         1.2640777151       180.1344513734        75.6924459155 
        0.0700000000         0.0600000000         1.2666266666       180.3179511686        79.4968511183 
        0.0750000000         0.0600000000         1.2615287636       -99.1522369949        71.8880407127 
        0.0800000000         0.0600000000         1.2360392488      -100.6202353569        33.8439886844 
        0.0850000000         0.0600000000         1.2487840062      -100.2532357664        52.8660146985 
        0.0900000000         0.0600000000         1.2385882003      -100.4367355616        37.6483938872 
        0.0950000000         0.0600000000         1.2411371518      -101.7212341283        41.4527990900 
        0.1000000000         0.0600000000         1.2411371518      -100.8037351521        41.4527990900 
        0.1050000000         0.0600000000         1.2309413458      -100.2532357664        26.2351782787 
        0.1100000000         0.0600000000         1.2411371518      -100.2532357664        41.4527990900 
        0.1150000000         0.0600000000         1.2334902973      -100.0697359711        30.0395834815 
        0.1200000000         0.0600000000         1.2283923943      -100.2532357664        22.4307730759 
        0.1250000000         0.0600000000         1.2334902973       -99.7027363806        30.0395834815 
        0.1300000000         0.0600000000         1.2283923943      -100.2532357664        22.4307730759 
        0.1350000000         0.0600000000         1.2181965884      -100.4367355616         7.2131522646 
        0.1400000000         0.0600000000         1.2181965884      -100.4367355616         7.2131522646 
        0.1450000000         0.0600000000         1.2130986854      -100.8037351521        -0.3956581411 
        0.1500000000         0.0600000000         1.2207455399      -102.2717335141        11.0175574674 
        0.1550000000         0.0600000000         1.2232944913       -99.5192365854        14.8219626702 
        0.1600000000         0.0600000000         1.2232944913      -100.0697359711        14.8219626702 
        0.1650000000         0.0600000000         1.2207455399      -100.2532357664        11.0175574674 
        0.1700000000         0.0600000000         1.2258434428      -100.2532357664        18.6263678730 
        0.1750000000         0.0600000000         1.2334902973       -99.3357367901        30.0395834815 
        0.1800001000         0.0600000000         1.2283923943       -99.5192365854        22.4307730759 
        0.1850000000         0.0600000000         1.2258434428      -100.0697359711        18.6263678730 
        0.1900000000         0.0600000000         1.2411371518       -99.8862361759        41.4527990900 
        0.1950000000         0.0600000000         1.2411371518       -99.8862361759        41.4527990900 
        0.2000000000         0.0600000000         1.2411371518      -101.3542345378        41.4527990900 
        0.2050000000         0.0600000000         1.2360392488      -100.0697359711        33.8439886844 
        0.2100001000         0.0600000000         1.2385882003      -101.9047339236        37.6483938872 
        0.2150000000         0.0600000000         1.2385882003      -100.2532357664        37.6483938872 
        0.2200000000         0.0600000000         1.2385882003      -100.4367355616        37.6483938872 
        0.2250000000         0.0600000000         1.2411371518      -101.7212341283        41.4527990900 
        0.2300000000         0.0600000000         1.2513329577      -100.0697359711        56.6704199013 
        0.2350000000         0.0600000000         1.2487840062      -179.3416475185        52.8660146985 
        0.2400001000         0.0600000000         1.2564308607      -179.3416475185        64.2792303070 
        0.2450000000         0.0600000000         1.2513329577      -179.8921469042        56.6704199013 
        0.2500000000         0.0600000000         1.2589798122      -179.3416475185        68.0836355098 
        0.2550000000         0.0600000000         1.2640777151      -179.3416475185        75.6924459155 
        0.2600000000         0.0600000000         1.2589798122      -179.5251473137        68.0836355098 
        0.2650000000         0.0600000000         1.2538819092      -179.8921469042        60.4748251042 
        0.2700000000         0.0600000000         1.2564308607      -179.8921469042        64.2792303070 
        0.2750000000         0.0600000000         1.2538819092      -180.0756466995        60.4748251042 
        0.2800000000         0.0600000000         1.2487840062      -180.2591464947        52.8660146985 
        0.2850000000         0.0600000000         1.2538819092      -179.8921469042        60.4748251042 
        0.2900001000         0.0600000000         1.2564308607      -180.0756466995        64.2792303070 
        0.2950000000         0.0600000000         1.2538819092      -180.0756466995        60.4748251042 
        0.3000000000         0.0600000000         1.2666266666      -179.3416475185        79.4968511183 
        0.3050000000         0.0600000000         1.2564308607      -179.7086471090        64.2792303070 
        0.3100000000         0.0600000000         1.2640777151      -179.3416475185        75.6924459155 
        0.3150000000         0.0600000000         1.2564308607      -180.2591464947        64.2792303070 
        0.3200000000         0.0600000000         1.2513329577      -180.4426462900        56.6704199013 
        0.3250000000         0.0600000000         1.2538819092      -180.0756466995        60.4748251042 
        0.3300000000         0.0600000000         1.2513329577      -179.8921469042        56.6704199013 
        0.3350000000         0.0600000000         1.2589798122      -179.3416475185        68.0836355098 
        0.3400000000         0.0600000000         1.2513329577      -179.3416475185        56.6704199013 
        0.3450000000         0.0600000000         1.2564308607      -179.3416475185        64.2792303070 
        0.3500001000         0.0600000000         1.2436861032      -179.8921469042        45.2572042929 
        0.3550001000         0.0600000000         1.2487840062      -179.8921469042        52.8660146985 
        0.3600000000         0.0600000000         1.2385882003      -180.2591464947        37.6483938872 
        0.3650000000         0.0600000000         1.2487840062      -180.0756466995        52.8660146985 
        0.3700000000         0.0600000000         1.2462350547      -180.0756466995        49.0616094957 
        0.3750000000         0.0600000000         1.2436861032      -180.2591464947        45.2572042929 
        0.3800000000         0.0600000000         1.2513329577      -180.0756466995        56.6704199013 
        0.3850000000         0.0600000000         1.2538819092      -179.5251473137        60.4748251042 
        0.3900000000         0.0600000000         1.2564308607      -179.5251473137        64.2792303070 
        0.3950000000         0.0600000000         1.2538819092      -178.7911481327        60.4748251042 
        0.4000000000         0.0600000000         1.2615287636      -178.9746479280        71.8880407127 
        0.4050000000         0.0600000000         1.2462350547      -179.3416475185        49.0616094957 
        0.4100000000         0.0600000000         1.2589798122      -178.4241485422        68.0836355098 
        0.4150001000         0.0600000000         1.2487840062      -178.7911481327        52.8660146985 
        0.4200001000         0.0600000000         1.2615287636      -177.8736491565        71.8880407127 
        0.4250000000         0.0600000000         1.2513329577      -177.6901493612        56.6704199013 
        0.4300000000         0.0600000000         1.2487840062      -177.8736491565        52.8660146985 
        0.4350000000         0.0600000000         1.2513329577      -177.5066495660        56.6704199013 
        0.4400000000         0.0600000000         1.2538819092      -177.1396499755        60.4748251042 
        0.4450000000         0.0600000000         1.2411371518      -176.7726503850        41.4527990900 
        0.4500000000         0.0600000000         1.2513329577      -176.2221509992        56.6704199013 
        0.4550000000         0.0600000000         1.2513329577      -175.8551514087        56.6704199013 
        0.4600000000         0.0600000000         1.2513329577      -175.3046520230        56.6704199013 
        0.4650000000         0.0600000000         1.2513329577      -175.1211522277        56.6704199013 
        0.4700000000         0.0600000000         1.2666266666      -174.2036532515        79.4968511183 
        0.4750001000         0.0600000000         1.2538819092      -174.5706528420        60.4748251042 
        0.4800001000         0.0600000000         1.2615287636      -174.2036532515        71.8880407127 
        0.4850000000         0.0600000000         1.2538819092      -173.8366536610        60.4748251042 
        0.4900000000         0.0600000000         1.2513329577      -174.2036532515        56.6704199013 
        0.4950000000         0.0600000000         1.2487840062      -173.2861542753        52.8660146985 
        0.5000000000         0.0600000000         1.2513329577      -173.2861542753        56.6704199013 
        0.5050000000         0.0600000000         1.2487840062      -172.1851555038        52.8660146985 
        0.5100000000         0.0600000000         1.2360392488      -172.9191546848        33.8439886844 
        0.5150000000         0.0600000000         1.2436861032      -172.3686552990        45.2572042929 
        0.5200000000         0.0600000000         1.2334902973      -172.0016557085        30.0395834815 
        0.5250000000         0.0600000000         1.2360392488      -172.0016557085        33.8439886844 
        0.5300000000         0.0600000000         1.2411371518      -171.2676565275        41.4527990900 
        0.5350000000         0.0600000000         1.2334902973      -171.2676565275        30.0395834815 
        0.5400000000         0.0600000000         1.2334902973      -170.9006569370        30.0395834815 
        0.5450000000         0.0600000000         1.2334902973      -171.2676565275        30.0395834815 
        0.5500000000         0.0600000000         1.2232944913      -171.8181559133        14.8219626702 
        0.5550000000         0.0600000000         1.2283923943      -171.2676565275        22.4307730759 
        0.5600000000         0.0600000000         1.2156476369      -171.6346561180         3.4087470617 
        0.5650000000         0.0600000000         1.2232944913      -171.6346561180        14.8219626702 
        0.5700001000         0.0600000000         1.2258434428      -170.9006569370        18.6263678730 
        0.5750001000         0.0600000000         1.2207455399      -170.7171571418        11.0175574674 
        0.5800001000         0.0600000000         1.2232944913      -170.7171571418        14.8219626702 
        0.5850000000         0.0600000000         1.2232944913      -170.7171571418        14.8219626702 
        0.5900000000         0.0600000000         1.2232944913      -170.5336573465        14.8219626702 
        0.5950000000         0.0600000000         1.2130986854      -170.5336573465        -0.3956581411 
        0.6000000000         0.0600000000         1.2309413458      -169.9831579608        26.2351782787 
        0.6050000000         0.0600000000         1.2181965884      -170.5336573465         7.2131522646 
        0.6100000000         0.0600000000         1.2334902973      -169.7996581655        30.0395834815 
        0.6150000000         0.0600000000         1.2258434428      -170.5336573465        18.6263678730 
        0.6200000000         0.0600000000         1.2334902973      -170.5336573465        30.0395834815 
        0.6250000000         0.0600000000         1.2334902973      -169.9831579608        30.0395834815 
        0.6300000000         0.0600000000         1.2411371518      -169.2491587798        41.4527990900 
        0.6350000000         0.0600000000         1.2360392488      -168.8821591893        33.8439886844 
        0.6400000000         0.0600000000         1.2462350547      -168.6986593941        49.0616094957 
        0.6450000000         0.0600000000         1.2411371518      -169.0656589845        41.4527990900 
        0.6500000000         0.0600000000         1.2411371518      -168.8821591893        41.4527990900 
        0.6550000000         0.0600000000         1.2411371518      -168.5151595988        41.4527990900 
        0.6600000000         0.0600000000         1.2334902973      -168.8821591893        30.0395834815 
        0.6650000000         0.0600000000         1.2385882003      -168.6986593941        37.6483938872 
        0.6700000000         0.0600000000         1.2360392488      -167.9646602131        33.8439886844 
        0.6750000000         0.0600000000         1.2334902973      -168.3316598036        30.0395834815 
        0.6800000000         0.0600000000         1.2283923943      -167.9646602131        22.4307730759 
        0.6850000000         0.0600000000         1.2411371518      -166.6801616463        41.4527990900 
        0.6900000000         0.0600000000         1.2360392488      -167.0471612368        33.8439886844 
        0.6950001000         0.0600000000         1.2309413458      -167.0471612368        26.2351782787 
        0.7000001000         0.0600000000         1.2309413458      -166.6801616463        26.2351782787 
        0.7050001000         0.0600000000         1.2385882003      -166.1296622606        37.6483938872 
        0.7100000000         0.0600000000         1.2334902973      -166.3131620558        30.0395834815 
        0.7150000000         0.0600000000         1.2385882003      -165.7626626701        37.6483938872 
        0.7200000000         0.0600000000         1.2258434428      -166.4966618511        18.6263678730 
        0.7250000000         0.0600000000         1.2385882003      -166.1296622606        37.6483938872 
        0.7300000000         0.0600000000         1.2283923943      -166.3131620558        22.4307730759 
        0.7350000000         0.0600000000         1.2334902973      -165.7626626701        30.0395834815 
        0.7400000000         0.0600000000         1.2462350547      -165.3956630796        49.0616094957 
        0.7450000000         0.0600000000         1.2385882003      -165.2121632843        37.6483938872 
