           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.5800000000         1.2130986854        -0.0254973684        -0.8049597468 
        0.0050000000        -0.5800000000         1.2105497339        -0.0918967653        -0.8113650980 
        0.0100001000        -0.5800000000         1.2054518309        -0.2246955590        -0.8113650980 
        0.0150001000        -0.5800000000         1.2130986854        -0.0254973684        -0.8113650980 
        0.0200001000        -0.5800000000         1.1366301408        -2.0174792745        -0.8113650980 
        0.0250001000        -0.5800000000         1.0142804695        -5.2046503242        -0.8273784760 
        0.0300000000        -0.5800000000         1.1034937715        -2.8806714338        -0.8401891784 
        0.0350000000        -0.5800000000         1.0066336150        -5.4038485148        -0.8594052320 
        0.0400001000        -0.5800000000         1.0397699844        -4.5406563555        -0.8818239613 
        0.0450001000        -0.5800000000         1.0066336150        -5.4038485148        -0.9106480417 
        0.0500001000        -0.5800000000         1.0142804695        -5.2046503242        -0.9394721221 
        0.0550001000        -0.5800000000         0.9760461972        -6.2006412772        -0.9650935270 
        0.0600000000        -0.5800000000         1.0066336150        -5.4038485148        -0.9907149318 
        0.0650000000        -0.5800000000         0.9556545853        -6.7318364522        -1.0323497146 
        0.0700001000        -0.5800000000         0.9760461972        -6.2006412772        -1.0515657683 
        0.0750001000        -0.5800000000         0.9862420032        -5.9350436898        -1.0707818219 
        0.0800001000        -0.5800000000         0.9556545853        -6.7318364522        -1.1156192803 
        0.0850001000        -0.5800000000         0.9582035368        -6.6654370553        -1.1444433608 
        0.0900000000        -0.5800000000         0.9582035368        -6.6654370553        -1.1732674412 
        0.0950000000        -0.5800000000         0.9454587794        -6.9974340397        -1.2116995485 
        0.1000001000        -0.5800000000         0.9378119249        -7.1966322303        -1.2565370069 
        0.1050001000        -0.5800000000         0.9429098279        -7.0638334366        -1.2757530605 
        0.1100001000        -0.5800000000         0.9250671675        -7.5286292146        -1.3173878434 
        0.1150001000        -0.5800000000         0.9352629734        -7.2630316272        -1.3558199506 
        0.1200001000        -0.5800000000         0.9097734586        -7.9270255959        -1.3910493823 
        0.1250000000        -0.5800000000         0.9276161190        -7.4622298178        -1.4294814895 
        0.1300000000        -0.5800000000         0.9123224101        -7.8606261990        -1.4615082456 
        0.1350001000        -0.5800000000         0.9250671675        -7.5286292146        -1.4967376772 
        0.1400001000        -0.5800000000         0.9123224101        -7.8606261990        -1.5383724600 
        0.1450001000        -0.5800000000         0.9072245071        -7.9934249927        -1.5768045673 
        0.1500001000        -0.5800000000         0.9046755556        -8.0598243896        -1.6280473770 
        0.1550000000        -0.5800000000         0.8868328952        -8.5246201677        -1.6600741330 
        0.1600000000        -0.5800000000         0.8919307982        -8.3918213739        -1.7081142671 
        0.1650001000        -0.5800000000         0.8919307982        -8.3918213739        -1.7433436987 
        0.1700001000        -0.5800000000         0.8944797497        -8.3254219771        -1.7817758059 
        0.1750001000        -0.5800000000         0.8893818467        -8.4582207708        -1.8234105888 
