           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.1400000000         1.2080007824        -0.1582961621        -0.8369865028 
        0.0050000000         0.1400000000         1.2156476369         0.0409020285        -0.8241758004 
        0.0100000000         0.1400000000         1.2156476369         0.0409020285        -0.8241758004 
        0.0150001000         0.1400000000         1.2130986854        -0.0254973684        -0.8305811516 
        0.0200001000         0.1400000000         1.2080007824        -0.1582961621        -0.8369865028 
        0.0250001000         0.1400000000         1.2054518309        -0.2246955590        -0.8369865028 
        0.0300000000         0.1400000000         1.2181965884         0.1073014253        -0.8369865028 
        0.0350000000         0.1400000000         1.3150567448         2.6304785064        -0.8113650980 
        0.0400000000         0.1400000000         1.2717245696         1.5016887596        -0.8113650980 
        0.0450001000         0.1400000000         1.2640777151         1.3024905690        -0.8145677736 
        0.0500001000         0.1400000000         1.2972140844         2.1656827283        -0.7889463688 
        0.0550001000         0.1400000000         1.2742735211         1.5680881565        -0.8017570712 
        0.0600000000         0.1400000000         1.2819203755         1.7672863471        -0.7921490444 
        0.0650000000         0.1400000000         1.2946651330         2.0992833314        -0.7761356663 
        0.0700000000         0.1400000000         1.2819203755         1.7672863471        -0.7633249639 
        0.0750000000         0.1400000000         1.2997630359         2.2320821252        -0.7441089103 
        0.0800001000         0.1400000000         1.2921161815         2.0328839346        -0.7505142615 
        0.0850001000         0.1400000000         1.2946651330         2.0992833314        -0.7345008835 
        0.0900000000         0.1400000000         1.2997630359         2.2320821252        -0.7216901811 
        0.0950000000         0.1400000000         1.2972140844         2.1656827283        -0.7120821543 
        0.1000000000         0.1400000000         1.3048609389         2.3648809189        -0.7024741275 
        0.1050000000         0.1400000000         1.3099588419         2.4976797126        -0.6832580738 
        0.1100001000         0.1400000000         1.2946651330         2.0992833314        -0.6832580738 
        0.1150001000         0.1400000000         1.3023119874         2.2984815220        -0.6768527226 
        0.1200001000         0.1400000000         1.3125077934         2.5640791095        -0.6512313178 
        0.1250000000         0.1400000000         1.3074098904         2.4312803158        -0.6448259666 
        0.1300000000         0.1400000000         1.3201546478         2.7632773001        -0.6224072374 
        0.1350000000         0.1400000000         1.3150567448         2.6304785064        -0.6192045618 
        0.1400001000         0.1400000000         1.3048609389         2.3648809189        -0.6095965349 
        0.1450001000         0.1400000000         1.3125077934         2.5640791095        -0.6031911837 
        0.1500001000         0.1400000000         1.3074098904         2.4312803158        -0.5999885081 
        0.1550000000         0.1400000000         1.3099588419         2.4976797126        -0.5743671033 
        0.1600000000         0.1400000000         1.3150567448         2.6304785064        -0.5551510497 
        0.1650000000         0.1400000000         1.3023119874         2.2984815220        -0.5551510497 
        0.1700001000         0.1400000000         1.3227035993         2.8296766970        -0.5263269692 
        0.1750001000         0.1400000000         1.3099588419         2.4976797126        -0.5231242936 
        0.1800001000         0.1400000000         1.3150567448         2.6304785064        -0.5103135912 
        0.1850000000         0.1400000000         1.3125077934         2.5640791095        -0.4975028888 
