           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -1.6000000000         1.2130986854       238.4740871236        -0.5478343492 
        0.0050000000        -1.6000000000         1.2054518309       238.2905873284       -11.9610499577 
        0.0100000000        -1.6000000000         1.2130986854       239.0245865093        -0.5478343492 
        0.0150000000        -1.6000000000         1.1799623161       238.1070875331       -50.0051019860 
        0.0200000000        -1.6000000000         0.9046755556       235.9050899901      -460.8808638915 
        0.0250000000        -1.6000000000         0.9225182160       233.8865922424      -434.2500274717 
        0.0300000000        -1.6000000000         0.8970287012       231.3175951089      -472.2940795000 
        0.0350000000        -1.6000000000         0.8485986229       228.7485979754      -544.5777783538 
        0.0400000000        -1.6000000000         0.8205601566       226.1796008420      -586.4262355849 
        0.0450000000        -1.6000000000         0.7976195932       223.6106037085      -620.6658824104 
        0.0500000000        -1.6000000000         0.7899727387       220.8581067797      -632.0790980189 
        0.0550000000        -1.6000000000         0.7823258843       217.3716106700      -643.4923136274 
        0.0600000000        -1.6000000000         0.7262489516       213.8851145603      -727.1892280896 
        0.0650000000        -1.6000000000         0.7338958061       210.0316188601      -715.7760124811 
        0.0700000000        -1.6000000000         0.7211510486       206.1781231599      -734.7980384953 
        0.0750000000        -1.6000000000         0.6931125823       203.2421264359      -776.6464957264 
        0.0800000000        -1.6000000000         0.7033083882       200.1226299167      -761.4288749151 
        0.0850000000        -1.6000000000         0.6854657278       195.9021346259      -788.0597113349 
        0.0900000000        -1.6000000000         0.6854657278       191.8651391305      -788.0597113349 
        0.0950000000        -1.6000000000         0.6548783100       187.6446438398      -833.7125737688 
        0.1000000000        -1.6000000000         0.6574272615       183.2406487538      -829.9081685660 
        0.1050000000        -1.6000000000         0.6446825041       179.5706528488      -848.9301945801 
        0.1100000000        -1.6000000000         0.6523293585       175.7171571486      -837.5169789716 
        0.1150000000        -1.6000000000         0.6242908922       171.3131620626      -879.3654362028 
        0.1200000000        -1.6000000000         0.6344866981       167.6431661577      -864.1478153914 
        0.1250000000        -1.6000000000         0.6319377466       163.4226708670      -867.9522205943 
        0.1300000000        -1.6000000000         0.6115461347       158.4681763953      -898.3874622169 
        0.1350000000        -1.6000000000         0.6038992803       153.8806815140      -909.8006778254 
        0.1400000000        -1.6000000000         0.5886055714       148.9261870423      -932.6271090424 
        0.1450000000        -1.6000000000         0.5860566199       144.3386921611      -936.4315142452 
        0.1500000000        -1.6000000000         0.5835076684       139.9346970752      -940.2359194480 
        0.1550000000        -1.6000000000         0.5860566199       135.7142017844      -936.4315142452 
        0.1600000000        -1.6000000000         0.5835076684       131.6772062890      -940.2359194480 
        0.1650000000        -1.6000000000         0.5758608139       127.0897114078      -951.6491350565 
        0.1700000000        -1.6000000000         0.5631160565       121.7682173456      -970.6711610707 
        0.1750000000        -1.6000000000         0.5758608139       117.3642222596      -951.6491350565 
        0.1800003000        -1.6000000000         0.5478223476       112.0427281974      -993.4975922876 
        0.1850000000        -1.6000000000         0.5605671050       107.2717335209      -974.4755662735 
        0.1900000000        -1.6000000000         0.5427244446       102.5007388445     -1001.1064026933 
        0.1950000000        -1.6000000000         0.5605671050        98.2802435537      -974.4755662735 
        0.2000000000        -1.6000000000         0.5299796872        93.3257490820     -1020.1284287074 
        0.2050000000        -1.6000000000         0.5401754931        88.7382542008     -1004.9108078961 
        0.2100001000        -1.6000000000         0.5376265416        83.7837597291     -1008.7152130990 
        0.2150000000        -1.6000000000         0.5401754931        78.4622656669     -1004.9108078961 
        0.2200000000        -1.6000000000         0.5376265416        74.7922697619     -1008.7152130990 
        0.2250000000        -1.6000000000         0.5197838812        69.2872759045     -1035.3460495188 
        0.2300000000        -1.6000000000         0.5350775902        64.5162812280     -1012.5196183018 
        0.2350000000        -1.6000000000         0.5274307357        59.0112873706     -1023.9328339103 
        0.2400000000        -1.6000000000         0.5146859783        53.6897933084     -1042.9548599244 
        0.2450000000        -1.6000000000         0.5172349298        49.1022984271     -1039.1504547216 
        0.2500000000        -1.6000000000         0.5070391238        44.1478039554     -1054.3680755329 
        0.2550000000        -1.6000000000         0.5299796872        38.8263098932     -1020.1284287074 
        0.2600000000        -1.6000000000         0.5146859783        33.8718154215     -1042.9548599244 
        0.2650000000        -1.6000000000         0.5121370268        28.1833217688     -1046.7592651273 
        0.2700000000        -1.6000000000         0.5223328327        23.4123270924     -1031.5416443159 
        0.2750000000        -1.6000000000         0.5070391238        18.0908330301     -1054.3680755329 
        0.2800000000        -1.6000000000         0.5121370268        13.3198383537     -1046.7592651273 
        0.2850000000        -1.6000000000         0.5146859783         7.0808453152     -1042.9548599244 
        0.2900001000        -1.6000000000         0.5070391238         2.4933504340     -1054.3680755329 
        0.2950000000        -1.6000000000         0.5070391238        -0.2591464947     -1054.3680755329 
        0.3000000000        -1.6000000000         0.4993922694         1.3923516625     -1065.7812911414 
        0.3050000000        -1.6000000000         0.5044901723       360.3179511686     -1058.1724807357 
        0.3100000000        -1.6000000000         0.4993922694       359.5839519876     -1065.7812911414 
        0.3150000000        -1.6000000000         0.4993922694       356.6479552636     -1065.7812911414 
        0.3200000000        -1.6000000000         0.4815496090       350.9594616109     -1092.4121275612 
        0.3250000000        -1.6000000000         0.4866475119       346.0049671392     -1084.8033171555 
        0.3300000000        -1.6000000000         0.5044901723       340.4999732818     -1058.1724807357 
        0.3350000000        -1.6000000000         0.4942943664       335.3619790148     -1073.3901015471 
        0.3400000000        -1.6000000000         0.4968433179       329.6734853621     -1069.5856963442 
        0.3450000000        -1.6000000000         0.4968433179       323.4344923237     -1069.5856963442 
        0.3500000000        -1.6000000000         0.4993922694       317.9294984662     -1065.7812911414 
        0.3550001000        -1.6000000000         0.4815496090       312.7915041992     -1092.4121275612 
        0.3600000000        -1.6000000000         0.4866475119       307.8370097275     -1084.8033171555 
        0.3650000000        -1.6000000000         0.4917454149       301.7815164843     -1077.1945067499 
        0.3700000000        -1.6000000000         0.5019412208       296.4600224221     -1061.9768859386 
        0.3750000000        -1.6000000000         0.4815496090       290.4045291789     -1092.4121275612 
        0.3800000000        -1.6000000000         0.4790006575       285.4500347072     -1096.2165327640 
        0.3850000000        -1.6000000000         0.4942943664       279.7615410545     -1073.3901015471 
        0.3900000000        -1.6000000000         0.4764517060       274.6235467876     -1100.0209379669 
        0.3950000000        -1.6000000000         0.4942943664       269.4855525206     -1073.3901015471 
        0.4000000000        -1.6000000000         0.4840985604       263.4300592774     -1088.6077223584 
        0.4050000000        -1.6000000000         0.4968433179       258.6590646009     -1069.5856963442 
        0.4100000000        -1.6000000000         0.4739027545       252.2365717672     -1103.8253431697 
        0.4150001000        -1.6000000000         0.4891964634       246.9150777050     -1080.9989119527 
        0.4200000000        -1.6000000000         0.4917454149       242.6945824143     -1077.1945067499 
        0.4250000000        -1.6000000000         0.4942943664       236.6390891711     -1073.3901015471 
        0.4300000000        -1.6000000000         0.4815496090       231.3175951089     -1092.4121275612 
        0.4350000000        -1.6000000000         0.4815496090       225.9961010467     -1092.4121275612 
        0.4400000000        -1.6000000000         0.4866475119       220.8581067797     -1084.8033171555 
        0.4450000000        -1.6000000000         0.4815496090       214.9861133318     -1092.4121275612 
        0.4500000000        -1.6000000000         0.4815496090       210.7656180411     -1092.4121275612 
        0.4550000000        -1.6000000000         0.4815496090       205.0771243884     -1092.4121275612 
        0.4600000000        -1.6000000000         0.5019412208       200.1226299167     -1061.9768859386 
        0.4650000000        -1.6000000000         0.4688048515       194.2506364687     -1111.4341535754 
        0.4700000000        -1.6000000000         0.4815496090       188.5621428160     -1092.4121275612 
        0.4750000000        -1.6000000000         0.4866475119       183.6076483443     -1084.8033171555 
        0.4800001000        -1.6000000000         0.4993922694       179.0201534631     -1065.7812911414 
        0.4850000000        -1.6000000000         0.4815496090       173.1481600151     -1092.4121275612 
        0.4900000000        -1.6000000000         0.4739027545       167.8266659529     -1103.8253431697 
        0.4950000000        -1.6000000000         0.4866475119       161.9546725050     -1084.8033171555 
        0.5000000000        -1.6000000000         0.4815496090       156.6331784428     -1092.4121275612 
        0.5050000000        -1.6000000000         0.4662559000       151.6786839711     -1115.2385587782 
        0.5100000000        -1.6000000000         0.4764517060       146.3571899089     -1100.0209379669 
        0.5150000000        -1.6000000000         0.4891964634       140.8521960514     -1080.9989119527 
        0.5200000000        -1.6000000000         0.4840985604       136.2647011702     -1088.6077223584 
        0.5250000000        -1.6000000000         0.4764517060       130.0257081317     -1100.0209379669 
        0.5300000000        -1.6000000000         0.4662559000       124.7042140695     -1115.2385587782 
        0.5350000000        -1.6000000000         0.4866475119       118.8322206216     -1084.8033171555 
        0.5400000000        -1.6000000000         0.4739027545       114.4282255356     -1103.8253431697 
        0.5450000000        -1.6000000000         0.4637069486       108.5562320877     -1119.0429639810 
        0.5500000000        -1.6000000000         0.4662559000       102.8677384350     -1115.2385587782 
        0.5550000000        -1.6000000000         0.4662559000        97.5462443727     -1115.2385587782 
        0.5600000000        -1.6000000000         0.4586090456        92.9587494915     -1126.6517743867 
        0.5650000000        -1.6000000000         0.4688048515        87.6372554293     -1111.4341535754 
        0.5700000000        -1.6000000000         0.4713538030        81.7652619814     -1107.6297483725 
        0.5750000000        -1.6000000000         0.4713538030        76.4437679192     -1107.6297483725 
        0.5800000000        -1.6000000000         0.4560600941        70.5717744712     -1130.4561795895 
        0.5850000000        -1.6000000000         0.4484132396        65.8007797948     -1141.8693951980 
        0.5900000000        -1.6000000000         0.4815496090        60.2957859373     -1092.4121275612 
        0.5950000000        -1.6000000000         0.4815496090        54.9742918751     -1092.4121275612 
        0.6000000000        -1.6000000000         0.4484132396        48.9187986319     -1141.8693951980 
        0.6050000000        -1.6000000000         0.4739027545        43.9643041602     -1103.8253431697 
        0.6100000000        -1.6000000000         0.4688048515        38.0923107122     -1111.4341535754 
        0.6150022000        -1.6000000000         0.4662559000        33.1378162405     -1115.2385587782 
        0.6200000000        -1.6000000000         0.4611579971        26.8988232021     -1122.8473691838 
        0.6250000000        -1.6000000000         0.4688048515        21.5773291399     -1111.4341535754 
        0.6300000000        -1.6000000000         0.4586090456        15.3383361014     -1126.6517743867 
        0.6350000000        -1.6000000000         0.4535111426         9.4663426535     -1134.2605847923 
        0.6400000000        -1.6000000000         0.4611579971         4.1448485913     -1122.8473691838 
        0.6450000000        -1.6000000000         0.4637069486         0.6583524815     -1119.0429639810 
        0.6500000000        -1.6000000000         0.4586090456        -0.2591464947     -1126.6517743867 
        0.6550000000        -1.6000000000         0.4484132396        79.7467642336     -1141.8693951980 
        0.6600000000        -1.6000000000         0.4637069486       360.1344513734     -1119.0429639810 
        0.6650005000        -1.6000000000         0.4662559000       358.6664530114     -1115.2385587782 
        0.6700000000        -1.6000000000         0.4611579971       352.7944595634     -1122.8473691838 
        0.6750000000        -1.6000000000         0.4739027545       347.1059659107     -1103.8253431697 
        0.6800000000        -1.6000000000         0.4586090456       339.9494738960     -1126.6517743867 
        0.6850000000        -1.6000000000         0.4484132396       334.2609802433     -1141.8693951980 
        0.6900000000        -1.6000000000         0.4484132396       328.9394861811     -1141.8693951980 
        0.6950000000        -1.6000000000         0.4662559000       323.2509925284     -1115.2385587782 
        0.7000000000        -1.6000000000         0.4739027545       317.9294984662     -1103.8253431697 
        0.7050000000        -1.6000000000         0.4458642882       311.8740052230     -1145.6738004008 
        0.7100000000        -1.6000000000         0.4535111426       305.8185119798     -1134.2605847923 
        0.7150000000        -1.6000000000         0.4637069486       299.9465185319     -1119.0429639810 
        0.7200000000        -1.6000000000         0.4586090456       294.9920240601     -1126.6517743867 
        0.7250000000        -1.6000000000         0.4586090456       288.5695312264     -1126.6517743867 
        0.7300000000        -1.6000000000         0.4611579971       282.6975377785     -1122.8473691838 
        0.7350000000        -1.6000000000         0.4586090456       277.5595435115     -1126.6517743867 
        0.7400000000        -1.6000000000         0.4611579971       272.2380494493     -1122.8473691838 
        0.7450000000        -1.6000000000         0.4662559000       266.5495557966     -1115.2385587782 
        0.7500000000        -1.6000000000         0.4739027545       261.2280617344     -1103.8253431697 
        0.7550000000        -1.6000000000         0.4560600941       254.9890686960     -1130.4561795895 
        0.7600000000        -1.6000000000         0.4535111426       249.4840748385     -1134.2605847923 
        0.7650000000        -1.6000000000         0.4662559000       243.4285815953     -1115.2385587782 
        0.7700000000        -1.6000000000         0.4535111426       237.9235877379     -1134.2605847923 
        0.7750000000        -1.6000000000         0.4560600941       232.7855934709     -1130.4561795895 
        0.7800000000        -1.6000000000         0.4586090456       227.2805996134     -1126.6517743867 
        0.7850000000        -1.6000000000         0.4739027545       222.3261051417     -1103.8253431697 
        0.7900000000        -1.6000000000         0.4586090456       216.4541116938     -1126.6517743867 
        0.7950000000        -1.6000000000         0.4535111426       210.3986184506     -1134.2605847923 
        0.8000000000        -1.6000000000         0.4688048515       205.6276237741     -1111.4341535754 
        0.8050000000        -1.6000000000         0.4662559000       199.9391301214     -1115.2385587782 
        0.8100000000        -1.6000000000         0.4458642882       194.4341362640     -1145.6738004008 
        0.8150000000        -1.6000000000         0.4586090456       189.1126422018     -1126.6517743867 
        0.8200000000        -1.6000000000         0.4713538030       183.2406487538     -1107.6297483725 
        0.8250000000        -1.6000000000         0.4611579971       177.9191546916     -1122.8473691838 
        0.8300000000        -1.6000000000         0.4586090456       172.2306610389     -1126.6517743867 
        0.8350001000        -1.6000000000         0.4484132396       166.3586675909     -1141.8693951980 
        0.8400000000        -1.6000000000         0.4662559000       161.4041731192     -1115.2385587782 
        0.8450000000        -1.6000000000         0.4611579971       156.0826790570     -1122.8473691838 
        0.8500012000        -1.6000000000         0.4535111426       150.2106856091     -1134.2605847923 
        0.8550000000        -1.6000000000         0.4637069486       144.7056917516     -1119.0429639810 
        0.8600000000        -1.6000000000         0.4560600941       139.2006978942     -1130.4561795895 
        0.8650000000        -1.6000000000         0.4535111426       133.3287044462     -1134.2605847923 
        0.8700000000        -1.6000000000         0.4484132396       128.1907101792     -1141.8693951980 
        0.8750000000        -1.6000000000         0.4560600941       122.1352169360     -1130.4561795895 
        0.8800000000        -1.6000000000         0.4535111426       116.6302230786     -1134.2605847923 
        0.8850000000        -1.6000000000         0.4407663852       111.4922288116     -1153.2826108065 
