           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.7000000000         1.2105497339        -0.0918967653         2.0934616747 
        0.0050000000         0.7000000000         1.2232944913         0.2401002191         2.1094750527 
        0.0100000000         0.7000000000         1.2130986854        -0.0254973684         2.1062723771 
        0.0150000000         0.7000000000         1.2105497339        -0.0918967653         2.0934616747 
        0.0200000000         0.7000000000         1.4374064162         5.8176495561         2.1190830795 
        0.0250000000         0.7000000000         1.3762315805         4.2240640312         2.1415018087 
        0.0300000000         0.7000000000         1.3787805320         4.2904634281         2.1575151868 
        0.0350000000         0.7000000000         1.4832875429         7.0128386998         2.2023526452 
        0.0400000000         0.7000000000         1.4425043191         5.9504483498         2.2247713744 
        0.0450000000         0.7000000000         1.4476022221         6.0832471436         2.2471901037 
        0.0500000000         0.7000000000         1.4679938340         6.6144423185         2.2792168597 
        0.0550000000         0.7000000000         1.5138749607         7.8096314622         2.3240543182 
        0.0600000000         0.7000000000         1.4832875429         7.0128386998         2.3624864254 
        0.0650000000         0.7000000000         1.5164239122         7.8760308591         2.3977158570 
        0.0700000000         0.7000000000         1.4985812518         7.4112350810         2.4329452887 
        0.0750000000         0.7000000000         1.5036791548         7.5440338747         2.4713773959 
        0.0800000000         0.7000000000         1.5342665726         8.3408266371         2.5066068276 
        0.0850000000         0.7000000000         1.5291686697         8.2080278434         2.5514442860 
        0.0900000000         0.7000000000         1.5546581845         8.8720218121         2.5962817445 
        0.0950000000         0.7000000000         1.5572071360         8.9384212090         2.6539299054 
        0.1000000000         0.7000000000         1.5572071360         8.9384212090         2.6827539858 
        0.1050000000         0.7000000000         1.5572071360         8.9384212090         2.7339967954 
        0.1100000000         0.7000000000         1.5699518934         9.2704181933         2.7724289027 
        0.1150000000         0.7000000000         1.5597560875         9.0048206058         2.8268743880 
        0.1200000000         0.7000000000         1.5852456023         9.6688145745         2.8749145220 
        0.1250000000         0.7000000000         1.5674029419         9.2040187964         2.9165493049 
        0.1300000000         0.7000000000         1.5954414083         9.9344121620         2.9709947901 
        0.1350000000         0.7000000000         1.5928924568         9.8680127651         3.0254402754 
        0.1400000000         0.7000000000         1.6030882627        10.1336103526         3.0670750582 
        0.1450000000         0.7000000000         1.6081861657        10.2664091464         3.1215205435 
        0.1500000000         0.7000000000         1.6005393113        10.0672109557         3.1439392727 
