           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.4000000000         1.2156476369         0.0409020285        -0.5999885081 
        0.0050000000         0.4000000000         1.2130986854        -0.0254973684        -0.6031911837 
        0.0100000000         0.4000000000         1.2130986854        -0.0254973684        -0.5967858325 
        0.0150000000         0.4000000000         1.2130986854        -0.0254973684        -0.5999885081 
        0.0200000000         0.4000000000         1.2156476369         0.0409020285        -0.5967858325 
        0.0250000000         0.4000000000         1.3889763379         4.5560610156        -0.5807724545 
        0.0300000000         0.4000000000         1.3227035993         2.8296766970        -0.5807724545 
        0.0350000000         0.4000000000         1.2997630359         2.2320821252        -0.5455430229 
        0.0400250000         0.4000000000         1.3864273864         4.4896616187        -0.5391376717 
        0.0450000000         0.4000000000         1.3532910171         3.6264694594        -0.5167189424 
        0.0500000000         0.4000000000         1.3685847260         4.0248658406        -0.4975028888 
        0.0550000000         0.4000000000         1.3762315805         4.2240640312        -0.4782868352 
        0.0600000000         0.4000000000         1.3915252894         4.6224604125        -0.4622734572 
        0.0650000000         0.4000000000         1.3889763379         4.5560610156        -0.4302467011 
        0.0700000000         0.4000000000         1.4042700468         4.9544573968        -0.4142333231 
        0.0750000000         0.4000000000         1.3966231924         4.7552592062        -0.3918145939 
        0.0800000000         0.4000000000         1.3889763379         4.5560610156        -0.3758012159 
        0.0850000000         0.4000000000         1.4042700468         4.9544573968        -0.3565851622 
        0.0900000000         0.4000000000         1.4119169013         5.1536555874        -0.3117477038 
        0.0950000000         0.4000000000         1.4272106102         5.5520519686        -0.2957343258 
        0.1000000000         0.4000000000         1.4144658528         5.2200549843        -0.2733155965 
        0.1050000000         0.4000000000         1.4195637558         5.3528537780        -0.2380861649 
        0.1100000000         0.4000000000         1.4093679498         5.0872561905        -0.2284781381 
        0.1150000000         0.4000000000         1.4374064162         5.8176495561        -0.1932487064 
        0.1200000000         0.4000000000         1.4323085132         5.6848507624        -0.1676273016 
        0.1250000000         0.4000000000         1.4348574647         5.7512501592        -0.1484112480 
        0.1300000000         0.4000000000         1.4374064162         5.8176495561        -0.1067764651 
        0.1350000000         0.4000000000         1.4374064162         5.8176495561        -0.0939657627 
        0.1400000000         0.4000000000         1.4501511736         6.1496465405        -0.0459256287 
        0.1450000000         0.4000000000         1.4374064162         5.8176495561        -0.0267095750 
        0.1500000000         0.4000000000         1.4450532706         6.0168477467        -0.0074935214 
        0.1550000000         0.4000000000         1.4476022221         6.0832471436         0.0341412614 
        0.1600000000         0.4000000000         1.4476022221         6.0832471436         0.0501546394 
        0.1650000000         0.4000000000         1.4679938340         6.6144423185         0.0981947735 
        0.1700000000         0.4000000000         1.4323085132         5.6848507624         0.1206135027 
        0.1750000000         0.4000000000         1.4654448825         6.5480429217         0.1494375832 
        0.1800001000         0.4000000000         1.4527001251         6.2160459373         0.1814643392 
        0.1850000000         0.4000000000         1.4603469795         6.4152441279         0.2134910952 
        0.1900000000         0.4000000000         1.4679938340         6.6144423185         0.2519232025 
        0.1950000000         0.4000000000         1.4654448825         6.5480429217         0.2743419317 
        0.2000000000         0.4000000000         1.4730917370         6.7472411123         0.3159767146 
        0.2050000000         0.4000000000         1.4527001251         6.2160459373         0.3287874170 
        0.2100001000         0.4000000000         1.4832875429         7.0128386998         0.3768275510 
        0.2150000000         0.4000000000         1.4730917370         6.7472411123         0.4024489559 
        0.2200000000         0.4000000000         1.4679938340         6.6144423185         0.4344757119 
        0.2250000000         0.4000000000         1.4756406885         6.8136405091         0.4665024679 
        0.2300000000         0.4000000000         1.4756406885         6.8136405091         0.5113399264 
        0.2350055000         0.4000000000         1.4756406885         6.8136405091         0.5337586556 
        0.2400001000         0.4000000000         1.4807385914         6.9464393029         0.5657854117 
        0.2450000000         0.4000000000         1.4756406885         6.8136405091         0.6042175189 
        0.2500000000         0.4000000000         1.4730917370         6.7472411123         0.6202308969 
        0.2550000000         0.4000000000         1.4705427855         6.6808417154         0.6618656798 
        0.2600000000         0.4000000000         1.4909343974         7.2120368904         0.6874870846 
        0.2650000000         0.4000000000         1.4807385914         6.9464393029         0.7387298943 
        0.2700000000         0.4000000000         1.4858364944         7.0792380966         0.7739593259 
        0.2750000000         0.4000000000         1.4909343974         7.2120368904         0.8091887576 
        0.2800000000         0.4000000000         1.4756406885         6.8136405091         0.8348101624 
        0.2850000000         0.4000000000         1.4960323003         7.3448356841         0.8764449452 
        0.2900001000         0.4000000000         1.4807385914         6.9464393029         0.9020663501 
        0.2950000000         0.4000000000         1.4934833489         7.2784362872         0.9340931061 
        0.3000000000         0.4000000000         1.4883854459         7.1456374935         0.9757278890 
        0.3050000000         0.4000000000         1.4883854459         7.1456374935         0.9949439426 
        0.3100000000         0.4000000000         1.4858364944         7.0792380966         1.0365787254 
        0.3150000000         0.4000000000         1.4960323003         7.3448356841         1.0814161839 
        0.3202778000         0.4000000000         1.4858364944         7.0792380966         1.1230509667 
        0.3250000000         0.4000000000         1.4781896399         6.8800399060         1.1486723716 
        0.3300000000         0.4000000000         1.4985812518         7.4112350810         1.1742937764 
        0.3350000000         0.4000000000         1.4934833489         7.2784362872         1.2127258836 
        0.3400000000         0.4000000000         1.4756406885         6.8136405091         1.2479553153 
        0.3450000000         0.4000000000         1.4985812518         7.4112350810         1.2927927737 
        0.3500001000         0.4000000000         1.5011302033         7.4776344778         1.3152115030 
        0.3550001000         0.4000000000         1.5011302033         7.4776344778         1.3600489614 
        0.3600000000         0.4000000000         1.5036791548         7.5440338747         1.3824676906 
        0.3650000000         0.4000000000         1.4730917370         6.7472411123         1.4305078247 
        0.3700000000         0.4000000000         1.4807385914         6.9464393029         1.4561292295 
        0.3750000000         0.4000000000         1.4960323003         7.3448356841         1.4849533100 
        0.3800000000         0.4000000000         1.4577980281         6.3488447311         1.5329934440 
        0.3850000000         0.4000000000         1.4909343974         7.2120368904         1.5554121732 
        0.3900000000         0.4000000000         1.4909343974         7.2120368904         1.6098576585 
        0.3950000000         0.4000000000         1.4807385914         6.9464393029         1.6258710365 
        0.4000000000         0.4000000000         1.4934833489         7.2784362872         1.6643031438 
        0.4050000000         0.4000000000         1.4960323003         7.3448356841         1.7027352510 
        0.4100000000         0.4000000000         1.4807385914         6.9464393029         1.7251539802 
        0.4150013000         0.4000000000         1.5036791548         7.5440338747         1.7635860875 
        0.4200001000         0.4000000000         1.4934833489         7.2784362872         1.8084235459 
        0.4250000000         0.4000000000         1.4756406885         6.8136405091         1.8244369240 
        0.4300000000         0.4000000000         1.4934833489         7.2784362872         1.8692743824 
        0.4350000000         0.4000000000         1.4985812518         7.4112350810         1.9045038141 
        0.4400000000         0.4000000000         1.4934833489         7.2784362872         1.9493412725 
        0.4450000000         0.4000000000         1.4705427855         6.6808417154         1.9685573261 
        0.4500000000         0.4000000000         1.4934833489         7.2784362872         2.0133947846 
        0.4550000000         0.4000000000         1.4960323003         7.3448356841         2.0582322430 
        0.4600000000         0.4000000000         1.4883854459         7.1456374935         2.0774482967 
        0.4650000000         0.4000000000         1.4807385914         6.9464393029         2.1094750527 
        0.4700000000         0.4000000000         1.4858364944         7.0792380966         2.1607178624 
        0.4750001000         0.4000000000         1.4934833489         7.2784362872         2.1831365916 
        0.4800001000         0.4000000000         1.4909343974         7.2120368904         2.2247713744 
        0.4850000000         0.4000000000         1.4858364944         7.0792380966         2.2567981305 
        0.4900000000         0.4000000000         1.4858364944         7.0792380966         2.3016355889 
        0.4950000000         0.4000000000         1.4960323003         7.3448356841         2.3304596694 
        0.5000000000         0.4000000000         1.4960323003         7.3448356841         2.3688917766 
        0.5050000000         0.4000000000         1.4858364944         7.0792380966         2.3977158570 
        0.5100000000         0.4000000000         1.4934833489         7.2784362872         2.4393506399 
        0.5150000000         0.4000000000         1.4909343974         7.2120368904         2.4681747203 
        0.5200000000         0.4000000000         1.5062281063         7.6104332716         2.5162148544 
        0.5250000000         0.4000000000         1.4781896399         6.8800399060         2.5386335836 
        0.5300000000         0.4000000000         1.4985812518         7.4112350810         2.5930790689 
        0.5350000000         0.4000000000         1.5011302033         7.4776344778         2.6315111761 
        0.5400000000         0.4000000000         1.5011302033         7.4776344778         2.6667406078 
        0.5450000000         0.4000000000         1.5011302033         7.4776344778         2.6955646882 
        0.5500000000         0.4000000000         1.4858364944         7.0792380966         2.7211860930 
        0.5550000000         0.4000000000         1.4960323003         7.3448356841         2.7660235515 
        0.5600000000         0.4000000000         1.4883854459         7.1456374935         2.7980503075 
        0.5650000000         0.4000000000         1.5138749607         7.8096314622         2.8524957928 
        0.5700001000         0.4000000000         1.4781896399         6.8800399060         2.8717118464 
        0.5750001000         0.4000000000         1.4756406885         6.8136405091         2.9037386025 
        0.5800001000         0.4000000000         1.5113260093         7.7432320653         2.9613867633 
        0.5850000000         0.4000000000         1.4756406885         6.8136405091         2.9806028169 
        0.5900000000         0.4000000000         1.5011302033         7.4776344778         3.0286429510 
        0.5950000000         0.4000000000         1.4832875429         7.0128386998         3.0574670314 
        0.6000293000         0.4000000000         1.4909343974         7.2120368904         3.0991018143 
        0.6050000000         0.4000000000         1.4960323003         7.3448356841         3.1343312459 
        0.6100000000         0.4000000000         1.5036791548         7.5440338747         3.1311285703 
        0.6150000000         0.4000000000         1.4909343974         7.2120368904         3.1471419483 
        0.6200000000         0.4000000000         1.5138749607         7.8096314622         3.1407365971 
        0.6250000000         0.4000000000         1.4756406885         6.8136405091        -1.7433436987 
        0.6300000000         0.4000000000         1.5138749607         7.8096314622        -1.7369383475 
        0.6350000000         0.4000000000         1.4883854459         7.1456374935        -1.7561544011 
        0.6400000000         0.4000000000         1.5164239122         7.8760308591        -3.1397102620 
        0.6450000000         0.4000000000         1.5011302033         7.4776344778        -3.1301022351 
        0.6500000000         0.4000000000         1.4807385914         6.9464393029        -3.1429129376 
        0.6550000000         0.4000000000         1.5087770578         7.6768326684        -3.1493182888 
        0.6600000000         0.4000000000         1.4985812518         7.4112350810        -3.1108861815 
        0.6650000000         0.4000000000         1.4960323003         7.3448356841        -3.0820621011 
        0.6700000000         0.4000000000         1.4858364944         7.0792380966        -3.0468326694 
        0.6750000000         0.4000000000         1.5189728637         7.9424302559        -2.9987925354 
        0.6800000000         0.4000000000         1.5087770578         7.6768326684        -2.9699684550 
