           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.3000000000         1.2080007824        -0.1582961621        -0.6448259666 
        0.0050000000        -0.3000000000         1.2207455399         0.1737008222        -0.6224072374 
        0.0100000000        -0.3000000000         1.2130986854        -0.0254973684        -0.6320152642 
        0.0150000000        -0.3000000000         1.2130986854        -0.0254973684        -0.6352179398 
        0.0200000000        -0.3000000000         1.2130986854        -0.0254973684        -0.6320152642 
        0.0250000000        -0.3000000000         1.1519238497        -1.6190828933        -0.6352179398 
        0.0300000000        -0.3000000000         1.0780042567        -3.5446654025        -0.6608393446 
        0.0350000000        -0.3000000000         1.1519238497        -1.6190828933        -0.6512313178 
        0.0400000000        -0.3000000000         1.0932979656        -3.1462690213        -0.6800553982 
        0.0450000000        -0.3000000000         1.0907490141        -3.2126684181        -0.6832580738 
        0.0500000000        -0.3000000000         1.0882000626        -3.2790678150        -0.6960687762 
        0.0550000000        -0.3000000000         1.1111406260        -2.6814732432        -0.7024741275 
        0.0600000000        -0.3000000000         1.0831021596        -3.4118666087        -0.7248928567 
        0.0650000000        -0.3000000000         1.0831021596        -3.4118666087        -0.7441089103 
        0.0700000000        -0.3000000000         1.0932979656        -3.1462690213        -0.7505142615 
        0.0750000000        -0.3000000000         1.0856511111        -3.3454672119        -0.7761356663 
        0.0800000000        -0.3000000000         1.0780042567        -3.5446654025        -0.8017570712 
        0.0850000000        -0.3000000000         1.0805532081        -3.4782660056        -0.8017570712 
        0.0900000000        -0.3000000000         1.0754553052        -3.6110647993        -0.8273784760 
        0.0950000000        -0.3000000000         1.0678084507        -3.8102629900        -0.8433918540 
        0.1000000000        -0.3000000000         1.0627105477        -3.9430617837        -0.8658105832 
        0.1050000000        -0.3000000000         1.0703574022        -3.7438635931        -0.8850266369 
        0.1100000000        -0.3000000000         1.0652594992        -3.8766623868        -0.9010400149 
        0.1150000000        -0.3000000000         1.0652594992        -3.8766623868        -0.9202560685 
        0.1200000000        -0.3000000000         1.0474168388        -4.3414581649        -0.9490801489 
        0.1250000000        -0.3000000000         1.0678084507        -3.8102629900        -0.9586881758 
        0.1300000000        -0.3000000000         1.0601615963        -4.0094611806        -0.9779042294 
        0.1350000000        -0.3000000000         1.0499657903        -4.2750587680        -0.9971202830 
        0.1400000000        -0.3000000000         1.0627105477        -3.9430617837        -1.0163363366 
