           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.5000000000         1.2080007824        -0.1582961621         0.4312730363 
        0.0050000000         0.5000000000         1.2181965884         0.1073014253         0.4408810631 
        0.0100000000         0.5000000000         1.2054518309        -0.2246955590         0.4312730363 
        0.0150000000         0.5000000000         1.2130986854        -0.0254973684         0.4376783875 
        0.0200000000         0.5000000000         1.2513329577         0.9704935846         0.4472864143 
        0.0250000000         0.5000000000         1.4042700468         4.9544573968         0.4504890899 
        0.0300000000         0.5000000000         1.3303504538         3.0288748876         0.4729078192 
        0.0350015000         0.5000000000         1.3303504538         3.0288748876         0.4889211972 
        0.0400000000         0.5000000000         1.4221127072         5.4192531749         0.5177452776 
        0.0450000000         0.5000000000         1.3864273864         4.4896616187         0.5305559800 
        0.0500000000         0.5000000000         1.4093679498         5.0872561905         0.5593800605 
        0.0550000000         0.5000000000         1.3966231924         4.7552592062         0.5785961141 
        0.0600000000         0.5000000000         1.4195637558         5.3528537780         0.5946094921 
        0.0650000000         0.5000000000         1.4068189983         5.0208567937         0.6202308969 
        0.0700000000         0.5000000000         1.4374064162         5.8176495561         0.6618656798 
        0.0750000000         0.5000000000         1.4246616587         5.4856525718         0.6810817334 
        0.0800000000         0.5000000000         1.4450532706         6.0168477467         0.7195138406 
        0.0850000000         0.5000000000         1.4374064162         5.8176495561         0.7291218675 
        0.0900000000         0.5000000000         1.4527001251         6.2160459373         0.7803646771 
        0.0950000000         0.5000000000         1.4501511736         6.1496465405         0.8059860819 
        0.1000000000         0.5000000000         1.4577980281         6.3488447311         0.8412155136 
        0.1050000000         0.5000000000         1.4603469795         6.4152441279         0.8636342428 
        0.1100000000         0.5000000000         1.4501511736         6.1496465405         0.8796476208 
        0.1150000000         0.5000000000         1.4781896399         6.8800399060         0.9308904305 
        0.1200000000         0.5000000000         1.4654448825         6.5480429217         0.9469038085 
        0.1250000000         0.5000000000         1.4756406885         6.8136405091         0.9885385914 
        0.1300000000         0.5000000000         1.4756406885         6.8136405091         1.0205653474 
        0.1350000000         0.5000000000         1.4883854459         7.1456374935         1.0589974547 
        0.1400000000         0.5000000000         1.4934833489         7.2784362872         1.0910242107 
        0.1450000000         0.5000000000         1.4756406885         6.8136405091         1.1230509667 
        0.1500000000         0.5000000000         1.4960323003         7.3448356841         1.1710911008 
        0.1550000000         0.5000000000         1.5011302033         7.4776344778         1.1967125056 
        0.1600000000         0.5000000000         1.4883854459         7.1456374935         1.2383472885 
        0.1650000000         0.5000000000         1.4883854459         7.1456374935         1.2575633421 
        0.1700000000         0.5000000000         1.5011302033         7.4776344778         1.2927927737 
        0.1750000000         0.5000000000         1.4832875429         7.0128386998         1.3280222054 
        0.1800001000         0.5000000000         1.5138749607         7.8096314622         1.3664543126 
        0.1850000000         0.5000000000         1.5087770578         7.6768326684         1.4176971223 
        0.1900000000         0.5000000000         1.4858364944         7.0792380966         1.4529265539 
        0.1950000000         0.5000000000         1.5291686697         8.2080278434         1.5009666880 
        0.2000000000         0.5000000000         1.4934833489         7.2784362872         1.5329934440 
        0.2050000000         0.5000000000         1.5189728637         7.9424302559         1.5682228757 
        0.2100001000         0.5000000000         1.5113260093         7.7432320653         1.5970469561 
