           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.6600000000         1.2130986854        -0.0254973684        -1.9995577470 
        0.0050001000         0.6600000000         1.2105497339        -0.0918967653        -2.0059630982 
        0.0100001000         0.6600000000         1.2105497339        -0.0918967653        -1.9995577470 
        0.0150001000         0.6600000000         1.2130986854        -0.0254973684        -1.9995577470 
        0.0200001000         0.6600000000         1.3201546478         2.7632773001        -1.9835443690 
        0.0250001000         0.6600000000         1.4246616587         5.4856525718        -1.9739363422 
        0.0300001000         0.6600000000         1.3430952112         3.3608718719        -1.9547202885 
        0.0350001000         0.6600000000         1.4323085132         5.6848507624        -1.9290988837 
        0.0400001000         0.6600000000         1.4450532706         6.0168477467        -1.9034774789 
        0.0450001000         0.6600000000         1.4552490766         6.2824453342        -1.8714507228 
        0.0500001000         0.6600000000         1.4374064162         5.8176495561        -1.8458293180 
        0.0550001000         0.6600000000         1.5011302033         7.4776344778        -1.8009918596 
        0.0600001000         0.6600000000         1.4628959310         6.4816435248        -1.7753704547 
        0.0650001000         0.6600000000         1.4909343974         7.2120368904        -1.7433436987 
        0.0700001000         0.6600000000         1.4934833489         7.2784362872        -1.7081142671 
        0.0750001000         0.6600000000         1.4960323003         7.3448356841        -1.6696821598 
        0.0800001000         0.6600000000         1.5113260093         7.7432320653        -1.6440607550 
        0.0850001000         0.6600000000         1.5164239122         7.8760308591        -1.5992232965 
        0.0900001000         0.6600000000         1.5342665726         8.3408266371        -1.5639938649 
        0.0950000000         0.6600000000         1.5266197182         8.1416284465        -1.5191564064 
        0.1000001000         0.6600000000         1.5597560875         9.0048206058        -1.4775216236 
        0.1050001000         0.6600000000         1.5419134271         8.5400248278        -1.4326841651 
        0.1100019000         0.6600000000         1.5699518934         9.2704181933        -1.3910493823 
        0.1150001000         0.6600000000         1.5572071360         8.9384212090        -1.3558199506 
        0.1200001000         0.6600000000         1.5572071360         8.9384212090        -1.3045771410 
        0.1250000000         0.6600000000         1.5877945538         9.7352139714        -1.2469289801 
        0.1300001000         0.6600000000         1.5877945538         9.7352139714        -1.2052941973 
        0.1350001000         0.6600000000         1.5826966509         9.6024151777        -1.1732674412 
        0.1400001000         0.6600000000         1.5725008449         9.3368175902        -1.1188219559 
        0.1450001000         0.6600000000         1.6081861657        10.2664091464        -1.0611737951 
        0.1500001000         0.6600000000         1.5979903598        10.0008115589        -1.0227416878 
        0.1550001000         0.6600000000         1.6005393113        10.0672109557        -0.9747015538 
        0.1600001000         0.6600000000         1.6056372142        10.2000097495        -0.9298640953 
        0.1650001000         0.6600000000         1.6183819717        10.5320067338        -0.8786212857 
        0.1700001000         0.6600000000         1.6158330202        10.4656073370        -0.8209731248 
        0.1750001000         0.6600000000         1.6285777776        10.7976043213        -0.7761356663 
        0.1800020000         0.6600000000         1.6158330202        10.4656073370        -0.7248928567 
        0.1850001000         0.6600000000         1.6311267291        10.8640037182        -0.6704473714 
        0.1900001000         0.6600000000         1.6132840687        10.3992079401        -0.6288125886 
        0.1950001000         0.6600000000         1.6336756806        10.9304031150        -0.5839751301 
        0.2000001000         0.6600000000         1.6311267291        10.8640037182        -0.5167189424 
        0.2051271000         0.6600000000         1.6438714865        11.1960007025        -0.4654761328 
        0.2100001000         0.6600000000         1.6336756806        10.9304031150        -0.4046252963 
        0.2150001000         0.6600000000         1.6413225350        11.1296013057        -0.3758012159 
        0.2200000000         0.6600000000         1.6387735836        11.0632019088        -0.3085450282 
        0.2250001000         0.6600000000         1.6311267291        10.8640037182        -0.2637075697 
        0.2300001000         0.6600000000         1.6387735836        11.0632019088        -0.2124647601 
        0.2350001000         0.6600000000         1.6489693895        11.3287994963        -0.1548165992 
        0.2400001000         0.6600000000         1.6515183410        11.3951988931        -0.0939657627 
        0.2450001000         0.6600000000         1.6489693895        11.3287994963        -0.0459256287 
        0.2500000000         0.6600000000         1.6566162440        11.5279976869         0.0181278834 
        0.2550001000         0.6600000000         1.6234798746        10.6648055276         0.0597626663 
        0.2600001000         0.6600000000         1.6642630984        11.7271958775         0.1174108271 
        0.2650001000         0.6600000000         1.6438714865        11.1960007025         0.1782616636 
        0.2700001000         0.6600000000         1.6515183410        11.3951988931         0.2198964464 
        0.2750001000         0.6600000000         1.6566162440        11.5279976869         0.2839499585 
        0.2800001000         0.6600000000         1.6489693895        11.3287994963         0.3415981194 
        0.2850001000         0.6600000000         1.6489693895        11.3287994963         0.3992462803 
        0.2900001000         0.6600000000         1.6693610014        11.8599946712         0.4568944411 
        0.2950001000         0.6600000000         1.6464204380        11.2624000994         0.5113399264 
        0.3000001000         0.6600000000         1.6846547103        12.2583910524         0.5785961141 
        0.3050001000         0.6600000000         1.6540672925        11.4615982900         0.6266362481 
        0.3100001000         0.6600000000         1.6642630984        11.7271958775         0.6810817334 
        0.3150001000         0.6600000000         1.6515183410        11.3951988931         0.7387298943 
        0.3200001000         0.6600000000         1.6770078558        12.0591928618         0.8027834063 
        0.3250001000         0.6600000000         1.6515183410        11.3951988931         0.8444181892 
        0.3300001000         0.6600000000         1.6668120499        11.7935952744         0.9084717013 
        0.3350045000         0.6600000000         1.6617141469        11.6607964806         0.9693225377 
        0.3400001000         0.6600000000         1.6719099529        11.9263940681         1.0237680230 
        0.3450000000         0.6600000000         1.6591651954        11.5943970837         1.0814161839 
        0.3500001000         0.6600000000         1.6617141469        11.6607964806         1.1326589935 
        0.3550001000         0.6600000000         1.6668120499        11.7935952744         1.2063205324 
        0.3602428000         0.6600000000         1.6821057588        12.1919916556         1.2575633421 
        0.3650001000         0.6600000000         1.6693610014        11.8599946712         1.3120088274 
        0.3700001000         0.6600000000         1.6897526133        12.3911898462         1.3728596638 
        0.3750000000         0.6600000000         1.6540672925        11.4615982900         1.4401158515 
        0.3800001000         0.6600000000         1.6897526133        12.3911898462         1.4913586612 
        0.3850001000         0.6600000000         1.6693610014        11.8599946712         1.5586148488 
        0.3900001000         0.6600000000         1.6999484192        12.6567874337         1.6130603341 
        0.3950001000         0.6600000000         1.6617141469        11.6607964806         1.6546951170 
        0.4000001000         0.6600000000         1.6770078558        12.0591928618         1.7123432778 
        0.4050001000         0.6600000000         1.6770078558        12.0591928618         1.7763967899 
        0.4100001000         0.6600000000         1.6693610014        11.8599946712         1.8340449508 
        0.4150001000         0.6600000000         1.6846547103        12.2583910524         1.8884904360 
        0.4200001000         0.6600000000         1.6693610014        11.8599946712         1.9493412725 
        0.4250001000         0.6600000000         1.6693610014        11.8599946712         2.0101921090 
        0.4300001000         0.6600000000         1.6821057588        12.1919916556         2.0710429455 
        0.4350001000         0.6600000000         1.6515183410        11.3951988931         2.1286911063 
        0.4400001000         0.6600000000         1.7101442252        12.9223850211         2.2087579964 
        0.4450001000         0.6600000000         1.6795568073        12.1255922587         2.2600008061 
        0.4500001000         0.6600000000         1.6719099529        11.9263940681         2.3208516426 
        0.4550001000         0.6600000000         1.6923015648        12.4575892430         2.3817024790 
        0.4600001000         0.6600000000         1.6897526133        12.3911898462         2.4489586667 
        0.4650001000         0.6600000000         1.6693610014        11.8599946712         2.5002014764 
        0.4700000000         0.6600000000         1.6999484192        12.6567874337         2.5706603397 
        0.4750001000         0.6600000000         1.6821057588        12.1919916556         2.6315111761 
        0.4800001000         0.6600000000         1.6948505162        12.5239886399         2.6859566614 
        0.4850001000         0.6600000000         1.6846547103        12.2583910524         2.7564155247 
        0.4900001000         0.6600000000         1.6821057588        12.1919916556         2.8108610099 
        0.4950001000         0.6600000000         1.6744589044        11.9927934650         2.8621038196 
        0.5000000000         0.6600000000         1.6973994677        12.5903880368         2.9325626829 
        0.5050001000         0.6600000000         1.6821057588        12.1919916556         2.9966161950 
        0.5100001000         0.6600000000         1.6846547103        12.2583910524         3.0606697070 
        0.5150001000         0.6600000000         1.6897526133        12.3911898462         3.1087098411 
        0.5200001000         0.6600000000         1.6795568073        12.1255922587         3.1503446239 
        0.5250001000         0.6600000000         1.7024973707        12.7231868305         3.1439392727 
        0.5300001000         0.6600000000         1.6846547103        12.2583910524        -1.7433436987 
        0.5350001000         0.6600000000         1.6872036618        12.3247904493        -3.1461156132 
        0.5400001000         0.6600000000         1.7024973707        12.7231868305        -3.1301022351 
        0.5450001000         0.6600000000         1.6821057588        12.1919916556        -3.1493182888 
        0.5500001000         0.6600000000         1.6999484192        12.6567874337        -3.1172915327 
        0.5550001000         0.6600000000         1.6821057588        12.1919916556        -3.0532380207 
        0.5600001000         0.6600000000         1.7126931766        12.9887844180        -2.9891845086 
        0.5650061000         0.6600000000         1.6999484192        12.6567874337        -2.9123202941 
        0.5700001000         0.6600000000         1.6923015648        12.4575892430        -2.8578748088 
        0.5750001000         0.6600000000         1.7101442252        12.9223850211        -2.7778079187 
        0.5800001000         0.6600000000         1.6821057588        12.1919916556        -2.7329704603 
        0.5850001000         0.6600000000         1.7228889826        13.2543820055        -2.6529035702 
        0.5900001000         0.6600000000         1.6923015648        12.4575892430        -2.5920527337 
        0.5950000000         0.6600000000         1.7126931766        12.9887844180        -2.5376072484 
        0.6000001000         0.6600000000         1.7024973707        12.7231868305        -2.4639457096 
        0.6050001000         0.6600000000         1.6973994677        12.5903880368        -2.4127028999 
        0.6100001000         0.6600000000         1.7228889826        13.2543820055        -2.3358386854 
        0.6150001000         0.6600000000         1.7075952737        12.8559856243        -2.2877985513 
        0.6200001000         0.6600000000         1.7101442252        12.9223850211        -2.2141370125 
        0.6250000000         0.6600000000         1.7126931766        12.9887844180        -2.1564888516 
        0.6300001000         0.6600000000         1.7126931766        12.9887844180        -2.0924353395 
        0.6350001000         0.6600000000         1.6948505162        12.5239886399        -2.0411925298 
        0.6400031000         0.6600000000         1.7254379341        13.3207814023        -1.9579229641 
        0.6450001000         0.6600000000         1.7203400311        13.1879826086        -1.9002748033 
        0.6500001000         0.6600000000         1.7177910796        13.1215832117        -1.8426266424 
        0.6550001000         0.6600000000         1.7126931766        12.9887844180        -1.7881811571 
        0.6600001000         0.6600000000         1.7101442252        12.9223850211        -1.7241276451 
        0.6650005000         0.6600000000         1.7203400311        13.1879826086        -1.6504661062 
        0.6700001000         0.6600000000         1.7305358370        13.4535801961        -1.5864125941 
        0.6750001000         0.6600000000         1.7177910796        13.1215832117        -1.5287644332 
        0.6800001000         0.6600000000         1.7330847885        13.5199795930        -1.4454948675 
        0.6850001000         0.6600000000         1.7254379341        13.3207814023        -1.3846440311 
        0.6900001000         0.6600000000         1.7305358370        13.4535801961        -1.3237931946 
        0.6950001000         0.6600000000         1.7228889826        13.2543820055        -1.2661450337 
        0.7000001000         0.6600000000         1.7330847885        13.5199795930        -1.1956861704 
        0.7050001000         0.6600000000         1.7279868856        13.3871807992        -1.1348353340 
        0.7100001000         0.6600000000         1.7050463222        12.7895862274        -1.0771871731 
        0.7150001000         0.6600000000         1.7305358370        13.4535801961        -1.0099309854 
        0.7200000000         0.6600000000         1.7305358370        13.4535801961        -0.9490801489 
        0.7250001000         0.6600000000         1.7330847885        13.5199795930        -0.8946346637 
        0.7300001000         0.6600000000         1.7330847885        13.5199795930        -0.8113650980 
        0.7350001000         0.6600000000         1.7203400311        13.1879826086        -0.7473115859 
        0.7400001000         0.6600000000         1.7407316430        13.7191777836        -0.6832580738 
        0.7450001000         0.6600000000         1.7228889826        13.2543820055        -0.6320152642 
