           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.6000000000         1.2130986854        -0.0254973684         1.2287392617 
        0.0050001000        -0.6000000000         1.2105497339        -0.0918967653         1.2287392617 
        0.0100001000        -0.6000000000         1.2130986854        -0.0254973684         1.2287392617 
        0.0150000000        -0.6000000000         1.2181965884         0.1073014253         1.2383472885 
        0.0200000000        -0.6000000000         1.0499657903        -4.2750587680         1.2191312348 
        0.0250000000        -0.6000000000         1.0601615963        -4.0094611806         1.2127258836 
        0.0300000000        -0.6000000000         1.1162385289        -2.5486744494         1.1839018032 
        0.0350001000        -0.6000000000         1.0066336150        -5.4038485148         1.1678884252 
        0.0400001000        -0.6000000000         1.0295741784        -4.8062539430         1.1390643447 
        0.0450000000        -0.6000000000         1.0066336150        -5.4038485148         1.1134429399 
        0.0500000000        -0.6000000000         0.9989867606        -5.6030467054         1.0782135083 
        0.0550000000        -0.6000000000         0.9785951487        -6.1342418804         1.0654028059 
        0.0600000000        -0.6000000000         1.0066336150        -5.4038485148         1.0397814010 
        0.0650001000        -0.6000000000         0.9683993428        -6.3998394679         1.0077546450 
        0.0700001000        -0.6000000000         0.9683993428        -6.3998394679         0.9693225377 
        0.0750000000        -0.6000000000         0.9709482942        -6.3334400710         0.9469038085 
        0.0800000000        -0.6000000000         0.9531056338        -6.7982358491         0.9052690257 
        0.0850000000        -0.6000000000         0.9378119249        -7.1966322303         0.8636342428 
        0.0900000000        -0.6000000000         0.9429098279        -7.0638334366         0.8412155136 
        0.0950015000        -0.6000000000         0.9276161190        -7.4622298178         0.8027834063 
        0.1000001000        -0.6000000000         0.9225182160        -7.5950286115         0.7643512991 
        0.1050001000        -0.6000000000         0.9301650705        -7.3958304209         0.7259191919 
        0.1100000000        -0.6000000000         0.9174203130        -7.7278274052         0.6906897602 
        0.1150000000        -0.6000000000         0.9021266041        -8.1262237865         0.6522576530 
        0.1200000000        -0.6000000000         0.9327140220        -7.3294310240         0.6202308969 
        0.1250000000        -0.6000000000         0.9021266041        -8.1262237865         0.5785961141 
        0.1300682000        -0.6000000000         0.9072245071        -7.9934249927         0.5369613312 
        0.1350001000        -0.6000000000         0.8817349922        -8.6574189614         0.5081372508 
        0.1400000000        -0.6000000000         0.9097734586        -7.9270255959         0.4568944411 
        0.1450000000        -0.6000000000         0.8868328952        -8.5246201677         0.4248676851 
        0.1500000000        -0.6000000000         0.9021266041        -8.1262237865         0.3672195242 
        0.1550000000        -0.6000000000         0.8460496714        -9.5870105176         0.3223820658 
        0.1600001000        -0.6000000000         0.8740881378        -8.8566171520         0.2807472829 
        0.1650001000        -0.6000000000         0.8995776526        -8.1926231833         0.2391125001 
        0.1700000000        -0.6000000000         0.8485986229        -9.5206111207         0.2102884196 
        0.1750000000        -0.6000000000         0.8868328952        -8.5246201677         0.1718563124 
        0.1800001000        -0.6000000000         0.8613433804        -9.1886141364         0.1174108271 
        0.1850000000        -0.6000000000         0.8664412833        -9.0558153426         0.0693706931 
        0.1900001000        -0.6000000000         0.8536965259        -9.3878123270         0.0341412614 
        0.1950001000        -0.6000000000         0.8715391863        -8.9230165489        -0.0042908458 
        0.2000000000        -0.6000000000         0.8358538655        -9.8526081051        -0.0523309799 
        0.2050000000        -0.6000000000         0.8740881378        -8.8566171520        -0.1035737895 
        0.2100001000        -0.6000000000         0.8409517685        -9.7198093113        -0.1484112480 
        0.2150000000        -0.6000000000         0.8511475744        -9.4542117238        -0.1836406796 
        0.2200001000        -0.6000000000         0.8409517685        -9.7198093113        -0.2380861649 
        0.2250001000        -0.6000000000         0.8536965259        -9.3878123270        -0.2733155965 
        0.2300001000        -0.6000000000         0.8409517685        -9.7198093113        -0.3245584062 
        0.2350001000        -0.6000000000         0.8409517685        -9.7198093113        -0.3693958647 
        0.2400001000        -0.6000000000         0.8282070110       -10.0518062957        -0.4174359987 
        0.2450000000        -0.6000000000         0.8460496714        -9.5870105176        -0.4590707816 
        0.2500000000        -0.6000000000         0.8256580595       -10.1182056925        -0.5103135912 
        0.2550001000        -0.6000000000         0.8307559625        -9.9854068988        -0.5679617521 
        0.2600001000        -0.6000000000         0.8205601566       -10.2510044863        -0.6192045618 
        0.2650000000        -0.6000000000         0.8256580595       -10.1182056925        -0.6672446958 
        0.2700000000        -0.6000000000         0.8180112051       -10.3174038832        -0.7088794787 
        0.2750000000        -0.6000000000         0.8409517685        -9.7198093113        -0.7441089103 
        0.2800000000        -0.6000000000         0.8333049140        -9.9190075019        -0.7889463688 
        0.2850001000        -0.6000000000         0.8154622536       -10.3838032800        -0.8594052320 
        0.2900001000        -0.6000000000         0.8256580595       -10.1182056925        -0.8978373393 
        0.2950000000        -0.6000000000         0.8103643506       -10.5166020738        -0.9554855002 
        0.3000000000        -0.6000000000         0.8231091081       -10.1846050894        -1.0003229586 
        0.3050000000        -0.6000000000         0.8154622536       -10.3838032800        -1.0419577415 
        0.3100000000        -0.6000000000         0.8205601566       -10.2510044863        -1.0932005511 
        0.3150001000        -0.6000000000         0.8333049140        -9.9190075019        -1.1316326584 
        0.3200001000        -0.6000000000         0.8129133021       -10.4502026769        -1.1892808192 
        0.3250000000        -0.6000000000         0.8052664477       -10.6494008675        -1.2501316557 
        0.3300000000        -0.6000000000         0.8129133021       -10.4502026769        -1.2949691142 
        0.3350000000        -0.6000000000         0.8129133021       -10.4502026769        -1.3526172750 
        0.3400000000        -0.6000000000         0.8027174962       -10.7158002644        -1.3878467067 
        0.3450001000        -0.6000000000         0.8256580595       -10.1182056925        -1.4454948675 
        0.3500001000        -0.6000000000         0.8154622536       -10.3838032800        -1.4967376772 
        0.3550001000        -0.6000000000         0.8001685447       -10.7821996612        -1.5543858381 
        0.3600000000        -0.6000000000         0.8103643506       -10.5166020738        -1.6024259721 
        0.3650000000        -0.6000000000         0.8078153991       -10.5830014706        -1.6568714574 
        0.3700000000        -0.6000000000         0.7950706417       -10.9149984550        -1.7113169427 
        0.3750000000        -0.6000000000         0.7950706417       -10.9149984550        -1.7593570767 
        0.3800001000        -0.6000000000         0.8052664477       -10.6494008675        -1.8105998864 
        0.3850001000        -0.6000000000         0.7874237873       -11.1141966456        -1.8650453716 
        0.3900000000        -0.6000000000         0.8129133021       -10.4502026769        -1.9066801545 
        0.3950000000        -0.6000000000         0.7950706417       -10.9149984550        -1.9611256398 
        0.4000000000        -0.6000000000         0.7950706417       -10.9149984550        -2.0219764762 
        0.4050000000        -0.6000000000         0.7950706417       -10.9149984550        -2.0732192859 
        0.4100001000        -0.6000000000         0.7874237873       -11.1141966456        -2.1308674468 
        0.4150001000        -0.6000000000         0.7899727387       -11.0477972487        -2.1885156076 
        0.4200001000        -0.6000000000         0.7950706417       -10.9149984550        -2.2205423637 
        0.4250000000        -0.6000000000         0.7848748358       -11.1805960425        -2.2877985513 
        0.4300000000        -0.6000000000         0.7925216902       -10.9813978518        -2.3422440366 
        0.4350000000        -0.6000000000         0.7874237873       -11.1141966456        -2.4030948731 
        0.4400001000        -0.6000000000         0.7823258843       -11.2469954393        -2.4415269803 
        0.4450001000        -0.6000000000         0.8027174962       -10.7158002644        -2.4991751412 
        0.4500000000        -0.6000000000         0.7848748358       -11.1805960425        -2.5536206265 
        0.4550000000        -0.6000000000         0.7823258843       -11.2469954393        -2.6176741385 
        0.4600000000        -0.6000000000         0.7823258843       -11.2469954393        -2.6849303262 
        0.4650000000        -0.6000000000         0.7644832239       -11.7117912174        -2.7393758115 
        0.4700001000        -0.6000000000         0.7746790298       -11.4461936299        -2.7874159455 
        0.4750001000        -0.6000000000         0.7874237873       -11.1141966456        -2.8482667820 
        0.4800001000        -0.6000000000         0.7848748358       -11.1805960425        -2.8995095917 
        0.4850000000        -0.6000000000         0.7670321754       -11.6453918205        -2.9571577525 
        0.4900000000        -0.6000000000         0.7874237873       -11.1141966456        -3.0244139402 
        0.4950000000        -0.6000000000         0.7746790298       -11.4461936299        -3.0756567499 
        0.5000000000        -0.6000000000         0.7746790298       -11.4461936299        -3.1333049108 
        0.5050001000        -0.6000000000         0.7823258843       -11.2469954393        -3.1493182888 
        0.5100001000        -0.6000000000         0.7772279813       -11.3797942331        -3.1397102620 
        0.5150000000        -0.6000000000         0.7899727387       -11.0477972487        -1.7529517255 
        0.5200000000        -0.6000000000         0.7925216902       -10.9813978518        -1.7337356719 
        0.5250000000        -0.6000000000         0.7848748358       -11.1805960425         3.1503446239 
        0.5300000000        -0.6000000000         0.7823258843       -11.2469954393         3.1439392727 
        0.5350001000        -0.6000000000         0.7721300783       -11.5125930268         3.1343312459 
        0.5400001000        -0.6000000000         0.7925216902       -10.9813978518         3.0734804095 
        0.5450057000        -0.6000000000         0.7619342724       -11.7781906143         3.0158322486 
        0.5500000000        -0.6000000000         0.7925216902       -10.9813978518         2.9677921145 
        0.5550000000        -0.6000000000         0.7874237873       -11.1141966456         2.9101439537 
        0.5600000000        -0.6000000000         0.7593853209       -11.8445900111         2.8460904416 
        0.5650001000        -0.6000000000         0.7925216902       -10.9813978518         2.7916449563 
        0.5700001000        -0.6000000000         0.7950706417       -10.9149984550         2.7404021467 
        0.5750001000        -0.6000000000         0.7644832239       -11.7117912174         2.6859566614 
        0.5800001000        -0.6000000000         0.7848748358       -11.1805960425         2.6187004737 
        0.5850000000        -0.6000000000         0.7746790298       -11.4461936299         2.5578496372 
        0.5900048000        -0.6000000000         0.7619342724       -11.7781906143         2.5002014764 
        0.5950001000        -0.6000000000         0.7848748358       -11.1805960425         2.4553640179 
        0.6000001000        -0.6000000000         0.7746790298       -11.4461936299         2.4041212083 
        0.6050001000        -0.6000000000         0.7823258843       -11.2469954393         2.3304596694 
        0.6100000000        -0.6000000000         0.7797769328       -11.3133948362         2.2824195353 
        0.6150000000        -0.6000000000         0.7670321754       -11.6453918205         2.2151633476 
        0.6200000000        -0.6000000000         0.7746790298       -11.4461936299         2.1735285648 
        0.6250000000        -0.6000000000         0.7823258843       -11.2469954393         2.1158804039 
        0.6300001000        -0.6000000000         0.7797769328       -11.3133948362         2.0582322430 
        0.6350001000        -0.6000000000         0.7874237873       -11.1141966456         2.0133947846 
        0.6400000000        -0.6000000000         0.7619342724       -11.7781906143         1.9397332457 
        0.6450000000        -0.6000000000         0.7823258843       -11.2469954393         1.8820850848 
        0.6500000000        -0.6000000000         0.7644832239       -11.7117912174         1.8212342484 
        0.6550000000        -0.6000000000         0.7746790298       -11.4461936299         1.7667887631 
        0.6600001000        -0.6000000000         0.7746790298       -11.4461936299         1.7219513046 
        0.6650001000        -0.6000000000         0.7746790298       -11.4461936299         1.6643031438 
        0.6700000000        -0.6000000000         0.7797769328       -11.3133948362         1.6194656853 
        0.6751586000        -0.6000000000         0.7670321754       -11.6453918205         1.5426014708 
        0.6800000000        -0.6000000000         0.7644832239       -11.7117912174         1.5009666880 
        0.6850000000        -0.6000000000         0.7823258843       -11.2469954393         1.4465212027 
        0.6900001000        -0.6000000000         0.7568363694       -11.9109894080         1.3888730418 
        0.6950001000        -0.6000000000         0.7848748358       -11.1805960425         1.3280222054 
        0.7000001000        -0.6000000000         0.7976195932       -10.8485990581         1.2863874225 
        0.7050001000        -0.6000000000         0.7670321754       -11.6453918205         1.2287392617 
        0.7100000000        -0.6000000000         0.7848748358       -11.1805960425         1.1646857496 
        0.7150000000        -0.6000000000         0.7721300783       -11.5125930268         1.1102402643 
        0.7200001000        -0.6000000000         0.7517384665       -12.0437882018         1.0461867522 
        0.7250001000        -0.6000000000         0.7899727387       -11.0477972487         0.9981466182 
        0.7300001000        -0.6000000000         0.8052664477       -10.6494008675         0.9437011329 
        0.7350000000        -0.6000000000         0.7491895150       -12.1101875986         0.8892556476 
        0.7400889000        -0.6000000000         0.8001685447       -10.7821996612         0.8380128380 
        0.7450000000        -0.6000000000         0.7695811269       -11.5789924237         0.7803646771 
        0.7500000000        -0.6000000000         0.7746790298       -11.4461936299         0.7227165162 
        0.7550001000        -0.6000000000         0.8027174962       -10.7158002644         0.6746763822 
        0.7600001000        -0.6000000000         0.7746790298       -11.4461936299         0.6106228701 
        0.7650000000        -0.6000000000         0.7619342724       -11.7781906143         0.5593800605 
        0.7700000000        -0.6000000000         0.7772279813       -11.3797942331         0.4953265484 
        0.7750000000        -0.6000000000         0.7644832239       -11.7117912174         0.4472864143 
        0.7800000000        -0.6000000000         0.7874237873       -11.1141966456         0.4024489559 
        0.7850001000        -0.6000000000         0.7848748358       -11.1805960425         0.3448007950 
        0.7900001000        -0.6000000000         0.7823258843       -11.2469954393         0.2839499585 
        0.7950000000        -0.6000000000         0.7772279813       -11.3797942331         0.2263017977 
        0.8000000000        -0.6000000000         0.7848748358       -11.1805960425         0.1750589880 
        0.8050000000        -0.6000000000         0.7517384665       -12.0437882018         0.1110054759 
        0.8100000000        -0.6000000000         0.7797769328       -11.3133948362         0.0597626663 
        0.8150001000        -0.6000000000         0.7848748358       -11.1805960425         0.0085198566 
        0.8200001000        -0.6000000000         0.7848748358       -11.1805960425        -0.0363176019 
        0.8250001000        -0.6000000000         0.7619342724       -11.7781906143        -0.0971684383 
        0.8300001000        -0.6000000000         0.7848748358       -11.1805960425        -0.1484112480 
        0.8350001000        -0.6000000000         0.7695811269       -11.5789924237        -0.2092620845 
        0.8400000000        -0.6000000000         0.7746790298       -11.4461936299        -0.2605048941 
        0.8450001000        -0.6000000000         0.7670321754       -11.6453918205        -0.3181530550 
        0.8500001000        -0.6000000000         0.7823258843       -11.2469954393        -0.3758012159 
        0.8550001000        -0.6000000000         0.7644832239       -11.7117912174        -0.4270440255 
        0.8600000000        -0.6000000000         0.7823258843       -11.2469954393        -0.4782868352 
        0.8650000000        -0.6000000000         0.7619342724       -11.7781906143        -0.5423403473 
        0.8700000000        -0.6000000000         0.7772279813       -11.3797942331        -0.5935831569 
        0.8750000000        -0.6000000000         0.7695811269       -11.5789924237        -0.6480286422 
        0.8800008000        -0.6000000000         0.7695811269       -11.5789924237        -0.7120821543 
        0.8850001000        -0.6000000000         0.7848748358       -11.1805960425        -0.7473115859 
        0.8900000000        -0.6000000000         0.7670321754       -11.6453918205        -0.8049597468 
        0.8950000000        -0.6000000000         0.7797769328       -11.3133948362        -0.8562025564 
        0.9000000000        -0.6000000000         0.7797769328       -11.3133948362        -0.9138507173 
        0.9050000000        -0.6000000000         0.7568363694       -11.9109894080        -0.9875122562 
        0.9100001000        -0.6000000000         0.7848748358       -11.1805960425        -1.0195390122 
        0.9150001000        -0.6000000000         0.7874237873       -11.1141966456        -1.0867951999 
        0.9200000000        -0.6000000000         0.7619342724       -11.7781906143        -1.1316326584 
        0.9250000000        -0.6000000000         0.7797769328       -11.3133948362        -1.2084968729 
        0.9300000000        -0.6000000000         0.7670321754       -11.6453918205        -1.2597396825 
        0.9350000000        -0.6000000000         0.7670321754       -11.6453918205        -1.3205905190 
        0.9400001000        -0.6000000000         0.7848748358       -11.1805960425        -1.3686306530 
        0.9450001000        -0.6000000000         0.7619342724       -11.7781906143        -1.4326841651 
        0.9500001000        -0.6000000000         0.7797769328       -11.3133948362        -1.4839269748 
        0.9550001000        -0.6000000000         0.7619342724       -11.7781906143        -1.5447778113 
        0.9600336000        -0.6000000000         0.7644832239       -11.7117912174        -1.5992232965 
        0.9650000000        -0.6000000000         0.7695811269       -11.5789924237        -1.6472634306 
        0.9700001000        -0.6000000000         0.7772279813       -11.3797942331        -1.6953035646 
        0.9750001000        -0.6000000000         0.7797769328       -11.3133948362        -1.7593570767 
        0.9800001000        -0.6000000000         0.7644832239       -11.7117912174        -1.8105998864 
        0.9850000000        -0.6000000000         0.7772279813       -11.3797942331        -1.8714507228 
        0.9900000000        -0.6000000000         0.7797769328       -11.3133948362        -1.9226935325 
        0.9950000000        -0.6000000000         0.7670321754       -11.6453918205        -1.9835443690 
        1.0000000000        -0.6000000000         0.7721300783       -11.5125930268        -2.0411925298 
        1.0050001000        -0.6000000000         0.7797769328       -11.3133948362        -2.0860299883 
        1.0100001000        -0.6000000000         0.7593853209       -11.8445900111        -2.1532861760 
        1.0150000000        -0.6000000000         0.7772279813       -11.3797942331        -2.2077316612 
        1.0200001000        -0.6000000000         0.7542874179       -11.9773888049        -2.2653798221 
        1.0250000000        -0.6000000000         0.7568363694       -11.9109894080        -2.3294333342 
        1.0300000000        -0.6000000000         0.7695811269       -11.5789924237        -2.3838788195 
        1.0350001000        -0.6000000000         0.7670321754       -11.6453918205        -2.4383243047 
        1.0400001000        -0.6000000000         0.7644832239       -11.7117912174        -2.5087831680 
        1.0450000000        -0.6000000000         0.7746790298       -11.4461936299        -2.5536206265 
        1.0500000000        -0.6000000000         0.7568363694       -11.9109894080        -2.6080661117 
        1.0550000000        -0.6000000000         0.7772279813       -11.3797942331        -2.6721196238 
        1.0600000000        -0.6000000000         0.7593853209       -11.8445900111        -2.7393758115 
        1.0650001000        -0.6000000000         0.7746790298       -11.4461936299        -2.7874159455 
        1.0700001000        -0.6000000000         0.7721300783       -11.5125930268        -2.8354560796 
        1.0750000000        -0.6000000000         0.7823258843       -11.2469954393        -2.8963069161 
        1.0800000000        -0.6000000000         0.7568363694       -11.9109894080        -2.9763738062 
        1.0850000000        -0.6000000000         0.7619342724       -11.7781906143        -3.0340219670 
