           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000        -0.2600000000         1.2105497339        -0.0918967653         1.6450870902 
        0.0050000000        -0.2600000000         1.2130986854        -0.0254973684         1.6450870902 
        0.0100001000        -0.2600000000         1.2080007824        -0.1582961621         1.6354790633 
        0.0150001000        -0.2600000000         1.2105497339        -0.0918967653         1.6450870902 
        0.0200001000        -0.2600000000         1.2130986854        -0.0254973684         1.6418844145 
        0.0250000000        -0.2600000000         1.1927070735        -0.5566925434         1.6482897658 
        0.0300000000        -0.2600000000         1.0729063537        -3.6774641962         1.6194656853 
        0.0350000000        -0.2600000000         1.1468259468        -1.7518816870         1.6194656853 
        0.0400001000        -0.2600000000         1.1595707042        -1.4198847027         1.6066549829 
        0.0450001000        -0.2600000000         1.0882000626        -3.2790678150         1.5938442805 
        0.0500001000        -0.2600000000         1.1315322379        -2.1502780682         1.5874389293 
        0.0550000000        -0.2600000000         1.1034937715        -2.8806714338         1.5714255513 
        0.0600000000        -0.2600000000         1.1136895775        -2.6150738463         1.5522094976 
        0.0650000000        -0.2600000000         1.0983958685        -3.0134702275         1.5361961196 
        0.0700001000        -0.2600000000         1.1009448200        -2.9470708307         1.5297907684 
        0.0750001000        -0.2600000000         1.0882000626        -3.2790678150         1.5201827416 
        0.0800001000        -0.2600000000         1.1111406260        -2.6814732432         1.5041693636 
        0.0850064000        -0.2600000000         1.0882000626        -3.2790678150         1.5009666880 
        0.0900000000        -0.2600000000         1.1085916745        -2.7478726400         1.4817506344 
        0.0950000000        -0.2600000000         1.0882000626        -3.2790678150         1.4625345807 
        0.1000000000        -0.2600000000         1.0907490141        -3.2126684181         1.4433185271 
        0.1050001000        -0.2600000000         1.0882000626        -3.2790678150         1.4273051491 
        0.1100001000        -0.2600000000         1.0831021596        -3.4118666087         1.4144944467 
        0.1150001000        -0.2600000000         1.0831021596        -3.4118666087         1.3888730418 
        0.1200000000        -0.2600000000         1.0805532081        -3.4782660056         1.3728596638 
        0.1250000000        -0.2600000000         1.0780042567        -3.5446654025         1.3568462858 
        0.1300000000        -0.2600000000         1.0780042567        -3.5446654025         1.3344275566 
        0.1350001000        -0.2600000000         1.0703574022        -3.7438635931         1.3216168542 
        0.1400001000        -0.2600000000         1.0729063537        -3.6774641962         1.3024008005 
        0.1450001000        -0.2600000000         1.0703574022        -3.7438635931         1.2895900981 
        0.1500000000        -0.2600000000         1.0703574022        -3.7438635931         1.2703740445 
        0.1550000000        -0.2600000000         1.0576126448        -4.0758605774         1.2479553153 
        0.1600000000        -0.2600000000         1.0703574022        -3.7438635931         1.2319419373 
        0.1650001000        -0.2600000000         1.0499657903        -4.2750587680         1.2127258836 
        0.1700001000        -0.2600000000         1.0780042567        -3.5446654025         1.2127258836 
        0.1750001000        -0.2600000000         1.0499657903        -4.2750587680         1.1774964520 
