           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.2000000000         1.2181965884         0.1073014253         0.1654509612 
        0.0050000000         0.2000000000         1.2156476369         0.0409020285         0.1590456100 
        0.0100000000         0.2000000000         1.2130986854        -0.0254973684         0.1494375832 
        0.0150000000         0.2000000000         1.2207455399         0.1737008222         0.1654509612 
        0.0200000000         0.2000000000         1.2130986854        -0.0254973684         0.1590456100 
        0.0250000000         0.2000000000         1.2130986854        -0.0254973684         0.1558429344 
        0.0300000000         0.2000000000         1.3201546478         2.7632773001         0.1718563124 
        0.0350000000         0.2000000000         1.3023119874         2.2984815220         0.1750589880 
        0.0400000000         0.2000000000         1.2793714240         1.7008869502         0.1782616636 
        0.0450000000         0.2000000000         1.2666266666         1.3688899659         0.1878696904 
        0.0500000000         0.2000000000         1.3125077934         2.5640791095         0.1910723660 
        0.0550043000         0.2000000000         1.2946651330         2.0992833314         0.2102884196 
        0.0600000000         0.2000000000         1.3328994052         3.0952742845         0.2295044733 
        0.0650000000         0.2000000000         1.3023119874         2.2984815220         0.2423151757 
        0.0700001000         0.2000000000         1.3048609389         2.3648809189         0.2359098245 
        0.0750000000         0.2000000000         1.3125077934         2.5640791095         0.2583285537 
        0.0800000000         0.2000000000         1.3125077934         2.5640791095         0.2679365805 
        0.0850000000         0.2000000000         1.3048609389         2.3648809189         0.2743419317 
        0.0900000000         0.2000000000         1.3150567448         2.6304785064         0.2871526341 
        0.0950000000         0.2000000000         1.3150567448         2.6304785064         0.3031660121 
        0.1000000000         0.2000000000         1.3176056963         2.6968779032         0.3223820658 
        0.1050000000         0.2000000000         1.3227035993         2.8296766970         0.3351927682 
        0.1100000000         0.2000000000         1.3227035993         2.8296766970         0.3512061462 
        0.1150000000         0.2000000000         1.3252525508         2.8960760939         0.3608141730 
        0.1200000000         0.2000000000         1.3201546478         2.7632773001         0.3704221998 
        0.1250000000         0.2000000000         1.3227035993         2.8296766970         0.3832329022 
        0.1300000000         0.2000000000         1.3303504538         3.0288748876         0.4056516315 
        0.1350000000         0.2000000000         1.3303504538         3.0288748876         0.4312730363 
        0.1400000000         0.2000000000         1.3354483567         3.1616736813         0.4408810631 
        0.1450000000         0.2000000000         1.3278015023         2.9624754907         0.4440837387 
        0.1500000000         0.2000000000         1.3278015023         2.9624754907         0.4600971167 
        0.1550000000         0.2000000000         1.3379973082         3.2280730782         0.4825158460 
        0.1600000000         0.2000000000         1.3354483567         3.1616736813         0.5081372508 
        0.1650000000         0.2000000000         1.3328994052         3.0952742845         0.5113399264 
        0.1700000000         0.2000000000         1.3354483567         3.1616736813         0.5273533044 
        0.1750000000         0.2000000000         1.3303504538         3.0288748876         0.5337586556 
        0.1800001000         0.2000000000         1.3405462597         3.2944724751         0.5561773849 
        0.1850000000         0.2000000000         1.3303504538         3.0288748876         0.5689880873 
        0.1900000000         0.2000000000         1.3354483567         3.1616736813         0.5882041409 
        0.1950001000         0.2000000000         1.3354483567         3.1616736813         0.6170282213 
        0.2000000000         0.2000000000         1.3405462597         3.2944724751         0.6106228701 
        0.2050000000         0.2000000000         1.3456441627         3.4272712688         0.6458523018 
        0.2100001000         0.2000000000         1.3456441627         3.4272712688         0.6490549774 
        0.2150000000         0.2000000000         1.3354483567         3.1616736813         0.6682710310 
        0.2200000000         0.2000000000         1.3379973082         3.2280730782         0.6842844090 
        0.2250000000         0.2000000000         1.3507420656         3.5600700625         0.7002977870 
        0.2300000000         0.2000000000         1.3507420656         3.5600700625         0.7259191919 
        0.2350000000         0.2000000000         1.3583889201         3.7592682532         0.7451352455 
        0.2400001000         0.2000000000         1.3379973082         3.2280730782         0.7419325699 
        0.2450000000         0.2000000000         1.3456441627         3.4272712688         0.7643512991 
        0.2500000000         0.2000000000         1.3481931142         3.4936706657         0.7803646771 
        0.2550000000         0.2000000000         1.3507420656         3.5600700625         0.8155941088 
        0.2600000000         0.2000000000         1.3558399686         3.6928688563         0.8252021356 
        0.2650000000         0.2000000000         1.3354483567         3.1616736813         0.8316074868 
        0.2700000000         0.2000000000         1.3507420656         3.5600700625         0.8604315672 
        0.2750000000         0.2000000000         1.3430952112         3.3608718719         0.8764449452 
        0.2800000000         0.2000000000         1.3456441627         3.4272712688         0.8860529720 
        0.2850000000         0.2000000000         1.3456441627         3.4272712688         0.9116743769 
        0.2900001000         0.2000000000         1.3634868231         3.8920670469         0.9244850793 
        0.2950000000         0.2000000000         1.3481931142         3.4936706657         0.9404984573 
        0.3000000000         0.2000000000         1.3634868231         3.8920670469         0.9661198621 
        0.3050000000         0.2000000000         1.3405462597         3.2944724751         0.9693225377 
        0.3100000000         0.2000000000         1.3558399686         3.6928688563         0.9981466182 
        0.3150000000         0.2000000000         1.3660357746         3.9584664438         1.0205653474 
        0.3200001000         0.2000000000         1.3532910171         3.6264694594         1.0365787254 
        0.3250000000         0.2000000000         1.3507420656         3.5600700625         1.0365787254 
        0.3300000000         0.2000000000         1.3456441627         3.4272712688         1.0622001303 
        0.3350000000         0.2000000000         1.3685847260         4.0248658406         1.0878215351 
        0.3400000000         0.2000000000         1.3456441627         3.4272712688         1.1006322375 
        0.3450000000         0.2000000000         1.3583889201         3.7592682532         1.1262536423 
        0.3500001000         0.2000000000         1.3481931142         3.4936706657         1.1358616691 
        0.3550001000         0.2000000000         1.3634868231         3.8920670469         1.1614830740 
        0.3600000000         0.2000000000         1.3405462597         3.2944724751         1.1710911008 
        0.3650000000         0.2000000000         1.3532910171         3.6264694594         1.1935098300 
        0.3700000000         0.2000000000         1.3532910171         3.6264694594         1.2031178568 
        0.3750000000         0.2000000000         1.3278015023         2.9624754907         1.2127258836 
        0.3800000000         0.2000000000         1.3711336775         4.0912652375         1.2351446129 
        0.3850000000         0.2000000000         1.3303504538         3.0288748876         1.2447526397 
        0.3900000000         0.2000000000         1.3558399686         3.6928688563         1.2703740445 
        0.3950000000         0.2000000000         1.3456441627         3.4272712688         1.2895900981 
        0.4000000000         0.2000000000         1.3456441627         3.4272712688         1.3024008005 
        0.4050000000         0.2000000000         1.3481931142         3.4936706657         1.3216168542 
        0.4100000000         0.2000000000         1.3685847260         4.0248658406         1.3408329078 
        0.4150001000         0.2000000000         1.3328994052         3.0952742845         1.3472382590 
        0.4200001000         0.2000000000         1.3711336775         4.0912652375         1.3856703662 
        0.4250000000         0.2000000000         1.3456441627         3.4272712688         1.3952783931 
        0.4300000000         0.2000000000         1.3532910171         3.6264694594         1.4144944467 
        0.4350000000         0.2000000000         1.3405462597         3.2944724751         1.4401158515 
        0.4400000000         0.2000000000         1.3481931142         3.4936706657         1.4497238783 
        0.4450001000         0.2000000000         1.3532910171         3.6264694594         1.4561292295 
        0.4500000000         0.2000000000         1.3481931142         3.4936706657         1.4817506344 
        0.4550000000         0.2000000000         1.3634868231         3.8920670469         1.5073720392 
        0.4600000000         0.2000000000         1.3252525508         2.8960760939         1.5073720392 
        0.4650000000         0.2000000000         1.3558399686         3.6928688563         1.5233854172 
        0.4700000000         0.2000000000         1.3227035993         2.8296766970         1.5490068220 
        0.4750001000         0.2000000000         1.3252525508         2.8960760939         1.5490068220 
        0.4800001000         0.2000000000         1.3150567448         2.6304785064         1.5714255513 
        0.4850000000         0.2000000000         1.3430952112         3.3608718719         1.5906416049 
        0.4900000000         0.2000000000         1.3328994052         3.0952742845         1.5938442805 
        0.4950000000         0.2000000000         1.3252525508         2.8960760939         1.6066549829 
        0.5000000000         0.2000000000         1.3278015023         2.9624754907         1.6226683609 
        0.5050000000         0.2000000000         1.3354483567         3.1616736813         1.6482897658 
        0.5100000000         0.2000000000         1.3379973082         3.2280730782         1.6739111706 
        0.5150000000         0.2000000000         1.3354483567         3.1616736813         1.6899245486 
        0.5200000000         0.2000000000         1.3456441627         3.4272712688         1.7091406022 
        0.5250000000         0.2000000000         1.3379973082         3.2280730782         1.7091406022 
        0.5300000000         0.2000000000         1.3379973082         3.2280730782         1.7187486290 
        0.5350000000         0.2000000000         1.3328994052         3.0952742845         1.7315593315 
        0.5400000000         0.2000000000         1.3278015023         2.9624754907         1.7475727095 
        0.5450000000         0.2000000000         1.3303504538         3.0288748876         1.7731941143 
        0.5500000000         0.2000000000         1.3379973082         3.2280730782         1.7763967899 
        0.5550000000         0.2000000000         1.3252525508         2.8960760939         1.7924101679 
        0.5600000000         0.2000000000         1.3456441627         3.4272712688         1.8148288972 
        0.5650000000         0.2000000000         1.3303504538         3.0288748876         1.8276395996 
        0.5700721000         0.2000000000         1.3252525508         2.8960760939         1.8404503020 
        0.5750001000         0.2000000000         1.3303504538         3.0288748876         1.8532610044 
        0.5800001000         0.2000000000         1.3354483567         3.1616736813         1.8852877604 
        0.5850000000         0.2000000000         1.3227035993         2.8296766970         1.8884904360 
        0.5900000000         0.2000000000         1.3201546478         2.7632773001         1.9109091653 
        0.5950000000         0.2000000000         1.3379973082         3.2280730782         1.9205171921 
        0.6000000000         0.2000000000         1.3176056963         2.6968779032         1.9301252189 
        0.6050000000         0.2000000000         1.3328994052         3.0952742845         1.9525439481 
        0.6100000000         0.2000000000         1.3303504538         3.0288748876         1.9621519749 
        0.6150000000         0.2000000000         1.3328994052         3.0952742845         1.9877733798 
        0.6200000000         0.2000000000         1.3278015023         2.9624754907         2.0037867578 
