           Time[sec]           V_{cmd}[V]          V_{gyro}[V] \omega_{gyro}[rad/s]          \theta[rad] 
        0.0000000000         0.1200000000         1.2156476369         0.0409020285        -2.1244620955 
        0.0050000000         0.1200000000         1.2130986854        -0.0254973684        -2.1276647712 
        0.0100000000         0.1200000000         1.2054518309        -0.2246955590        -2.1372727980 
        0.0150000000         0.1200000000         1.2080007824        -0.1582961621        -2.1308674468 
        0.0200000000         0.1200000000         1.2207455399         0.1737008222        -2.1180567443 
        0.0250000000         0.1200000000         1.2054518309        -0.2246955590        -2.1340701224 
        0.0300000000         0.1200000000         1.2156476369         0.0409020285        -2.1180567443 
        0.0350000000         0.1200000000         1.3099588419         2.4976797126        -2.1180567443 
        0.0400000000         0.1200000000         1.2691756181         1.4352893627        -2.1212594199 
        0.0450000000         0.1200000000         1.2589798122         1.1696917753        -2.1020433663 
        0.0500000000         0.1200000000         1.2895672300         1.9664845377        -2.1020433663 
        0.0550000000         0.1200000000         1.2768224726         1.6344875533        -2.0924353395 
        0.0600000000         0.1200000000         1.2844693270         1.8336857439        -2.0860299883 
        0.0650000000         0.1200000000         1.2819203755         1.7672863471        -2.0796246371 
        0.0700000000         0.1200000000         1.2844693270         1.8336857439        -2.0572059079 
        0.0750000000         0.1200000000         1.2742735211         1.5680881565        -2.0604085835 
        0.0800000000         0.1200000000         1.2819203755         1.7672863471        -2.0540032323 
        0.0850000000         0.1200000000         1.2742735211         1.5680881565        -2.0540032323 
        0.0900000000         0.1200000000         1.2844693270         1.8336857439        -2.0315845030 
        0.0950000000         0.1200000000         1.2870182785         1.9000851408        -2.0251791518 
        0.1000000000         0.1200000000         1.2895672300         1.9664845377        -2.0091657738 
        0.1050000000         0.1200000000         1.2844693270         1.8336857439        -2.0091657738 
        0.1100000000         0.1200000000         1.2793714240         1.7008869502        -2.0027604226 
        0.1150000000         0.1200000000         1.2921161815         2.0328839346        -1.9835443690 
        0.1200000000         0.1200000000         1.2819203755         1.7672863471        -1.9835443690 
        0.1250000000         0.1200000000         1.2793714240         1.7008869502        -1.9835443690 
        0.1300000000         0.1200000000         1.2844693270         1.8336857439        -1.9675309910 
        0.1350000000         0.1200000000         1.2895672300         1.9664845377        -1.9579229641 
        0.1400000000         0.1200000000         1.2946651330         2.0992833314        -1.9387069105 
        0.1450000000         0.1200000000         1.2895672300         1.9664845377        -1.9387069105 
        0.1500000000         0.1200000000         1.2946651330         2.0992833314        -1.9258962081 
        0.1550000000         0.1200000000         1.2946651330         2.0992833314        -1.9194908569 
        0.1600000000         0.1200000000         1.2895672300         1.9664845377        -1.9098828301 
        0.1650000000         0.1200000000         1.2895672300         1.9664845377        -1.9002748033 
        0.1700000000         0.1200000000         1.2921161815         2.0328839346        -1.8874641009 
        0.1750000000         0.1200000000         1.2946651330         2.0992833314        -1.8714507228 
        0.1800001000         0.1200000000         1.3048609389         2.3648809189        -1.8618426960 
        0.1850000000         0.1200000000         1.2819203755         1.7672863471        -1.8618426960 
        0.1900000000         0.1200000000         1.3048609389         2.3648809189        -1.8426266424 
        0.1950000000         0.1200000000         1.2997630359         2.2320821252        -1.8330186156 
        0.2000000000         0.1200000000         1.3099588419         2.4976797126        -1.8202079132 
        0.2050000000         0.1200000000         1.3074098904         2.4312803158        -1.8202079132 
        0.2100001000         0.1200000000         1.3023119874         2.2984815220        -1.8041945352 
        0.2150000000         0.1200000000         1.3099588419         2.4976797126        -1.7881811571 
        0.2200000000         0.1200000000         1.3048609389         2.3648809189        -1.7849784815 
        0.2250000000         0.1200000000         1.3074098904         2.4312803158        -1.7657624279 
        0.2300000000         0.1200000000         1.3125077934         2.5640791095        -1.7497490499 
        0.2350000000         0.1200000000         1.3023119874         2.2984815220        -1.7593570767 
        0.2400001000         0.1200000000         1.3048609389         2.3648809189        -1.7273303207 
        0.2450000000         0.1200000000         1.3048609389         2.3648809189        -1.7273303207 
        0.2500000000         0.1200000000         1.3201546478         2.7632773001        -1.7081142671 
