           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.2000000000         1.2080007824       109.6572308591        -7.4794606288 
        0.0050000000         0.2000000000         1.2080007824       109.6572308591        -7.4794606288 
        0.0100000000         0.2000000000         1.2080007824       110.2077302449        -7.4794606288 
        0.0150000000         0.2000000000         1.2207455399       110.7582296306        11.5425653854 
        0.0200000000         0.2000000000         1.2156476369       110.0242304496         3.9337549797 
        0.0250000000         0.2000000000         1.2207455399       110.7582296306        11.5425653854 
        0.0300000000         0.2000000000         1.2207455399       110.7582296306        11.5425653854 
        0.0350000000         0.2000000000         1.2130986854       110.2077302449         0.1293497769 
        0.0400000000         0.2000000000         1.2130986854       110.0242304496         0.1293497769 
        0.0450000000         0.2000000000         1.2080007824       110.0242304496        -7.4794606288 
        0.0500000000         0.2000000000         1.2156476369       110.0242304496         3.9337549797 
        0.0550000000         0.2000000000         1.2232944913       110.7582296306        15.3469705882 
        0.0600000000         0.2000000000         1.2207455399       110.2077302449        11.5425653854 
        0.0650000000         0.2000000000         1.2156476369       110.3912300401         3.9337549797 
        0.0700000000         0.2000000000         1.2130986854       109.8407306544         0.1293497769 
        0.0750000000         0.2000000000         1.2258434428       110.3912300401        19.1513757910 
        0.0800000000         0.2000000000         1.2207455399       109.8407306544        11.5425653854 
        0.0850000000         0.2000000000         1.2513329577       110.5747298354        57.1954278193 
        0.0900000000         0.2000000000         1.3048609389       111.8592284021       137.0879370788 
        0.0950000000         0.2000000000         1.3583889201       112.5932275831       216.9804463382 
        0.1000000000         0.2000000000         1.3787805320       112.2262279926       247.4156879608 
        0.1050000000         0.2000000000         1.3762315805       114.2447257404       243.6112827580 
        0.1100000000         0.2000000000         1.3762315805       115.3457245119       243.6112827580 
        0.1150000000         0.2000000000         1.3634868231       116.0797236928       224.5892567438 
        0.1200000000         0.2000000000         1.3762315805       118.0982214406       243.6112827580 
        0.1250000000         0.2000000000         1.3685847260       118.6487208263       232.1980671495 
        0.1300000000         0.2000000000         1.3634868231       119.3827200073       224.5892567438 
        0.1350000000         0.2000000000         1.3583889201       120.6672185741       216.9804463382 
        0.1400000000         0.2000000000         1.3736826290       121.9517171408       239.8068775551 
        0.1450000000         0.2000000000         1.3685847260       123.2362157075       232.1980671495 
        0.1500000000         0.2000000000         1.3711336775       124.5207142743       236.0024723523 
        0.1550000000         0.2000000000         1.3762315805       125.6217130458       243.6112827580 
        0.1600000000         0.2000000000         1.3787805320       126.7227118173       247.4156879608 
        0.1650000000         0.2000000000         1.3864273864       128.3742099745       258.8289035693 
        0.1700000000         0.2000000000         1.3940742409       129.4752087460       270.2421191778 
        0.1750000000         0.2000000000         1.3838784350       129.8422083365       255.0244983665 
        0.1800132000         0.2000000000         1.3864273864       132.0442058795       258.8289035693 
        0.1850000000         0.2000000000         1.3864273864       133.5122042415       258.8289035693 
        0.1900000000         0.2000000000         1.3864273864       134.7967028082       258.8289035693 
        0.1950000000         0.2000000000         1.3889763379       136.2647011702       262.6333087721 
        0.2000000000         0.2000000000         1.3787805320       136.6317007607       247.4156879608 
        0.2050000000         0.2000000000         1.3787805320       138.0996991227       247.4156879608 
        0.2100001000         0.2000000000         1.3787805320       138.8336983037       247.4156879608 
        0.2150000000         0.2000000000         1.3762315805       140.3016966657       243.6112827580 
        0.2200000000         0.2000000000         1.3762315805       141.4026954371       243.6112827580 
        0.2250000000         0.2000000000         1.3966231924       143.7881927754       274.0465243806 
        0.2300000000         0.2000000000         1.3966231924       144.3386921611       274.0465243806 
        0.2350000000         0.2000000000         1.3864273864       145.8066905231       258.8289035693 
        0.2400001000         0.2000000000         1.4042700468       147.2746888851       285.4597399891 
        0.2450000000         0.2000000000         1.4042700468       149.1096868376       285.4597399891 
        0.2500000000         0.2000000000         1.3787805320       149.1096868376       247.4156879608 
        0.2550000000         0.2000000000         1.3864273864       151.1281845853       258.8289035693 
        0.2600000000         0.2000000000         1.3991721439       152.7796827425       277.8509295834 
        0.2650000000         0.2000000000         1.3966231924       153.6971817188       274.0465243806 
        0.2700000000         0.2000000000         1.3991721439       154.9816802855       277.8509295834 
        0.2750000000         0.2000000000         1.3864273864       156.0826790570       258.8289035693 
        0.2800000000         0.2000000000         1.3864273864       157.3671776238       258.8289035693 
        0.2850000000         0.2000000000         1.3864273864       158.4681763953       258.8289035693 
        0.2900001000         0.2000000000         1.3966231924       160.8536737335       274.0465243806 
        0.2950000000         0.2000000000         1.4068189983       162.3216720955       289.2641451919 
        0.3000000000         0.2000000000         1.4017210954       163.4226708670       281.6553347863 
        0.3050000000         0.2000000000         1.4042700468       164.7071694337       285.4597399891 
        0.3100000000         0.2000000000         1.3966231924       165.4411686147       274.0465243806 
        0.3150000000         0.2000000000         1.4017210954       167.4596663624       281.6553347863 
        0.3200000000         0.2000000000         1.4119169013       169.4781641102       296.8729555976 
        0.3250000000         0.2000000000         1.4144658528       170.2121632912       300.6773608004 
        0.3300000000         0.2000000000         1.3991721439       171.6801616531       277.8509295834 
        0.3350000000         0.2000000000         1.3991721439       172.4141608341       277.8509295834 
        0.3400000000         0.2000000000         1.4017210954       173.8821591961       281.6553347863 
        0.3450000000         0.2000000000         1.4017210954       175.3501575581       281.6553347863 
        0.3500001000         0.2000000000         1.4042700468       177.1851555106       285.4597399891 
        0.3550001000         0.2000000000         1.4144658528       179.0201534631       300.6773608004 
