           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         0.0800000000         1.2130986854       302.3320158701        -0.7152281781 
        0.0050000000         0.0800000000         1.2054518309       301.7815164843       -12.1284437866 
        0.0100000000         0.0800000000         1.2207455399       303.0660150511        10.6979874304 
        0.0150000000         0.0800000000         1.2080007824       301.7815164843        -8.3240385838 
        0.0200000000         0.0800000000         1.2080007824       302.1485160748        -8.3240385838 
        0.0250000000         0.0800000000         1.2130986854       302.3320158701        -0.7152281781 
        0.0300000000         0.0800000000         1.2080007824       301.7815164843        -8.3240385838 
        0.0350000000         0.0800000000         1.2232944913       302.5155156653        14.5023926332 
        0.0400000000         0.0800000000         1.2819203755       302.3320158701       102.0037122983 
        0.0450000000         0.0800000000         1.2666266666       303.6165144368        79.1772810813 
        0.0500000000         0.0800000000         1.2411371518       303.4330146416        41.1332290530 
        0.0550000000         0.0800000000         1.2717245696       303.8000142321        86.7860914869 
        0.0600000000         0.0800000000         1.2742735211       304.7175132083        90.5904966898 
        0.0650000000         0.0800000000         1.2615287636       304.5340134131        71.5684706756 
        0.0700000000         0.0800000000         1.2717245696       305.0845127988        86.7860914869 
        0.0750000000         0.0800000000         1.2640777151       305.4515123893        75.3728758785 
        0.0800000000         0.0800000000         1.2742735211       306.5525111608        90.5904966898 
        0.0850000000         0.0800000000         1.2819203755       306.9195107513       102.0037122983 
        0.0900000000         0.0800000000         1.2717245696       306.7360109560        86.7860914869 
        0.0950000000         0.0800000000         1.2819203755       307.2865103418       102.0037122983 
        0.1000000000         0.0800000000         1.2870182785       308.3875091133       109.6125227039 
        0.1050000000         0.0800000000         1.2640777151       307.6535099323        75.3728758785 
        0.1100000000         0.0800000000         1.2844693270       308.7545087038       105.8081175011 
        0.1150000000         0.0800000000         1.2819203755       309.1215082943       102.0037122983 
        0.1200000000         0.0800000000         1.2717245696       309.4885078848        86.7860914869 
        0.1250000000         0.0800000000         1.2819203755       310.4060068610       102.0037122983 
        0.1300000000         0.0800000000         1.2921161815       311.3235058373       117.2213331096 
        0.1350000000         0.0800000000         1.2844693270       311.3235058373       105.8081175011 
        0.1400000000         0.0800000000         1.2819203755       312.0575050183       102.0037122983 
        0.1450000000         0.0800000000         1.2946651330       313.1585037897       121.0257383124 
        0.1500000000         0.0800000000         1.2742735211       312.4245046088        90.5904966898 
        0.1550000000         0.0800000000         1.2844693270       313.3420035850       105.8081175011 
        0.1600000000         0.0800000000         1.2895672300       314.0760027660       113.4169279067 
        0.1650000000         0.0800000000         1.2819203755       314.6265021517       102.0037122983 
        0.1700000000         0.0800000000         1.2819203755       314.9935017422       102.0037122983 
        0.1750000000         0.0800000000         1.2870182785       315.1770015375       109.6125227039 
        0.1800000000         0.0800000000         1.2895672300       316.0945005137       113.4169279067 
        0.1850000000         0.0800000000         1.2844693270       316.6449998995       105.8081175011 
        0.1900000000         0.0800000000         1.2946651330       317.7459986710       121.0257383124 
        0.1950000000         0.0800000000         1.2844693270       317.9294984662       105.8081175011 
        0.2000000000         0.0800000000         1.2870182785       318.4799978520       109.6125227039 
        0.2050000000         0.0800000000         1.2819203755       319.0304972377       102.0037122983 
