           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.4600000000         1.2130986854       192.0486389257         0.1293497769 
        0.0050000000        -0.4600000000         1.2156476369       192.5991383115         3.9337549797 
        0.0100000000        -0.4600000000         1.2054518309       191.4981395400       -11.2838658316 
        0.0150000000        -0.4600000000         1.2130986854       191.8651391305         0.1293497769 
        0.0200000000        -0.4600000000         1.2003539280       191.6816393352       -18.8926762373 
        0.0250000000        -0.4600000000         1.2181965884       192.5991383115         7.7381601826 
        0.0300000000        -0.4600000000         1.2156476369       192.5991383115         3.9337549797 
        0.0350000000        -0.4600000000         1.2130986854       192.4156385162         0.1293497769 
        0.0400000000        -0.4600000000         1.2130986854       192.0486389257         0.1293497769 
        0.0450000000        -0.4600000000         1.2207455399       192.4156385162        11.5425653854 
        0.0500000000        -0.4600000000         1.2130986854       191.6816393352         0.1293497769 
        0.0550000000        -0.4600000000         1.1850602191       191.6816393352       -41.7191074542 
        0.0600000000        -0.4600000000         0.9658503913       190.2136409732      -368.8979548975 
        0.0650000000        -0.4600000000         0.8103643506       188.3786430208      -600.9666722701 
        0.0700000000        -0.4600000000         0.8511475744       185.6261460920      -540.0961890249 
        0.0750000000        -0.4600000000         0.8638923318       182.8736491633      -521.0741630107 
        0.0800000000        -0.4600000000         0.8638923318       179.7541526441      -521.0741630107 
        0.0850000000        -0.4600000000         0.8791860408       177.1851555106      -498.2477317937 
        0.0900000000        -0.4600000000         0.8893818467       175.3501575581      -483.0301109824 
        0.0950000000        -0.4600000000         0.8944797497       172.5976606294      -475.4213005768 
        0.1000000000        -0.4600000000         0.9072245071       170.5791628817      -456.3992745626 
        0.1050000000        -0.4600000000         0.9046755556       168.3771653387      -460.2036797654 
        0.1100000000        -0.4600000000         0.8970287012       166.1751677957      -471.6168953739 
        0.1150000000        -0.4600000000         0.8817349922       163.4226708670      -494.4433265909 
        0.1200000000        -0.4600000000         0.8664412833       161.4041731192      -517.2697578079 
        0.1250000000        -0.4600000000         0.8333049140       158.6516761905      -566.7270254447 
        0.1300000000        -0.4600000000         0.8307559625       155.8991792618      -570.5314306475 
        0.1350000000        -0.4600000000         0.8307559625       152.5961829473      -570.5314306475 
        0.1400000000        -0.4600000000         0.8333049140       150.2106856091      -566.7270254447 
        0.1450000000        -0.4600000000         0.8256580595       147.4581886803      -578.1402410532 
        0.1500000000        -0.4600000000         0.8333049140       145.2561911374      -566.7270254447 
        0.1550000000        -0.4600000000         0.8180112051       142.1366946181      -589.5534566616 
        0.1600000000        -0.4600000000         0.8129133021       138.6501985084      -597.1622670673 
        0.1650000000        -0.4600000000         0.8027174962       135.7142017844      -612.3798878786 
        0.1700000000        -0.4600000000         0.7950706417       132.7782050605      -623.7931034871 
        0.1750000000        -0.4600000000         0.7925216902       129.6587085412      -627.5975086899 
        0.1800001000        -0.4600000000         0.7823258843       126.1722124315      -642.8151295012 
        0.1850000000        -0.4600000000         0.7899727387       123.6032152980      -631.4019138928 
        0.1900000000        -0.4600000000         0.7823258843       119.9332193931      -642.8151295012 
        0.1950000000        -0.4600000000         0.7925216902       117.9147216453      -627.5975086899 
        0.2000000000        -0.4600000000         0.7899727387       114.7952251261      -631.4019138928 
        0.2050000000        -0.4600000000         0.7823258843       110.7582296306      -642.8151295012 
        0.2100000000        -0.4600000000         0.7848748358       108.1892324972      -639.0107242984 
        0.2150000000        -0.4600000000         0.7721300783       104.5192365922      -658.0327503126 
        0.2200000000        -0.4600000000         0.7848748358       102.3172390492      -639.0107242984 
