           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000         2.5000000000         1.2130986854       330.9579839289        -0.3195700370 
        0.0050000000         2.5000000000         1.2156476369       330.9579839289         3.4848351658 
        0.0100001000         2.5000000000         1.2156476369       331.1414837241         3.4848351658 
        0.0150000000         2.5000000000         1.2207455399       330.5909843384        11.0936455714 
        0.0200000000         2.5000000000         1.2309413458       331.1414837241        26.3112663828 
        0.0250001000         2.5000000000         1.2411371518       331.5084833146        41.5288871941 
        0.0300000000         2.5000000000         1.2334902973       331.5084833146        30.1156715856 
        0.0350000000         2.5000000000         1.2385882003       331.8754829051        37.7244819913 
        0.0400001000         2.5000000000         1.2487840062       332.4259822908        52.9421028026 
        0.0450000000         2.5000000000         1.2411371518       332.2424824956        41.5288871941 
        0.0500000000         2.5000000000         1.2411371518       332.2424824956        41.5288871941 
        0.0550001000         2.5000000000         1.2411371518       332.2424824956        41.5288871941 
        0.0600000000         2.5000000000         1.2487840062       332.6094820861        52.9421028026 
        0.0650014000         2.5000000000         1.2462350547       333.1599814718        49.1376975997 
        0.0700001000         2.5000000000         1.2615287636       333.8939806528        71.9641288167 
        0.0750001000         2.5000000000         1.2487840062       333.7104808576        52.9421028026 
        0.0800000000         2.5000000000         1.2538819092       334.0774804481        60.5509132082 
        0.0850000000         2.5000000000         1.2538819092       333.8939806528        60.5509132082 
        0.0900001000         2.5000000000         1.2513329577       334.6279798338        56.7465080054 
        0.0950011000         2.5000000000         1.2513329577       335.1784792196        56.7465080054 
        0.1000000000         2.5000000000         1.2538819092       334.9949794243        60.5509132082 
        0.1050001000         2.5000000000         1.2487840062       335.1784792196        52.9421028026 
        0.1100000000         2.5000000000         1.2538819092       335.9124784006        60.5509132082 
        0.1150000000         2.5000000000         1.2513329577       336.4629777863        56.7465080054 
        0.1200001000         2.5000000000         1.2615287636       336.6464775816        71.9641288167 
        0.1250000000         2.5000000000         1.2538819092       337.0134771721        60.5509132082 
        0.1300000000         2.5000000000         1.2462350547       336.8299773768        49.1376975997 
        0.1350001000         2.5000000000         1.2462350547       337.0134771721        49.1376975997 
        0.1400000000         2.5000000000         1.2538819092       337.9309761483        60.5509132082 
        0.1450010000         2.5000000000         1.2513329577       338.2979757388        56.7465080054 
        0.1500001000         2.5000000000         1.2513329577       338.8484751245        56.7465080054 
        0.1550015000         2.5000000000         1.2538819092       339.3989745103        60.5509132082 
        0.1600000000         2.5000000000         1.2538819092       339.0319749198        60.5509132082 
        0.1650001000         2.5000000000         1.2487840062       339.0319749198        52.9421028026 
        0.1700000000         2.5000000000         1.2487840062       339.3989745103        52.9421028026 
        0.1750000000         2.5000000000         1.2513329577       339.7659741008        56.7465080054 
        0.1800001000         2.5000000000         1.2538819092       340.4999732818        60.5509132082 
        0.1850000000         2.5000000000         1.2513329577       341.0504726675        56.7465080054 
        0.1900000000         2.5000000000         1.2538819092       341.2339724628        60.5509132082 
        0.1950001000         2.5000000000         1.2589798122       341.4174722580        68.1597236139 
        0.2000001000         2.5000000000         1.2487840062       341.2339724628        52.9421028026 
        0.2050000000         2.5000000000         1.2564308607       341.9679716438        64.3553184111 
        0.2100001000         2.5000000000         1.2666266666       342.8854706200        79.5729392224 
        0.2150001000         2.5000000000         1.2640777151       343.2524702105        75.7685340195 
        0.2200000000         2.5000000000         1.2589798122       343.0689704153        68.1597236139 
        0.2250000000         2.5000000000         1.2564308607       343.4359700057        64.3553184111 
        0.2300001000         2.5000000000         1.2615287636       343.9864693915        71.9641288167 
        0.2350000000         2.5000000000         1.2640777151       344.3534689820        75.7685340195 
        0.2400001000         2.5000000000         1.2640777151       344.1699691867        75.7685340195 
        0.2450001000         2.5000000000         1.2666266666       344.9039683677        79.5729392224 
        0.2500000000         2.5000000000         1.2640777151       345.2709679582        75.7685340195 
        0.2550000000         2.5000000000         1.2615287636       345.2709679582        71.9641288167 
        0.2600001000         2.5000000000         1.2666266666       346.7389663202        79.5729392224 
        0.2650000000         2.5000000000         1.2666266666       346.9224661155        79.5729392224 
        0.2700000000         2.5000000000         1.2717245696       347.6564652965        87.1817496280 
        0.2750001000         2.5000000000         1.2666266666       347.2894657060        79.5729392224 
        0.2800000000         2.5000000000         1.2564308607       347.2894657060        64.3553184111 
        0.2850000000         2.5000000000         1.2640777151       348.3904644775        75.7685340195 
        0.2900001000         2.5000000000         1.2717245696       349.1244636585        87.1817496280 
        0.2950000000         2.5000000000         1.2640777151       348.7574640680        75.7685340195 
        0.3000000000         2.5000000000         1.2615287636       349.3079634537        71.9641288167 
        0.3050001000         2.5000000000         1.2640777151       349.3079634537        75.7685340195 
        0.3100000000         2.5000000000         1.2717245696       350.2254624299        87.1817496280 
        0.3150000000         2.5000000000         1.2666266666       350.7759618157        79.5729392224 
        0.3200001000         2.5000000000         1.2691756181       351.1429614062        83.3773444252 
        0.3250001000         2.5000000000         1.2742735211       351.8769605872        90.9861548309 
        0.3300000000         2.5000000000         1.2615287636       351.8769605872        71.9641288167 
        0.3350000000         2.5000000000         1.2615287636       351.8769605872        71.9641288167 
        0.3400001000         2.5000000000         1.2640777151       352.7944595634        75.7685340195 
        0.3450000000         2.5000000000         1.2615287636       352.6109597682        71.9641288167 
        0.3500001000         2.5000000000         1.2615287636       353.3449589492        71.9641288167 
        0.3550001000         2.5000000000         1.2615287636       353.5284587444        71.9641288167 
        0.3600000000         2.5000000000         1.2742735211       354.8129573112        90.9861548309 
        0.3650000000         2.5000000000         1.2615287636       354.2624579254        71.9641288167 
        0.3700001000         2.5000000000         1.2615287636       354.9964571064        71.9641288167 
        0.3750000000         2.5000000000         1.2742735211       356.4644554684        90.9861548309 
