           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.1200000000         1.2207455399       223.2436041180        11.5425653854 
        0.0050000000        -0.1200000000         1.2130986854       222.5096049370         0.1293497769 
        0.0100000000        -0.1200000000         1.2181965884       223.0601043227         7.7381601826 
        0.0150000000        -0.1200000000         1.2181965884       223.0601043227         7.7381601826 
        0.0200000000        -0.1200000000         1.2130986854       222.8766045275         0.1293497769 
        0.0250000000        -0.1200000000         1.2130986854       222.6931047322         0.1293497769 
        0.0300000000        -0.1200000000         1.2105497339       222.8766045275        -3.6750554259 
        0.0350000000        -0.1200000000         1.2207455399       223.0601043227        11.5425653854 
        0.0400001000        -0.1200000000         1.2130986854       222.1426053465         0.1293497769 
        0.0450000000        -0.1200000000         1.2130986854       222.6931047322         0.1293497769 
        0.0500000000        -0.1200000000         1.2054518309       222.6931047322       -11.2838658316 
        0.0550001000        -0.1200000000         1.2130986854       222.6931047322         0.1293497769 
        0.0600000000        -0.1200000000         1.2054518309       222.3261051417       -11.2838658316 
        0.0650000000        -0.1200000000         1.2130986854       222.5096049370         0.1293497769 
        0.0700001000        -0.1200000000         1.2130986854       222.5096049370         0.1293497769 
        0.0750000000        -0.1200000000         1.2054518309       222.3261051417       -11.2838658316 
        0.0800000000        -0.1200000000         1.2130986854       222.8766045275         0.1293497769 
        0.0850000000        -0.1200000000         1.2080007824       222.3261051417        -7.4794606288 
        0.0900000000        -0.1200000000         1.2130986854       222.6931047322         0.1293497769 
        0.0950000000        -0.1200000000         1.2105497339       222.6931047322        -3.6750554259 
        0.1000000000        -0.1200000000         1.2130986854       222.5096049370         0.1293497769 
        0.1050000000        -0.1200000000         1.2105497339       222.6931047322        -3.6750554259 
        0.1100000000        -0.1200000000         1.2029028795       222.1426053465       -15.0882710344 
        0.1150000000        -0.1200000000         1.1672175587       221.9591055512       -68.3499438740 
        0.1200000000        -0.1200000000         1.0882000626       221.5921059607      -186.2865051617 
        0.1250000000        -0.1200000000         1.0525147418       220.3076073940      -239.5481780014 
        0.1300000000        -0.1200000000         1.0652594992       219.2066086225      -220.5261519872 
        0.1350000000        -0.1200000000         1.0703574022       218.4726094415      -212.9173415815 
        0.1400000000        -0.1200000000         1.0729063537       217.0046110795      -209.1129363787 
        0.1450000000        -0.1200000000         1.0831021596       216.4541116938      -193.8953155674 
        0.1500000000        -0.1200000000         1.0932979656       215.7201125128      -178.6776947561 
        0.1550001000        -0.1200000000         1.1060427230       214.9861133318      -159.6556687419 
        0.1600000000        -0.1200000000         1.1111406260       214.2521141508      -152.0468583363 
        0.1650001000        -0.1200000000         1.1238853834       214.0686143556      -133.0248323221 
        0.1700000000        -0.1200000000         1.1264343349       213.3346151746      -129.2204271193 
        0.1750000000        -0.1200000000         1.1085916745       212.0501166078      -155.8512635391 
        0.1800001000        -0.1200000000         1.0856511111       211.3161174268      -190.0909103646 
        0.1850000000        -0.1200000000         1.0780042567       210.0316188601      -201.5041259731 
        0.1900000000        -0.1200000000         1.0907490141       209.6646192696      -182.4820999589 
        0.1950001000        -0.1200000000         1.0932979656       208.7471202933      -178.6776947561 
        0.2000000000        -0.1200000000         1.0907490141       207.6461215219      -182.4820999589 
        0.2050000000        -0.1200000000         1.0932979656       207.2791219314      -178.6776947561 
        0.2100001000        -0.1200000000         1.0831021596       205.9946233646      -193.8953155674 
        0.2150000000        -0.1200000000         1.0856511111       204.7101247979      -190.0909103646 
        0.2200000000        -0.1200000000         1.0882000626       203.9761256169      -186.2865051617 
        0.2250000000        -0.1200000000         1.0780042567       202.5081272549      -201.5041259731 
        0.2300000000        -0.1200000000         1.0932979656       202.8751268454      -178.6776947561 
        0.2350000000        -0.1200000000         1.0882000626       201.4071284834      -186.2865051617 
        0.2400001000        -0.1200000000         1.0805532081       199.9391301214      -197.6997207702 
        0.2450000000        -0.1200000000         1.0831021596       199.3886307357      -193.8953155674 
        0.2500000000        -0.1200000000         1.0882000626       199.2051309404      -186.2865051617 
        0.2550000000        -0.1200000000         1.0805532081       197.5536327832      -197.6997207702 
        0.2600000000        -0.1200000000         1.0780042567       196.6361338069      -201.5041259731 
        0.2650000000        -0.1200000000         1.0831021596       195.9021346259      -193.8953155674 
        0.2700000000        -0.1200000000         1.0856511111       194.9846356497      -190.0909103646 
        0.2750000000        -0.1200000000         1.0831021596       194.0671366735      -193.8953155674 
        0.2800000000        -0.1200000000         1.0882000626       193.5166372877      -186.2865051617 
        0.2850000000        -0.1200000000         1.0882000626       192.0486389257      -186.2865051617 
        0.2900001000        -0.1200000000         1.0780042567       191.1311399495      -201.5041259731 
        0.2950000000        -0.1200000000         1.0882000626       190.7641403590      -186.2865051617 
        0.3000000000        -0.1200000000         1.0805532081       189.1126422018      -197.6997207702 
        0.3050001000        -0.1200000000         1.0882000626       188.7456426113      -186.2865051617 
        0.3100000000        -0.1200000000         1.0805532081       187.2776442493      -197.6997207702 
        0.3150000000        -0.1200000000         1.0831021596       186.9106446588      -193.8953155674 
        0.3200001000        -0.1200000000         1.0856511111       185.8096458873      -190.0909103646 
        0.3250000000        -0.1200000000         1.0780042567       184.1581477300      -201.5041259731 
        0.3300000000        -0.1200000000         1.0780042567       182.5066495728      -201.5041259731 
        0.3350000000        -0.1200000000         1.0831021596       182.5066495728      -193.8953155674 
        0.3400000000        -0.1200000000         1.0805532081       181.7726503918      -197.6997207702 
        0.3450000000        -0.1200000000         1.0754553052       180.6716516203      -205.3085311759 
        0.3500001000        -0.1200000000         1.0831021596       179.7541526441      -193.8953155674 
        0.3550001000        -0.1200000000         1.0831021596       178.8366536678      -193.8953155674 
        0.3600000000        -0.1200000000         1.0882000626       177.7356548963      -186.2865051617 
        0.3650000000        -0.1200000000         1.0805532081       176.6346561249      -197.6997207702 
