           Time[sec]           V_{cmd}[V]          V_{gyro}[V]          \theta[deg] \omega_{gyro}[deg/sec] 
        0.0000000000        -0.4800000000         1.2130986854       280.1285406450         0.1293497769 
        0.0050000000        -0.4800000000         1.2130986854       280.1285406450         0.1293497769 
        0.0100001000        -0.4800000000         1.2130986854       279.5780412593         0.1293497769 
        0.0150000000        -0.4800000000         1.2029028795       279.7615410545       -15.0882710344 
        0.0200000000        -0.4800000000         1.2130986854       279.9450408498         0.1293497769 
        0.0250001000        -0.4800000000         1.2207455399       280.6790400308        11.5425653854 
        0.0300000000        -0.4800000000         1.2156476369       280.6790400308         3.9337549797 
        0.0350000000        -0.4800000000         1.2130986854       280.1285406450         0.1293497769 
        0.0400001000        -0.4800000000         1.2080007824       279.5780412593        -7.4794606288 
        0.0450000000        -0.4800000000         1.2080007824       279.5780412593        -7.4794606288 
        0.0500000000        -0.4800000000         1.2054518309       279.5780412593       -11.2838658316 
        0.0550001000        -0.4800000000         1.2105497339       280.1285406450        -3.6750554259 
        0.0600000000        -0.4800000000         1.0601615963       278.2935426925      -228.1349623929 
        0.0650000000        -0.4800000000         0.7746790298       276.2750449448      -654.2283451097 
        0.0700001000        -0.4800000000         0.8027174962       273.5225480161      -612.3798878786 
        0.0750001000        -0.4800000000         0.8358538655       271.1370506778      -562.9226202418 
        0.0800000000        -0.4800000000         0.8409517685       267.8340543634      -555.3138098362 
        0.0850001000        -0.4800000000         0.8485986229       264.8980576394      -543.9005942277 
        0.0900001000        -0.4800000000         0.8613433804       262.3290605059      -524.8785682135 
        0.0950000000        -0.4800000000         0.8842839437       260.3105627582      -490.6389213881 
        0.1000001000        -0.4800000000         0.8919307982       257.7415656247      -479.2257057796 
        0.1050001000        -0.4800000000         0.8970287012       254.9890686960      -471.6168953739 
        0.1100000000        -0.4800000000         0.9072245071       253.1540707435      -456.3992745626 
        0.1150000000        -0.4800000000         0.9148713616       250.4015738148      -444.9860589541 
        0.1200001000        -0.4800000000         0.9123224101       248.0160764765      -448.7904641570 
        0.1250000000        -0.4800000000         0.8664412833       245.6305791383      -517.2697578079 
        0.1300000000        -0.4800000000         0.7848748358       242.6945824143      -639.0107242984 
        0.1350001000        -0.4800000000         0.7848748358       239.2080863046      -639.0107242984 
        0.1400000000        -0.4800000000         0.7874237873       236.0885897854      -635.2063190956 
        0.1450000000        -0.4800000000         0.8078153991       234.0700920376      -604.7710774730 
        0.1500001000        -0.4800000000         0.8205601566       231.1340953137      -585.7490514588 
        0.1550000000        -0.4800000000         0.8154622536       228.1980985897      -593.3578618645 
        0.1600000000        -0.4800000000         0.7899727387       224.7116024800      -631.4019138928 
        0.1650001000        -0.4800000000         0.7874237873       221.4086061655      -635.2063190956 
        0.1700000000        -0.4800000000         0.7848748358       218.4726094415      -639.0107242984 
        0.1750000000        -0.4800000000         0.7874237873       215.7201125128      -635.2063190956 
        0.1800001000        -0.4800000000         0.7823258843       211.8666168126      -642.8151295012 
        0.1850000000        -0.4800000000         0.7823258843       209.6646192696      -642.8151295012 
        0.1900000000        -0.4800000000         0.7746790298       205.9946233646      -654.2283451097 
        0.1950001000        -0.4800000000         0.7619342724       202.5081272549      -673.2503711239 
        0.2000001000        -0.4800000000         0.7695811269       199.7556303262      -661.8371555154 
        0.2050000000        -0.4800000000         0.7466405635       195.5351350355      -696.0768023409 
        0.2100001000        -0.4800000000         0.7517384665       192.0486389257      -688.4679919352 
        0.2150001000        -0.4800000000         0.7517384665       189.2961419970      -688.4679919352 
        0.2200000000        -0.4800000000         0.7440916120       185.6261460920      -699.8812075437 
        0.2250001000        -0.4800000000         0.7440916120       182.5066495728      -699.8812075437 
        0.2300001000        -0.4800000000         0.7517384665       179.3871530536      -688.4679919352 
        0.2350000000        -0.4800000000         0.7440916120       175.9006569439      -699.8812075437 
        0.2400001000        -0.4800000000         0.7517384665       172.4141608341      -688.4679919352 
        0.2450001000        -0.4800000000         0.7440916120       169.2946643149      -699.8812075437 
        0.2500000000        -0.4800000000         0.7415426605       165.6246684099      -703.6856127465 
        0.2550000000        -0.4800000000         0.7313468546       161.7711727097      -718.9032335578 
        0.2600001000        -0.4800000000         0.7313468546       158.4681763953      -718.9032335578 
        0.2650000000        -0.4800000000         0.7135041942       154.4311808998      -745.5340699776 
        0.2700000000        -0.4800000000         0.7287979031       151.3116843806      -722.7076387607 
        0.2750001000        -0.4800000000         0.7211510486       147.0911890898      -734.1208543691 
        0.2800000000        -0.4800000000         0.7211510486       143.6046929801      -734.1208543691 
        0.2850000000        -0.4800000000         0.7160531457       139.9346970752      -741.7296647748 
        0.2900001000        -0.4800000000         0.7135041942       136.6317007607      -745.5340699776 
        0.2950000000        -0.4800000000         0.7058573397       132.0442058795      -756.9472855861 
        0.3000000000        -0.4800000000         0.7033083882       128.7412095650      -760.7516907890 
        0.3050006000        -0.4800000000         0.6880146793       124.5207142743      -783.5781220059 
        0.3100000000        -0.4800000000         0.7007594367       121.0342181646      -764.5560959918 
        0.3150000000        -0.4800000000         0.7033083882       117.9147216453      -760.7516907890 
        0.3200001000        -0.4800000000         0.7084062912       114.4282255356      -753.1428803833 
        0.3250001000        -0.4800000000         0.7058573397       110.3912300401      -756.9472855861 
        0.3300000000        -0.4800000000         0.7109552427       107.0882337257      -749.3384751805 
        0.3350001000        -0.4800000000         0.7033083882       102.8677384350      -760.7516907890 
        0.3400001000        -0.4800000000         0.6982104853        99.7482419157      -768.3605011946 
        0.3450000000        -0.4800000000         0.7007594367        95.7112464203      -764.5560959918 
        0.3500002000        -0.4800000000         0.6982104853        91.4907511295      -768.3605011946 
        0.3550001000        -0.4800000000         0.7007594367        88.3712546103      -764.5560959918 
        0.3600000000        -0.4800000000         0.6931125823        84.7012587054      -775.9693116003 
        0.3650000000        -0.4800000000         0.6829167763        80.4807634146      -791.1869324116 
        0.3700001000        -0.4800000000         0.6829167763        76.6272677144      -791.1869324116 
        0.3750000000        -0.4800000000         0.6905636308        73.3242713999      -779.7737168031 
        0.3800000000        -0.4800000000         0.6752699219        69.2872759045      -802.6001480201 
        0.3850001000        -0.4800000000         0.6854657278        65.8007797948      -787.3825272088 
        0.3900000000        -0.4800000000         0.6829167763        62.1307838898      -791.1869324116 
        0.3950000000        -0.4800000000         0.6854657278        58.0937883943      -787.3825272088 
        0.4000001000        -0.4800000000         0.6778188734        54.0567928989      -798.7957428172 
        0.4050000000        -0.4800000000         0.6701720189        49.8362976081      -810.2089584257 
        0.4100000000        -0.4800000000         0.6676230674        46.1663017032      -814.0133636286 
        0.4150001000        -0.4800000000         0.6650741159        41.9458064125      -817.8177688314 
        0.4200001000        -0.4800000000         0.6752699219        37.9088109170      -802.6001480201 
        0.4250000000        -0.4800000000         0.6854657278        34.6058146025      -787.3825272088 
        0.4300001000        -0.4800000000         0.6803678249        30.7523189023      -794.9913376144 
        0.4350000000        -0.4800000000         0.6752699219        26.7153234068      -802.6001480201 
        0.4400000000        -0.4800000000         0.6701720189        22.3113283209      -810.2089584257 
        0.4450001000        -0.4800000000         0.6676230674        18.0908330301      -814.0133636286 
        0.4500001000        -0.4800000000         0.6625251645        13.8703377394      -821.6221740342 
        0.4550000000        -0.4800000000         0.6676230674         9.6498424487      -814.0133636286 
        0.4600001000        -0.4800000000         0.6727209704         6.1633463390      -806.4045532229 
        0.4650001000        -0.4800000000         0.6701720189         1.5758514578      -810.2089584257 
        0.4700000000        -0.4800000000         0.6625251645        -0.6261460852      -821.6221740342 
        0.4750001000        -0.4800000000         0.6625251645         0.1078530958      -821.6221740342 
        0.4800001000        -0.4800000000         0.6574272615        78.6457654622      -829.2309844399 
        0.4850000000        -0.4800000000         0.6625251645       359.9509515781      -821.6221740342 
        0.4900000000        -0.4800000000         0.6523293585       359.4004521924      -836.8397948455 
        0.4950001000        -0.4800000000         0.6625251645       358.4829532161      -821.6221740342 
        0.5000000000        -0.4800000000         0.6727209704       355.1799569017      -806.4045532229 
        0.5050000000        -0.4800000000         0.6727209704       350.2254624299      -806.4045532229 
        0.5100001000        -0.4800000000         0.6701720189       346.9224661155      -810.2089584257 
        0.5150000000        -0.4800000000         0.6701720189       342.5184710295      -810.2089584257 
        0.5200000000        -0.4800000000         0.6650741159       337.5639765578      -817.8177688314 
